base,panel,ladder,rung_set,rung_set_moves,stat,is_path,subtape,frac,n,q,inf,floor,med_gap,med_sd,med_ratio,mean_agree,n_pairs
11311131,U56,N,CORE,False,CAGR,False,F1_1,1,4445,0.8,False,2.8140034158264697,1.757451640424434,1.6545354890259683,1.1782725694559848,0.83625,36
11311131,U56,N,CORE,False,CAGR,False,F1_1,1,4445,0.9,True,,1.757451640424434,1.6545354890259683,1.1782725694559848,0.83625,36
11311131,U56,N,CORE,False,CAGR,False,F1_1,1,4445,0.95,True,,1.757451640424434,1.6545354890259683,1.1782725694559848,0.83625,36
11311131,U56,N,EXT,False,CAGR,False,F1_1,1,4445,0.8,False,2.8140034158264697,1.757451640424434,1.6545354890259683,1.1782725694559848,0.83625,36
11311131,U56,N,EXT,False,CAGR,False,F1_1,1,4445,0.9,True,,1.757451640424434,1.6545354890259683,1.1782725694559848,0.83625,36
11311131,U56,N,EXT,False,CAGR,False,F1_1,1,4445,0.95,True,,1.757451640424434,1.6545354890259683,1.1782725694559848,0.83625,36
11311131,U56,N,CORE,False,VOL,False,F1_1,1,4445,0.8,False,0.36263846761313445,2.0172955139315967,0.47663864241103326,4.230680390401613,0.9969722222222224,36
11311131,U56,N,CORE,False,VOL,False,F1_1,1,4445,0.9,False,0.36263846761313445,2.0172955139315967,0.47663864241103326,4.230680390401613,0.9969722222222224,36
11311131,U56,N,CORE,False,VOL,False,F1_1,1,4445,0.95,False,0.36263846761313445,2.0172955139315967,0.47663864241103326,4.230680390401613,0.9969722222222224,36
11311131,U56,N,EXT,False,VOL,False,F1_1,1,4445,0.8,False,0.36263846761313445,2.0172955139315967,0.47663864241103326,4.230680390401613,0.9969722222222224,36
11311131,U56,N,EXT,False,VOL,False,F1_1,1,4445,0.9,False,0.36263846761313445,2.0172955139315967,0.47663864241103326,4.230680390401613,0.9969722222222224,36
11311131,U56,N,EXT,False,VOL,False,F1_1,1,4445,0.95,False,0.36263846761313445,2.0172955139315967,0.47663864241103326,4.230680390401613,0.9969722222222224,36
11311131,U56,N,CORE,False,SHARPE,False,F1_1,1,4445,0.8,False,0.1425488726446289,0.04799007007970446,0.08977691848087141,0.6366794896077184,0.7264166666666667,36
11311131,U56,N,CORE,False,SHARPE,False,F1_1,1,4445,0.9,False,0.1761523806496179,0.04799007007970446,0.08977691848087141,0.6366794896077184,0.7264166666666667,36
11311131,U56,N,CORE,False,SHARPE,False,F1_1,1,4445,0.95,True,,0.04799007007970446,0.08977691848087141,0.6366794896077184,0.7264166666666667,36
11311131,U56,N,EXT,False,SHARPE,False,F1_1,1,4445,0.8,False,0.1425488726446289,0.04799007007970446,0.08977691848087141,0.6366794896077184,0.7264166666666667,36
11311131,U56,N,EXT,False,SHARPE,False,F1_1,1,4445,0.9,False,0.1761523806496179,0.04799007007970446,0.08977691848087141,0.6366794896077184,0.7264166666666667,36
11311131,U56,N,EXT,False,SHARPE,False,F1_1,1,4445,0.95,True,,0.04799007007970446,0.08977691848087141,0.6366794896077184,0.7264166666666667,36
11311131,U56,N,CORE,False,MAXDD,True,F1_1,1,4445,0.8,False,4.42332544465075,1.7344880800844855,3.491021825551667,0.512127508771877,0.6139166666666667,36
11311131,U56,N,CORE,False,MAXDD,True,F1_1,1,4445,0.9,False,5.684363419230408,1.7344880800844855,3.491021825551667,0.512127508771877,0.6139166666666667,36
11311131,U56,N,CORE,False,MAXDD,True,F1_1,1,4445,0.95,True,,1.7344880800844855,3.491021825551667,0.512127508771877,0.6139166666666667,36
11311131,U56,N,EXT,False,MAXDD,True,F1_1,1,4445,0.8,False,4.42332544465075,1.7344880800844855,3.491021825551667,0.512127508771877,0.6139166666666667,36
11311131,U56,N,EXT,False,MAXDD,True,F1_1,1,4445,0.9,False,5.684363419230408,1.7344880800844855,3.491021825551667,0.512127508771877,0.6139166666666667,36
11311131,U56,N,EXT,False,MAXDD,True,F1_1,1,4445,0.95,True,,1.7344880800844855,3.491021825551667,0.512127508771877,0.6139166666666667,36
11311131,U56,N,CORE,False,ULCER,True,F1_1,1,4445,0.8,False,0.5199661304941339,0.606494789854938,0.9767422889932974,0.651161372786148,0.7853888888888888,36
11311131,U56,N,CORE,False,ULCER,True,F1_1,1,4445,0.9,False,0.6495503452415301,0.606494789854938,0.9767422889932974,0.651161372786148,0.7853888888888888,36
11311131,U56,N,CORE,False,ULCER,True,F1_1,1,4445,0.95,False,1.6719423946309089,0.606494789854938,0.9767422889932974,0.651161372786148,0.7853888888888888,36
11311131,U56,N,EXT,False,ULCER,True,F1_1,1,4445,0.8,False,0.5199661304941339,0.606494789854938,0.9767422889932974,0.651161372786148,0.7853888888888888,36
11311131,U56,N,EXT,False,ULCER,True,F1_1,1,4445,0.9,False,0.6495503452415301,0.606494789854938,0.9767422889932974,0.651161372786148,0.7853888888888888,36
11311131,U56,N,EXT,False,ULCER,True,F1_1,1,4445,0.95,False,1.6719423946309089,0.606494789854938,0.9767422889932974,0.651161372786148,0.7853888888888888,36
11311131,U56,N,CORE,False,CALMAR,True,F1_1,1,4445,0.8,True,,0.10861730090165123,0.15304504953149922,0.7511814175692817,0.6679166666666666,36
11311131,U56,N,CORE,False,CALMAR,True,F1_1,1,4445,0.9,True,,0.10861730090165123,0.15304504953149922,0.7511814175692817,0.6679166666666666,36
11311131,U56,N,CORE,False,CALMAR,True,F1_1,1,4445,0.95,True,,0.10861730090165123,0.15304504953149922,0.7511814175692817,0.6679166666666666,36
11311131,U56,N,EXT,False,CALMAR,True,F1_1,1,4445,0.8,True,,0.10861730090165123,0.15304504953149922,0.7511814175692817,0.6679166666666666,36
11311131,U56,N,EXT,False,CALMAR,True,F1_1,1,4445,0.9,True,,0.10861730090165123,0.15304504953149922,0.7511814175692817,0.6679166666666666,36
11311131,U56,N,EXT,False,CALMAR,True,F1_1,1,4445,0.95,True,,0.10861730090165123,0.15304504953149922,0.7511814175692817,0.6679166666666666,36
11311131,U56,N,CORE,False,CAGR,False,F2_1,2,2222,0.8,False,2.6545467419991624,2.661098172128561,1.877693563924357,1.5519423155308543,0.8939722222222222,36
11311131,U56,N,CORE,False,CAGR,False,F2_1,2,2222,0.9,False,3.7641147100062398,2.661098172128561,1.877693563924357,1.5519423155308543,0.8939722222222222,36
11311131,U56,N,CORE,False,CAGR,False,F2_1,2,2222,0.95,False,3.8304848124814264,2.661098172128561,1.877693563924357,1.5519423155308543,0.8939722222222222,36
11311131,U56,N,EXT,False,CAGR,False,F2_1,2,2222,0.8,False,2.6545467419991624,2.661098172128561,1.877693563924357,1.5519423155308543,0.8939722222222222,36
11311131,U56,N,EXT,False,CAGR,False,F2_1,2,2222,0.9,False,3.7641147100062398,2.661098172128561,1.877693563924357,1.5519423155308543,0.8939722222222222,36
11311131,U56,N,EXT,False,CAGR,False,F2_1,2,2222,0.95,False,3.8304848124814264,2.661098172128561,1.877693563924357,1.5519423155308543,0.8939722222222222,36
