panel,book,gross,cadence,kind,draws,distinct,degenerate,med_null_OOS_Sharpe,L_H1,L_H2,L_OOS,L_DD,L_CAGR,I_H1,I_H2,I_DD,I_CAGR
U56,TOP5,1.0,M,RANDFIX,200,200,False,1.0259997308748745,0.545,0.715,0.765,0.13,0.91,0.46,0.365,0.065,0.79
U56,TOP5,0.5,M,RANDROT_FREE,200,200,False,0.8532414234545758,0.245,0.485,0.44,0.825,0.01,0.36,0.19,0.685,0.025
U56,TOP5,0.75,M,RANDROT_FREE,200,200,False,0.8523530677943583,0.25,0.49,0.45,0.05,0.635,0.36,0.19,0.035,0.435
U56,TOP5,1.0,M,RANDROT_FREE,200,200,False,0.8510298844368593,0.25,0.485,0.455,0.0,0.92,0.365,0.195,0.0,0.815
U56,TOP5,0.5,Q,RANDROT,200,200,False,0.8492810801334094,0.61,0.4,0.42,0.93,0.0,0.565,0.445,0.83,0.045
U56,TOP5,0.75,Q,RANDROT,200,200,False,0.8464240584213304,0.615,0.405,0.41,0.145,0.615,0.56,0.455,0.105,0.615
U56,TOP5,1.0,Q,RANDROT,200,200,False,0.8443055557307405,0.625,0.39,0.41,0.0,0.96,0.555,0.46,0.005,0.905
U56,TOP5,0.5,Q,RANDFIX,200,200,False,0.8506927644755025,0.75,0.415,0.465,0.865,0.055,0.555,0.52,0.89,0.075
U56,TOP5,0.75,Q,RANDFIX,200,200,False,0.8533714345925949,0.75,0.42,0.47,0.21,0.58,0.555,0.535,0.24,0.63
U56,TOP5,1.0,Q,RANDFIX,200,200,False,0.8521328947981583,0.75,0.415,0.47,0.04,0.91,0.545,0.55,0.025,0.91
U56,TOP5,0.5,Q,RANDROT_FREE,200,200,False,0.8897917009179692,0.52,0.545,0.535,0.82,0.075,0.56,0.355,0.725,0.125
U56,TOP5,0.75,Q,RANDROT_FREE,200,200,False,0.8838781270538492,0.525,0.555,0.55,0.07,0.775,0.56,0.355,0.06,0.665
U56,TOP5,1.0,Q,RANDROT_FREE,200,200,False,0.8818763480852874,0.525,0.535,0.535,0.005,0.95,0.57,0.355,0.0,0.9
U56,TOP10,0.5,W,RANDROT,200,200,False,0.5536368837994948,0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.94,0.0
U56,TOP10,0.75,W,RANDROT,200,200,False,0.5544254995829406,0.0,0.0,0.005,0.79,0.0,0.0,0.0,0.32,0.0
U56,TOP10,1.0,W,RANDROT,200,200,False,0.5551760069149807,0.0,0.0,0.005,0.02,0.0,0.0,0.0,0.005,0.01
U56,TOP10,0.5,W,RANDFIX,200,200,False,1.0041587362200222,0.555,0.79,0.85,1.0,0.005,0.355,0.42,0.99,0.005
U56,TOP10,0.75,W,RANDFIX,200,200,False,1.0040972497333214,0.55,0.79,0.85,0.95,0.39,0.35,0.415,0.635,0.255
U56,TOP10,1.0,W,RANDFIX,200,200,False,1.0034380516831534,0.55,0.79,0.85,0.09,0.895,0.35,0.415,0.105,0.705
U56,TOP10,0.5,W,RANDROT_FREE,200,200,False,0.5323784353819612,0.0,0.015,0.01,0.83,0.0,0.025,0.01,0.71,0.0
U56,TOP10,0.75,W,RANDROT_FREE,200,200,False,0.5331672416544067,0.0,0.015,0.01,0.015,0.0,0.025,0.01,0.015,0.0
U56,TOP10,1.0,W,RANDROT_FREE,200,200,False,0.5345177647661423,0.0,0.015,0.01,0.0,0.07,0.03,0.01,0.0,0.095
U56,TOP10,0.5,M,RANDROT,200,200,False,1.0233345724900402,0.475,0.9,0.92,1.0,0.0,0.46,0.23,1.0,0.0
U56,TOP10,0.75,M,RANDROT,200,200,False,1.0239372672420524,0.48,0.9,0.92,0.855,0.45,0.475,0.24,0.64,0.165
U56,TOP10,1.0,M,RANDROT,200,200,False,1.0242167264124329,0.48,0.905,0.92,0.12,0.995,0.49,0.24,0.03,0.8
U56,TOP10,0.5,M,RANDFIX,200,200,False,1.1369411258116449,0.755,0.955,0.99,1.0,0.015,0.67,0.415,1.0,0.0
U56,TOP10,0.75,M,RANDFIX,200,200,False,1.1368043681576536,0.77,0.955,0.99,0.89,0.725,0.69,0.425,0.71,0.45
U56,TOP10,1.0,M,RANDFIX,200,200,False,1.1377560269217613,0.775,0.955,0.99,0.16,0.995,0.695,0.43,0.035,0.905
U56,TOP10,0.5,M,RANDROT_FREE,200,200,False,0.939663433134615,0.445,0.65,0.68,0.975,0.0,0.535,0.37,0.94,0.005
U56,TOP10,0.75,M,RANDROT_FREE,200,200,False,0.9369981350963579,0.45,0.65,0.685,0.095,0.73,0.545,0.375,0.14,0.515
U56,TOP10,1.0,M,RANDROT_FREE,200,200,False,0.9352157675319339,0.465,0.65,0.675,0.0,0.995,0.565,0.375,0.0,0.925
U56,TOP10,0.5,Q,RANDROT,200,200,False,0.9521754654153107,0.88,0.695,0.765,0.985,0.0,0.72,0.595,0.985,0.0
U56,TOP10,0.75,Q,RANDROT,200,200,False,0.9445182742228715,0.885,0.67,0.765,0.205,0.705,0.71,0.605,0.255,0.63
U56,TOP10,1.0,Q,RANDROT,200,200,False,0.9390951890244308,0.885,0.65,0.75,0.0,0.985,0.705,0.61,0.005,0.98
U56,TOP10,0.5,Q,RANDFIX,200,200,False,0.9547373839035462,0.93,0.67,0.76,0.965,0.015,0.79,0.71,0.99,0.015
U56,TOP10,0.75,Q,RANDFIX,200,200,False,0.9522505611794718,0.935,0.655,0.755,0.285,0.69,0.785,0.71,0.385,0.715
U56,TOP10,1.0,Q,RANDFIX,200,200,False,0.9490490970803287,0.94,0.645,0.75,0.005,0.98,0.78,0.735,0.02,0.99
U56,TOP10,0.5,Q,RANDROT_FREE,200,200,False,0.9932236529178202,0.715,0.77,0.78,0.945,0.03,0.675,0.595,0.95,0.05
U56,TOP10,0.75,Q,RANDROT_FREE,200,200,False,0.9902479237281219,0.73,0.77,0.785,0.15,0.915,0.69,0.595,0.175,0.775
U56,TOP10,1.0,Q,RANDROT_FREE,200,200,False,0.9892704411477333,0.73,0.77,0.78,0.0,1.0,0.69,0.6,0.0,0.985
U56,TOP20,0.5,W,RANDROT,200,200,False,0.7543880192639392,0.0,0.025,0.06,1.0,0.0,0.0,0.005,1.0,0.0
U56,TOP20,0.75,W,RANDROT,200,200,False,0.7544637047693135,0.0,0.025,0.06,1.0,0.0,0.0,0.005,0.745,0.0
U56,TOP20,1.0,W,RANDROT,200,200,False,0.7540652577746101,0.0,0.025,0.06,0.085,0.025,0.0,0.005,0.01,0.02
U56,TOP20,0.5,W,RANDFIX,200,200,False,1.0673868600787666,0.78,0.96,0.99,1.0,0.0,0.425,0.55,1.0,0.0
U56,TOP20,0.75,W,RANDFIX,200,200,False,1.066989604732717,0.78,0.96,0.99,1.0,0.33,0.425,0.55,0.93,0.125
U56,TOP20,1.0,W,RANDFIX,200,200,False,1.066128317982592,0.78,0.96,0.99,0.25,0.98,0.42,0.55,0.175,0.9
U56,TOP20,0.5,W,RANDROT_FREE,200,200,False,0.6658112131480021,0.0,0.015,0.005,0.975,0.0,0.08,0.01,0.95,0.0
U56,TOP20,0.75,W,RANDROT_FREE,200,200,False,0.6666268620531359,0.0,0.015,0.005,0.02,0.0,0.08,0.01,0.06,0.0
U56,TOP20,1.0,W,RANDROT_FREE,200,200,False,0.6669823030001969,0.0,0.015,0.005,0.0,0.285,0.08,0.01,0.0,0.26
U56,TOP20,0.5,M,RANDROT,200,200,False,1.1240026805427767,0.945,1.0,1.0,1.0,0.0,0.72,0.39,1.0,0.0
U56,TOP20,0.75,M,RANDROT,200,200,False,1.1248240704091832,0.945,1.0,1.0,1.0,0.775,0.73,0.395,0.995,0.15
U56,TOP20,1.0,M,RANDROT,200,200,False,1.1252953432066137,0.95,1.0,1.0,0.03,1.0,0.775,0.395,0.09,0.99
U56,TOP20,0.5,M,RANDFIX,200,200,False,1.1903854034660273,0.97,1.0,1.0,1.0,0.0,0.885,0.65,1.0,0.0
U56,TOP20,0.75,M,RANDFIX,200,200,False,1.1909654928075677,0.975,1.0,1.0,1.0,0.87,0.89,0.665,0.99,0.465
U56,TOP20,1.0,M,RANDFIX,200,200,False,1.1908442242009665,0.975,1.0,1.0,0.04,1.0,0.905,0.675,0.155,1.0
U56,TOP20,0.5,M,RANDROT_FREE,200,200,False,0.9893740126239009,0.79,0.885,0.905,1.0,0.0,0.69,0.61,0.995,0.0
U56,TOP20,0.75,M,RANDROT_FREE,200,200,False,0.9875882623587997,0.79,0.885,0.9,0.055,0.935,0.71,0.615,0.28,0.74
U56,TOP20,1.0,M,RANDROT_FREE,200,200,False,0.9861169266481326,0.8,0.885,0.9,0.0,1.0,0.73,0.63,0.0,0.995
U56,TOP20,0.5,Q,RANDROT,200,200,False,0.9948426128728332,1.0,0.86,0.905,1.0,0.0,0.915,0.91,1.0,0.0
U56,TOP20,0.75,Q,RANDROT,200,200,False,0.9887963998272703,0.995,0.85,0.9,0.18,0.83,0.915,0.925,0.64,0.825
U56,TOP20,1.0,Q,RANDROT,200,200,False,0.9850214092065475,0.995,0.84,0.885,0.0,1.0,0.92,0.94,0.0,1.0
U56,TOP20,0.5,Q,RANDFIX,200,200,False,1.0043977943715063,1.0,0.89,0.935,1.0,0.0,0.925,0.915,1.0,0.0
U56,TOP20,0.75,Q,RANDFIX,200,200,False,1.0001923794730758,1.0,0.875,0.93,0.195,0.83,0.915,0.92,0.625,0.825
U56,TOP20,1.0,Q,RANDFIX,200,200,False,0.9961956673165875,1.0,0.85,0.915,0.0,1.0,0.91,0.92,0.0,1.0
U56,TOP20,0.5,Q,RANDROT_FREE,200,200,False,1.0584709449426086,0.965,0.93,0.96,1.0,0.0,0.82,0.785,0.99,0.01
U56,TOP20,0.75,Q,RANDROT_FREE,200,200,False,1.0555728122925778,0.965,0.93,0.96,0.13,0.985,0.83,0.82,0.385,0.945
U56,TOP20,1.0,Q,RANDROT_FREE,200,200,False,1.0509690550123287,0.965,0.93,0.96,0.0,1.0,0.83,0.82,0.005,1.0
U56,EWELIG,0.5,W,RANDROT,200,1,True,1.103843279901873,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
U56,EWELIG,0.75,W,RANDROT,200,1,True,1.103916081910256,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
U56,EWELIG,1.0,W,RANDROT,200,1,True,1.1039086332719892,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
U56,EWELIG,0.5,W,RANDFIX,200,1,True,1.103843279901873,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
U56,EWELIG,0.75,W,RANDFIX,200,1,True,1.103916081910256,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
U56,EWELIG,1.0,W,RANDFIX,200,1,True,1.1039086332719892,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
U56,EWELIG,0.5,W,RANDROT_FREE,200,200,False,0.8836754923636618,0.4,0.495,0.565,0.98,0.0,0.415,0.19,0.98,0.0
U56,EWELIG,0.75,W,RANDROT_FREE,200,200,False,0.8842908851663214,0.405,0.495,0.565,0.035,0.365,0.43,0.19,0.18,0.24
U56,EWELIG,1.0,W,RANDROT_FREE,200,200,False,0.8849156610640054,0.425,0.495,0.565,0.0,1.0,0.45,0.19,0.0,0.965
U56,EWELIG,0.5,M,RANDROT,200,1,True,1.2148524761932578,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
U56,EWELIG,0.75,M,RANDROT,200,1,True,1.21491242066886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
U56,EWELIG,1.0,M,RANDROT,200,1,True,1.214923541865303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
U56,EWELIG,0.5,M,RANDFIX,200,1,True,1.2148524761932578,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
U56,EWELIG,0.75,M,RANDFIX,200,1,True,1.21491242066886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
U56,EWELIG,1.0,M,RANDFIX,200,1,True,1.214923541865303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
U56,EWELIG,0.5,M,RANDROT_FREE,200,200,False,1.0716150620045783,0.975,0.995,0.995,1.0,0.0,0.885,0.91,0.99,0.0
U56,EWELIG,0.75,M,RANDROT_FREE,200,200,False,1.0699501792802502,0.975,0.995,0.995,0.025,1.0,0.91,0.91,0.325,0.92
U56,EWELIG,1.0,M,RANDROT_FREE,200,200,False,1.0685538985339522,0.975,0.995,0.995,0.0,1.0,0.92,0.91,0.0,1.0
U56,EWELIG,0.5,Q,RANDROT,200,1,True,1.037254095932271,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
U56,EWELIG,0.75,Q,RANDROT,200,1,True,1.0325898614187927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
U56,EWELIG,1.0,Q,RANDROT,200,1,True,1.0270538058980698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
U56,EWELIG,0.5,Q,RANDFIX,200,1,True,1.037254095932271,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
U56,EWELIG,0.75,Q,RANDFIX,200,1,True,1.0325898614187927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
U56,EWELIG,1.0,Q,RANDFIX,200,1,True,1.0270538058980698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
U56,EWELIG,0.5,Q,RANDROT_FREE,200,200,False,1.1238336201858754,1.0,0.975,0.995,0.995,0.0,0.92,0.985,0.995,0.0
U56,EWELIG,0.75,Q,RANDROT_FREE,200,200,False,1.1205405638672352,1.0,0.975,0.995,0.0,1.0,0.93,0.99,0.535,0.985
U56,EWELIG,1.0,Q,RANDROT_FREE,200,200,False,1.1158518412186105,1.0,0.97,0.985,0.0,1.0,0.93,0.995,0.0,1.0
U56,BAND03,0.5,W,RANDROT,200,200,False,1.031638339951736,0.995,0.995,1.0,1.0,0.0,0.09,0.695,1.0,0.0
U56,BAND03,0.75,W,RANDROT,200,200,False,1.031162837096971,0.995,0.995,1.0,1.0,0.0,0.09,0.7,1.0,0.0
U56,BAND03,1.0,W,RANDROT,200,200,False,1.030568062003684,0.995,0.995,1.0,1.0,0.0,0.09,0.705,0.98,0.0
U56,BAND03,0.5,W,RANDFIX,200,200,False,1.1103511924926486,1.0,1.0,1.0,1.0,0.0,0.465,0.91,1.0,0.0
U56,BAND03,0.75,W,RANDFIX,200,200,False,1.1097629760382905,1.0,1.0,1.0,1.0,0.0,0.47,0.91,1.0,0.0
U56,BAND03,1.0,W,RANDFIX,200,200,False,1.1089467604662406,1.0,1.0,1.0,1.0,0.095,0.47,0.91,0.985,0.005
U56,BAND03,0.5,W,RANDROT_FREE,200,200,False,1.0592579162679252,0.87,1.0,1.0,1.0,0.0,0.235,0.385,1.0,0.0
U56,BAND03,0.75,W,RANDROT_FREE,200,200,False,1.0586155812529534,0.87,1.0,1.0,1.0,0.0,0.24,0.39,1.0,0.0
U56,BAND03,1.0,W,RANDROT_FREE,200,200,False,1.0578575057129846,0.88,1.0,1.0,1.0,0.0,0.24,0.395,0.895,0.0
U56,BAND03,0.5,M,RANDROT,200,200,False,1.191086038013618,1.0,1.0,1.0,1.0,0.0,0.985,0.99,1.0,0.0
U56,BAND03,0.75,M,RANDROT,200,200,False,1.1903031385063598,1.0,1.0,1.0,1.0,0.0,0.985,0.99,1.0,0.0
U56,BAND03,1.0,M,RANDROT,200,200,False,1.189026067946946,1.0,1.0,1.0,0.075,1.0,0.995,0.99,0.955,0.13
U56,BAND03,0.5,M,RANDFIX,200,200,False,1.2036495020814924,1.0,1.0,1.0,1.0,0.0,0.98,0.975,1.0,0.0
U56,BAND03,0.75,M,RANDFIX,200,200,False,1.2023785822085835,1.0,1.0,1.0,1.0,0.0,0.98,0.975,1.0,0.0
U56,BAND03,1.0,M,RANDFIX,200,200,False,1.201147052580421,1.0,1.0,1.0,0.07,0.99,0.985,0.975,0.92,0.215
U56,BAND03,0.5,M,RANDROT_FREE,200,200,False,1.146699126572821,1.0,1.0,1.0,1.0,0.0,0.975,0.975,1.0,0.0
U56,BAND03,0.75,M,RANDROT_FREE,200,200,False,1.146081423418907,1.0,1.0,1.0,1.0,0.0,0.975,0.975,1.0,0.0
U56,BAND03,1.0,M,RANDROT_FREE,200,200,False,1.1452268269037675,1.0,1.0,1.0,0.05,0.925,0.98,0.975,0.995,0.345
U56,BAND03,0.5,Q,RANDROT,200,200,False,1.0070155526413553,1.0,0.99,1.0,1.0,0.0,0.065,0.995,1.0,0.0
U56,BAND03,0.75,Q,RANDROT,200,200,False,1.001224193652521,1.0,0.99,1.0,0.41,0.0,0.065,0.995,1.0,0.0
U56,BAND03,1.0,Q,RANDROT,200,200,False,0.9946104564640057,1.0,0.99,1.0,0.0,0.28,0.065,1.0,0.69,0.0
U56,BAND03,0.5,Q,RANDFIX,200,200,False,1.0220999820942285,0.995,0.99,1.0,1.0,0.0,0.155,0.99,1.0,0.0
U56,BAND03,0.75,Q,RANDFIX,200,200,False,1.0160155014030081,0.995,0.99,1.0,0.395,0.0,0.155,0.99,1.0,0.0
U56,BAND03,1.0,Q,RANDFIX,200,200,False,1.009295196552777,1.0,0.98,1.0,0.0,0.44,0.155,0.99,0.76,0.005
U56,BAND03,0.5,Q,RANDROT_FREE,200,200,False,1.0347136735771987,0.995,0.995,1.0,1.0,0.0,0.43,0.985,1.0,0.0
U56,BAND03,0.75,Q,RANDROT_FREE,200,200,False,1.0278508736281073,0.995,0.995,1.0,0.68,0.0,0.435,0.985,1.0,0.0
U56,BAND03,1.0,Q,RANDROT_FREE,200,200,False,1.020502157175267,0.995,0.99,1.0,0.0,0.685,0.43,0.995,0.94,0.07
B136,TOP5,0.5,W,RANDROT,200,200,False,0.28443040673380926,0.0,0.0,0.0,0.735,0.0,0.015,0.0,0.545,0.0
B136,TOP5,0.75,W,RANDROT,200,200,False,0.28540337726556964,0.0,0.0,0.0,0.04,0.0,0.015,0.0,0.01,0.01
B136,TOP5,1.0,W,RANDROT,200,200,False,0.28638846170343346,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.055
B136,TOP5,0.5,W,RANDFIX,200,200,False,0.801609692623827,0.435,0.305,0.355,0.96,0.03,0.285,0.455,0.87,0.04
B136,TOP5,0.75,W,RANDFIX,200,200,False,0.7995783528284265,0.44,0.305,0.355,0.35,0.37,0.285,0.455,0.225,0.37
B136,TOP5,1.0,W,RANDFIX,200,200,False,0.7972785949673566,0.44,0.305,0.355,0.0,0.775,0.28,0.46,0.025,0.745
B136,TOP5,0.5,W,RANDROT_FREE,200,200,False,0.41838893859856835,0.005,0.0,0.0,0.44,0.0,0.07,0.02,0.205,0.005
B136,TOP5,0.75,W,RANDROT_FREE,200,200,False,0.4182918022895642,0.005,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.08
B136,TOP5,1.0,W,RANDROT_FREE,200,200,False,0.4186667033490927,0.01,0.0,0.0,0.0,0.08,0.07,0.02,0.0,0.185
B136,TOP5,0.5,M,RANDROT,200,200,False,0.7954597000264527,0.26,0.29,0.34,0.925,0.0,0.26,0.26,0.86,0.01
B136,TOP5,0.75,M,RANDROT,200,200,False,0.7933208466446663,0.28,0.295,0.355,0.17,0.365,0.26,0.26,0.12,0.3
B136,TOP5,1.0,M,RANDROT,200,200,False,0.7944376144888526,0.285,0.305,0.36,0.0,0.82,0.26,0.26,0.0,0.705
B136,TOP5,0.5,M,RANDFIX,200,200,False,0.8810958912989675,0.55,0.43,0.52,0.955,0.035,0.42,0.465,0.94,0.06
B136,TOP5,0.75,M,RANDFIX,200,200,False,0.8822329268573162,0.55,0.445,0.51,0.21,0.61,0.42,0.465,0.175,0.555
B136,TOP5,1.0,M,RANDFIX,200,200,False,0.8838678669767522,0.55,0.445,0.51,0.01,0.92,0.43,0.47,0.03,0.87
B136,TOP5,0.5,M,RANDROT_FREE,200,200,False,0.8020259526728156,0.415,0.315,0.3,0.805,0.025,0.48,0.285,0.615,0.11
B136,TOP5,0.75,M,RANDROT_FREE,200,200,False,0.8019484536647619,0.425,0.315,0.3,0.025,0.695,0.48,0.285,0.005,0.75
B136,TOP5,1.0,M,RANDROT_FREE,200,200,False,0.8052237665740433,0.43,0.315,0.3,0.0,0.975,0.49,0.29,0.0,0.93
B136,TOP5,0.5,Q,RANDROT,200,200,False,0.776482282393627,0.61,0.235,0.32,0.865,0.0,0.46,0.445,0.825,0.05
B136,TOP5,0.75,Q,RANDROT,200,200,False,0.7773867540339169,0.6,0.22,0.32,0.05,0.54,0.45,0.455,0.145,0.6
B136,TOP5,1.0,Q,RANDROT,200,200,False,0.7780026146034358,0.6,0.215,0.305,0.0,0.91,0.455,0.47,0.0,0.92
B136,TOP5,0.5,Q,RANDFIX,200,200,False,0.8166073226217239,0.715,0.305,0.375,0.815,0.055,0.5,0.555,0.78,0.095
B136,TOP5,0.75,Q,RANDFIX,200,200,False,0.8130606117646741,0.715,0.31,0.37,0.09,0.585,0.5,0.555,0.19,0.66
B136,TOP5,1.0,Q,RANDFIX,200,200,False,0.8051347783886802,0.715,0.305,0.36,0.0,0.94,0.495,0.56,0.02,0.915
B136,TOP5,0.5,Q,RANDROT_FREE,200,200,False,0.8832741389908122,0.615,0.46,0.53,0.83,0.105,0.66,0.45,0.665,0.235
B136,TOP5,0.75,Q,RANDROT_FREE,200,200,False,0.8851506203021636,0.62,0.46,0.525,0.055,0.925,0.66,0.46,0.03,0.85
B136,TOP5,1.0,Q,RANDROT_FREE,200,200,False,0.8861491224901585,0.645,0.47,0.52,0.0,0.985,0.66,0.47,0.0,0.965
B136,TOP10,0.5,W,RANDROT,200,200,False,0.3834859095785237,0.0,0.0,0.0,0.975,0.0,0.005,0.0,0.915,0.0
B136,TOP10,0.75,W,RANDROT,200,200,False,0.383292193244502,0.0,0.0,0.0,0.295,0.0,0.005,0.0,0.06,0.0
B136,TOP10,1.0,W,RANDROT,200,200,False,0.3829691016906047,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005
B136,TOP10,0.5,W,RANDFIX,200,200,False,0.9235424067656248,0.735,0.475,0.63,0.995,0.0,0.46,0.605,0.97,0.0
B136,TOP10,0.75,W,RANDFIX,200,200,False,0.9225362735589018,0.735,0.475,0.625,0.7,0.46,0.46,0.605,0.455,0.535
B136,TOP10,1.0,W,RANDFIX,200,200,False,0.9213343244977612,0.735,0.47,0.62,0.035,0.94,0.455,0.605,0.055,0.93
B136,TOP10,0.5,W,RANDROT_FREE,200,200,False,0.4574418986043677,0.01,0.0,0.0,0.77,0.0,0.035,0.005,0.57,0.0
B136,TOP10,0.75,W,RANDROT_FREE,200,200,False,0.4580410193394432,0.01,0.0,0.0,0.0,0.0,0.04,0.005,0.0,0.025
B136,TOP10,1.0,W,RANDROT_FREE,200,200,False,0.4592925813700375,0.01,0.0,0.0,0.0,0.06,0.04,0.005,0.0,0.195
B136,TOP10,0.5,M,RANDROT,200,200,False,0.8680223791312893,0.495,0.41,0.48,1.0,0.0,0.305,0.39,1.0,0.0
B136,TOP10,0.75,M,RANDROT,200,200,False,0.8697445164665709,0.505,0.415,0.475,0.215,0.32,0.31,0.39,0.485,0.34
B136,TOP10,1.0,M,RANDROT,200,200,False,0.8704001536270901,0.515,0.42,0.49,0.0,0.975,0.315,0.39,0.005,0.88
B136,TOP10,0.5,M,RANDFIX,200,200,False,0.9868952710379673,0.775,0.66,0.77,1.0,0.01,0.475,0.56,0.98,0.02
B136,TOP10,0.75,M,RANDFIX,200,200,False,0.9857800296568007,0.785,0.655,0.775,0.235,0.665,0.49,0.56,0.57,0.555
B136,TOP10,1.0,M,RANDFIX,200,200,False,0.9843122099272021,0.79,0.66,0.775,0.0,0.995,0.495,0.565,0.05,0.96
B136,TOP10,0.5,M,RANDROT_FREE,200,200,False,0.8858681000600408,0.57,0.46,0.53,0.935,0.0,0.605,0.42,0.875,0.055
B136,TOP10,0.75,M,RANDROT_FREE,200,200,False,0.8859471531633754,0.59,0.46,0.53,0.03,0.845,0.615,0.42,0.01,0.795
B136,TOP10,1.0,M,RANDROT_FREE,200,200,False,0.8858023985031538,0.6,0.46,0.52,0.0,1.0,0.62,0.42,0.0,0.995
B136,TOP10,0.5,Q,RANDROT,200,200,False,0.8570457138010799,0.82,0.355,0.46,0.94,0.0,0.595,0.54,0.97,0.01
B136,TOP10,0.75,Q,RANDROT,200,200,False,0.8558220928907616,0.825,0.355,0.44,0.115,0.56,0.585,0.565,0.29,0.675
B136,TOP10,1.0,Q,RANDROT,200,200,False,0.8492365317880899,0.82,0.33,0.425,0.0,0.95,0.58,0.58,0.015,0.965
B136,TOP10,0.5,Q,RANDFIX,200,200,False,0.8936143411252875,0.93,0.4,0.555,0.96,0.0,0.71,0.76,0.985,0.025
B136,TOP10,0.75,Q,RANDFIX,200,200,False,0.8870169997080474,0.93,0.4,0.53,0.07,0.695,0.705,0.765,0.43,0.795
B136,TOP10,1.0,Q,RANDFIX,200,200,False,0.8801967399777026,0.935,0.38,0.515,0.01,0.995,0.695,0.765,0.01,0.995
B136,TOP10,0.5,Q,RANDROT_FREE,200,200,False,0.9881508208004283,0.85,0.71,0.745,0.925,0.065,0.805,0.565,0.9,0.145
B136,TOP10,0.75,Q,RANDROT_FREE,200,200,False,0.9852363257690872,0.845,0.71,0.75,0.085,0.965,0.805,0.59,0.07,0.945
B136,TOP10,1.0,Q,RANDROT_FREE,200,200,False,0.9815469243189437,0.845,0.705,0.745,0.0,1.0,0.805,0.6,0.0,0.995
