panel,family,form,decile,cost_bps,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,fail4b,median_adv_usd
SMALL663,advQ,MA-DG,1,10.0,0.10112549796022341,1.8078666985677618,-0.09935269370221467,0.12659992026101374,2.108099767012986,-0.06646282421640315,True,True,-,55279.80300000001
SMALL663,advQ,MA-DG,1,25.0,0.08998380071320611,1.6172063604964493,-0.10812991936305272,0.11615034812594094,1.942831181891517,-0.07904684124619055,True,False,CAGR,55279.80300000001
SMALL663,advQ,MA-DG,1,50.0,0.07165888602506154,1.2990567142662857,-0.13283689940629018,0.09894465543907871,1.6666721616408176,-0.09964965558759953,False,False,"H1,CAGR",55279.80300000001
SMALL663,advQ,MA-DG,1,100.0,0.03590858997292967,0.6672643950485402,-0.1931016194597257,0.06530784269848389,1.1156539862370234,-0.14206317503886579,False,False,"H1,CAGR",55279.80300000001
