panel,family,form,dial,gross,clause_CAGR,clause_Sharpe,clause_MaxDD,clause_H1,clause_H2,clause_oCAGR,clause_oSharpe,clause_oMaxDD,pass4a,pass4b
U56,VOL,DG,0.9,1.0,0.16487217641379837,1.099275388999967,-0.26487169312248027,1.1826296048801892,1.0274050559330048,0.1677423424525335,1.1022737662333129,-0.2648716931224794,False,False
U56,BAND,DG,0.0,0.5,0.05440961684918921,1.1692513203040347,-0.08096498118664086,1.185565193103842,1.1571156264229476,0.06022581668720606,1.2598486399669804,-0.08096498118664053,False,False
U56,BAND,DG,0.03,0.5,0.057403248887978764,1.203765874356885,-0.0811756817275271,1.2301991849376146,1.1834498812998644,0.06302977081575833,1.2822443179178544,-0.08117568172752743,False,False
U56,BAND,DG,0.06,0.5,0.0553817649904258,1.1416111339802157,-0.09083110073584244,1.1872625002792914,1.1052670175688522,0.06075635674273272,1.2093836617099116,-0.09083110073584277,False,False
U56,BAND,DG,0.1,0.5,0.058417881884688994,1.1762653841381665,-0.08316038825959327,1.250232086434462,1.110764412744075,0.06067361514997782,1.201539259300549,-0.08316038825959315,False,False
U56,BAND,DG,0.0,0.75,0.08187293774512794,1.1692469543899486,-0.1201167957862147,1.186191400196191,1.1565728085933564,0.0907759456246302,1.2593785822283106,-0.1201167957862147,False,False
U56,BAND,DG,0.03,0.75,0.08644748497712307,1.2037306644112566,-0.12054946142590728,1.23086421541627,1.182842834695469,0.095062936117426,1.2816872076393588,-0.12054946142590717,False,False
U56,BAND,DG,0.06,0.75,0.08331128087378525,1.1414972547261129,-0.13472540930022425,1.1880412707823993,1.104467026891496,0.09151639404990353,1.2085929096363333,-0.13472540930022447,False,False
U56,BAND,DG,0.1,0.75,0.0879574927892095,1.1762362029604887,-0.12347900188122041,1.2508688379587767,1.110216536974217,0.0913934358519286,1.2010099054505767,-0.1234790018812203,False,False
U56,BAND,DG,0.0,1.0,0.10946206048828255,1.1691088121753426,-0.15838545056930586,1.1866899572257352,1.1558926788198185,0.12156743513103718,1.258765663120122,-0.15838545056930564,False,True
U56,BAND,DG,0.03,1.0,0.11567125724840444,1.2035534985978629,-0.15910992176170935,1.2313933323690813,1.182092024925959,0.1273890971931595,1.2809804517994348,-0.15910992176170913,False,True
U56,BAND,DG,0.06,1.0,0.1113485014986193,1.1412373671299452,-0.17760030875624067,1.1886856543859892,1.103519178224898,0.12247409602202564,1.2076442952709538,-0.17760030875624078,False,True
U56,BAND,DG,0.1,1.0,0.11766453899229234,1.1760656941976542,-0.1629532433361931,1.2513622982332724,1.1095361777845583,0.12231330584570421,1.2003401383609735,-0.1629532433361931,False,True
U56,BREADTH,DG,0.1,0.5,0.081012450441875,1.1869289836868373,-0.12186279647562248,1.1341819276322391,1.2427783688669527,0.08599514940175945,1.3269462736485353,-0.1218627964756227,False,False
U56,BREADTH,DG,0.2,0.5,0.07909165714621325,1.2571679251066128,-0.0852037929754822,1.1836013215318166,1.3599945831775004,0.08055347891710407,1.4587716489950624,-0.0726223863839397,False,False
U56,BREADTH,DG,0.35,0.5,0.061679034432678526,1.0673367275305998,-0.10410238570455865,1.01496148401754,1.165962506964588,0.06113327160851845,1.2777991514457743,-0.07843060255226497,False,False
U56,BREADTH,DG,0.5,0.5,0.04384832623521384,0.871586959022243,-0.08792671620503267,0.8185766544156086,0.9683711103720064,0.04594272475277417,1.1024857533264472,-0.07615420330037881,False,False
U56,BREADTH,DG,0.1,0.75,0.12216572001389592,1.1870713191736175,-0.17986588001994885,1.135852544694337,1.2411503593370026,0.13007695369896433,1.3251995962840608,-0.17986588001994874,False,True
U56,BREADTH,DG,0.2,0.75,0.11939843363707814,1.2576871145838817,-0.12568094245354533,1.185560042484351,1.358740987755914,0.1219098842532147,1.4576323873119053,-0.10757307851332465,False,True
U56,BREADTH,DG,0.35,0.75,0.0926658457514864,1.0681961738843406,-0.15373524312303077,1.0171867495692464,1.164972513555449,0.09212125370769964,1.2769357749169248,-0.11630054536810774,False,False
U56,BREADTH,DG,0.5,0.75,0.06552634130101986,0.8723148092737139,-0.12968229453986746,0.8206641583179602,0.9671752948174676,0.06895562037313874,1.1014009677528125,-0.11305862033771108,False,False
U56,BREADTH,DG,0.1,1.0,0.16362019144660844,1.1869574444386153,-0.23592902474277289,1.1372978405383105,1.2392298268620952,0.17476868102028487,1.3231420611314524,-0.23592902474277289,False,False
U56,BREADTH,DG,0.2,1.0,0.16010885284144538,1.2579807900073614,-0.16479411280027878,1.1872946350833833,1.35726289808343,0.16390868430574468,1.4562680212774881,-0.14163065288613275,False,True
U56,BREADTH,DG,0.35,1.0,0.12366701157823456,1.0688591623562724,-0.20211716708757121,1.0192112962698514,1.1637924936789594,0.12333193563255462,1.2758794792283106,-0.15329109924303363,False,True
U56,BREADTH,DG,0.5,1.0,0.08698353431116423,0.8728720662983449,-0.17001352189914087,0.8225790423794292,0.9658106602182669,0.09195277376986866,1.1001427569512998,-0.14919203393597869,False,False
U56,SPYTR,DG,0.1,0.5,0.07817125752220266,1.1856777355172372,-0.11245098726711267,1.141446761899383,1.2424095568544302,0.07980449508448184,1.3371243464873122,-0.112450987267113,False,False
U56,SPYTR,DG,0.2,0.5,0.07113463816249932,1.1815361389118357,-0.10212964341576003,1.1411020228847457,1.2411792029240878,0.07195256357361668,1.351661560195969,-0.0579534958370399,False,False
U56,SPYTR,DG,0.35,0.5,0.054065565258124115,0.9806170680294821,-0.08896038856444377,0.9684503465604148,1.0024702137255095,0.054729021318072224,1.1096161054534421,-0.088960388564443,False,False
U56,SPYTR,DG,0.5,0.5,0.035628653938938104,0.7359613548972143,-0.10119755357319926,0.9354882671346929,0.4968652592260636,0.023330555239530426,0.5653911335036931,-0.10119755357319904,False,False
U56,SPYTR,DG,0.1,0.75,0.11776986204036444,1.1859129597778508,-0.16488240652696917,1.142804231201052,1.2413538948598337,0.12052918276347202,1.3361636872837381,-0.16488240652696884,False,True
U56,SPYTR,DG,0.2,0.75,0.10711825224941673,1.1816683251801652,-0.15032900242368252,1.1425051392180792,1.2397332443661946,0.1086095139294625,1.3503324755617432,-0.08655391242534027,False,True
U56,SPYTR,DG,0.35,0.75,0.08100957505213291,0.981232068686287,-0.1314213657575557,0.9705584048180608,1.0012843616218792,0.08216344581550761,1.1085543119604482,-0.13142136575755725,False,False
U56,SPYTR,DG,0.5,0.75,0.053031346419635694,0.7367579994686123,-0.14973791868753716,0.9371979752893935,0.4966355971714898,0.03451010637315077,0.5652633623659897,-0.14973791868753816,False,False
U56,SPYTR,DG,0.1,1.0,0.15758326012977308,1.1859164584109287,-0.2148881601461231,1.1439300870623401,1.240067676419104,0.1616982940826306,1.334972292553558,-0.21488816014612366,False,False
U56,SPYTR,DG,0.2,1.0,0.1432795349429734,1.1815777501295608,-0.19705539801803929,1.1436837493053609,1.2380677568650569,0.14564159075537053,1.348782543230789,-0.11529360867558336,False,True
U56,SPYTR,DG,0.35,1.0,0.10781844884868064,0.9816562349610383,-0.1725572960108971,0.9724812970872153,0.9999022496529335,0.10957641725983924,1.107294859408662,-0.17255729601089764,False,True
U56,SPYTR,DG,0.5,1.0,0.07011092941458075,0.7373925935413362,-0.19688268293236477,0.9387367566319429,0.49625115910664785,0.04533095216714633,0.5649811128082305,-0.19688268293236355,False,False
U56,DD,DG,0.1,0.5,0.07834560040989436,1.2075616132482827,-0.10156335099342384,1.1763080783799371,1.2608403313266099,0.0767714739888159,1.3622752682687667,-0.10156335099342306,False,False
U56,DD,DG,0.2,0.5,0.06636408191457743,1.076871094267095,-0.1025988507850969,1.1460642603781797,1.0109525339837306,0.05796499020668011,1.1413983934857432,-0.10259885078509567,False,False
U56,DD,DG,0.35,0.5,0.05154982725426893,0.9497288683362871,-0.12563689337767547,0.7857612123420081,1.2481692974548315,0.0585995329428306,1.3895498219885378,-0.07615420330037825,False,False
U56,DD,DG,0.5,0.5,0.04178612655777858,0.8834943211584922,-0.08844981957673181,0.770251891667059,1.1958546097419571,0.041069998795636,1.2710749993779977,-0.039821671364215994,False,False
U56,DD,DG,0.1,0.75,0.11812669083852922,1.2028269940232537,-0.14935109880759,1.1851979115181848,1.2407937009571683,0.11424040171079763,1.3435679889858778,-0.14935109880759034,False,True
U56,DD,DG,0.2,0.75,0.10180872098339022,1.0994629482962226,-0.12568094245354533,1.1474830270101386,1.0629721691507585,0.0909459794269174,1.1906589021809157,-0.12473475041115023,False,False
U56,DD,DG,0.35,0.75,0.07766214398479554,0.9484744532674505,-0.1879880848185428,0.7678038706385857,1.295265365677418,0.08985219780731013,1.436607667406299,-0.09197394544547866,False,False
U56,DD,DG,0.5,0.75,0.06426363629769272,0.9002574665580361,-0.14105301543071447,0.753571447107278,1.2689196966048097,0.0662473230508791,1.3371577188278827,-0.05436826932880001,False,False
U56,DD,DG,0.1,1.0,0.1639044043446216,1.2245980611751752,-0.19520811448786557,1.1865881831093443,1.281129761543476,0.163679496922017,1.3765616045711049,-0.19520811448786513,False,True
U56,DD,DG,0.2,1.0,0.13562903482288702,1.097290177328309,-0.16479411280027878,1.1446820674669456,1.061633783081517,0.12153354644793724,1.1894004298109158,-0.1640918927329249,False,True
U56,DD,DG,0.35,1.0,0.10264300424877515,0.9415389632514757,-0.24774880755911366,0.7588683321315635,1.2932116173194907,0.12046997697035988,1.4346971278588065,-0.12193549040618379,False,False
U56,DD,DG,0.5,1.0,0.08108022353143318,0.8482432564409083,-0.19396387481225208,0.7342043994198404,1.155205195393502,0.08205055860496535,1.2318325780408583,-0.08639849117282838,False,False
U56,MA,RS,100.0,0.5,0.0724177634453409,1.0419164792329556,-0.14136964442859234,1.2242978499377217,0.8864852477228546,0.06821046494587657,0.9600429826371027,-0.14136964442859234,False,False
U56,MA,RS,150.0,0.5,0.07658728016668759,1.0922780520489908,-0.1291363242886141,1.285528619823563,0.9373925711451753,0.0735679851456581,1.0080433757076062,-0.1291363242886142,False,False
U56,MA,RS,200.0,0.5,0.07670579727078541,1.0889713577955216,-0.12708727519873064,1.170652980811239,1.0297249875480687,0.08236880978784633,1.1086646794056672,-0.12708727519873053,False,False
U56,MA,RS,250.0,0.5,0.07632046161363149,1.0804377769127516,-0.12442340036743282,1.1777438280643235,1.0099294509444632,0.08156469598808624,1.0911565436251756,-0.1244234003674326,False,False
U56,MA,RS,100.0,0.75,0.10867737976345548,1.0423618755853576,-0.20580423439540663,1.225662818589541,0.886300620813297,0.1019897277281614,0.9598281420923481,-0.20580423439540707,False,False
U56,MA,RS,150.0,0.75,0.11514166807492976,1.0925130905029747,-0.18942476368178052,1.2865023031756735,0.937294589238985,0.11024935337634356,1.0078950174217949,-0.1894247636817804,False,True
U56,MA,RS,200.0,0.75,0.11528203218301591,1.0891012289537707,-0.1864743230888184,1.171140844332536,1.0296883645440245,0.12387805830755116,1.1085828648040417,-0.18647432308881806,False,True
U56,MA,RS,250.0,0.75,0.11468143861046287,1.0806845678735821,-0.1828040446991276,1.1782770414040455,1.010077512995556,0.12260877212821297,1.09125360586892,-0.18280404469912792,False,True
U56,MA,RS,100.0,1.0,0.1448507984592562,1.042764957398995,-0.2663255596787305,1.226981499176099,0.8860919435415868,0.13541539667735636,0.95957994577256,-0.26632555967873095,False,False
U56,MA,RS,150.0,1.0,0.1537448376038788,1.0926846065155273,-0.2469359338238517,1.2874242406036378,0.9371496202343382,0.146713267260689,1.0076856489716102,-0.24693593382385148,False,False
U56,MA,RS,200.0,1.0,0.15387867917643971,1.089161835532353,-0.24316494022661816,1.1715642884137611,1.0295942305004295,0.16545331192905044,1.1084293731553834,-0.24316494022661783,False,False
U56,MA,RS,250.0,1.0,0.15304411629734616,1.080844759392726,-0.23868096614936063,1.1787270393454807,1.0101533435754209,0.16367175078407725,1.0912651185174898,-0.2386809661493604,False,False
U56,VOL,RS,0.35,0.5,0.06764893355121071,1.1052439523734217,-0.11002817907835538,1.1537092361863295,1.060293812586511,0.07053351615764791,1.1556582546026832,-0.11002817907835594,False,False
U56,VOL,RS,0.45,0.5,0.07426682603339874,1.100317203393493,-0.12088106351064631,1.1137047005078777,1.0889140391868206,0.07950349908787535,1.1748046298114638,-0.12088106351064642,False,False
U56,VOL,RS,0.6,0.5,0.08099634004606937,1.124009063391867,-0.12534308581581366,1.1432462583357736,1.107657534601541,0.0852834370564215,1.1782657791643854,-0.125343085815814,False,False
U56,VOL,RS,0.9,0.5,0.08445286297034071,1.1059286263253183,-0.14730496702949936,1.1795420638860443,1.044692268428662,0.08706415825726732,1.1160818017761454,-0.1473049670294997,False,False
U56,VOL,RS,0.35,0.75,0.101638527265552,1.1046841171621113,-0.16191662189733513,1.1539732458569638,1.0589827305897803,0.10606490614830588,1.1543622012244477,-0.16191662189733513,False,False
U56,VOL,RS,0.45,0.75,0.11165088123725209,1.1000082257147283,-0.17742132823000878,1.1144605899629159,1.0876815073648736,0.11975611916341067,1.1734344162724752,-0.17742132823000845,False,True
U56,VOL,RS,0.6,0.75,0.12192584295837672,1.1243255322986965,-0.1838375079583563,1.1446398006372518,1.1070587413369954,0.12855506876901424,1.1775426768878587,-0.18383750795835607,False,True
U56,VOL,RS,0.9,0.75,0.1270938018690737,1.1065926253066203,-0.21507754386871658,1.1811931512583864,1.0446774197352295,0.13103585849459876,1.1159074043322863,-0.21507754386871658,False,False
U56,VOL,RS,0.35,1.0,0.1356399998004305,1.1040034431058763,-0.21177823718217736,1.1541464534302077,1.05752605230335,0.14166783633551638,1.152913417399412,-0.2117782371821776,False,False
U56,VOL,RS,0.45,1.0,0.14907682931012722,1.0995333092999962,-0.23144708768909172,1.1150903837744206,1.0862571778769539,0.1602127449448476,1.171854025080875,-0.2314470876890916,False,False
U56,VOL,RS,0.6,1.0,0.16299294107394768,1.124425509173548,-0.23963996513184505,1.1458535021075613,1.1062212665856213,0.17208989091066562,1.1765686881856263,-0.23963996513184516,False,False
U56,VOL,RS,0.9,1.0,0.16983129433896305,1.1070073345742806,-0.2790903751142785,1.182625431720125,1.0444088477804956,0.17510211115450747,1.1154644275861245,-0.2790903751142779,False,False
U56,BAND,RS,0.0,0.5,0.07670579727078541,1.0889713577955216,-0.12708727519873064,1.170652980811239,1.0297249875480687,0.08236880978784633,1.1086646794056672,-0.12708727519873053,False,False
U56,BAND,RS,0.03,0.5,0.08118456539595709,1.1590476882967362,-0.1205012650097812,1.2135873624694031,1.1223510740579825,0.08864920807548105,1.1997271578029725,-0.12050126500978142,False,False
U56,BAND,RS,0.06,0.5,0.08422461111488233,1.1410484593161148,-0.13372774830239564,1.1647582807995882,1.1280828831863592,0.09313250679957807,1.2030426536225798,-0.1337277483023953,False,False
U56,BAND,RS,0.1,0.5,0.08955408671512965,1.2219130064745727,-0.12431162499385107,1.2647339536301307,1.195523880597697,0.09723889934032859,1.2590315424644467,-0.12431162499385096,False,False
U56,BAND,RS,0.0,0.75,0.11528203218301591,1.0891012289537707,-0.1864743230888184,1.171140844332536,1.0296883645440245,0.12387805830755116,1.1085828648040417,-0.18647432308881806,False,True
U56,BAND,RS,0.03,0.75,0.12228571476942673,1.1591949832768802,-0.17714792247155398,1.2142818410769787,1.122159964024567,0.1337103834811093,1.19951385090072,-0.1771479224715543,False,True
U56,BAND,RS,0.06,0.75,0.1267878505437967,1.1409633672502044,-0.19601302340554638,1.1654803839099277,1.1274081966121354,0.14046968166113616,1.2023549497467145,-0.19601302340554627,False,True
U56,BAND,RS,0.1,0.75,0.1351942886283004,1.2221352373774879,-0.18249771871024867,1.2656075225608725,1.1953086704695701,0.1469805396728805,1.258814151208052,-0.18249771871024834,False,True
U56,BAND,RS,0.0,1.0,0.15387867917643971,1.089161835532353,-0.24316494022661816,1.1715642884137611,1.0295942305004295,0.16545331192905044,1.1084293731553834,-0.24316494022661783,False,False
U56,BAND,RS,0.03,1.0,0.16359430549981213,1.1592081350655354,-0.2314400588490756,1.2148471601270474,1.1218444075174436,0.17911075432769352,1.1991610569676194,-0.2314400588490756,False,False
U56,BAND,RS,0.06,1.0,0.16948867928257472,1.1406962839255934,-0.25532829846338945,1.16603039052011,1.12655710718604,0.1881357181413923,1.2014738710794293,-0.25532829846338956,False,False
U56,BAND,RS,0.1,1.0,0.18125619768273182,1.2221424655500257,-0.23810781484563803,1.2662759556028038,1.1948850897602892,0.19729573938040135,1.258376666081497,-0.2381078148456378,False,False
B136,MA,DG,100.0,0.5,0.044875762994294854,1.0004888253615178,-0.06693708005968424,1.1263396975832558,0.866372797533771,0.04214939707496268,1.0019603403128818,-0.06693708005968435,False,False
B136,MA,DG,150.0,0.5,0.04989238680257535,1.0812040627353177,-0.07991576682059442,1.2214679389688927,0.9381816499727907,0.04774351971584201,1.0722416821011185,-0.0799157668205942,False,False
B136,MA,DG,200.0,0.5,0.05177526650186515,1.0938179323096937,-0.08506861212924632,1.1972999365922796,0.9914988008399042,0.052377409669917885,1.1268491441697766,-0.08506861212924632,False,False
B136,MA,DG,250.0,0.5,0.05284968485944108,1.091735137357044,-0.08252494247305087,1.1941906516119807,0.9920475185162846,0.05416625656349128,1.1312501004424487,-0.08252494247305064,False,False
B136,MA,DG,100.0,0.75,0.06730153939825256,1.0007231370493852,-0.09960804587274286,1.1277484289598922,0.8653886711857527,0.0631505135917323,1.0009680165213977,-0.09960804587274286,False,False
B136,MA,DG,150.0,0.75,0.07494749240503129,1.0812306738708106,-0.11859930596131951,1.2227325284944606,0.937048584920149,0.07164662938892974,1.0711225013326497,-0.11859930596131962,False,False
B136,MA,DG,200.0,0.75,0.07779602544784181,1.0937126762113742,-0.12616421510282394,1.1983302829088325,0.9903722064445416,0.07870963426528443,1.1257193251059632,-0.12616421510282372,False,False
B136,MA,DG,250.0,0.75,0.07941593888347076,1.0917502519767328,-0.12252447607219752,1.195216321477794,0.9911761018608473,0.08142337382129328,1.130358358047668,-0.12252447607219796,False,False
B136,MA,DG,100.0,1.0,0.08967737134081655,1.0008433876938179,-0.1317509098625358,1.1290481012802924,0.8642871219068878,0.08406139218299291,0.9998542115285683,-0.1317509098625359,False,False
B136,MA,DG,150.0,1.0,0.10002924896923004,1.081131689273249,-0.15643856548876,1.2238740542364177,0.9357925974742529,0.09552348868472049,1.0698740073998971,-0.15643856548875956,False,False
B136,MA,DG,200.0,1.0,0.10385555132586988,1.093473290787332,-0.166304214859192,1.1992288514734282,0.9891153230086619,0.10508581162025843,1.1244512139417702,-0.16630421485919222,False,False
B136,MA,DG,250.0,1.0,0.10602353606854664,1.0916250887648384,-0.16167953998145657,1.1960987755693606,0.9901730859696991,0.1087419608604423,1.1293261721435617,-0.16167953998145645,False,False
B136,VOL,DG,0.35,0.5,0.06141185779775249,1.17452212703931,-0.0728280378206132,1.3055198172584233,1.0400263020398044,0.059304968232255506,1.1827967319878245,-0.07282803782061242,True,False
B136,VOL,DG,0.45,0.5,0.07380677379861877,1.163746668361267,-0.10490402081413175,1.282865744316233,1.0478528560116127,0.07212198067569253,1.160608341233245,-0.10490402081413142,True,False
B136,VOL,DG,0.6,0.5,0.08207029602632954,1.1382810821830274,-0.12672742926324343,1.2536296656824786,1.028447322252914,0.07984946946013416,1.124122031053602,-0.12672742926324343,False,False
B136,VOL,DG,0.9,0.5,0.087214570695058,1.112588382977411,-0.15500403141088515,1.2386095215467166,0.9951806712837858,0.08421783572914299,1.0840237224303906,-0.1550040314108846,False,False
B136,VOL,DG,0.35,0.75,0.09242229212488207,1.174206743305198,-0.108189139160071,1.306429642064694,1.0384598985930384,0.08916345464271958,1.1813059442962044,-0.10818913916007045,True,False
B136,VOL,DG,0.45,0.75,0.11114741183624766,1.1635194092150383,-0.15512657154656517,1.2838633268568096,1.0465440435650606,0.10851619108025345,1.1592223769456411,-0.15512657154656506,False,True
B136,VOL,DG,0.6,0.75,0.12359420654058506,1.1381201336577498,-0.18696236312424164,1.255096978957759,1.0269842529994457,0.12011126700793451,1.1224553129457142,-0.18696236312424175,False,True
B136,VOL,DG,0.9,0.75,0.1312765360866348,1.11275873303707,-0.22590026865031676,1.2406538674900827,0.9939361685656382,0.12653467185642508,1.0825447933224757,-0.2259002686503171,False,False
B136,VOL,DG,0.35,1.0,0.12356611823518038,1.173712212824332,-0.142831643935584,1.307173214652867,1.0367018352846875,0.11908771830978915,1.1796199062851198,-0.14283164393558312,False,True
B136,VOL,DG,0.45,1.0,0.1486652427771189,1.1630701362948166,-0.20387095168277958,1.2846586204490955,1.0450057165918427,0.14501479818800544,1.1575953794592775,-0.2038709516827797,False,False
B136,VOL,DG,0.6,1.0,0.1652850400993091,1.1376845873118242,-0.2451203660837319,1.2563443261160094,1.0252299269197718,0.16043256202039236,1.1204728049076595,-0.2451203660837319,False,False
B136,VOL,DG,0.9,1.0,0.17544099035444893,1.1126377167191837,-0.2926025873814738,1.2424644259598718,0.9923927055087162,0.1687743277994973,1.080739606552787,-0.2926025873814737,False,False
B136,BAND,DG,0.0,0.5,0.051773234348860164,1.0937740030745953,-0.08506861212924632,1.1972999365922796,0.9914121516907762,0.05237369836877637,1.1267670852493423,-0.08506861212924632,False,False
B136,BAND,DG,0.03,0.5,0.05342200830227117,1.1057465852553037,-0.08241955543826529,1.2279010434300024,0.9853305410100207,0.05312479996926611,1.1194592105221277,-0.08241955543826573,False,False
B136,BAND,DG,0.06,0.5,0.054243660982048025,1.0916548364932803,-0.09231734147210846,1.2186598088982035,0.9678294409572844,0.05405002006289594,1.1032828575404579,-0.09231734147210824,False,False
B136,BAND,DG,0.1,0.5,0.05788780596042842,1.1242933952308602,-0.09839101676280737,1.271622818928644,0.9799895116277049,0.055904959273624044,1.1068417362049292,-0.09839101676280715,False,False
B136,BAND,DG,0.0,0.75,0.07779290013391793,1.0936688144226636,-0.12616421510282394,1.1983302829088325,0.9902857380687752,0.07870392496768375,1.1256374310136645,-0.12616421510282372,False,False
B136,BAND,DG,0.03,0.75,0.0803031894255104,1.1057901818007876,-0.1224079386020801,1.2290677258478548,0.9843850631086558,0.07983337481604336,1.1185082795688426,-0.1224079386020801,False,False
B136,BAND,DG,0.06,0.75,0.08152700143063774,1.091676550065821,-0.13689064857241318,1.2199606707996582,0.9667689936257456,0.08120811731026678,1.1021699323127587,-0.13689064857241295,False,False
B136,BAND,DG,0.1,0.75,0.08709402844885483,1.124195730295023,-0.1457785217801053,1.2728192630143653,0.978877101214296,0.08403867245518448,1.1055971609383655,-0.14577852178010575,False,False
B136,BAND,DG,0.0,1.0,0.10385128120277787,1.0934294985955273,-0.166304214859192,1.1992288514734282,0.9890290409454066,0.10507800891804742,1.1243694898998273,-0.16630421485919222,False,False
B136,BAND,DG,0.03,1.0,0.10724582624809265,1.1056928857688249,-0.16157734777304533,1.230097256892346,0.9833022070744002,0.10658557013582604,1.117411511463011,-0.1615773477730451,False,True
B136,BAND,DG,0.06,1.0,0.10886250772855433,1.0915479971732478,-0.18040271115669182,1.2211203240147026,0.9655622202375792,0.1083969822853581,1.1008979515718065,-0.1804027111566916,False,True
B136,BAND,DG,0.1,1.0,0.11641632973671312,1.1239351470816357,-0.1919570244082408,1.2738640445688396,0.9776140248367453,0.11223419185632322,1.1041825995268548,-0.1919570244082407,False,True
B136,BREADTH,DG,0.1,0.5,0.07979946458006326,1.1008798741056334,-0.13752666064888186,1.128429406522616,1.0742203097062208,0.07768746570487228,1.1823710327052845,-0.13752666064888208,False,False
