panel,grid,book,cost_bps,n_phases,pass4b_phases,canon_pass4b,L1_H1_pass,L1_H1_flip,L2_H2_pass,L2_H2_flip,L3_OOS_pass,L3_OOS_flip,L4_DD_pass,L4_DD_flip,L5_CAGR_pass,L5_CAGR_flip,sup_CAGR,cfi_CAGR,sup_Sharpe,sup_MaxDD,cfi_MaxDD,sup_H1,cfi_H1,sup_H2,cfi_H2,sup_OOS_Sharpe,cfi_OOS_Sharpe,pass4b_unanimous
B136,DOW5,EWELIG,0.0,5,4,True,5,False,5,False,5,False,4,True,5,False,0.009527342051532273,0.7589302534143022,0.08310513179078982,0.03949400904472844,1.3681287436185734,0.05609397767129365,0.19413614142645894,0.10500989535492755,0.6420631568894133,0.10330790926870037,0.47693869144772716,False
B136,DOW5,EWELIG,10.0,5,4,True,5,False,5,False,5,False,4,True,4,True,0.009701242776889885,2.6084450370393135,0.08481507968502866,0.03982109558013991,1.566842528054714,0.0587217102651596,0.2750051758057177,0.1073299043279008,1.2390133698247106,0.10410560217397657,0.7373495704883377,False
B136,DOW5,EWELIG,25.0,5,0,False,5,False,2,True,4,True,4,True,0,False,0.009956095901379358,1.0343981717569113,0.08730642774297248,0.0368043892832417,1.8289016065663035,0.06283412745778216,0.6286658625370598,0.11269785976246582,3.880348154758299,0.10501644519979592,3.784879823880247,True
B136,DOW5,EWELIG,50.0,5,0,False,0,False,0,False,0,False,2,True,0,False,0.010365164608993949,0.3303125856315113,0.0912181755610616,0.020953630616865504,3.7795186581958866,0.07006411468082319,0.776648122887924,0.1218531962455337,0.5483640019381424,0.11140976658466772,0.6884812933827,True
B136,DOW5,TOP10,0.0,5,0,False,5,False,1,True,3,True,0,False,5,False,0.013953815155834715,0.25383637020613253,0.07387109205265374,0.03551101023894587,3.106743658190865,0.15248410654965472,0.5408478443532223,0.10799237794375582,2.693530503212264,0.12617137392813504,3.287349656988916,True
B136,DOW5,TOP10,10.0,5,0,False,5,False,0,False,0,False,0,False,5,False,0.01423078103979658,0.408300167240154,0.07575263866147675,0.03605549252330753,2.9646221399955075,0.15130853111689446,0.8814355394432376,0.11013021315202276,0.860371210466679,0.12976659122837286,1.313932875203305,True
B136,DOW5,TOP10,25.0,5,0,False,3,True,0,False,0,False,0,False,5,False,0.014621736907263205,2.7519514175717728,0.07860423895470536,0.03686893032602656,2.7807668085448234,0.14937527974295706,9.091301177914623,0.11329202837304331,0.3982372100418963,0.1351226656536766,0.5270522213555329,True
B136,DOW5,TOP10,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.015210895419520476,0.3598500385448055,0.08554312826565097,0.09648625045646375,1.1828149553624447,0.1457201881560075,0.5385143110326468,0.11839563026099595,0.21698993252588997,0.1438815795218295,0.2769634617607039,True
B136,DOW5,TOP20,0.0,5,2,True,5,False,4,True,5,False,2,True,5,False,0.006937846416324112,0.17851521445921806,0.046348395571858436,0.043854301787172645,5.361677450519965,0.051187749695385865,0.17916079683513342,0.08052573154417708,3.452303417753113,0.074758127356358,0.969917512638517,False
B136,DOW5,TOP20,10.0,5,0,False,5,False,0,False,1,True,2,True,5,False,0.006966946032461951,0.29678397221919994,0.046891286105995134,0.04417832403563782,4.653732318727564,0.05436945077277411,0.29252842794488965,0.07738141046462466,1.0566567921281458,0.07187002718141378,3.526508846668217,True
B136,DOW5,TOP20,25.0,5,0,False,5,False,0,False,0,False,2,True,3,True,0.0070554122449828505,4.660981746517902,0.04775472997507735,0.046022703783371366,3.6427269994788,0.059143200456145184,1.6475431763115151,0.0725652183307629,0.3327121641212082,0.06743302667842543,0.4047574902961417,True
B136,DOW5,TOP20,50.0,5,0,False,0,False,0,False,0,False,1,True,0,False,0.00718925580614771,0.19922174222210617,0.04931251916331547,0.04345011063662707,2.557132426892024,0.0670555321258316,0.31322901576472945,0.0643073724855866,0.14003482729644504,0.05979056900555313,0.14584151426935119,True
B136,DOW5,TOP20R,0.0,5,2,True,5,False,5,False,5,False,2,True,5,False,0.0057599054994796894,0.1434984645829306,0.03218435874327952,0.04090246964262434,5.5299619641931494,0.051442871403798884,0.19030233451090572,0.04698098626782332,1.1122108395633532,0.04827635978592737,0.5616331193399289,False
B136,DOW5,TOP20R,10.0,5,0,False,5,False,0,False,1,True,2,True,5,False,0.005732844629244838,0.2380752254218831,0.0330953178955703,0.041376267037575465,4.809790241101621,0.05454679800897999,0.3251315430248464,0.04725319370291725,0.814486835781189,0.04897149329674577,3.361781240322005,True
B136,DOW5,TOP20R,25.0,5,0,False,5,False,0,False,0,False,2,True,3,True,0.005691552223347163,3.0351069269792084,0.03450661130982302,0.04211467907451227,4.045843912116371,0.05918141386218578,4.300575840146106,0.047637254918188265,0.22827358780475057,0.0499745857390661,0.3016286492918736,True
B136,DOW5,TOP20R,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.005690931555950796,0.1498132259657836,0.03696098962730021,0.043251901552279204,2.7937868545162834,0.06679427540100624,0.27501224706385163,0.048207800185787464,0.10478263201543442,0.051531207196457096,0.12429202239689997,True
B136,DOW5,TOP5,0.0,5,0,False,5,False,3,True,3,True,0,False,5,False,0.012212613937730321,0.1421016733412022,0.05101316047491855,0.04629983374242164,1.2427635459449384,0.14103131472410357,0.7082491350316912,0.14955034054676142,5.1751793939904704,0.12171052417763051,2.624152168918246,True
B136,DOW5,TOP5,10.0,5,0,False,5,False,0,False,0,False,0,False,5,False,0.011865342340019458,0.19378395404099022,0.0510178305948743,0.04242178908834393,1.0188425292537793,0.14346152703008896,1.6731010077727166,0.15024740609132614,1.609320980361197,0.12283408005351781,1.4101625570157976,True
B136,DOW5,TOP5,25.0,5,0,False,1,True,0,False,0,False,0,False,5,False,0.011361328192798448,0.45278658044412723,0.05083950795886183,0.04474635628082124,0.7246235628292115,0.14708314701195113,1.7377792046237714,0.15100702010006434,0.6034042769321459,0.12415203928388696,0.509836493328552,True
B136,DOW5,TOP5,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.01056454087681069,0.3227466714451471,0.05005061374290032,0.07134584505233055,0.5538255254173938,0.15507373817486925,0.4207021044617251,0.15151475369967096,0.2960615059956982,0.12537475297535783,0.24855585904029448,True
SMALL,DOM21,BAND03,0.0,21,0,False,4,True,0,False,0,False,13,True,0,False,0.012202393619925589,0.22887492420259373,0.18515549671379994,0.0960045396658209,3.942925250386767,0.12914146687795247,5.924422805724115,0.23471856124400564,0.7299971895015673,0.21032426837267465,0.615049477683729,True
SMALL,DOM21,BAND03,10.0,21,0,False,1,True,0,False,0,False,13,True,0,False,0.012198984470760621,0.22177858722620936,0.1846538375251945,0.09564227350158239,3.9665930593936523,0.12947599876553129,3.0160102935182893,0.23346118781176983,0.6809835297329282,0.20917990256784463,0.5746121967790343,True
SMALL,DOM21,BAND03,25.0,21,0,False,0,False,0,False,0,False,12,True,0,False,0.012193836710929551,0.2119325352909099,0.18387739260140978,0.09510107293026115,3.700484339781243,0.12998397044109622,1.6063691415396393,0.23154930961612163,0.6177730503342983,0.20743041188121808,0.5222446564130042,True
SMALL,DOM21,BAND03,50.0,21,0,False,0,False,0,False,0,False,11,True,0,False,0.012185166795619207,0.19735431755750774,0.18252111257730408,0.09420490694161532,3.1547827092285035,0.13084467755326268,0.90602939094879,0.2282977794827561,0.5331523358909173,0.20443021463262484,0.4517415049139283,True
SMALL,DOM21,EWELIG,0.0,21,0,False,6,True,0,False,0,False,0,False,0,False,0.023064420490628512,0.7716128109411488,0.16974780962751368,0.06254677101586137,0.38780242862423436,0.0934185636791296,6.889361221339838,0.2318259424481779,0.5385037242444815,0.21185767299990071,0.4918199513519319,True
SMALL,DOM21,EWELIG,10.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.023043606689882035,0.6455878180406638,0.17062985070380798,0.06210341679417064,0.3706166050863668,0.09374813030602547,1.6323166898444406,0.23293680295927238,0.4912748116879975,0.21296730809244113,0.44818145320464553,True
SMALL,DOM21,EWELIG,25.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.023011529551953513,0.5189189992368591,0.17191361960251106,0.061443392813881115,0.34736805652152747,0.09420757075206221,0.7590490637354347,0.23451091989706352,0.4335266798661832,0.2145329004021465,0.39588928966223935,True
SMALL,DOM21,EWELIG,50.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.02295582127513973,0.3915826936375805,0.17393706198770514,0.06035660369258822,0.31393245984737866,0.09487401211319779,0.4011306311409151,0.2368771858143426,0.3638236320712364,0.2168669826309479,0.3333277200404929,True
SMALL,DOM21,TOP10,0.0,21,0,False,1,True,0,False,0,False,0,False,13,True,0.04106143522103056,3.4280222411496895,0.1893518024124643,0.08724198292563146,0.579739728070806,0.36720258290560603,2.361616575905476,0.4023710007083774,0.9923101683890239,0.30271823964983646,0.7762847294398327,True
SMALL,DOM21,TOP10,10.0,21,0,False,0,False,0,False,0,False,0,False,5,True,0.040962540977779405,4.441081626936835,0.19051138256850014,0.09634893950279166,0.6230933274629687,0.3652723808566204,1.692869691337233,0.4047401506599811,0.8801254870892998,0.3043546016711984,0.6811498475236474,True
SMALL,DOM21,TOP10,25.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.040870291948899906,1.516837180516906,0.19212910440873482,0.10997151557719842,0.6483828792277547,0.36217899350208566,1.181775664951478,0.40806786346584006,0.7535814483131298,0.3066233400197165,0.5778505739099147,True
SMALL,DOM21,TOP10,50.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.040806876241105794,0.7172669243022157,0.19448397624181607,0.17538918693267103,0.9039072131804172,0.3565376888279193,0.7786276132988995,0.41297327770794345,0.6083189649049031,0.30988768588296345,0.46298066367516294,True
SMALL,DOM21,TOP20,0.0,21,0,False,5,True,0,False,0,False,0,False,7,True,0.03758702457329166,4.938311448483314,0.19762066568218484,0.10442911962399648,0.7925472035066452,0.2996002780158532,3.5025567512497418,0.3308003373325891,0.8262780181253134,0.25324560963311094,0.7052901045947996,True
SMALL,DOM21,TOP20,10.0,21,0,False,2,True,0,False,0,False,0,False,1,True,0.03754372768551617,2.397272277489744,0.1997848930642414,0.11155279818824237,0.8282415267170575,0.30167663307272075,2.335858564368826,0.33076487273398936,0.7231341851661535,0.2537248069041176,0.6068520000515142,True
SMALL,DOM21,TOP20,25.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.037473845041385845,1.168662114650236,0.20294246955656048,0.09929388205316159,0.6881464724541111,0.3046485358977007,1.3575555451626846,0.33038655711803183,0.6064422893550674,0.2562783596648378,0.5056419815886806,True
SMALL,DOM21,TOP20,50.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.03734459667614276,0.6340041404837621,0.20792067728181468,0.1375350694848162,0.7972197981301995,0.3091759131615369,0.8052744147066588,0.3288963844991468,0.4758133130875042,0.26083572576842756,0.398339921676551,True
SMALL,DOM21,TOP20R,0.0,21,0,False,5,True,0,False,0,False,0,False,8,True,0.03709963402040661,4.012502045965671,0.1956671362681961,0.06545846719732429,0.4590351956841988,0.2996002780158533,3.502556751249743,0.3648118276907798,0.9265426672530644,0.2814926324141042,0.8021794063509766,True
SMALL,DOM21,TOP20R,10.0,21,0,False,2,True,0,False,0,False,0,False,4,True,0.03709091465728154,2.5411026235403242,0.19779037055083165,0.06886932958901959,0.4806733595988063,0.3016766330727205,2.335858564368828,0.3663897705738662,0.8117488315516326,0.2834066659839617,0.6886611292850082,True
SMALL,DOM21,TOP20R,25.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.03707157767199987,1.1897898980099333,0.20088264069992445,0.07701369640199163,0.5240732628077259,0.3046485358977008,1.3575555451626857,0.3683982075815333,0.6847897190987273,0.28597897385831184,0.569110977332439,True
SMALL,DOM21,TOP20R,50.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.03702313382892708,0.6356108254731255,0.20574347270555002,0.12721508304077744,0.7374001641965325,0.30917591316153703,0.8052744147066594,0.37076600014012423,0.5433188808211531,0.28943638135548244,0.4444916800937128,True
SMALL,DOM21,TOP5,0.0,21,0,False,0,False,0,False,0,False,0,False,8,True,0.08993829899479633,5.324563382831985,0.3253063191027914,0.1720292714131355,0.7768182936102072,0.415276720035534,1.216970620067584,0.5622634901712,1.405164034843258,0.5263646505915718,1.2791185097354643,True
SMALL,DOM21,TOP5,10.0,21,0,False,0,False,0,False,0,False,0,False,5,True,0.08849900889381979,3.956661306480312,0.3230643273841924,0.19227610211365287,0.8111442107536997,0.4165431972821467,1.0489894515666884,0.5617684467032737,1.2400208232312568,0.5263388541500922,1.1327309876861138,True
SMALL,DOM21,TOP5,25.0,21,0,False,0,False,0,False,0,False,0,False,2,True,0.08637778750743275,2.2163059376696035,0.3194407085620504,0.22961094964856965,0.8842328980179662,0.41846620435088855,0.8698704598193717,0.560618432481883,1.0535251597169426,0.5259315851273225,0.9659964305698451,True
SMALL,DOM21,TOP5,50.0,21,0,False,0,False,0,False,0,False,0,False,0,False,0.08294093634580035,1.1341031990288148,0.31275239835278085,0.28397563547800553,0.9089042782559821,0.4217138698367627,0.6832294602856176,0.5576337743078914,0.8457697355414501,0.5242775559879568,0.7741601260550997,True
SMALL,DOW5,BAND03,0.0,5,0,False,0,False,0,False,0,False,5,False,0,False,0.002061511781816794,0.03957576114749132,0.02932468588857251,0.0071166791708103805,0.10639982702201511,0.052932556393138874,0.8963941524293976,0.023332100854802418,0.0943888532658487,0.019035507561910636,0.06829861567021132,True
SMALL,DOW5,BAND03,10.0,5,0,False,0,False,0,False,0,False,5,False,0,False,0.0020620335039367443,0.03763970745870357,0.02930826990196478,0.007196935749153588,0.11353765062524075,0.052893880293372386,0.5299813689103867,0.023252976009567217,0.08188001613956743,0.01904899847095254,0.060151621122257685,True
SMALL,DOW5,BAND03,25.0,5,0,False,0,False,0,False,0,False,5,False,0,False,0.002062786597725852,0.03507510916773056,0.029306903088643033,0.007315889163555744,0.12577373724626997,0.052864228332735186,0.32837480139669667,0.02316359380587152,0.06828705910126265,0.01909261238438431,0.05109451013011368,True
SMALL,DOW5,BAND03,50.0,5,0,False,0,False,0,False,0,False,5,False,0,False,0.0020639637272528155,0.03151637168315421,0.029366512411703738,0.0075103674153378375,0.15161890198584832,0.05289007734437412,0.20104315141030224,0.02309264126612437,0.053543465375147,0.01922754566084406,0.04102230387394054,True
SMALL,DOW5,EWELIG,0.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.008029394313872285,0.20433609668581748,0.054697791571131305,0.06509852213440759,0.41396157314825177,0.04691144238141831,0.3069915582457189,0.06923117389497147,0.14864481772484853,0.06045437832338835,0.1250590792768565,True
SMALL,DOW5,EWELIG,10.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.007894968585484552,0.15305069903119844,0.055512395545558924,0.06487595003284252,0.37833689415076105,0.04938254350493754,0.1974693679659415,0.07093538915566538,0.1254895340939251,0.06237434664720454,0.10751307189709167,True
SMALL,DOW5,EWELIG,25.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.007697090799031914,0.11005632757734428,0.05694906531758376,0.06450453163120673,0.3355653960618314,0.05286360554851405,0.13340860767410814,0.07608645934326759,0.10683532389718244,0.06909538485547223,0.09531609564992283,True
SMALL,DOW5,EWELIG,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.007377093088379194,0.07376478493730564,0.05989125593375702,0.06379298692120694,0.2831223757351847,0.058020006133068514,0.09063873317762382,0.08920105187379151,0.09364455781903681,0.08210151622678198,0.08518560998687212,True
SMALL,DOW5,TOP10,0.0,5,0,False,1,True,0,False,0,False,0,False,2,True,0.04444269545962065,2.537200220901868,0.21124490126873635,0.11346360498676644,0.9710639696607052,0.3201728263296214,2.5987045098315704,0.19754414549524948,0.43269655118266587,0.22343665350183678,0.5601310189260541,True
SMALL,DOW5,TOP10,10.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.04352274732634087,1.406563892936569,0.21139008910987717,0.14879061735043386,0.9889891683891422,0.3191437003761638,1.2420118422581023,0.1961447212875105,0.3356637007978908,0.2226057367841389,0.421036618962545,True
SMALL,DOW5,TOP10,25.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.04217600067624239,0.5945109132502377,0.21155436526309648,0.14061914446480805,0.623753425058856,0.31716989265536916,0.693113222818333,0.19419954134658574,0.2502863882142177,0.22153966457605817,0.3063012618374632,True
SMALL,DOW5,TOP10,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.0400173411916791,0.297804780620315,0.21167942687807612,0.11981140212753505,0.3068432647035849,0.3127825115569398,0.39542904616483215,0.19139743783429597,0.17497493178942197,0.22025820893439574,0.21053154887256473,True
SMALL,DOW5,TOP20,0.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.019815358463652455,3.165702354388211,0.11551824828104384,0.05413624592835031,0.7036120378139863,0.10267629381378951,1.0296338702300527,0.2661026728000661,0.7253882399269134,0.21766002213277053,0.703708288491721,True
SMALL,DOW5,TOP20,10.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.019630380730999653,0.6666724850477498,0.11538597882670298,0.048130889062501625,0.6171699640274683,0.10273270540020563,0.4365061554353442,0.26402169491232164,0.5346690751137847,0.21606735222635182,0.49319653300994426,True
SMALL,DOW5,TOP20,25.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.019350963760050854,0.3055886759475215,0.11532800347764319,0.05720553225039715,0.5843935572083235,0.1023815788072504,0.23326130189222521,0.2607940094229787,0.3812370803916726,0.21366526821520992,0.33853882652181017,True
SMALL,DOW5,TOP20,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.018881057587730732,0.16073593423545712,0.11560857851378309,0.13816844866985145,0.5595194036791644,0.10332100836451488,0.1329512535524021,0.25517853177842675,0.25521550682035277,0.2096649887090458,0.22033254025719334,True
SMALL,DOW5,TOP20R,0.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.01897583809552561,5.2980490391146455,0.1100997938828967,0.08371345026265486,0.8390321516569741,0.10267629381378929,1.029633870230047,0.2674095637835301,0.775118777554585,0.2199747885504466,0.7724560246209663,True
SMALL,DOW5,TOP20R,10.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.01882987958214266,0.6928179258308036,0.10986035051264947,0.07880329159169996,0.7637326713844315,0.10273270540020596,0.436506155435345,0.2645121391379751,0.5595186904456719,0.21768232087064843,0.5242795807708308,True
SMALL,DOW5,TOP20R,25.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.018606357414507446,0.301837293634742,0.10965338590826104,0.08276337911249143,0.6309563896712845,0.1023815788072504,0.2332613018922251,0.25993964287395327,0.3912657435997057,0.21411784883897053,0.3506171238792253,True
SMALL,DOW5,TOP20R,50.0,5,0,False,0,False,0,False,0,False,0,False,0,False,0.01822294711179917,0.15616746429394834,0.10972316023467456,0.14919838417217135,0.6041856280906756,0.10332100836451472,0.1329512535524019,0.2517788955311678,0.25620755872914064,0.20789433245009414,0.22231906650744168,True
SMALL,DOW5,TOP5,0.0,5,0,False,0,False,0,False,0,False,0,False,3,True,0.03984425797923796,7.765619156286705,0.14843374227562722,0.16606135284909673,0.8920627905384204,0.16585392289302825,0.6507243460941813,0.230093140002897,0.4824989344973997,0.24475806967459512,0.6179120505342028,True
