panel,n,bps,kind,set_,f,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,fail4a,fail4b
u56,10,10.0,control,R20,0.0,0.16852866858508975,1.077254150709839,-0.24091744947430582,1.1806590299181456,1.0129113392010916,0.1774159608732273,1.0442432489520044,-0.2409174494743057,12.835322156987147,DD,DD
u56,10,25.0,control,R20,0.0,0.146259248860241,0.9538449846259414,-0.24207777084199966,1.0393839744461797,0.9015132915812502,0.15483044412488955,0.9305864184715728,-0.24207777084199966,12.835322156987147,DD,DD
u56,10,10.0,cash,CASH,0.1,0.15163902356860737,1.0767795688093755,-0.21885429493164976,1.1802196579540718,1.012380742519274,0.15973594255706325,1.0436476791595395,-0.21885429493164976,11.561998279002239,DD,DD
u56,10,25.0,cash,CASH,0.1,0.13184903014917815,0.9532419484456197,-0.2199265943931915,1.0388274382266953,0.9008466715690701,0.13967436030478275,0.9298587738912837,-0.21992659439319162,11.561998279002239,DD,DD
u56,10,10.0,cash,CASH,0.2,0.13473403142524432,1.0762792499466145,-0.19635550635647803,1.1797534188090162,1.011826798053218,0.14201254171981703,1.0430280762213104,-0.19635550635647803,10.289298547820334,DD,-
u56,10,25.0,cash,CASH,0.2,0.11736358109035017,0.9525796360864348,-0.19733607185214397,1.0382074938322483,0.9001246569849423,0.12441235055471478,0.9290750033701207,-0.19733607185214352,10.289298547820334,DD,-
u56,10,10.0,cash,CASH,0.5,0.08401794694951903,1.0746238163813326,-0.12618549851065197,1.1782001870588783,1.0100193891376719,0.08869627136081326,1.0410184726952876,-0.12618549851065275,6.4641542414294,-,CAGR
u56,10,25.0,cash,CASH,0.5,0.07356126785190109,0.9502374318028344,-0.12685412078354696,1.0359838136058446,0.8976143318008165,0.07811784457469129,0.9263718467214604,-0.1268541207835472,6.4641542414294,-,CAGR
u56,10,10.0,real,S3,0.1,0.15892557373347227,1.0967638586618944,-0.2149365191422692,1.190385129925438,1.0381161508165222,0.16766981969129469,1.0671925178968544,-0.2149365191422694,12.726363740013731,DD,DD
u56,10,25.0,real,S3,0.1,0.1370242324377664,0.9642526897056025,-0.2161045729376615,1.038647007436087,0.9188577811544815,0.14553989151798463,0.9452268279969559,-0.2161045729376615,12.726363740013731,DD,DD
u56,10,10.0,real,S3,0.2,0.14737023127536486,1.115466525915793,-0.1897721254239546,1.212484545092076,1.0520221311965068,0.1540259014704044,1.0795748697568408,-0.1897721254239546,12.245059755081686,DD,-
u56,10,25.0,real,S3,0.2,0.12649835084595518,0.9752653686660844,-0.19097098485082753,1.051004723583446,0.9269608071134037,0.1332046768387145,0.951468687416349,-0.19097098485082742,12.245059755081686,DD,-
u56,10,10.0,real,S3,0.5,0.10955665011099214,1.1664865037556016,-0.1269980652460252,1.2582408283641193,1.0974888720973202,0.1106289007468213,1.1137937478208915,-0.1269980652460252,10.843469678760096,-,-
u56,10,25.0,real,S3,0.5,0.09166019561427197,0.9911236239638554,-0.12822217695049953,1.0539777487539357,0.9451153602608966,0.09357217848373511,0.9567750200035924,-0.12822217695050042,10.843469678760096,-,CAGR
u56,10,10.0,real,S4,0.1,0.1597307517225286,1.0951959531681887,-0.21833470708792335,1.181423361080753,1.0419312486462402,0.1691499669366312,1.0701075876912207,-0.21833470708792369,12.760072036945678,DD,DD
u56,10,25.0,real,S4,0.1,0.13775676865805342,0.9632226871556536,-0.21951275229952405,1.0305248475174575,0.9230427682903858,0.14693679136969795,0.9485235093822466,-0.21951275229952405,12.760072036945678,DD,DD
u56,10,10.0,real,S4,0.2,0.14887032199782935,1.112562382535501,-0.19582947511046533,1.1935822432411347,1.0609827794697844,0.1568803644932344,1.0866920922920873,-0.1958294751104651,12.293685308031208,DD,-
u56,10,25.0,real,S4,0.2,0.1278890671163606,0.9736332936462099,-0.19704947804170947,1.034086826770231,0.9367821755916846,0.13592663039681607,0.9594679009263919,-0.19704947804170936,12.293685308031208,DD,-
u56,10,10.0,real,S4,0.5,0.11241761576938947,1.1617309764633053,-0.13556314665329827,1.2018821918625748,1.1348654858527556,0.11708124913643458,1.1461251164624704,-0.13556314665329816,10.931786334293419,-,-
u56,10,25.0,real,S4,0.5,0.09433005342347456,0.9901527118264833,-0.13685025669247974,1.003590406566312,0.9848331848508938,0.09976837208611511,0.9915138790952704,-0.1368502566924802,10.931786334293419,-,CAGR
u56,20,10.0,control,R20,0.0,0.1549168325251733,1.17098731330246,-0.22210408719864583,1.2683523918035855,1.106564259293661,0.16638958865609754,1.1676752607259366,-0.22210408719864594,9.044335590211622,DD,DD
u56,20,25.0,control,R20,0.0,0.1393621424346474,1.0668696117978036,-0.22340270136729112,1.1508604539129934,1.0119410740461796,0.15087237124064035,1.0721876011978528,-0.22340270136729112,9.044335590211622,DD,DD
u56,20,10.0,cash,CASH,0.1,0.13923040885871663,1.1708303357087753,-0.20159533552136433,1.2681751919027877,1.1063834414373883,0.14953508938781268,1.1674762286842593,-0.2015953355213641,8.149519179999848,DD,-
u56,20,25.0,cash,CASH,0.1,0.12539519432943735,1.0665695571977227,-0.20279376859967713,1.1505509424884748,1.0116109891221838,0.13574398587653014,1.0718420459802611,-0.20279376859967735,8.149519179999848,DD,DD
u56,20,10.0,cash,CASH,0.2,0.12357226427163015,1.1706447644934455,-0.18071925404636524,1.267970407216262,1.1061747975443914,0.13271027129651625,1.167248333816834,-0.18071925404636513,7.255162358767804,DD,-
u56,20,25.0,cash,CASH,0.2,0.11141601172670512,1.066204427943577,-0.18181264934080088,1.1501764751551216,1.0112167120546964,0.12060212941513027,1.0714311836578059,-0.18181264934080055,7.255162358767804,DD,-
u56,20,10.0,cash,CASH,0.5,0.07682773257117326,1.1699434936024433,-0.11584555314226752,1.2672110125604834,1.1054140807884205,0.08248726512682203,1.16642233114057,-0.11584555314226741,4.563322945098412,-,CAGR
u56,20,25.0,cash,CASH,0.5,0.06948402589210678,1.0647864642803544,-0.11658658822817636,1.1487146741653627,1.0097305393719833,0.07518992190062268,1.0698847732727683,-0.11658658822817614,4.563322945098412,-,CAGR
u56,20,10.0,real,S3,0.1,0.14442737348881796,1.185404409923423,-0.20182521725193803,1.2918011962603375,1.1131298209753622,0.1538007801487038,1.1739805295940593,-0.20182521725193792,9.070262451716616,DD,-
u56,20,25.0,real,S3,0.1,0.12896881553015516,1.0718910669649495,-0.2031505702707619,1.162626866849411,1.0109164144747684,0.13850438895410533,1.0704653416723076,-0.203150570270762,9.070262451716616,DD,DD
