panel,gross,cad,theta,con,dCAGR_pp,dCAGR0_pp,dSharpe,dMaxDD_pp,dVol_pp,isDSharpe,oDSharpe,isDCAGR_pp,oDCAGR_pp,oDCAGR0_pp,dturn,breakeven_bps,turn_ma,turn_qm,Sharpe_ma,Sharpe_qm,CAGR_ma,CAGR_qm
SMALL439,0.5,D,0.3,RESPREAD,0.10016283908862444,1.2044129757898592,-0.04181175975959617,-8.478279354185814,1.565972774055817,-0.28879742969914035,0.12280502559219952,-3.343662073498088,2.4101876549818213,3.4361432678362336,10.095261486705208,11.930478248393976,31.84538819378117,21.75012670707596,0.5126835631172546,0.5544953228768508,0.06252989443185619,0.06152826604096995
SMALL439,0.5,D,0.3,DEGROSS,0.18391861810664878,0.1681566074205998,-0.007563459863937028,0.6215111551689301,0.3622346701814185,-0.17173001798792997,0.029528584119973944,-0.18956676786747728,0.4166372817874908,0.4159121402914856,-0.1599260715327131,-105.14646286812786,2.094885045316762,2.254811116849475,0.5440333545824895,0.5515968144464265,0.008638745095212563,0.0067995589141460755
SMALL439,0.5,D,0.2,RESPREAD,1.358870041346294,2.2383689429991804,0.09864133876445397,2.9089078885047193,0.5284657689029539,-0.015040243870622805,0.16294451799151355,-0.12111809578594368,2.3289956883659313,3.1850974864864767,7.91655294637248,28.27454017123507,26.901502330136186,18.984949383763706,0.5149622084399235,0.4163208696754695,0.054120256502178776,0.04053155608871584
SMALL439,0.5,D,0.2,DEGROSS,0.4128685748226557,0.39139597352861877,0.13118654453624046,1.9434724258641567,0.29158939420913765,0.016687137207476777,0.16621654175793765,0.03016875712196221,0.6521131685761405,0.6359947783674214,-0.22514052333678736,-173.84519131774877,3.171076729777654,3.3962172531144414,0.5449021154227826,0.4137155708865421,0.012043307338500009,0.007914621590273452
SMALL439,0.5,D,0.12,RESPREAD,1.3136707149238314,2.1013102289116015,0.11227466520693496,-0.6565573433716887,0.2618574284982189,0.04178988661790475,0.14824612049426883,0.41613286850801234,1.8893851460349387,2.692799475517682,7.176172619851689,29.281768154498902,23.110682663576824,15.934510043725135,0.4957744049897489,0.38349973978281393,0.04797698829610053,0.03484028114686222
SMALL439,0.5,D,0.12,DEGROSS,0.49792759349216453,0.4807627937192027,0.15322203843366655,3.6123183688446803,0.10178440675745193,0.09845232135844839,0.18066659343753794,0.2656868302850057,0.6429427532169907,0.6224352006533929,-0.18999318904242557,-253.04212016350132,4.281086728902779,4.471079917945205,0.5346683537628852,0.3814463153292187,0.015577242580961714,0.010597966646040069
SMALL439,0.5,D,0.06,RESPREAD,0.04263388071814589,0.7250744591679847,0.0023197695516149475,-2.551808785478027,0.06605071570302268,-0.017781187060981862,0.011750607063576557,-0.16913133368230415,0.17655191680456817,0.8986431381807547,6.486498683117825,11.178210226961271,19.940319464201096,13.453820781083271,0.3769480600306277,0.37462829047901275,0.0335918146265306,0.033165475819349144
SMALL439,0.5,D,0.06,DEGROSS,0.26197469272561946,0.2492670948993636,0.08197936117173238,3.817721822686926,-0.13626858769787698,0.10319670235128953,0.07380246104965682,0.37288080316066896,0.1929309834411308,0.1770062509664383,-0.1375942742088485,-181.1609504338906,5.041261546290594,5.178855820499442,0.45495598411024263,0.37297662293851025,0.01630155606174921,0.013681809134493017
SMALL439,0.5,D,0.0,RESPREAD,-0.8260925475292558,-0.28973860833301224,-0.07536730746934489,-2.311795317611076,-0.2128509966906625,-0.08772951385202771,-0.07006873858546236,-0.8162081768424256,-0.8322559303555854,-0.2439270368581825,5.236535149806803,-5.533021359432713,16.226418281641635,10.989883131834832,0.3250393295370577,0.4004066370064026,0.02734173175773358,0.035602657233026136
SMALL439,0.5,D,0.0,DEGROSS,-0.13070742157463844,-0.14477417274696425,0.007741660811509954,4.3339372166322,-0.4664345072612014,0.03430443257142585,-0.0017232411946707105,0.14736441976910264,-0.304037895257947,-0.3203898505699021,-0.13028678925755877,111.11961049309916,5.465979683750116,5.596266473007675,0.40719971442116026,0.3994580536096503,0.017743542437320237,0.01905061665306662
