k,book,rho_q025,rho_q075,dlog_rho,term_beta,term_sdx,term_sdy,resid,share_beta,share_sdx,share_sdy
20,EWall,-0.4107976840453294,-0.05407364734950307,-2.0277538831837916,-1.785184197083198,-0.13601040930974806,-0.1065592767908452,0.0,0.8803751835406509,0.0670744168893895,0.05255039956995949
20,CAND10,-0.38639587994166463,-0.058979539929845295,-1.8796718366914085,-1.619651387960383,-0.13601040930974806,-0.12401003942127731,0.0,0.8616671039830482,0.07235859294947627,0.06597430306747551
20,CAND20,-0.40634441815248123,-0.04598929747034119,-2.1787924148233526,-1.9395442647078376,-0.13601040930974806,-0.10323774080576653,-4.440892098500626e-16,0.8901923154827431,0.0624246754231404,0.0473830090941163
40,EWall,-0.3018496060303504,-0.13422794608914168,-0.8103894551048985,-0.45551127986471046,0.05821211969236195,-0.4130902949325499,0.0,0.5620893472827188,-0.07183227684623174,0.509742929563513
40,CAND10,-0.39755532491536616,-0.15654557379071934,-0.9319869326681185,-0.5380161565220825,0.05821211969236195,-0.45218289583839844,4.440892098500626e-16,0.5772786480834389,-0.062460231631907816,0.48518158354846935
40,CAND20,-0.28304733628856643,-0.1399990167709909,-0.7039787501728791,-0.30543712537640677,0.05821211969236195,-0.45675374448883477,4.440892098500626e-16,0.43387264928294955,-0.08269016597172364,0.6488175166887747
80,EWall,-0.10530893483410228,-0.3104083527762891,1.0809904308981193,1.07792797935791,0.20241355068069655,-0.199351099140487,-2.220446049250313e-16,0.9971669947737974,0.18724823540993354,-0.18441523018373077
80,CAND10,-0.24414969778481713,-0.25858344779527964,0.057436904629366126,0.40745093437899405,0.20241355068069655,-0.552427580430324,-4.440892098500626e-16,7.093887405810411,3.5241026999426306,-9.617990105753034
80,CAND20,-0.22034833543080037,-0.2839872066989826,0.253719553258116,0.37224760041794525,0.20241355068069655,-0.32094159784052545,-3.3306690738754696e-16,1.467161657971419,0.7977845935854048,-1.2649462515568226
