panel,n0,gross,cost,realised_k,realised_gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_per_yr,p4a,fail4b,p4b
U56,10,0.25,10,9.824324324324325,0.24855875486245493,0.043809525118784665,0.9307675468613626,-0.060413314283094155,0.9150258265610521,0.9501272155906894,0.8616707043107862,0.03728370194196384,-0.04760514545369843,0.04922361660029417,0.9840024783632557,-0.06041331428309382,4.79072554845126,False,"H1,CAGR",False
U56,10,0.25,25,9.824324324324325,0.24855875486245493,0.03633700986495181,0.7788757505870216,-0.06079233908605175,0.75175426365846,0.8068246032364386,0.6999705512447204,0.02999595561828472,-0.05489925499251136,0.04159716617040066,0.8385503115186742,-0.06079233908605208,4.79072554845126,False,"H1,H2,OOS,CAGR",False
U56,10,0.5,10,9.824324324324325,0.49688383524385,0.08733160225136549,0.9327258849685307,-0.11887262234267038,0.9168318101571163,0.9522264666367313,0.8632605187657244,0.07409119253104102,-0.09467025890654168,0.09837647850355902,0.9862330186189024,-0.11887262234267071,9.529038843719157,False,"H1,CAGR",False
U56,10,0.5,25,9.824324324324325,0.49688383524385,0.07190622085832832,0.7817244372237265,-0.11957274769324533,0.7544533334760959,0.8098177440325657,0.7024620875284656,0.05913041254166629,-0.10845214288205351,0.08256099597778865,0.8416680654511708,-0.11957274769324544,9.529038843719157,False,"H1,H2,OOS,CAGR",False
U56,10,0.75,10,9.824324324324325,0.7449982620922067,0.13034085383626937,0.9344585561042216,-0.17538171605179054,0.9183938047202181,0.9541182054683784,0.8646052914504486,0.11023853313186938,-0.1410863356961093,0.14719708459934489,0.9882511166316797,-0.1753817160517902,14.245002677859814,False,H1,False
U56,10,0.75,25,9.824324324324325,0.7449982620922067,0.10645751184909535,0.7840441065745288,-0.1763501702549839,0.7565769851376087,0.8123201942344686,0.7043793745718463,0.08719592788218988,-0.16060772819182345,0.12260313064984629,0.8442863181193399,-0.17635017025498378,14.245002677859814,False,"H1,H2,OOS",False
U56,10,1.0,10,9.824324324324325,0.9929250379116845,0.17258870939145665,0.9359197665468864,-0.229952482969354,0.9196621989978597,0.9557598114104663,0.8656564074623531,0.14552359638797685,-0.1867551704406345,0.19539558316250671,0.990012797700374,-0.22995248296935422,18.978109002141764,False,"H1,DD",False
U56,10,1.0,25,9.824324324324325,0.9929250379116845,0.13970172373952128,0.7857167658032325,-0.23115259101873742,0.7579989450399591,0.8142202117509842,0.7055983190215136,0.11395209918928306,-0.21133094435167676,0.1613901961721742,0.8462909284973995,-0.23115259101873753,18.978109002141764,False,"H1,H2,OOS,DD",False
U56,20,0.25,10,19.107657657657658,0.24936807212147716,0.042596921214655525,1.0685986792821043,-0.06320567412638856,1.0812834230680735,1.0646901595405056,0.9828227030926319,0.03630902108236289,-0.03904665032636778,0.04781256411465007,1.134421932520978,-0.06320567412638856,3.6369756397425492,False,CAGR,False
U56,20,0.25,25,19.107657657657658,0.24936807212147716,0.036925066250246275,0.9312647699835274,-0.06371385197707469,0.9372877590640929,0.9321186347737004,0.837628704478,0.030763598344136556,-0.04267650585085281,0.04203541987139614,1.0023587283398714,-0.0637138519770748,3.6369756397425492,False,"H1,CAGR",False
U56,20,0.5,10,19.107657657657658,0.49852478915581866,0.08539209540264858,1.0693171535542474,-0.12422877895879703,1.0817168707768587,1.0656837676773283,0.983184969640607,0.07252368607905435,-0.07745729901415133,0.09612347608811223,1.1354004236226047,-0.12422877895879725,7.2259137527490855,False,CAGR,False
U56,20,0.5,25,19.107657657657658,0.49852478915581866,0.0736931059418966,0.932968958285428,-0.1251763490149438,0.9387122796329573,0.9340939890863438,0.8389817335657964,0.06114985124792538,-0.08438364276936083,0.08415165325374585,1.0043195482900684,-0.1251763490149439,7.2259137527490855,False,"H1,CAGR",False
U56,20,0.75,10,19.107657657657658,0.7474873075164086,0.12823598533979075,1.0698272369579687,-0.18308337041384337,1.0819364269966978,1.066478573188226,0.983343293147137,0.10851758864009597,-0.11520173870607464,0.14476557421185765,1.1361660438883199,-0.1830833704138436,10.78941665603305,False,-,True
U56,20,0.75,25,19.107657657657658,0.7474873075164086,0.11012745039544192,0.9341919778455955,-0.18440700570827318,0.9396294115629633,0.9356126340878559,0.8398502995022643,0.09100988524651621,-0.12511194020429728,0.12614956342821437,1.0057986003514803,-0.18440700570827318,10.78941665603305,False,H1,False
U56,20,1.0,10,19.107657657657658,0.9962728403835537,0.17095655632326334,1.0700691957985955,-0.23978873720338367,1.0818810927124651,1.0670162257544031,0.9832342636392135,0.14414609959031854,-0.15225357892906222,0.1935449328562837,1.1366614453801034,-0.2397887372033839,14.359943905396417,False,DD,False
U56,20,1.0,25,19.107657657657658,0.9962728403835537,0.146010657344942,0.9347843499930839,-0.24143809952648343,0.939885839405212,0.9365279520096013,0.8400748228002161,0.12015925905018365,-0.1648577316741986,0.1677841295056386,1.0066529984768398,-0.24143809952648376,14.359943905396417,False,"H1,DD",False
U56,30,0.25,10,27.512612612612614,0.2496987659427401,0.038162802415725894,1.0501278220349972,-0.06013144199283782,1.020884785101272,1.0801547085924135,0.917572402207496,0.03156901036112525,-0.039883804641924314,0.04363378329319545,1.1519093444770414,-0.06013144199283771,3.098462359287391,False,CAGR,False
U56,30,0.25,25,27.512612612612614,0.2496987659427401,0.03334902473639478,0.9216940087956594,-0.06074695484136117,0.8904342762744106,0.9529104442980235,0.7851097408048201,0.02687254214166046,-0.04220424888803331,0.03872225789314965,1.0263116427649523,-0.06074695484136072,3.098462359287391,False,"H1,CAGR",False
U56,30,0.5,10,27.512612612612614,0.4992136958563124,0.07644032660588929,1.0505483638014828,-0.11835623628105685,1.0214325961925004,1.0804820123930023,0.9180487518958365,0.0629294356414214,-0.07900557427409793,0.08771473126456852,1.1522706665017233,-0.11835623628105674,6.149305182945833,False,CAGR,False
U56,30,0.5,25,27.512612612612614,0.4992136958563124,0.06655716625422747,0.9231866470630976,-0.11950909579211422,0.8920502365306023,0.9543141250616815,0.7866702327531206,0.0533470677928245,-0.08341415670699737,0.07757888211146757,1.0277358307509619,-0.11950909579211422,6.149305182945833,False,"H1,CAGR",False
U56,30,0.75,10,27.512612612612614,0.7485591351131895,0.1147155592797251,1.0507803538203127,-0.1746788558918232,1.0217939380550074,1.0806208712905376,0.9183454521244078,0.09398012407411027,-0.11734948509237897,0.1321158740279984,1.1524329851918294,-0.17467885589182308,9.170791377477679,False,-,True
U56,30,0.75,25,27.512612612612614,0.7485591351131895,0.0994865421935065,0.9242485825071705,-0.1762954511303354,0.8932202358711648,0.9553006237054834,0.7877985278467341,0.07930493678100592,-0.12363082557766425,0.11641823453906319,1.0287259114375387,-0.17629545113033573,9.170791377477679,False,"H1,CAGR",False
U56,30,1.0,10,27.512612612612614,0.9977495004512212,0.1528544644190597,1.050770475464062,-0.22910384877381618,1.02191688741251,1.0805168905210825,0.9184131800872555,0.12460732745519554,-0.15490575093823966,0.17668899109611935,1.1523394445759703,-0.22910384877381607,12.189104767901837,False,DD,False
U56,30,1.0,25,27.512612612612614,0.9977495004512212,0.1319675762291208,0.9247474223725435,-0.23111490129621737,0.8938144446340762,0.9557350530893106,0.7883712088472221,0.10460227159823354,-0.162867865211047,0.15505097195405426,1.029141799828417,-0.23111490129621737,12.189104767901837,False,"H1,DD",False
U56,40,0.25,10,34.53378378378378,0.24982850152107225,0.03555417948894313,1.0477166679268786,-0.057190928797824725,1.0541386367786314,1.0456756458664538,0.9402091556005476,0.030643815261357288,-0.03782197888924177,0.03962237999438134,1.1316208676099215,-0.057190928797824614,2.830489349383295,False,CAGR,False
U56,40,0.25,25,34.53378378378378,0.24982850152107225,0.031166667268695658,0.9219181836665449,-0.05782112361291991,0.9295708894340654,0.9183378774616088,0.8130310281219241,0.026389103751355947,-0.041369755228777616,0.035124449327058826,1.0067983816784505,-0.05782112361292013,2.830489349383295,False,"H1,CAGR",False
U56,40,0.5,10,34.53378378378378,0.4994931852353925,0.07120338135241067,1.0478953604410155,-0.11273638271798925,1.0544892640330792,1.0457405562588988,0.9405307214303634,0.06114220047478569,-0.07496386072043915,0.07957468815780255,1.1316630479248517,-0.11273638271798969,5.614925736652559,False,CAGR,False
U56,40,0.5,25,34.53378378378378,0.4994931852353925,0.06221845460557107,0.9232159232979921,-0.11392157413656756,0.9310019375950471,0.9195558334984832,0.8144533272790571,0.052469747768916,-0.08173881743284206,0.07032816693650523,1.0079727434609973,-0.11392157413656734,5.614925736652559,False,"H1,CAGR",False
U56,40,0.75,10,34.53378378378378,0.7490065850631381,0.10685452206019841,1.0479333802438142,-0.1666344503249304,1.0547123745090754,1.045657388412191,0.9407356852829214,0.09141330978245366,-0.11140547570678694,0.11975639225493206,1.1315428134343226,-0.16663445032493052,8.365082786017851,False,-,True
U56,40,0.75,25,34.53378378378378,0.7490065850631381,0.09305094970979333,0.9242075495651324,-0.16830336494519105,0.9321378209434117,0.9204611817555703,0.815603451135902,0.07815249700414162,-0.12110717134535132,0.10549563045765176,1.0088112496611865,-0.16830336494519094,8.365082786017851,False,"H1,CAGR",False
U56,40,1.0,10,34.53378378378378,0.9983813152018681,0.14240560498073607,1.047810661776103,-0.2188833664167873,1.0547949515077195,1.0454003892164052,0.940812157069081,0.12136997515703185,-0.14712752204716073,0.1600547457411916,1.131233484731771,-0.21888336641678696,11.095472528416972,False,DD,False
U56,40,1.0,25,34.53378378378378,0.9983813152018681,0.12354564774795151,0.9248444081661191,-0.22096861372026688,0.9329468136255679,0.9209907301252382,0.8164524576221791,0.10333959897501432,-0.15947376821916226,0.14049200179437227,1.009249629154163,-0.22096861372026688,11.095472528416972,False,"H1,DD",False
U56,60,0.25,10,37.3759009009009,0.2497979775197791,0.03449724201202975,1.047955507688009,-0.05434077658408942,1.0724821444624335,1.029040712122541,0.9686815254675589,0.030936267956298558,-0.03851751339460352,0.037443972531569614,1.1105739882208963,-0.054340776584089534,2.7792750868944376,False,CAGR,False
U56,60,0.25,25,37.3759009009009,0.2497979775197791,0.030193193246699668,0.9204915515073722,-0.05595377060989415,0.9471509444990803,0.8992942787535035,0.840865439099109,0.02675387291054432,-0.04215939608799757,0.03303898428357033,0.9833456814631304,-0.05595377060989437,2.7792750868944376,False,"H1,CAGR",False
U56,60,0.5,10,37.3759009009009,0.49944053542229755,0.06909466029783573,1.0482021055648247,-0.1072580746670373,1.0728370594074572,1.029238459582738,0.9690437259035773,0.06179402675687107,-0.07628240438795775,0.07515477573087082,1.1107086208652144,-0.10725807466703707,5.509897355323887,False,CAGR,False
U56,60,0.5,25,37.3759009009009,0.49944053542229755,0.060293818323692516,0.9219498712520036,-0.1096529815133308,0.9486160152642891,0.9007944230300939,0.8423883636434795,0.05326948321903591,-0.08322561357362857,0.06612349187459987,0.9847310765933203,-0.10965298151333114,5.509897355323887,False,"H1,CAGR",False
