panel,m,g,cost_bps,tilt_CAGR,tilt_Sharpe,tilt_MaxDD,tilt_H1,tilt_H2,tilt_Vol,tilt_IS_Sharpe,tilt_OOS_CAGR,tilt_OOS_Sharpe,tilt_OOS_MaxDD,ctl_CAGR,ctl_Sharpe,ctl_MaxDD,ctl_H1,ctl_H2,ctl_Vol,ctl_IS_Sharpe,ctl_OOS_CAGR,ctl_OOS_Sharpe,ctl_OOS_MaxDD,dSharpe,dSharpe_OOS,tilt_turn,ctl_turn,tilt_meangross,ctl_meangross,tilt_4a,tilt_4b,ctl_4a,ctl_4b
u56,0.2,0.5,10.0,0.13140763330291616,1.1155945853554028,-0.18463612923352812,1.115834896265008,1.1245537972183406,0.11683009823383296,1.0145381953793382,0.15100862081732247,1.1924771859208967,-0.18463612923352823,0.08549113415741161,1.1070012885233627,-0.1235172281776783,1.1094195674985419,1.1110526509637801,0.07678243266346035,1.0160002853869698,0.09605441742151433,1.1768688241952598,-0.12351722817767863,0.008593296832040132,0.015608361725636843,9.234520403330674,6.329495751585304,0.7190847040018473,0.47823771654898584,False,True,False,False
u56,0.2,0.5,25.0,0.11584797970481842,0.9968773903839359,-0.1857790953529057,0.9863682920465221,1.0137128424284736,0.1168481154401001,0.8837237031619037,0.13527805334351095,1.081763743052202,-0.1857790953529056,0.07523699737820055,0.9833537580196547,-0.12443300132703283,0.9756266135201549,0.9953832469462894,0.07678214238900774,0.8818931558998282,0.08581006189327023,1.060546988382763,-0.1244330013270335,0.013523632364281113,0.021216754669439064,9.234520403330674,6.329495751585304,0.7190847040018473,0.47823771654898584,False,True,False,False
u56,0.2,0.625,10.0,0.13140763330291616,1.1155945853554028,-0.18463612923352812,1.115834896265008,1.1245537972183406,0.11683009823383296,1.0145381953793382,0.15100862081732247,1.1924771859208967,-0.18463612923352823,0.1070160665757367,1.1072572123910782,-0.15305969377219997,1.1095973057300743,1.111396591651546,0.0960092152605838,1.0161357182481192,0.1204120219982947,1.1772114470349293,-0.15305969377219986,0.008337372964324574,0.015265738885967384,9.234520403330674,7.893243117126667,0.7190847040018473,0.597669279569317,False,True,False,True
u56,0.2,0.625,25.0,0.11584797970481842,0.9968773903839359,-0.1857790953529057,0.9863682920465221,1.0137128424284736,0.1168481154401001,0.8837237031619037,0.13527805334351095,1.081763743052202,-0.1857790953529056,0.0939910847606722,0.9839384931379571,-0.15416452031482697,0.9761251783076045,0.9960602387552225,0.09600908190544169,0.882347583346623,0.10737067561676161,1.0612238903351285,-0.1541645203148272,0.012938897245978742,0.02053985271707348,9.234520403330674,7.893243117126667,0.7190847040018473,0.597669279569317,False,True,False,False
u56,0.2,0.75,10.0,0.13140763330291616,1.1155945853554028,-0.18463612923352812,1.115834896265008,1.1245537972183406,0.11683009823383296,1.0145381953793382,0.15100862081732247,1.1924771859208967,-0.18463612923352823,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1097089818096215,1.1116816172628665,0.11525101804804697,1.0162074164017865,0.14486780221909457,1.1774914098378444,-0.1820705506780067,0.008144319672756417,0.014985776083052293,9.234520403330674,9.456222813553502,0.7190847040018473,0.7170536263291895,False,True,False,True
u56,0.2,0.75,25.0,0.11584797970481842,0.9968773903839359,-0.1857790953529057,0.9863682920465221,1.0137128424284736,0.1168481154401001,0.8837237031619037,0.13527805334351095,1.081763743052202,-0.1857790953529056,0.11267755632593568,0.9843759134585204,-0.18334964014435562,0.9764640528492757,0.99660091074749,0.11525112996576324,0.8826477458379627,0.1289245657348439,1.0617576564122284,-0.18334964014435562,0.012501476925415478,0.020006086639973608,9.234520403330674,9.456222813553502,0.7190847040018473,0.7170536263291895,False,True,False,True
u56,0.2,0.875,10.0,0.13140763330291616,1.1155945853554028,-0.18463612923352812,1.115834896265008,1.1245537972183406,0.11683009823383296,1.0145381953793382,0.15100862081732247,1.1924771859208967,-0.18463612923352823,0.15011985501632097,1.1075707050916066,-0.2105517640821516,1.109743945444315,1.1118988259724598,0.13450918470725856,1.0162027630652388,0.1693991394417611,1.1777010268511356,-0.2105517640821516,0.00802388026379619,0.014776159069761041,9.234520403330674,11.023116205356391,0.7190847040018473,0.8363927277022032,False,True,False,False
u56,0.2,0.875,25.0,0.11584797970481842,0.9968773903839359,-0.1857790953529057,0.9863682920465221,1.0137128424284736,0.1168481154401001,0.8837237031619037,0.13527805334351095,1.081763743052202,-0.1857790953529056,0.13126825775642104,0.9846416638943304,-0.21199147692175535,0.9766163673591942,0.9969830429743396,0.13450960191513334,0.8827618112542092,0.1504415956458527,1.062129270150254,-0.21199147692175513,0.01223572648960547,0.019634472901947975,9.234520403330674,11.023116205356391,0.7190847040018473,0.8363927277022032,False,True,False,False
u56,0.2,1.0,10.0,0.13140763330291616,1.1155945853554028,-0.18463612923352812,1.115834896265008,1.1245537972183406,0.11683009823383296,1.0145381953793382,0.15100862081732247,1.1924771859208967,-0.18463612923352823,0.17165502510926367,1.1076071649125512,-0.23850891774512106,1.1096931581845657,1.1120348720464943,0.1537849842388512,1.0161142068332458,0.19398013526017377,1.1778260874236992,-0.23850891774512117,0.007987420442851612,0.014651098497197479,9.234520403330674,12.599759005633521,0.7190847040018473,0.9556885598904468,False,True,False,False
u56,0.2,1.0,25.0,0.11584797970481842,0.9968773903839359,-0.1857790953529057,0.9863682920465221,1.0137128424284736,0.1168481154401001,0.8837237031619037,0.13527805334351095,1.081763743052202,-0.1857790953529056,0.14973064354276566,0.984707084727664,-0.24010216586544408,0.9765592012792014,0.9971729352505015,0.1537855411412485,0.882670584658715,0.1718847601936091,1.0623030199961094,-0.2401021658654442,0.012170305656271863,0.019460723056092588,9.234520403330674,12.599759005633521,0.7190847040018473,0.9556885598904468,False,True,False,False
u56,0.5,0.5,10.0,0.1304813996274483,1.1033794258946859,-0.1841711599448269,1.1212865848709597,1.1016506468697687,0.11744450760187568,1.001037543885396,0.1522015535715986,1.1812218895852777,-0.18417115994482702,0.08549113415741161,1.1070012885233627,-0.1235172281776783,1.1094195674985419,1.1110526509637801,0.07678243266346035,1.0160002853869698,0.09605441742151433,1.1768688241952598,-0.12351722817767863,-0.0036218626286768085,0.004353065390017896,8.724307796206148,6.329495751585304,0.7188912769038304,0.47823771654898584,False,True,False,False
u56,0.5,0.5,25.0,0.11579019920621025,0.9919600055042521,-0.18531376668869137,0.9983611117187787,0.9981466336921541,0.1174436378800486,0.8758254473964956,0.13730202540395764,1.0784306135506534,-0.18531376668869104,0.07523699737820055,0.9833537580196547,-0.12443300132703283,0.9756266135201549,0.9953832469462894,0.07678214238900774,0.8818931558998282,0.08581006189327023,1.060546988382763,-0.1244330013270335,0.008606247484597374,0.017883625167890438,8.724307796206148,6.329495751585304,0.7188912769038304,0.47823771654898584,False,True,False,False
u56,0.5,0.625,10.0,0.1304813996274483,1.1033794258946859,-0.1841711599448269,1.1212865848709597,1.1016506468697687,0.11744450760187568,1.001037543885396,0.1522015535715986,1.1812218895852777,-0.18417115994482702,0.1070160665757367,1.1072572123910782,-0.15305969377219997,1.1095973057300743,1.111396591651546,0.0960092152605838,1.0161357182481192,0.1204120219982947,1.1772114470349293,-0.15305969377219986,-0.003877786496392366,0.0040104425503484364,8.724307796206148,7.893243117126667,0.7188912769038304,0.597669279569317,False,True,False,True
u56,0.5,0.625,25.0,0.11579019920621025,0.9919600055042521,-0.18531376668869137,0.9983611117187787,0.9981466336921541,0.1174436378800486,0.8758254473964956,0.13730202540395764,1.0784306135506534,-0.18531376668869104,0.0939910847606722,0.9839384931379571,-0.15416452031482697,0.9761251783076045,0.9960602387552225,0.09600908190544169,0.882347583346623,0.10737067561676161,1.0612238903351285,-0.1541645203148272,0.008021512366295003,0.017206723215524855,8.724307796206148,7.893243117126667,0.7188912769038304,0.597669279569317,False,True,False,False
