panel,cost,key,q,Sharpe,Sharpe_sd,premium,premium_sd,n_draws,base,CAGR,MaxDD,turnover,n_names,OOS_Sharpe
B136,0.0,COMP,0.75,1.0959865523582575,,-0.008608142470661884,,1,1.1045946948289194,0.12451575741727616,-0.2042642119216025,2.1568202044294758,68.35821902406117,1.1075691667807848
B136,0.0,COMP,0.8,1.100647177513706,,-0.003947517315213256,,1,1.1045946948289194,0.12340644105406406,-0.1903889635144137,2.081140906813341,72.91522374634584,1.1142065151539218
B136,0.0,COMP,0.85,1.105260089599189,,0.0006653947702697227,,1,1.1045946948289194,0.1221471200394606,-0.18545216177450174,1.9876431073590322,77.49246683157185,1.1036133840321904
B136,0.0,COMP,0.9,1.118564116869511,,0.013969422040591706,,1,1.1045946948289194,0.12173528059780714,-0.17988965233854415,1.9120837245409195,82.06183944232066,1.1146711948730963
B136,0.0,COMP,0.95,1.1249891533617453,,0.020394458532825954,,1,1.1045946948289194,0.12064527432366856,-0.1763838366145638,1.8085344804439152,86.597931189566,1.1085608848204684
B136,0.0,COMP,1.0,1.1045946948289194,,0.0,,1,1.1045946948289194,0.11621497801125158,-0.17342689518610765,1.705773970436545,91.22959298403418,1.1009907296471892
B136,0.0,COMP-REV,0.75,1.0870433236832977,,-0.017551371145621664,,1,1.1045946948289194,0.10778980828758833,-0.16185782767278667,2.7571110837893986,68.36316617944682,1.11246167419651
B136,0.0,COMP-REV,0.8,1.0850975822191986,,-0.019497112609720757,,1,1.1045946948289194,0.10815263156244126,-0.16238179963569455,2.532907939873611,72.92849111760738,1.1039676470684847
B136,0.0,COMP-REV,0.85,1.0748737008085543,,-0.0297209940203651,,1,1.1045946948289194,0.10790356204376805,-0.1657839208283014,2.335313347085113,77.49269170227119,1.1077258673091224
B136,0.0,COMP-REV,0.9,1.0620504836383349,,-0.04254421119058449,,1,1.1045946948289194,0.10753110212137895,-0.16919929316713134,2.1241082231416684,82.07690577917697,1.0945745457779155
B136,0.0,COMP-REV,0.95,1.0753613703388993,,-0.02923332449002003,,1,1.1045946948289194,0.1108399222187677,-0.1713882051504546,1.9394345765677803,86.59973015516078,1.0760547378478669
B136,0.0,COMP-REV,1.0,1.1045946948289194,,0.0,,1,1.1045946948289194,0.11621497801125158,-0.17342689518610765,1.705773970436545,91.22959298403418,1.1009907296471892
B136,0.0,MOM,0.75,1.0717613399464576,,-0.03283335488246175,,1,1.1045946948289194,0.1214445920290903,-0.20090834716144657,2.0875524051335685,68.41983359568248,1.0557821369207854
B136,0.0,MOM,0.8,1.0799761542543975,,-0.02461854057452184,,1,1.1045946948289194,0.12015885334908738,-0.1907043131249171,2.015640399841549,72.98246008545087,1.0780725096571702
B136,0.0,MOM,0.85,1.077385278994748,,-0.027209415834171358,,1,1.1045946948289194,0.11787835043442163,-0.18640594757200435,1.9518148020656945,77.55025860130425,1.0856379757970043
B136,0.0,MOM,0.9,1.065059357937915,,-0.0395353368910043,,1,1.1045946948289194,0.11425403031742642,-0.18850285299092662,1.888584285128847,82.11940634135372,1.0554487557913415
B136,0.0,MOM,0.95,1.102582405767915,,-0.0020122890610043687,,1,1.1045946948289194,0.11694214019689664,-0.17882051228648277,1.800893598641924,86.63233640656622,1.0885225974484152
B136,0.0,MOM,1.0,1.1045946948289194,,0.0,,1,1.1045946948289194,0.11621497801125158,-0.17342689518610765,1.705773970436545,91.22959298403418,1.1009907296471892
B136,0.0,R3,0.75,1.089899078799183,,-0.014695616029736458,,1,1.1045946948289194,0.11731572754975916,-0.19504443281891715,2.573827717007163,67.73377777777777,1.100381367737284
B136,0.0,R3,0.8,1.0806787434130551,,-0.023915951415864223,,1,1.1045946948289194,0.11518135403372565,-0.18519580203756836,2.4157594917646166,72.24866666666667,1.0922572928577372
B136,0.0,R3,0.85,1.0763273548709231,,-0.02826733995799624,,1,1.1045946948289194,0.11357252833997578,-0.17880601187584988,2.2540580127716616,76.77133333333333,1.092537934820435
B136,0.0,R3,0.9,1.103828778466133,,-0.0007659163627864451,,1,1.1045946948289194,0.11610924120654453,-0.17003500530021165,2.081841450071504,81.294,1.1330236214882077
B136,0.0,R3,0.95,1.1007758524672524,,-0.003818842361666963,,1,1.1045946948289194,0.11540564331041314,-0.17516550526173236,1.9053909266568545,85.76311111111112,1.1061740010998844
B136,0.0,R3,1.0,1.1054296734148639,,0.0008349785859445014,,1,1.1045946948289194,0.11635195735512016,-0.17342689518610777,1.7057851559703523,90.31355555555555,1.100499453025563
B136,0.0,R6,0.75,1.1106508993501705,,0.006056204521251107,,1,1.1045946948289194,0.1245669340613329,-0.19277733998106805,2.2441775996899915,67.73333333333333,1.0994907083891983
B136,0.0,R6,0.8,1.11005870391992,,0.005464009091000532,,1,1.1045946948289194,0.12272367511295301,-0.18418287871176653,2.1299880838421763,72.24888888888889,1.1091163534919493
B136,0.0,R6,0.85,1.105560301686062,,0.0009656068571426424,,1,1.1045946948289194,0.12036089283672435,-0.18410581854913322,2.025267532224751,76.77133333333333,1.1052467075507948
B136,0.0,R6,0.9,1.1062190758486836,,0.0016243810197642539,,1,1.1045946948289194,0.11893103623902479,-0.18253388596520392,1.9433992000884528,81.294,1.100449119612707
B136,0.0,R6,0.95,1.0949850498922347,,-0.009609644936684703,,1,1.1045946948289194,0.11618072846082783,-0.1755378150460042,1.83051650134338,85.76311111111112,1.0950322232479528
B136,0.0,R6,1.0,1.1054296734148639,,0.0008349785859445014,,1,1.1045946948289194,0.11635195735512016,-0.17342689518610777,1.7057851559703523,90.31355555555555,1.100499453025563
B136,0.0,SHUF-S,0.75,1.0913806509712831,0.03207924873167703,-0.013214043857636248,0.03207924873167703,8,1.1045946948289194,0.11570511418428919,-0.18509210568358814,1.8339263993943924,67.73377777777777,1.0828456559291046
B136,0.0,SHUF-S,0.8,1.0944834259946226,0.02992584135554543,-0.010111268834296805,0.02992584135554543,8,1.1045946948289194,0.11588848280002237,-0.18209846551774694,1.814637363208952,72.2491111111111,1.0871628972033147
B136,0.0,SHUF-S,0.85,1.102631172415929,0.029520901998244715,-0.0019635224129903595,0.029520901998244715,8,1.1045946948289194,0.11687760830839672,-0.1786324586851847,1.7980272092581027,76.77177777777777,1.1030710274695663
B136,0.0,SHUF-S,0.9,1.1035370017215838,0.017900316339186914,-0.001057693107335611,0.017900316339186914,8,1.1045946948289194,0.11659610302817949,-0.17942476044466968,1.777031539646229,81.294,1.0978051916909402
B136,0.0,SHUF-S,0.95,1.1096286012856647,0.015526453825461198,0.005033906456745285,0.015526453825461198,8,1.1045946948289194,0.1167772902875426,-0.17401461318257272,1.7490210728995934,85.76333333333334,1.103679081288485
B136,0.0,SHUF-S,1.0,1.1054296734148639,0.0,0.0008349785859445014,0.0,8,1.1045946948289194,0.11635195735512016,-0.17342689518610777,1.7057851559703523,90.31355555555555,1.100499453025563
B136,0.0,SHUF-W,0.75,1.118699574810897,0.03572303489664195,0.014104879981977625,0.03572303489664195,8,1.1045946948289194,0.11874015110776237,-0.18425096067087876,5.318441650834005,67.73377777777777,1.1029853407314718
B136,0.0,SHUF-W,0.8,1.1156257130668887,0.025639026416371172,0.01103101823796937,0.025639026416371172,8,1.1045946948289194,0.1181474274647488,-0.1809434771074146,4.604118280636761,72.2491111111111,1.1006015530856388
B136,0.0,SHUF-W,0.85,1.112269483384671,0.021813357465192303,0.007674788555751544,0.021813357465192303,8,1.1045946948289194,0.11755249827082337,-0.17823048328625218,3.8703413913346143,76.77177777777777,1.1020881021538935
B136,0.0,SHUF-W,0.9,1.1112452193604039,0.017032581220553414,0.006650524531484514,0.017032581220553414,8,1.1045946948289194,0.11738921023149784,-0.17873523550110879,3.151645858554617,81.294,1.1029186039114072
B136,0.0,SHUF-W,0.95,1.1074863296026611,0.00881698394252082,0.002891634773741769,0.00881698394252082,8,1.1045946948289194,0.11671676149226562,-0.17397041647284361,2.4332368396546222,85.76333333333334,1.0997692690446115
B136,0.0,SHUF-W,1.0,1.1054296734148639,0.0,0.0008349785859445014,0.0,8,1.1045946948289194,0.11635195735512016,-0.17342689518610777,1.7057851559703523,90.31355555555555,1.100499453025563
B136,0.0,VOL20,0.75,1.0169857836912908,,-0.08760891113762859,,1,1.1045946948289194,0.09435853173569497,-0.16906886492772033,2.397581349793214,67.73377777777777,0.9914901640846949
