book,dial,point,is_added,fail4a,fail4b,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe
U56,GROSS,0.2,False,-,CAGR,0.03404723321088565,1.1062433681878276,-0.0504372249536692,1.1089196124274912,1.1100206025321728,1.1758274926770405
U56,GROSS,0.3,False,-,CAGR,0.05115550226977983,1.1065502829988172,-0.07513974796118783,1.1091663916271814,1.1103935090171717,1.176204904282232
U56,GROSS,0.4,False,-,CAGR,0.06830957181921149,1.1068282663159736,-0.09949955868134308,1.1093842523418096,1.1107381897658937,1.1765530398649129
U56,GROSS,0.5,False,-,CAGR,0.08550086340911789,1.1070738800016655,-0.12351728800265382,1.1095685630369165,1.1110522601773196,1.17686860255645
U56,GROSS,0.6,False,DD,CAGR,0.10272032476792536,1.1072839891516388,-0.14719383654535767,1.1097167624897584,1.1113321320210976,1.1771477463155644
U56,GROSS,0.7,False,DD,-,0.1199582654992617,1.1074544085858813,-0.17052999601828622,1.1098236689546699,1.111574464487784,1.1773868083415056
U56,GROSS,0.75,False,DD,-,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,1.17749120356185
U56,GROSS,0.8,False,DD,-,0.1372045591754698,1.1075821979491802,-0.1935264825671691,1.1098854833005565,1.1117770867248447,1.1775842807296992
U56,GROSS,0.9,False,DD,DD,0.15444767608908472,1.1076591465633887,-0.21618504589557563,1.109893131786273,1.1119325356319494,1.1777329895987005
U56,GROSS,1.0,False,DD,DD,0.17167599048314908,1.1076822412577438,-0.23850902493128767,1.1098474798763216,1.112034506817548,1.1778258965716302
U56,GROSS,1.1,True,DD,DD,0.18887933348383146,1.1076581210409517,-0.26049923342734305,1.1097571731294544,1.1120880500990087,1.1778684478363932
U56,GROSS,1.2,True,DD,DD,0.20604672194398566,1.1075885390923033,-0.2821550164505714,1.1096213876660241,1.1120971522889835,1.1778649838112956
U56,GROSS,1.3,True,DD,DD,0.22316748327541358,1.107477327614158,-0.3034786343052631,1.1094459998067348,1.1120640076216468,1.1778175982406698
U56,GROSS,1.4,True,DD,DD,0.2402318876776477,1.1073314432181613,-0.32446897219064197,1.1092361162483038,1.1119972048682438,1.1777350480526683
U56,GROSS,1.5,True,DD,DD,0.25723000948146346,1.1071557194501942,-0.3451265709549891,1.108994843617034,1.1119031658414211,1.1776233584148752
U56,BAND,0.0,False,DD,-,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,1.17749120356185
U56,BAND,0.02,False,DD,-,0.13081455410297615,1.1193848680458578,-0.17650933291400428,1.0945368771170594,1.1467223679525107,1.209841462234488
U56,BAND,0.03,False,DD,-,0.13217243342672824,1.1296023313477999,-0.17886884484084287,1.1018523094007107,1.159608924999256,1.2217843666096428
U56,BAND,0.05,False,DD,-,0.13110977703633186,1.1155657181195733,-0.18438764840311705,1.1319139702045247,1.1084516904880821,1.1732439880186378
U56,BAND,0.08,False,DD,-,0.13386079074162938,1.1298130684195178,-0.18438764840311672,1.1635084517964984,1.1074974145197196,1.1719821122384524
U56,BAND,0.1,True,DD,-,0.13381040280270473,1.1225854092149734,-0.18438764840311694,1.1331142190236712,1.119463837080515,1.1820272654356045
U56,BAND,0.12,True,DD,-,0.13849990590372907,1.1487142918524276,-0.18172247634964445,1.1384797483958882,1.1622915950743902,1.2231124758181993
U56,BAND,0.15,True,DD,-,0.1371472697112064,1.1201747822381938,-0.18594959770211628,1.138622618169902,1.1092963735186436,1.1769731340376535
U56,SLEEVE,0.0,False,DD,-,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,1.17749120356185
U56,SLEEVE,0.05,False,DD,-,0.12478391585953208,1.1295622267767742,-0.17293284594523062,1.1348264882977421,1.1321778022108462,1.1982471056683126
U56,SLEEVE,0.1,False,DD,-,0.12095032101660652,1.1523539573865555,-0.16372473629538853,1.160749356854165,1.153424618230263,1.2197242307262515
U56,SLEEVE,0.15,False,DD,-,0.11708085707416926,1.1755923532690895,-0.15444598259060582,1.1871938290820079,1.1752207678145004,1.2417012130204275
U56,SLEEVE,0.2,False,DD,-,0.11317611042894482,1.19879573290241,-0.14509621971630315,1.2134465219399082,1.1972505732928909,1.2638331268051344
U56,SLEEVE,0.25,False,-,-,0.10923664724406357,1.2212445881300669,-0.13567515243040296,1.238403625424409,1.219044527794567,1.285609620253809
U56,SLEEVE,0.3,False,-,CAGR,0.10526292470132703,1.2419078541693338,-0.12618245551504648,1.2604425318231198,1.2399315689808494,1.3063012959940952
U56,SLEEVE,0.35,True,-,CAGR,0.10125550119936921,1.2593734897695499,-0.11661775540384034,1.2773143911805422,1.258987961210535,1.3249053784431852
U56,SLEEVE,0.4,True,-,CAGR,0.09721478969590058,1.271798465426302,-0.10698076807184242,1.2861082737396166,1.2749870911916679,1.3400908020616298
U56,SLEEVE,0.45,True,-,CAGR,0.0931413154352323,1.2769296483748733,-0.0988145620160864,1.2834042889999382,1.286375379635101,1.35017159913145
U56,SLEEVE,0.5,True,-,CAGR,0.08903541640696244,1.2722394537407329,-0.10045028927626065,1.2657130194161963,1.2912937076449889,1.3531314648354031
B136,GROSS,0.2,False,-,"H2,CAGR",0.03503475063078154,0.9519278149919155,-0.05587412147013304,1.1187266021949247,0.8066829066217811,0.887193761697279
B136,GROSS,0.3,False,-,"H2,CAGR",0.05254287806993263,0.9529084314487676,-0.08315118877467575,1.119863637923024,0.8075851560414001,0.8881215633799575
B136,GROSS,0.4,False,-,"H2,CAGR",0.07002870926826077,0.9538613666352495,-0.10999110087184005,1.1209735937594434,0.8084632232579518,0.8890229691450265
B136,GROSS,0.5,False,-,"H2,CAGR",0.08747941693042782,0.9547831971494789,-0.13639591734821965,1.1220519596498992,0.8093148039796054,0.8898940854992384
B136,GROSS,0.6,False,-,"H2,CAGR",0.10488148517696727,0.9556700122267108,-0.16236818224018235,1.123095199795488,0.8101357695467419,0.8907314646521737
B136,GROSS,0.7,False,-,H2,0.1222209279482327,0.9565190511299632,-0.18790979185764,1.1241009656846577,0.8109233454249296,0.8915321595246598
B136,GROSS,0.75,False,-,H2,0.1308624355602006,0.9569274633118441,-0.20052048331108296,1.124588659762104,0.8113021031479172,0.8919165372280253
B136,GROSS,0.8,False,DD,"H2,DD",0.13948265468856658,0.9573250024349695,-0.21302466186231594,1.1250665380692577,0.811670386582208,0.8922898398905629
B136,GROSS,0.9,False,DD,"H2,DD",0.15665197821523846,0.9580885163639992,-0.2377149822619552,1.125991948435124,0.812378272584819,0.8930054876735627
B136,GROSS,1.0,False,DD,"H2,DD",0.17371311294741654,0.9588068335637157,-0.26198457049262824,1.1268715888596077,0.813046990198892,0.893678847107437
B136,GROSS,1.1,True,DD,"H2,DD",0.19065096223791134,0.9594818937856453,-0.28583378568003737,1.1277099014189909,0.8136768572174995,0.8943103716422652
B136,GROSS,1.2,True,DD,"H2,DD",0.20745088082755658,0.9601180376028553,-0.30926444190006586,1.1285091331233617,0.8142744357114173,0.8949060826041457
B136,GROSS,1.3,True,DD,"H2,DD",0.22409782151127722,0.9607175634637274,-0.3322797864684526,1.129275916679529,0.8148385599142566,0.8954650276021865
B136,GROSS,1.4,True,DD,"H2,DD",0.24057696227649572,0.9612835770652032,-0.35488140364934273,1.1300121888527552,0.8153737666926407,0.8959910494344284
B136,GROSS,1.5,True,DD,"H2,DD",0.2568737108579511,0.9618196010518261,-0.37707153331786913,1.130719639722978,0.8158857253830483,0.8964890962841287
B136,BAND,0.0,False,-,H2,0.1308624355602006,0.9569274633118441,-0.20052048331108296,1.124588659762104,0.8113021031479172,0.8919165372280253
B136,BAND,0.02,False,-,H2,0.13052383754696129,0.9548319780852152,-0.20052048331108296,1.1109780886394842,0.8196440346562697,0.8996535316227159
