rule,U56_S,B136_S,SMALL_S,spread_S,spread_CAGR,ident
NATIVE,0.8834737236154954,0.8890499106949826,0.8615350977995732,0.02751481289540947,0.010984783095984607,False
LASTDATE,0.8890291118649435,0.8890499106949826,0.8615350977995732,0.02751481289540947,0.010984783095984607,False
COMMONSTART,0.8550400282631779,0.8615657442323101,0.8615350977995732,0.006525715969132206,0.0012985981674977776,False
COMMONWIN,0.8615350977995732,0.8615657442323101,0.8615350977995732,3.064643273698042e-05,2.5405097328068393e-06,False
