panel,book,gross,age,turnover_yr,mean_names_adm,mean_names_band,blocked_share,mean_risk_gross,mean_gross,mean_sweep_w,max_name_w,med_name_w,max_row_sum
U56,CAP2,0.75,0,3.5063829420832278,38.450337078651685,38.450337078651685,0.0,0.6560925471605975,0.9999999999999998,0.3439074528394024,0.027381432403730484,0.017156209551694893,1.0000000000000013
U56,CAP2,0.75,5,3.43128075344462,37.65932584269663,38.450337078651685,0.020572283523471107,0.648118463408452,1.0,0.35188153659154786,0.028782818530233224,0.01742298012444437,1.0000000000000013
U56,CAP2,0.75,10,3.287438884260563,36.74,38.450337078651685,0.044481718720778,0.6386889777202149,1.0,0.3613110222797849,0.028782818530233224,0.01764125510200809,1.0000000000000013
U56,CAP2,0.75,21,3.0150829286562084,34.91730337078652,38.450337078651685,0.09188563680568543,0.618246601622069,0.9999999999999996,0.38175339837793076,0.02915361336820193,0.018292682926829267,1.0000000000000009
U56,CAP2,0.75,42,2.7645661718491286,31.888314606741574,38.450337078651685,0.1706622872638863,0.5810389801709525,1.0,0.41896101982904743,0.028012799746667476,0.01931990431201626,1.0000000000000007
U56,CAP2,1.0,0,3.9918738682526254,38.450337078651685,38.450337078651685,0.0,0.7500522904110477,0.9999999999999996,0.249947709588952,0.02918030310500747,0.02,1.0000000000000007
U56,CAP2,1.0,5,3.90098871122978,37.65932584269663,38.450337078651685,0.020572283523471107,0.7344509463434984,0.9999999999999996,0.2655490536565013,0.029160752587123567,0.02,1.0000000000000007
U56,CAP2,1.0,10,3.6909932582406864,36.74,38.450337078651685,0.044481718720778,0.7165954778430509,0.9999999999999996,0.28340452215694883,0.029160752587123567,0.02,1.0000000000000007
U56,CAP2,1.0,21,3.3378242227957053,34.91730337078652,38.450337078651685,0.09188563680568543,0.6804111255600674,0.9999999999999996,0.3195888744399322,0.02915361336820193,0.02,1.0000000000000007
U56,CAP2,1.0,42,2.9717837034739993,31.888314606741574,38.450337078651685,0.1706622872638863,0.6201088525802272,0.9999999999999998,0.3798911474197725,0.02838048537887793,0.02,1.0000000000000007
U56,CAND,0.75,0,4.39457281063272,38.450337078651685,38.450337078651685,0.0,0.7307389305908643,0.9999999999999998,0.2692610694091357,0.16905762295184193,0.01715700329088208,1.0000000000000013
U56,CAND,0.75,5,4.3838055347761875,37.65932584269663,38.450337078651685,0.020572283523471107,0.7299642564733795,1.0,0.2700357435266204,0.16905762295184193,0.017424247279898202,1.0000000000000013
U56,CAND,0.75,10,4.233491113177496,36.74,38.450337078651685,0.044481718720778,0.7289981104958504,1.0,0.2710018895041494,0.16905762295184193,0.01764371027450607,1.0000000000000013
U56,CAND,0.75,21,3.9764616419218304,34.91730337078652,38.450337078651685,0.09188563680568543,0.7268403808517934,1.0,0.2731596191482064,0.19464752565066995,0.018292682926829267,1.0000000000000009
