panel,rung,cadence,family,q,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,on_share,grid_mean_OOS,best_OOS,regret,vs_nogate,nogate_OOS,nogate_OOS_CAGR,nogate_OOS_MaxDD,spy_OOS,p4a,p4b
U56,0,D,ROLL,0.07,w504 d1.00,1.1602827556395414,0.1222195420140566,1.3896441452263013,-0.12655950807380234,0.10610497859878351,1.3360729603896742,1.587577535127205,0.1979333899009037,0.19486819809903433,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,0,D,ROLL,0.12,w504 d1.00,1.1364714365878967,0.11547267046696419,1.3505497103147417,-0.12655950807380256,0.14147330479837802,1.3268084545651926,1.536120387112887,0.18557067679814532,0.1557737631874747,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,0,D,ROLL,0.17,w504 d1.00,1.1846090101259952,0.11405966558241798,1.3845594483340407,-0.12987421865734772,0.1741383194413156,1.3701927274914327,1.5823162290369137,0.19775678070287306,0.18978350120677367,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,0,D,EXP,,q0.07 d0.25,1.0530337219209345,0.12040796390559372,1.1774070965035774,-0.15769539333233684,0.0022527596305474207,1.2571764160163035,1.4216749967149125,0.24426790021133504,-0.017368850623689536,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,0,W,ROLL,0.07,w1260 d0.25,1.05259981727774,0.12340049132497244,1.2358763851589172,-0.15769539333233706,0.05834647443117819,1.3098652873930121,1.5506654806231444,0.3147890954642272,0.0411004380316502,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,0,W,ROLL,0.12,w504 d1.00,1.1174046656173673,0.11462584947299059,1.2963371585780359,-0.15769539333233717,0.14282496057670646,1.3285965250623994,1.5566636761929458,0.2603265176149099,0.1015612114507689,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,False
U56,0,W,ROLL,0.17,w1260 d1.00,1.1109328720379954,0.11679066786071646,1.3108233122291848,-0.16853169680620184,0.12232484793872493,1.3246239207880706,1.5184635824093493,0.2076402701801645,0.11604736510191782,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,0,W,EXP,,q0.17 d0.25,1.0531298688535962,0.12401577227507099,1.24890294871075,-0.15769539333233717,0.05181347150259067,1.2411517365170535,1.3438775993716023,0.09497465066085242,0.05412700158348294,1.194775947127267,0.12264541304762155,-0.15769539333233684,0.8820107009842559,False,True
U56,10,D,ROLL,0.07,w504 d1.00,1.040491104372829,0.11034337442599429,1.2649939101175565,-0.1296312286990292,0.10610497859878351,1.2311076653299724,1.454283893112135,0.18928998299457844,0.153107433387482,1.1118864767300745,0.11329279517395063,-0.1587470388393195,0.8820107009842559,False,False
U56,10,D,ROLL,0.12,w504 d0.50,1.024116059563669,0.10898059709425456,1.2167476687600611,-0.14394708222731745,0.14147330479837802,1.217733794093083,1.3805414618214253,0.1637937930613642,0.10486119202998667,1.1118864767300745,0.11329279517395063,-0.1587470388393195,0.8820107009842559,False,False
U56,10,D,ROLL,0.17,w504 d1.00,1.0615697528514287,0.10111800757846656,1.2380731526108257,-0.13636923112938437,0.1741383194413156,1.260426312203646,1.4436094781985782,0.20553632558775248,0.12618667588075128,1.1118864767300745,0.11329279517395063,-0.1587470388393195,0.8820107009842559,False,False
U56,10,D,EXP,,q0.07 d0.25,0.9696220485116058,0.11092119746839346,1.092972389821588,-0.1587470388393195,0.0022527596305474207,1.1645065902884582,1.3185831677720175,0.2256107779504295,-0.018914086908486505,1.1118864767300745,0.11329279517395063,-0.1587470388393195,0.8820107009842559,False,False
