kind,panel,mech,freq,hold,rule,tax_pp,dd_days,w_share_dd,c_share_dd,conc_dd,w_share_full,c_share_full,conc_full,conc_is,conc_oos,w_share_is,w_share_oos,loss_dd,loss_R,loss_F,MaxDD,MaxDD_H0,turn_yr,turn_yr_H0
BOOK,U56,CAND20,W,5,R_TOP2N,0.17412933583523804,16,0.0,-0.0,,0.003699262408375852,0.014671911914255606,3.966172251267046,6.017625443612053,2.969759561824795,0.0028941362579221084,0.004361941249797086,-0.19789949942114782,0.0,-0.19789949942114782,-0.1848248123803885,-0.18308351902203612,9.852592281960149,10.792011078668367
BOOK,U56,CAND20,W,5,R_TOPN,0.17412933583523804,16,0.031149102827489207,0.04109198377787944,1.3192028035432084,0.01592860243663896,0.027356645288243896,1.7174542083691007,1.3368921831364897,1.9461614325749017,0.015729353085806117,0.016092599505780777,-0.19789949942114782,-0.008132083019864268,-0.18976741640128356,-0.1848248123803885,-0.18308351902203612,9.852592281960149,10.792011078668367
BOOK,U56,CAND20,W,21,R_GATE,1.9332745192399026,22,0.31720192207476333,0.34121993553051627,1.0757183730119138,0.057429583002677725,0.12294200277670313,2.140743434807298,3.0651949756872385,1.5667580429493349,0.05229483397046255,0.06165586461315104,-0.2137692270600142,-0.07294232187582633,-0.14082690518418786,-0.20241626421443515,-0.18308351902203612,6.14345584006961,10.792011078668367
BOOK,U56,CAND20,W,21,R_TOP2N,1.9332745192399026,22,0.32853252912288583,0.3601064345391137,1.0961058726833646,0.0584874414053217,0.12361524713358409,2.1135348745540523,3.026212003792805,1.5484974438057482,0.05313847967493886,0.06289003605102148,-0.2137692270600142,-0.07697967417076393,-0.13678955288925027,-0.20241626421443515,-0.18308351902203612,6.14345584006961,10.792011078668367
BOOK,U56,CAND20,W,21,R_TOPN,1.9332745192399026,22,0.3489731216724233,0.38403132898870074,1.1004610531271408,0.13523101137706983,0.16790998025261272,1.2416529207521998,1.5653220983832994,1.0172547501450897,0.13326960820393832,0.13684539254922107,-0.21376922706001422,-0.0820940803647446,-0.1316751466952696,-0.20241626421443515,-0.18308351902203612,6.14345584006961,10.792011078668367
BOOK,U56,CAND20,W,63,R_GATE,7.3837681709900345,23,0.42344105712713886,0.5560746407857914,1.3132279721728284,0.11196441703974709,0.21497320846059123,1.920013644908956,2.7231126481203365,1.434428556852312,0.10191906423052995,0.12023277529127681,-0.28032228514504476,-0.15588011401628296,-0.12444217112876182,-0.25692120073193647,-0.18308351902203612,3.8712935732522777,10.792011078668367
BOOK,U56,CAND20,W,63,R_TOP2N,7.3837681709900345,23,0.44955088221277695,0.5916864792440583,1.3161724348791448,0.11780998067892218,0.2126082399039787,1.8046708664134194,2.6096804372883624,1.3266444127754116,0.10588904905319192,0.12762213314837936,-0.28032228514504476,-0.16586290595112052,-0.11445937919392427,-0.25692120073193647,-0.18308351902203612,3.8712935732522777,10.792011078668367
BOOK,U56,CAND20,W,63,R_TOPN,7.3837681709900345,23,0.49489742241568774,0.6516504259365891,1.3167383712684546,0.2470283938669335,0.303601634613926,1.2290151340961506,1.6443644975199143,0.9544057823575289,0.24137356686004702,0.2516828979377574,-0.28032228514504476,-0.18267213651428638,-0.09765014863075841,-0.25692120073193647,-0.18308351902203612,3.8712935732522777,10.792011078668367
BOOK,U56,CAND20,W,126,R_GATE,0.8192170000987042,18,0.24722938331015512,0.34884463955194517,1.411016097201971,0.1547629284700595,0.2753358243277115,1.7790812505914686,2.3479561563429936,1.406473762787644,0.14949149697520928,0.15910179717495546,-0.20213977479747297,-0.07051537687833583,-0.13162439791913713,-0.19127568902302317,-0.18308351902203612,2.8973943077144946,10.792011078668367
BOOK,U56,CAND20,W,126,R_TOP2N,0.8192170000987042,18,0.2867700710901146,0.361731346117769,1.2613985299885029,0.16579514567749082,0.27589336927392544,1.6640618043823832,2.1965920808673887,1.3194318449276894,0.1584200472234112,0.17186552407645017,-0.20213977479747294,-0.07312029284143257,-0.12901948195604038,-0.19127568902302317,-0.18308351902203612,2.8973943077144946,10.792011078668367
BOOK,U56,CAND20,W,126,R_TOPN,0.8192170000987042,18,0.45169199606962473,0.5274948713536413,1.1678198328586988,0.32951090460488186,0.4012268584788969,1.2176436435692772,1.4478551994367734,1.065452859893728,0.315414118910285,0.34111384440399795,-0.20213977479747297,-0.10662769450224702,-0.09551208029522594,-0.19127568902302317,-0.18308351902203612,2.8973943077144946,10.792011078668367
BOOK,U56,CAND20,M,5,R_GATE,0.0,18,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.20897229418519558,0.0,-0.20897229418519558,-0.1950686665734842,-0.1950686665734842,4.771229027457567,4.771229027457567
BOOK,U56,CAND20,M,5,R_TOP2N,0.0,18,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.20897229418519558,0.0,-0.20897229418519558,-0.1950686665734842,-0.1950686665734842,4.771229027457567,4.771229027457567
BOOK,U56,CAND20,M,5,R_TOPN,0.0,18,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.20897229418519558,0.0,-0.20897229418519558,-0.1950686665734842,-0.1950686665734842,4.771229027457567,4.771229027457567
BOOK,U56,CAND20,M,21,R_GATE,5.740242270224072,23,0.34324705994597093,0.29246590935663225,0.8520565606670253,0.021473383592119286,0.00704581301195297,0.32811843469972646,1.4670376702530055,-0.258789490465114,0.018863797588333744,0.023619656797893598,-0.2729164988523416,-0.07981877201527837,-0.1930977268370632,-0.2524710892757249,-0.1950686665734842,4.21968865599296,4.771229027457567
BOOK,U56,CAND20,M,21,R_TOP2N,5.740242270224072,23,0.34324705994597093,0.29246590935663225,0.8520565606670253,0.022735513616339017,0.00975137173563242,0.4289048358522473,1.3446152417624553,-0.06697870080834177,0.020537828825581892,0.02454301563937921,-0.2729164988523416,-0.07981877201527837,-0.1930977268370632,-0.2524710892757249,-0.1950686665734842,4.21968865599296,4.771229027457567
BOOK,U56,CAND20,M,21,R_TOPN,5.740242270224072,23,0.34324705994597093,0.29246590935663225,0.8520565606670253,0.06390752071481327,0.028361230886345786,0.44378549768668885,1.0657725485581389,0.10421231261942954,0.0577566814250082,0.06896632373628189,-0.2729164988523416,-0.07981877201527837,-0.1930977268370632,-0.2524710892757249,-0.1950686665734842,4.21968865599296,4.771229027457567
BOOK,U56,CAND20,M,63,R_GATE,4.433731685574582,23,0.27912631162245866,0.3119083440378699,1.1174451531454033,0.08678847349874771,0.1187261970781777,1.3679949916378105,1.2085840304826976,1.420557662109209,0.07669151273468483,0.095092264443114,-0.25820618119783734,-0.08053666239775961,-0.1776695188000777,-0.23940598342923003,-0.1950686665734842,2.9680148128453787,4.771229027457567
BOOK,U56,CAND20,M,63,R_TOP2N,4.433731685574582,23,0.27912631162245866,0.3119083440378699,1.1174451531454033,0.09078170006302384,0.12211709870050069,1.345173075804074,1.1281512279303203,1.435396241205085,0.08190711713202059,0.09808020137440654,-0.25820618119783734,-0.08053666239775961,-0.1776695188000777,-0.23940598342923003,-0.1950686665734842,2.9680148128453787,4.771229027457567
BOOK,U56,CAND20,M,63,R_TOPN,4.433731685574582,23,0.3245914370992949,0.3545031793695831,1.0921519758425975,0.2012270516890682,0.19145428560012379,0.9514341336966707,1.0100236537440388,0.9143580868573177,0.20076710870142736,0.2016053110985026,-0.25820618119783734,-0.091534912167512,-0.1666712690303253,-0.23940598342923003,-0.1950686665734842,2.9680148128453787,4.771229027457567
BOOK,U56,CAND20,M,126,R_GATE,3.570490628749834,20,0.31905955301658706,0.38404872579104743,1.2036897881916162,0.13537197123287573,0.1283665610310079,0.9482506597335674,1.3325673605889883,0.7091161862906883,0.12598896820869962,0.14309149032600804,-0.2505584716208615,-0.09622666176214417,-0.1543318098587173,-0.23077357286098255,-0.1950686665734842,2.144338438052346,4.771229027457567
BOOK,U56,CAND20,M,126,R_TOP2N,3.570490628749834,20,0.3363210741312386,0.3791372193508959,1.1273073515546328,0.1452942269862942,0.13660381468639182,0.9401874907203149,1.2605021696403391,0.7390805907114696,0.1354693492011659,0.15337728221440966,-0.2505584716208614,-0.09499604221514377,-0.15556242940571768,-0.23077357286098255,-0.1950686665734842,2.144338438052346,4.771229027457567
BOOK,U56,CAND20,M,126,R_TOPN,3.570490628749834,20,0.44074769417235893,0.43829211143915003,0.9944285976632957,0.298444163956798,0.2522219630965709,0.8451227852895187,0.9813807215731344,0.7541269273251324,0.2875151003382004,0.3074356472864361,-0.2505584716208615,-0.10981780156567374,-0.14074067005518773,-0.23077357286098255,-0.1950686665734842,2.144338438052346,4.771229027457567
BOOK,U56,CAND20,Q,5,R_GATE,0.0,23,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349642,-0.2712234865349642,2.7021204302825117,2.7021204302825117
BOOK,U56,CAND20,Q,5,R_TOP2N,0.0,23,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349642,-0.2712234865349642,2.7021204302825117,2.7021204302825117
BOOK,U56,CAND20,Q,5,R_TOPN,0.0,23,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349642,-0.2712234865349642,2.7021204302825117,2.7021204302825117
BOOK,U56,CAND20,Q,21,R_GATE,0.0,23,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349642,-0.2712234865349642,2.7021204302825117,2.7021204302825117
BOOK,U56,CAND20,Q,21,R_TOP2N,0.0,23,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349642,-0.2712234865349642,2.7021204302825117,2.7021204302825117
BOOK,U56,CAND20,Q,21,R_TOPN,0.0,23,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349642,-0.2712234865349642,2.7021204302825117,2.7021204302825117
BOOK,U56,CAND20,Q,63,R_GATE,1.1102230246251565e-14,23,0.0,-0.0,,0.04527345325768271,0.122399764142395,2.7035658942500547,1.479289021486571,2.5973231754953416,0.01850751509460917,0.06720838117929234,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349643,-0.2712234865349642,2.1742872753367766,2.7021204302825117
BOOK,U56,CAND20,Q,63,R_TOP2N,1.1102230246251565e-14,23,0.0,-0.0,,0.047402346888017644,0.12376142472617609,2.6108712511333585,1.417537615360526,2.523720671407512,0.02012954803243179,0.06975265172220989,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349643,-0.2712234865349642,2.1742872753367766,2.7021204302825117
BOOK,U56,CAND20,Q,63,R_TOPN,1.1102230246251565e-14,23,0.0,-0.0,,0.1062719959633764,0.15393097412806803,1.4484622475813471,0.598656964604436,1.7650950541445243,0.0920247855945079,0.11794771346003723,-0.29695921615499155,0.0,-0.29695921615499155,-0.2712234865349643,-0.2712234865349642,2.1742872753367766,2.7021204302825117
BOOK,U56,CAND20,Q,126,R_GATE,-7.177704280075692,22,0.0,-0.0,,0.10160004342638279,0.16032589914219347,1.5780101438476468,1.8385843457139113,1.4139680457452548,0.08005927580908599,0.11926627589674534,-0.21253086438844404,0.0,-0.21253086438844404,-0.19944644373420728,-0.2712234865349642,1.648475866225932,2.7021204302825117
BOOK,U56,CAND20,Q,126,R_TOP2N,-7.177704280075692,22,0.22157395601862276,0.026007518527093907,0.11737624310371585,0.1198818305934212,0.16957009976859097,1.4144770640322248,1.5664308088545158,1.3027815281920114,0.09567708711668059,0.13973286992231834,-0.21253086438844404,-0.005527400393161741,-0.2070034639952823,-0.19944644373420728,-0.2712234865349642,1.648475866225932,2.7021204302825117
BOOK,U56,CAND20,Q,126,R_TOPN,-7.177704280075692,22,0.4180176835344456,0.2580002917462571,0.6171994676512227,0.2639355678691141,0.23885501162593878,0.9049747010391082,0.8246252342049883,0.9441484784228192,0.25169761937640184,0.2739722781142484,-0.21253086438844407,-0.05483302501730278,-0.1576978393711413,-0.19944644373420728,-0.2712234865349642,1.648475866225932,2.7021204302825117
BOOK,U56,R3_84,D,5,R_GATE,-0.13964888009319054,18,0.18174971743083193,0.16999504363416554,0.9353249404575287,0.02179508894412759,0.049121581225053175,2.2537912715556208,3.2400125125193293,1.6064258865057552,0.021383471686532488,0.022133938753804927,-0.2028869691097472,-0.034489779166615074,-0.16839718994313213,-0.1907594968543861,-0.192155985655318,14.693154907790843,24.688659872906005
BOOK,U56,R3_84,D,5,R_TOP2N,-0.13964888009319054,18,0.18174971743083193,0.16999504363416554,0.9353249404575287,0.021840083319830627,0.049170376477477566,2.251382275306214,3.2669762953569172,1.5857048648612684,0.021408384491714352,0.02219546459465809,-0.2028869691097472,-0.034489779166615074,-0.16839718994313213,-0.1907594968543861,-0.192155985655318,14.693154907790843,24.688659872906005
BOOK,U56,R3_84,D,5,R_TOPN,-0.13964888009319054,18,0.22063860631972085,0.2106909702137079,0.9549143449011904,0.06403355913535369,0.10223975199980817,1.5966588985580903,1.9398481646750352,1.3616625060933711,0.065454224053249,0.06286404539859575,-0.2028869691097472,-0.04274645236545122,-0.160140516744296,-0.1907594968543861,-0.192155985655318,14.693154907790843,24.688659872906005
BOOK,U56,R3_84,D,21,R_GATE,-0.044239461684070225,18,0.29824561403508776,0.23077927199306433,0.7737893237414509,0.06067790482844444,0.14643957694239224,2.4133921129350635,3.3202021319833417,1.7801554277835032,0.059138424908635516,0.061945228946187064,-0.20222279771627058,-0.046668830037361636,-0.15555396767890894,-0.1917135910384773,-0.192155985655318,8.16547338219735,24.688659872906005
BOOK,U56,R3_84,D,21,R_TOP2N,-0.044239461684070225,18,0.29824561403508776,0.23077927199306433,0.7737893237414509,0.06122908593080665,0.14365436729776762,2.3461785377640223,3.321838321648687,1.6726874326167944,0.05923807612936297,0.06286811655898443,-0.20222279771627058,-0.046668830037361636,-0.15555396767890894,-0.1917135910384773,-0.192155985655318,8.16547338219735,24.688659872906005
BOOK,U56,R3_84,D,21,R_TOPN,-0.044239461684070225,18,0.33991228070175433,0.27909116107445736,0.821068189999694,0.1402167124774883,0.18438133765045125,1.3149740454801604,1.6545048825909823,1.0676613707512481,0.14077768748960212,0.13975490901181464,-0.20222279771627058,-0.05643859541035908,-0.1457842023059115,-0.1917135910384773,-0.192155985655318,8.16547338219735,24.688659872906005
BOOK,U56,R3_84,D,63,R_GATE,6.491804856366123,20,0.4775,0.4801843343935109,1.0056216427089233,0.11193718132186058,0.22927297563124818,2.048228952380032,2.709654705525242,1.6043242745736292,0.10511700138962536,0.11755166086410672,-0.27747525215616986,-0.13323926926728202,-0.1442359828888878,-0.25707403421897923,-0.192155985655318,5.102510290871894,24.688659872906005
BOOK,U56,R3_84,D,63,R_TOP2N,6.491804856366123,20,0.4775,0.4801843343935109,1.0056216427089233,0.11577295185054452,0.22903031810559052,1.9782713876143887,2.653964849590267,1.5242064845953236,0.10892866058245049,0.121407280224238,-0.27747525215616986,-0.13323926926728202,-0.1442359828888878,-0.25707403421897923,-0.192155985655318,5.102510290871894,24.688659872906005
BOOK,U56,R3_84,D,63,R_TOPN,6.491804856366123,20,0.535,0.5212575010615865,0.9743130860964233,0.23143099459520142,0.3227650277836168,1.3946490976637282,1.5815178947210793,1.2600542642083843,0.22713992117039267,0.23496347382555055,-0.27747525215616986,-0.1446360565453587,-0.13283919561081114,-0.25707403421897923,-0.192155985655318,5.102510290871894,24.688659872906005
BOOK,U56,R3_84,D,126,R_GATE,6.106357245604865,23,0.532608695652174,0.4889594983704417,0.9180464051036864,0.15967698785724918,0.28818680033036287,1.8048111014468855,2.0622573835315783,1.6364462931884165,0.16141743902379665,0.15824422104377062,-0.271655849248892,-0.13282870777813457,-0.13882714147075745,-0.25321955811136665,-0.192155985655318,4.031066157438467,24.688659872906005
BOOK,U56,R3_84,D,126,R_TOP2N,6.106357245604865,23,0.5391304347826087,0.48759439455419035,0.904408957640837,0.17125179100685545,0.2879175523877065,1.6812527956345915,1.9396893290714134,1.5121520075135815,0.17200538122608858,0.17063142366887313,-0.271655849248892,-0.1324578693416179,-0.13919797990727412,-0.25321955811136665,-0.192155985655318,4.031066157438467,24.688659872906005
BOOK,U56,R3_84,D,126,R_TOPN,6.106357245604865,23,0.582608695652174,0.5417567277673088,0.9298809506453806,0.32128553678863275,0.4000799926867398,1.245247441530318,1.2181258014285783,1.2621161241132774,0.3201369208374489,0.32223109553105533,-0.271655849248892,-0.14717138396792906,-0.12448446528096296,-0.25321955811136665,-0.192155985655318,4.031066157438467,24.688659872906005
BOOK,U56,R3_84,W,5,R_GATE,0.023863738450902172,16,0.0,-0.0,,0.0038129741955784066,0.017409114265833643,4.56575716825505,6.287352538170422,3.6678769420886836,0.00301482291868663,0.004469932928638543,-0.20424576363539315,0.0,-0.20424576363539315,-0.19037867601831382,-0.1901400386338048,9.442079760545004,10.200757719785384
BOOK,U56,R3_84,W,5,R_TOP2N,0.023863738450902172,16,0.0,-0.0,,0.0038129741955784066,0.017409114265833643,4.56575716825505,6.287352538170422,3.6678769420886836,0.00301482291868663,0.004469932928638543,-0.20424576363539315,0.0,-0.20424576363539315,-0.19037867601831382,-0.1901400386338048,9.442079760545004,10.200757719785384
BOOK,U56,R3_84,W,5,R_TOPN,0.023863738450902172,16,0.015525583876005718,0.026050711125263755,1.6779215089955024,0.013967063030990889,0.018463430022336226,1.3219264480562987,1.0855775172643087,1.4903234866039015,0.01433065908022061,0.013667786932883471,-0.20424576363539315,-0.005320747387024528,-0.1989250162483686,-0.19037867601831382,-0.1901400386338048,9.442079760545004,10.200757719785384
BOOK,U56,R3_84,W,21,R_GATE,1.3894677824848434,22,0.3072502661426721,0.31338232332093724,1.0199578579873962,0.05791798272712346,0.13617633501819365,2.3511926452925507,3.1756018757533337,1.8218182291315692,0.052427169312131004,0.062437463542091794,-0.21617615698759896,-0.06774578632336542,-0.14843037066423354,-0.20403471645865323,-0.1901400386338048,5.839789626241036,10.200757719785384
BOOK,U56,R3_84,W,21,R_TOP2N,1.3894677824848434,22,0.3072502661426721,0.31338232332093724,1.0199578579873962,0.058457340268990264,0.13645969368788374,2.334346603180494,3.129804601051896,1.8248948512056675,0.05277493525967748,0.0631345198563255,-0.21617615698759896,-0.06774578632336542,-0.14843037066423354,-0.20403471645865323,-0.1901400386338048,5.839789626241036,10.200757719785384
BOOK,U56,R3_84,W,21,R_TOPN,1.3894677824848434,22,0.343766316770455,0.3596998746453087,1.0463499682707225,0.12990980327974597,0.18716378789489835,1.4407210477554373,1.7220259986538429,1.2362437108797495,0.12806017605490916,0.13143222885237027,-0.216176156987599,-0.07775853656974395,-0.13841762041785505,-0.20403471645865323,-0.1901400386338048,5.839789626241036,10.200757719785384
BOOK,U56,R3_84,W,63,R_GATE,6.794508241514086,23,0.4567368170863603,0.5887635364040504,1.2890651998670086,0.11114060074677448,0.19783161767189866,1.7800121318638826,2.677987257157544,1.1637635943951419,0.10316132929113031,0.11770851383305235,-0.28002404880007453,-0.16486794924971226,-0.11515609955036227,-0.25808512104894565,-0.1901400386338048,3.6588823524625167,10.200757719785384
BOOK,U56,R3_84,W,63,R_TOP2N,6.794508241514086,23,0.4719578366067399,0.6069643216799687,1.2860562418962933,0.1152464123566757,0.19645563054127144,1.7046572342162083,2.604538820818822,1.0869481283766131,0.10701640365201308,0.12202071276392634,-0.28002404880007453,-0.1699646068340157,-0.11005944196605882,-0.25808512104894565,-0.1901400386338048,3.6588823524625167,10.200757719785384
BOOK,U56,R3_84,W,63,R_TOPN,6.794508241514086,23,0.5140705050557617,0.6387729197336267,1.242578427378047,0.22859226654134934,0.2879792168448096,1.2597942231467307,1.662385037298794,0.9561572709320788,0.22464248985189444,0.2318434142370698,-0.28002404880007453,-0.17887177924765518,-0.10115226955241935,-0.25808512104894565,-0.1901400386338048,3.6588823524625167,10.200757719785384
BOOK,U56,R3_84,W,126,R_GATE,0.7216815799868992,20,0.3153548045329758,0.3705224542403653,1.1749383517054384,0.15293331243683037,0.2548186310939089,1.6662074928846036,2.045114717034264,1.428174146006846,0.1465470772534607,0.1581896646492566,-0.20822771085547487,-0.0771530424670237,-0.13107466838845117,-0.1973568544336738,-0.1901400386338048,2.8842395636968927,10.200757719785384
BOOK,U56,R3_84,W,126,R_TOP2N,0.7216815799868992,20,0.34332503223661753,0.385153056532915,1.1218321426311548,0.16292697353447497,0.26145008379147966,1.6047071772075692,1.9766293766595984,1.3714177451961618,0.15596743231245164,0.16865519976627993,-0.2082277108554749,-0.0801995392908382,-0.1280281715646367,-0.1973568544336738,-0.1901400386338048,2.8842395636968927,10.200757719785384
BOOK,U56,R3_84,W,126,R_TOPN,0.7216815799868992,20,0.5127167933728622,0.5487920898234732,1.0703610588084949,0.3126785249240429,0.3664083781126484,1.1718373629965722,1.2479169875726341,1.1186772453393286,0.3015367524372037,0.32184904226014976,-0.2082277108554749,-0.11427372059953397,-0.09395399025594092,-0.1973568544336738,-0.1901400386338048,2.8842395636968927,10.200757719785384
BOOK,U56,R3_84,M,5,R_GATE,0.0,18,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.2109264894066119,0.0,-0.2109264894066119,-0.19672577084410736,-0.19672577084410736,4.589530608781145,4.589530608781145
BOOK,U56,R3_84,M,5,R_TOP2N,0.0,18,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.2109264894066119,0.0,-0.2109264894066119,-0.19672577084410736,-0.19672577084410736,4.589530608781145,4.589530608781145
BOOK,U56,R3_84,M,5,R_TOPN,0.0,18,0.0,-0.0,,0.0,0.0,,,,0.0,0.0,-0.2109264894066119,0.0,-0.2109264894066119,-0.19672577084410736,-0.19672577084410736,4.589530608781145,4.589530608781145
BOOK,U56,R3_84,M,21,R_GATE,5.956912967865957,23,0.34436198048765976,0.29710475354322546,0.8627687444545645,0.022217183746711493,0.01043617555605337,0.4697344035604016,1.4796960200922897,-0.15463721159572777,0.02106104474676925,0.023168201470522787,-0.2764590596277482,-0.082137300775494,-0.1943217588522542,-0.25629490052276693,-0.19672577084410736,4.080307158158879,4.589530608781145
BOOK,U56,R3_84,M,21,R_TOP2N,5.956912967865957,23,0.34436198048765976,0.29710475354322546,0.8627687444545645,0.023205563547097796,0.012939653332120936,0.5576099587436752,1.3919742108133362,0.03481694076018568,0.02215017982284374,0.02407370191734369,-0.2764590596277482,-0.082137300775494,-0.1943217588522542,-0.25629490052276693,-0.19672577084410736,4.080307158158879,4.589530608781145
