m_min,tau,n_above,n_below,d_above,d_below,win_above,win_below,t_above,t_below,sep
8,0.6,331,229,0.00728478542961436,0.0031155462655695697,0.42900302114803623,0.5938864628820961,7.351735593940419,2.256735023671644,0.00416923916404479
8,0.625,327,233,0.007063449881315971,0.003497750904838894,0.42813455657492355,0.592274678111588,7.192361107544039,2.514820126984419,0.003565698976477077
8,0.65,304,256,0.00561617768337135,0.005536742407315994,0.39473684210526316,0.6171875,6.199013864954102,3.871592697861075,7.943527605535575e-05
8,0.675,303,257,0.0056181962723598185,0.005534671601139145,0.3927392739273927,0.6186770428015564,6.180824797365048,3.88528796705126,8.352467122067341e-05
8,0.7,284,276,0.004274168246337158,0.006923406848036349,0.38028169014084506,0.6159420289855072,5.874652025432795,4.687338330272534,-0.0026492386016991904
8,0.725,279,281,0.004115205265768671,0.0070340989425919055,0.36917562724014336,0.6227758007117438,5.6229493091987415,4.837176482083667,-0.0029188936768232343
8,0.75,277,283,0.003992466803504332,0.007133606952109843,0.36462093862815886,0.6254416961130742,5.468597681312414,4.93161178726215,-0.0031411401486055113
8,0.775,255,305,0.0035659903438979173,0.007263595194504317,0.34509803921568627,0.6229508196721312,5.363020269796046,5.233860014311094,-0.0036976048506063993
8,0.8,251,309,0.0032106456839772475,0.007504375421810667,0.3386454183266932,0.6245954692556634,5.334894226854674,5.399528969731321,-0.004293729737833419
8,0.825,223,337,0.0031412153654232586,0.00719356986803679,0.30493273542600896,0.6231454005934718,5.5429036927511195,5.538585932644272,-0.004052354502613532
8,0.85,209,351,0.002621528124315207,0.007341380894689194,0.291866028708134,0.6182336182336182,5.465736672430415,5.809249944229308,-0.004719852770373987
8,0.875,200,360,0.0017720830984214709,0.007695298478704143,0.26,0.6277777777777778,4.509188960542537,6.209984743600706,-0.0059232153802826724
8,0.9,169,391,0.0009190654097060879,0.007594378562090682,0.16568047337278108,0.639386189258312,3.1928984245003567,6.606486439393627,-0.006675313152384594
8,0.925,163,397,0.0009592011498884546,0.007477013311299665,0.147239263803681,0.6397984886649875,3.2489188703649727,6.597786930206376,-0.00651781216141121
8,0.95,119,441,0.00038313164209655137,0.00698215738459931,0.07563025210084033,0.6099773242630385,2.6491520273097966,6.797255521187797,-0.006599025742502759
8,0.975,100,460,0.0,0.006792878417429969,0.0,0.6043478260869565,,6.888404199828663,-0.006792878417429969
8,1.0,100,460,0.0,0.006792878417429969,0.0,0.6043478260869565,,6.888404199828663,-0.006792878417429969
12,0.2,560,0,0.005579864414317473,,0.49642857142857144,,6.82701809819537,,
12,0.225,555,5,0.005599694301903969,0.0033787468922164008,0.4954954954954955,0.6,6.817107273851962,0.3740305392366626,0.0022209474096875686
12,0.25,542,18,0.00552239951853202,0.007310196276301681,0.492619926199262,0.6111111111111112,6.700704898085771,1.2855246563819769,-0.0017877967577696607
12,0.275,534,26,0.005649705101927065,0.004145444138028145,0.49250936329588013,0.5769230769230769,6.78489353684495,0.976662279135909,0.0015042609638989202
12,0.3,526,34,0.005825501874207091,0.0017797084172016257,0.49429657794676807,0.5294117647058824,6.927380184565991,0.5168178770330235,0.004045793457005465
12,0.325,513,47,0.005632248709627207,0.005008095403809105,0.48927875243664715,0.574468085106383,6.656542312182416,1.6047421962211825,0.0006241533058181023
12,0.35,493,67,0.005754678563561676,0.004293545375848947,0.4827586206896552,0.5970149253731343,6.682333680791381,1.6736247131793707,0.001461133187712729
12,0.375,466,94,0.006977399191399164,-0.0013483399061087838,0.49141630901287553,0.5212765957446809,8.281547832497042,-0.5644921219706499,0.008325739097507948
12,0.4,439,121,0.007541548524375211,-0.0015373200841564678,0.4874715261958998,0.5289256198347108,8.615125672022442,-0.7975313184155585,0.009078868608531679
12,0.425,415,145,0.00769146881962614,-0.00046369302156595225,0.4819277108433735,0.5379310344827586,8.428611894929851,-0.27609061710549154,0.008155161841192093
12,0.45,402,158,0.007959762317952007,-0.00047531885948684743,0.48009950248756217,0.5379746835443038,8.604346486915091,-0.2980441436216249,0.008435081177438854
12,0.475,389,171,0.00766313045159012,0.0008407387505802845,0.4704370179948586,0.5555555555555556,8.151695526863541,0.541007012275219,0.006822391701009836
12,0.5,374,186,0.007648362366954076,0.0014206265955750577,0.4679144385026738,0.553763440860215,7.938165427432612,0.9635769677537436,0.006227735771379019
12,0.525,357,203,0.007545414442306646,0.00212320746854341,0.45938375350140054,0.5615763546798029,7.626772375106766,1.5114756454417444,0.005422206973763236
12,0.55,347,213,0.007469068525774879,0.0025021469181873337,0.4438040345821326,0.5821596244131455,7.416253449367742,1.8336751155058295,0.004966921607587545
12,0.575,339,221,0.007662483077687199,0.0023852593153023726,0.4365781710914454,0.5882352941176471,7.45831256814438,1.809874726465655,0.005277223762384826
12,0.6,331,229,0.00728478542961436,0.0031155462655695697,0.42900302114803623,0.5938864628820961,7.351735593940419,2.256735023671644,0.00416923916404479
12,0.625,327,233,0.007063449881315971,0.003497750904838894,0.42813455657492355,0.592274678111588,7.192361107544039,2.514820126984419,0.003565698976477077
12,0.65,304,256,0.00561617768337135,0.005536742407315994,0.39473684210526316,0.6171875,6.199013864954102,3.871592697861075,7.943527605535575e-05
12,0.675,303,257,0.0056181962723598185,0.005534671601139145,0.3927392739273927,0.6186770428015564,6.180824797365048,3.88528796705126,8.352467122067341e-05
12,0.7,284,276,0.004274168246337158,0.006923406848036349,0.38028169014084506,0.6159420289855072,5.874652025432795,4.687338330272534,-0.0026492386016991904
12,0.725,279,281,0.004115205265768671,0.0070340989425919055,0.36917562724014336,0.6227758007117438,5.6229493091987415,4.837176482083667,-0.0029188936768232343
12,0.75,277,283,0.003992466803504332,0.007133606952109843,0.36462093862815886,0.6254416961130742,5.468597681312414,4.93161178726215,-0.0031411401486055113
12,0.775,255,305,0.0035659903438979173,0.007263595194504317,0.34509803921568627,0.6229508196721312,5.363020269796046,5.233860014311094,-0.0036976048506063993
12,0.8,251,309,0.0032106456839772475,0.007504375421810667,0.3386454183266932,0.6245954692556634,5.334894226854674,5.399528969731321,-0.004293729737833419
12,0.825,223,337,0.0031412153654232586,0.00719356986803679,0.30493273542600896,0.6231454005934718,5.5429036927511195,5.538585932644272,-0.004052354502613532
12,0.85,209,351,0.002621528124315207,0.007341380894689194,0.291866028708134,0.6182336182336182,5.465736672430415,5.809249944229308,-0.004719852770373987
12,0.875,200,360,0.0017720830984214709,0.007695298478704143,0.26,0.6277777777777778,4.509188960542537,6.209984743600706,-0.0059232153802826724
12,0.9,169,391,0.0009190654097060879,0.007594378562090682,0.16568047337278108,0.639386189258312,3.1928984245003567,6.606486439393627,-0.006675313152384594
12,0.925,163,397,0.0009592011498884546,0.007477013311299665,0.147239263803681,0.6397984886649875,3.2489188703649727,6.597786930206376,-0.00651781216141121
12,0.95,119,441,0.00038313164209655137,0.00698215738459931,0.07563025210084033,0.6099773242630385,2.6491520273097966,6.797255521187797,-0.006599025742502759
12,0.975,100,460,0.0,0.006792878417429969,0.0,0.6043478260869565,,6.888404199828663,-0.006792878417429969
12,1.0,100,460,0.0,0.006792878417429969,0.0,0.6043478260869565,,6.888404199828663,-0.006792878417429969
20,0.2,210,0,0.00801750155448931,,0.6333333333333333,,6.9424101814841155,,
20,0.225,205,5,0.008130641912105722,0.0033787468922164008,0.6341463414634146,0.6,6.976964073194134,0.3740305392366626,0.004751895019889321
20,0.25,193,17,0.007805534006689843,0.010423956655977347,0.6321243523316062,0.6470588235294118,6.621029432543257,2.0654064989276564,-0.0026184226492875036
20,0.275,185,25,0.00827172999284237,0.006136211110676657,0.6378378378378379,0.6,6.873242493537952,1.572679882695836,0.0021355188821657123
20,0.3,178,32,0.00871309676474929,0.004148253197418154,0.6460674157303371,0.5625,7.066570616699647,1.3018296193279517,0.004564843567331136
20,0.325,170,40,0.008521313951432226,0.005876298867481906,0.6411764705882353,0.6,6.7163793751434175,2.1131870045093897,0.0026450150839503195
20,0.35,161,49,0.008653340863921225,0.005928315252070151,0.639751552795031,0.6122448979591837,6.54983220364398,2.4935473291818133,0.002725025611851074
20,0.375,151,59,0.009062151684093656,0.005343905460078177,0.6357615894039735,0.6271186440677966,6.655521860609309,2.4746659052830786,0.0037182462240154786
20,0.4,139,71,0.009710139375045956,0.004703745821286858,0.6258992805755396,0.647887323943662,6.6640378494006445,2.5712593256968006,0.005006393553759098
20,0.425,130,80,0.009933213026115686,0.004904470413096445,0.6153846153846154,0.6625,6.504253123366671,2.8924230012355783,0.0050287426130192405
20,0.45,128,82,0.010066374211356716,0.004819261309623107,0.609375,0.6707317073170732,6.5019529075588,2.911736471302657,0.00524711290173361
20,0.475,126,84,0.010090063441249283,0.004908658724349344,0.6111111111111112,0.6666666666666666,6.448480904257578,3.0035483219650074,0.005181404716899939
20,0.5,122,88,0.009702819175919109,0.005681038488416174,0.5983606557377049,0.6818181818181818,6.090554307441066,3.493663081882946,0.004021780687502935
20,0.525,119,91,0.00912833631832272,0.006564871478707154,0.5882352941176471,0.6923076923076923,5.784791080392306,3.8978577002606363,0.002563464839615566
20,0.55,114,96,0.009073570939127138,0.006763419160231883,0.5701754385964912,0.7083333333333334,5.684698711031167,4.049620558485852,0.0023101517788952555
20,0.575,113,97,0.009152458264867852,0.00669533548982152,0.5663716814159292,0.711340206185567,5.690555111595441,4.047401556515409,0.0024571227750463318
20,0.6,112,98,0.008801047102366207,0.007122020928344282,0.5625,0.7142857142857143,5.557702280465035,4.209358073695219,0.0016790261740219246
20,0.625,111,99,0.00845075091968651,0.007531737114722747,0.5585585585585585,0.7171717171717171,5.422977137021415,4.368351397898181,0.0009190138049637621
20,0.65,110,100,0.008121059927978954,0.007903587343650695,0.5545454545454546,0.72,5.283855211674699,4.524434387083362,0.0002174725843282592
20,0.675,109,101,0.00814965180603504,0.007874883956286485,0.5504587155963303,0.7227722772277227,5.254942194880715,4.552683780415776,0.0002747678497485549
20,0.7,108,102,0.008152976039514502,0.007874057982109689,0.5462962962962963,0.7254901960784313,5.208644208984239,4.597502428067073,0.00027891805740481307
20,0.725,103,107,0.007910678635507502,0.00812033109332226,0.5242718446601942,0.7383177570093458,4.882230745914954,4.915609531090961,-0.00020965245781475773
20,0.75,101,109,0.007649217177014985,0.008358755885910469,0.5148514851485149,0.7431192660550459,4.677137544821771,5.1102756397284645,-0.000709538708895484
20,0.775,95,115,0.007317796664667509,0.008595518637385575,0.5157894736842106,0.7304347826086957,4.776599253112716,5.082820398612454,-0.0012777219727180657
20,0.8,91,119,0.006502584748656416,0.00917596734718505,0.5054945054945055,0.7310924369747899,4.706381791977279,5.272335789468819,-0.002673382598528634
20,0.825,86,124,0.005543817242745893,0.009733121319085549,0.4883720930232558,0.7338709677419355,4.5064729777032335,5.569370216566972,-0.0041893040763396555
20,0.85,72,138,0.004502453255119978,0.009851439797638523,0.4861111111111111,0.7101449275362319,4.308214505586021,5.963197588211183,-0.005348986542518545
20,0.875,63,147,0.0020745059693818135,0.010564499662392519,0.4126984126984127,0.7278911564625851,2.8225903931553016,6.707102763779948,-0.008489993693010706
20,0.9,50,160,0.0008674958061432785,0.010251878350847442,0.32,0.73125,2.35829853251409,6.981927679900359,-0.009384382544704164
20,0.925,44,166,0.0010091482613330254,0.009875137367133144,0.2727272727272727,0.7289156626506024,2.619539929205338,6.936007886867571,-0.008865989105800118
20,0.95,34,176,0.0013409607473379298,0.009307287846779916,0.2647058823529412,0.7045454545454546,2.8406133907011974,6.873222009040738,-0.007966327099441986
20,0.975,15,195,0.0,0.008634232443296178,0.0,0.6820512820512821,,7.003528474986482,-0.008634232443296178
20,1.0,15,195,0.0,0.008634232443296178,0.0,0.6820512820512821,,7.003528474986482,-0.008634232443296178
40,0.2,140,0,0.009387872380527622,,0.6785714285714286,,7.555792444795551,,
40,0.225,135,5,0.009610432583798411,0.0033787468922164008,0.6814814814814815,0.6,7.6942955613631945,0.3740305392366626,0.00623168569158201
40,0.25,123,17,0.00924467374083132,0.010423956655977347,0.6829268292682927,0.6470588235294118,7.452321906843443,2.0654064989276564,-0.001179282915146027
40,0.275,117,23,0.0096519165629009,0.008044691104976609,0.6837606837606838,0.6521739130434783,7.593196450353752,2.0153599237108053,0.0016072254579242908
40,0.3,111,29,0.010261340412691179,0.006044598188453324,0.6936936936936937,0.6206896551724138,7.878461888165405,1.8237962416737254,0.004216742224237855
40,0.325,106,34,0.010058483162558172,0.007297144648314744,0.6792452830188679,0.6764705882352942,7.4356910591644585,2.510631478493037,0.0027613385142434277
40,0.35,101,39,0.00991270053665037,0.008028702027491792,0.6633663366336634,0.717948717948718,7.0569944605199355,3.0887471259486485,0.0018839985091585777
40,0.375,96,44,0.01015753584591249,0.007708606637869737,0.6458333333333334,0.75,6.896546385601336,3.3402680909802855,0.002448929208042753
40,0.4,90,50,0.01073216484652392,0.006968145941734294,0.6333333333333333,0.76,6.915002177908559,3.399812268993373,0.0037640189047896252
40,0.425,88,52,0.010911296160025076,0.006809770599839631,0.625,0.7692307692307693,6.897307514317767,3.4501735659590067,0.004101525560185445
40,0.45,86,54,0.011132235671404969,0.006609812324685927,0.6162790697674418,0.7777777777777778,6.909575084420959,3.4694521944482557,0.004522423346719042
40,0.475,85,55,0.010996207448610098,0.00690226363894562,0.611764705882353,0.7818181818181819,6.769487026864518,3.6463692813624924,0.004093943809664478
40,0.5,81,59,0.010457698506130616,0.007919128038598093,0.5925925925925926,0.7966101694915254,6.306148013160727,4.228761532841434,0.0025385704675325235
40,0.525,79,61,0.00964050077375761,0.009060697904049446,0.5822784810126582,0.8032786885245902,6.096006068137225,4.533656665359188,0.0005798028697081639
40,0.55,78,62,0.009100820359156454,0.009749002342897812,0.5769230769230769,0.8064516129032258,6.044275689306908,4.680164606180458,-0.0006481819837413586
40,0.575,78,62,0.009100820359156454,0.009749002342897812,0.5769230769230769,0.8064516129032258,6.044275689306908,4.680164606180458,-0.0006481819837413586
40,0.6,77,63,0.008589006227911053,0.010364264344836768,0.5714285714285714,0.8095238095238095,5.987262774985654,4.842964554901532,-0.0017752581169257157
40,0.625,76,64,0.008074599423280772,0.010947384017258265,0.5657894736842105,0.8125,5.9508457301078215,5.008898942077644,-0.0028727845939774937
40,0.65,75,65,0.007586037282157614,0.01146691287864687,0.56,0.8153846153846154,5.913348468329674,5.180370017602579,-0.003880875596489256
40,0.675,74,66,0.007620922310026426,0.011368998217150178,0.5540540540540541,0.8181818181818182,5.862967186314624,5.210515825145839,-0.003748075907123752
40,0.7,73,67,0.007618597484269895,0.011315589804808433,0.547945205479452,0.8208955223880597,5.781440243525938,5.2635938859419795,-0.003696992320538537
40,0.725,70,70,0.007167091632242752,0.011608653128812495,0.5285714285714286,0.8285714285714286,5.445240620005597,5.569546865250411,-0.004441561496569744
40,0.75,68,72,0.00675687425997402,0.01187270393882825,0.5147058823529411,0.8333333333333334,5.179054528575971,5.806735175948075,-0.0051158296788542295
40,0.775,66,74,0.007005894469649418,0.011512339165905484,0.5303030303030303,0.8108108108108109,5.258225691961517,5.741693122807781,-0.004506444696256066
40,0.8,65,75,0.006590181018461513,0.011812538227651588,0.5230769230769231,0.8133333333333334,5.126624257975821,5.903974399867439,-0.0052223572091900745
40,0.825,62,78,0.005939162283820134,0.012129154765089988,0.5,0.8205128205128205,4.82480584779187,6.199877689559249,-0.006189992481269854
40,0.85,52,88,0.005920336958280404,0.011436870584582799,0.5,0.7840909090909091,4.38394431642025,6.4314860337160855,-0.005516533626302395
40,0.875,43,97,0.0026598782216976035,0.01237038525506052,0.3953488372093023,0.8041237113402062,2.74716167622162,7.469716102276511,-0.009710507033362917
40,0.9,32,108,0.0005110098314569506,0.012018053876548565,0.21875,0.8148148148148148,2.691382917004905,7.9010290914178025,-0.011507044045091615
40,0.925,30,110,0.00040494112365196277,0.011837762723311895,0.16666666666666666,0.8181818181818182,2.16889530062018,7.898819653854191,-0.011432821599659932
40,0.95,24,116,0.0005213440257280767,0.011222326522899943,0.20833333333333334,0.7758620689655172,2.286653714844882,7.782943545096623,-0.010700982497171867
40,0.975,10,130,0.0,0.01011001640979898,0.0,0.7307692307692307,,7.675930536470992,-0.01011001640979898
40,1.0,10,130,0.0,0.01011001640979898,0.0,0.7307692307692307,,7.675930536470992,-0.01011001640979898
