panel,cost,delay,pick_gross,is_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,oCAGR,oSharpe,oMaxDD,keep4a_oos,keep4b_oos,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oCAGR,live_oSharpe,live_oMaxDD
U56,0.0,0,1.0,1.1381526282473844,0.21603838547783583,1.1753535896988518,-0.2486562790028488,1.2293482483321292,1.1415128196822673,False,False,0.2369916905628926,1.2069855031702703,-0.2486562790028486,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0.0,1,1.0,1.1421579879252952,0.20848311524199326,1.1267565737936063,-0.279251238521537,1.235441433378405,1.0530358543199763,False,False,0.22318441554100188,1.1233109564119486,-0.2792512385215371,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0.0,2,1.0,1.1298687946279349,0.21157320257353307,1.1420155311720945,-0.2652412501616468,1.2121113233181626,1.09580117221987,False,False,0.22871529036463611,1.1561002204864164,-0.2652412501616469,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0.0,3,1.0,1.0506102770129007,0.2110977907289382,1.1332519854393261,-0.284199556709511,1.1682044034104786,1.1200230408127125,False,False,0.24347393232834147,1.1977510382926935,-0.28419955670951114,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,10.0,0,1.0,1.1159274220127013,0.21141430505726944,1.154175022239098,-0.24927641340478046,1.2069846154220507,1.1211360753319062,False,False,0.23216493687826234,1.186463652058247,-0.24927641340478068,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,10.0,1,1.0,1.1192956555042344,0.2038317839745556,1.1056773206980517,-0.2798290540457008,1.2124727240546647,1.0332396576436198,False,False,0.21839868402980223,1.1033353724723467,-0.2798290540457009,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,10.0,2,1.0,1.107573787450406,0.20694481602474601,1.121055516773424,-0.2658956766217768,1.1895758075728065,1.0759500527182748,False,False,0.22393228646031305,1.1359903309564412,-0.26589567662177693,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,10.0,3,1.0,1.0272399050205148,0.20639618793052716,1.112111975292992,-0.28471607346945293,1.144881646121017,1.1003481192590934,False,False,0.23861655561072048,1.1779844052427608,-0.28471607346945293,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,25.0,0,0.95,1.0825468347846143,0.19423273664801277,1.1222894676535489,-0.23879576072389141,1.1733649987271537,1.0903916237532227,False,False,0.21357759240249163,1.155503135238664,-0.23879576072389153,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,25.0,1,0.95,1.084950743556671,0.1870745870288566,1.0739094232240596,-0.2681317752822755,1.1779240623053284,1.0033192349447637,False,False,0.20072392795188643,1.0731422470288312,-0.26813177528227583,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,25.0,2,1.0,1.07407417541889,0.20003373336919905,1.089575175817604,-0.2668764135566051,1.1557092420712274,1.046146878485787,False,False,0.21679104472276345,1.1057948385370662,-0.26687641355660474,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,25.0,3,1.0,0.992114376311912,0.1993758880999068,1.0803493189922473,-0.2854906576443389,1.109821341603185,1.0707964320716081,False,False,0.23136396233690615,1.1482914999493061,-0.2854906576443387,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,50.0,0,0.95,1.0267649817607907,0.1834716218024386,1.0691581546453581,-0.24028875068804323,1.1172176192630991,1.039293541833925,False,False,0.20235411213606747,1.1040314280015469,-0.24028875068804334,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,50.0,1,0.95,1.0275684148535267,0.1762501494613422,1.0210469280899064,-0.26952945179482457,1.120255893878607,0.9537073390126304,False,False,0.1895932937984759,1.0230709125835453,-0.26952945179482446,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,50.0,2,1.0,1.0181029683278695,0.18859877203797715,1.0370109470385789,-0.2685085701628068,1.099110521228781,0.9964124344773995,False,False,0.2049771570887553,1.0553959403602728,-0.26850857016280616,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,50.0,3,1.0,0.9334049317998866,0.18776051185995501,1.027284867663471,-0.28679948486474416,1.0512041313427931,1.0214490974469996,False,False,0.2193650500974571,1.0986993777346201,-0.2867994848647445,False,False,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.09455179369762767,1.2768823974588255,-0.12054956914840886
B136,0.0,0,1.0,1.1623504283463488,0.21938937821576854,1.0887099966391918,-0.2682180947292727,1.305720875936962,0.9197484990441048,False,False,0.22081421535513845,1.0415099754097765,-0.2682180947292727,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,0.0,1,1.0,1.2623190148824601,0.24453827389324023,1.1789173962491415,-0.252018435541418,1.3857001958000565,1.0202003944493445,False,False,0.24575756613585376,1.1252983580770173,-0.25201843554141834,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,0.0,2,1.0,1.2785679566456365,0.24127139089787586,1.1586577090220938,-0.2801241626916754,1.3902395927931208,0.9788105298502549,False,False,0.2346418642643444,1.0785015668940192,-0.2801241626916753,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,0.0,3,1.0,1.1553156812997374,0.22450904983942666,1.0857911621942193,-0.31405849303185807,1.304345713783378,0.9209296665364359,False,False,0.2290936662105818,1.0440276198821163,-0.31405849303185807,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,10.0,0,1.0,1.1406092127967917,0.21414465355589352,1.0672188098433435,-0.26972769670534524,1.283326003571841,0.8989030656942348,False,False,0.21527983263664874,1.0201287480826045,-0.269727696705345,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,10.0,1,1.0,1.2404746834780298,0.23912610589904926,1.1574215529847147,-0.25328366168799654,1.3630655375473435,0.9995159582211377,False,False,0.2400598337130988,1.1039767941137386,-0.25328366168799643,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,10.0,2,1.0,1.2569646186026138,0.23597210798749502,1.1377173217794987,-0.2809663364613513,1.3678349969091605,0.9589581693312688,False,False,0.22916708501245497,1.0579691392237494,-0.2809663364613515,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,10.0,3,1.0,1.1340842280411536,0.2194261444685901,1.065555838725025,-0.3150437256453431,1.2827680386405513,0.9016712857897268,False,False,0.22381303214471315,1.0244011200788972,-0.31504372564534333,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,25.0,0,1.0,1.1078179193708992,0.2063138167478309,1.0348594954073993,-0.2719899831051198,1.2495207831846513,0.8675654040642178,False,False,0.20701946240961955,0.9879670725667061,-0.2719899831051198,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,25.0,1,1.0,1.2075570347133915,0.23104678763631092,1.1250705694809258,-0.2551807087116673,1.328930556817902,0.9684263541939654,False,False,0.23155691298741354,1.0719124786848795,-0.2551807087116674,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,25.0,2,1.0,1.2244485188338368,0.22806135933315974,1.1062225940428307,-0.2822288956527086,1.3340970751540728,0.9291245300589022,False,False,0.22099590085157983,1.0271023382713054,-0.2822288956527088,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,25.0,3,1.0,1.1020826051212758,0.2118352837196249,1.0350905367641958,-0.31652100596554555,1.2502190068465877,0.8727129350411927,False,False,0.21592817670662723,0.9948721007511683,-0.3165210059655458,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
B136,50.0,0,1.0,1.0527311028617627,0.19335857227918685,0.9806354093868852,-0.27575481851061545,1.1926583745420491,0.8151771659618869,False,False,0.193361413733256,0.9341540459731527,-0.27575481851061556,False,False,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.07847283605551292,1.1019125044197382,-0.12241069123223403
