filt,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,oracle,oracle_OOS
TERMINAL,CAND20,0.7928031773378456,0.033279447790481864,0.3067334972274612,-0.3151619671392397,R6_20,0.8225065247721954
OFF,CAND20_NOVOL,0.8518294374644294,0.15818417955730246,0.7403808745169738,-0.32414449483409546,R6_20,0.8719792329620232
CAUSAL,LOWVOL20,0.8391465175545764,0.08022672163977362,0.6147590856442688,-0.24403019234445922,R6_20,0.7590572278062548
