book,IS_medCAGR,OOS_medCAGR,ratio_CAGR,IS_medSharpe,OOS_medSharpe,ratio_Sharpe,within2x
LIVE-v2-g075-W,0.0023799262098613827,0.0009770299648327319,0.41052952011047367,0.03021804379587334,0.013644893077147113,0.45154786224151605,False
v2-g100-W,0.003260388185732044,0.0013352162031778914,0.4095267578937383,0.03025345303396132,0.013645023378087484,0.4510236686956072,False
RULESv1-n5-W,0.003960848286724827,0.0014220982376272895,0.35903880549870887,0.0394400845556625,0.014019518520020702,0.3554637034369108,False
TOP20-g065-M,0.0031125664824915855,0.0014525238024024612,0.4666643461506811,0.03181914269354791,0.012991319616832642,0.40828628671591904,False
TOP20-g075-M,0.0036427177214175543,0.001703849899014953,0.46774140334758196,0.03174817643740435,0.012946107217985503,0.4077748290050748,False
SPY-BH-W,0.005730260765074879,0.002277997909509333,0.39753826272504117,0.024778350787818093,0.012562224303574454,0.5069838752040948,False
