panel,family,x,y,T_x,T_y,ratio,vol_x,vol_y,gap,abs_gap,dSharpe_0,dSharpe_10,dSharpe_25,c_star,c_star_law,flips_in_quoted,sign_flips_0_to_10
U56,N,FWD5,FWD10,17.62247232499748,13.857050968019722,1.271733240042767,0.17756263383131407,0.14105639609747456,1.0088485670707144,1.0088485670707144,0.02477510423479279,0.02365194211577082,0.02195238544823397,,245.57802868997086,False,False
U56,N,FWD5,FWD20,17.62247232499748,9.630697203129406,1.8298231117962283,0.17756263383131407,0.1152918589374543,15.713319579854613,15.713319579854613,-0.12611191580566228,-0.14180550909295753,-0.16547527392785566,,-80.25797169386479,False,False
U56,N,FWD5,FWD40,17.62247232499748,5.019694957196321,3.510665981751262,0.17756263383131407,0.08562768184254148,40.62417485539241,40.62417485539241,-0.132828515377996,-0.17340833699167324,-0.2345440827542009,,-32.696914054456045,False,False
U56,N,FWD5,FWD60,17.62247232499748,2.9700167096638883,5.933458982791981,0.17756263383131407,0.05875601332425575,48.698211374848654,48.698211374848654,-0.12445391808087147,-0.17297279907991592,-0.24607219905935862,,-25.55615793009364,False,False
U56,N,FWD10,FWD20,13.857050968019722,9.630697203129406,1.438841931767619,0.14105639609747456,0.1152918589374543,14.704471012783898,14.704471012783898,-0.15088702004045507,-0.16545745120872835,-0.18742765937608963,,-102.61302151520827,False,False
U56,N,FWD10,FWD40,13.857050968019722,5.019694957196321,2.760536464104062,0.14105639609747456,0.08562768184254148,39.6153262883217,39.6153262883217,-0.1576036196127888,-0.19706027910744406,-0.2564964682024349,,-39.78349653508954,False,False
U56,N,FWD10,FWD60,13.857050968019722,2.9700167096638883,4.665647476975947,0.14105639609747456,0.05875601332425575,47.68936280777794,47.68936280777794,-0.14922902231566426,-0.19662474119568674,-0.2680245845075926,,-31.291888490346032,False,False
U56,N,FWD20,FWD40,9.630697203129406,5.019694957196321,1.9185821619145749,0.1152918589374543,0.08562768184254148,24.9108552755378,24.9108552755378,-0.006716599572333726,-0.03160282789871571,-0.06906880882634525,,-2.69625410209394,False,False
U56,N,FWD20,FWD60,9.630697203129406,2.9700167096638883,3.2426407473711807,0.1152918589374543,0.05875601332425575,32.98489179499404,32.98489179499404,0.001657997724790805,-0.03116728998695839,-0.08059692513150296,0.5060039520263673,0.502653680083447,True,True
U56,N,FWD40,FWD60,5.019694957196321,2.9700167096638883,1.6901234733337211,0.08562768184254148,0.05875601332425575,8.074036519456243,8.074036519456243,0.00837459729712453,0.00043553791175732215,-0.01152811630515771,10.547463607788083,10.372255905635326,True,False
