selector,K,lam,n_books,mean_OOS_Sharpe,median_OOS_Sharpe,picked_M,mean_OOS_CAGR,mean_OOS_MaxDD,pass4a,pass4b
fitted: family only,10,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: family only,LOO,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: family only,IS,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: family only,2,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: family only,5,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: family only,10,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: family only,LOO,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,IS,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,2,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,5,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,10,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,LOO,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,IS,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,2,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,5,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,10,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,LOO,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,IS,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,2,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,5,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,10,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,LOO,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,IS,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,2,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,5,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,10,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,LOO,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,IS,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,2,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,5,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,10,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: log h*_IS + log episode_IS,LOO,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,IS,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,2,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,5,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,10,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,LOO,0.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,IS,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,2,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,5,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,10,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,LOO,0.1,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,IS,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,2,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,5,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,10,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,LOO,1.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,IS,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,2,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,5,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,10,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,LOO,10.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,IS,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,2,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,5,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,10,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
fitted: h*_IS + episode_IS + family,LOO,100.0,115,0.7558913233285967,0.8812231351701747,115,0.06023180912503773,-0.17318304047318567,0,0
