artifact,commit,commit_iso,stamp_level,stamp_how,git_recoverable,n_files_at,n_fail_at,n_files_parent,n_fail_parent,n_csv_at,n_csv_parent,self_inclusion_csv,self_inclusion_files,self_inclusion_fail,drift_files,drift_fail
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,401fce6b,2026-09-06T05:51:13+00:00,L1_COUNT,count-in-text,True,91,218939,90,218869,674,666,8,1,70,4.010989010989011,3.0950173335952025
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.census.csv,f480a31c,2026-09-06T15:41:30+00:00,L0_NONE,-,True,115,227032,115,227032,870,865,5,0,0,2.965217391304348,2.949042425737341
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.census.csv,0781718f,2026-09-06T23:01:59+00:00,L0_NONE,-,True,123,228601,123,228601,1013,1009,4,0,0,2.707317073170732,2.9219382242422385
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.census.csv,6d436f3a,2026-09-06T02:53:05+00:00,L1_COUNT,count-in-text,True,79,162982,77,121644,619,615,4,2,41338,4.772151898734177,4.5009694322072376
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.census.csv,dc493769,2026-09-07T20:33:46+00:00,L1_COUNT,count-in-text,True,158,239746,157,238648,1463,1456,7,1,1098,1.8860759493670887,2.7396202647802257
2026-09-07_book-size-floor-for-any-quoted-price_B2.census.csv,a992d758,2026-09-07T16:16:40+00:00,L1_COUNT,count-in-text,True,154,237352,154,237352,1350,1341,9,0,0,1.9610389610389611,2.7773391418652467
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.census.csv,12811f87,2026-09-07T14:52:05+00:00,L1_COUNT,count-in-text,True,153,237352,153,237352,1306,1301,5,0,0,1.9803921568627452,2.7773391418652467
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.census.csv,341ea3e8,2026-09-07T01:44:03+00:00,L1_COUNT,count-in-text,True,130,229276,130,229276,1046,1043,3,0,0,2.5076923076923077,2.9103918421465833
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.census.csv,376aabb4,2026-09-07T08:40:36+00:00,L1_COUNT,count-in-text,True,152,237322,151,237049,1139,1132,7,1,273,2.0,2.777816637311332
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud.census.csv,e1b7ff71,2026-09-07T12:57:42+00:00,L1_COUNT,count-in-text,True,153,237352,153,237352,1261,1251,10,0,0,1.9803921568627452,2.7773391418652467
2026-09-07_does-the-informative-cell-restriction-change-any-published-share_cloud.census.csv,8616c2c6,2026-09-07T21:57:58+00:00,L1_COUNT,count-in-text,True,158,239746,158,239746,1480,1476,4,0,0,1.8860759493670887,2.7396202647802257
2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud.census.csv,f8d6e656,2026-09-07T08:57:29+00:00,L0_NONE,-,True,152,237322,152,237322,1148,1139,9,0,0,2.0,2.777816637311332
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.census.csv,b468b0a1,2026-09-07T20:21:37+00:00,L1_COUNT,count-in-text,True,157,238648,155,237452,1456,1450,6,2,1196,1.9044585987261147,2.756825952867822
2026-09-07_is-the-priceability-floor-the-real-selector_B.census.csv,f70e92d0,2026-09-07T16:28:09+00:00,L1_COUNT,count-in-text,True,154,237352,154,237352,1360,1350,10,0,0,1.9610389610389611,2.7773391418652467
2026-09-07_price-the-H2-for-DD-exchange-rate-as-a-record-wide-constant_cloud.census.csv,e6bafc66,2026-09-07T16:51:36+00:00,L1_COUNT,count-in-text,True,155,237452,154,237352,1369,1364,5,1,100,1.9419354838709677,2.775748361774169
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.census.csv,01234197,2026-09-07T17:25:18+00:00,L1_COUNT,count-in-text,True,155,237452,155,237452,1378,1373,5,0,0,1.9419354838709677,2.775748361774169
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.census.csv,03e7bb45,2026-09-08T13:38:24+00:00,L1_COUNT,count-in-text,True,196,408945,196,408945,1849,1842,7,0,0,1.3265306122448979,1.1923706121850126
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud.census.csv,139dfc6d,2026-09-08T10:03:26+00:00,L1_COUNT,count-in-text,True,190,268938,190,268938,1740,1734,6,0,0,1.4,2.3337014479173637
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud.census.csv,5918cab0,2026-09-08T15:48:35+00:00,L0_NONE,-,True,203,414997,202,413254,1912,1905,7,1,1743,1.2463054187192117,1.160398749870481
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.census.csv,2006aed1,2026-09-08T04:44:52+00:00,L1_COUNT,count-in-text,True,180,255580,180,255580,1624,1614,10,0,0,1.5333333333333334,2.507938805853353
2026-09-08_back-fill-LIFT-beside-every-published-selector-claim_cloud.census.csv,fdeefff1,2026-09-08T06:50:04+00:00,L1_COUNT,count-in-text,True,181,256606,181,256606,1669,1663,6,0,0,1.5193370165745856,2.4939128469326515
2026-09-08_back-fill-the-EWall-column-on-panel-ordering-files_cloud.census.csv,74ddb179,2026-09-08T23:49:42+00:00,L0_NONE,-,True,219,420846,219,420846,2111,2106,5,0,0,1.082191780821918,1.130373105601574
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.census.csv,450a2c59,2026-09-08T22:44:08+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2085,2077,8,0,0,1.082191780821918,1.130373105601574
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.census.csv,bb646c61,2026-09-08T22:18:25+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2067,2062,5,0,0,1.082191780821918,1.130373105601574
2026-09-08_back-fill-the-split-half-distribution-over-every-single-draw-claim_cloud.census.csv,ecc781db,2026-09-08T11:07:36+00:00,L1_COUNT,count-in-text,True,195,406099,194,403137,1786,1780,6,1,2962,1.3384615384615384,1.2077350596775662
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.census.csv,8c784ecd,2026-09-08T10:45:47+00:00,L1_COUNT,count-in-text,True,193,313839,193,313839,1770,1762,8,0,0,1.3626943005181347,1.8567482052899735
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.census.csv,cf78bb30,2026-09-08T06:53:56+00:00,L1_COUNT,count-in-text,True,181,256606,181,256606,1675,1669,6,0,0,1.5193370165745856,2.4939128469326515
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.census.csv,49175931,2026-09-08T17:01:17+00:00,L1_COUNT,count-in-text,True,205,417325,205,417325,1934,1928,6,0,0,1.224390243902439,1.1483472114059785
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.census.csv,1ab93b62,2026-09-08T02:20:52+00:00,L1_COUNT,count-in-text,True,174,252766,174,252766,1566,1562,4,0,0,1.6206896551724137,2.546992079630963
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.census.csv,1d1b4f3b,2026-09-08T03:04:18+00:00,L1_COUNT,count-in-text,True,178,255376,178,255376,1587,1580,7,0,0,1.5617977528089888,2.510741024998434
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.census.csv.gz,a9312489,2026-09-08T14:55:12+00:00,L1_COUNT,count-in-text,True,200,411729,199,411076,1886,1880,6,1,653,1.28,1.1775463958088936
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.census.csv,38a31c91,2026-09-08T21:58:59+00:00,L1_COUNT,count-in-text,True,219,420846,218,420084,2054,2049,5,1,762,1.082191780821918,1.130373105601574
2026-09-08_does-turnover-level-predict-chooser-power_cloud.census.csv,787eae3d,2026-09-08T15:55:51+00:00,L0_NONE,-,True,204,416964,203,414997,1917,1912,5,1,1967,1.2352941176470589,1.1502072121334217
2026-09-08_how-many-published-count-dials-are-gross-dials_B.census.csv,03bad11c,2026-09-08T20:40:53+00:00,L1_COUNT,count-in-text,True,213,418531,213,418531,2035,2027,8,0,0,1.1408450704225352,1.142156733909794
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.census.csv,d73c9fd8,2026-09-08T20:15:05+00:00,L1_COUNT,count-in-text,True,211,418392,210,418180,2024,2018,6,1,212,1.161137440758294,1.1428684104858602
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.census.csv,e02949d2,2026-09-08T02:53:58+00:00,L1_COUNT,count-in-text,True,174,252766,174,252766,1574,1566,8,0,0,1.6206896551724137,2.546992079630963
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.census.csv,d662e63d,2026-09-08T23:26:54+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2106,2099,7,0,0,1.082191780821918,1.130373105601574
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.census.csv,c722315d,2026-09-08T23:19:31+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2099,2093,6,0,0,1.082191780821918,1.130373105601574
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.census.csv.gz,4b2b7e03,2026-09-08T15:37:37+00:00,L1_COUNT,count-in-text,True,202,413254,201,412382,1905,1899,6,1,872,1.2574257425742574,1.1695107609363733
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.census.csv.gz,9b7244e9,2026-09-08T15:04:04+00:00,L1_COUNT,count-in-text,True,201,412382,200,411729,1892,1886,6,1,653,1.2686567164179106,1.174098287510124
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.census.csv,718ed623,2026-09-08T09:29:18+00:00,L1_COUNT,count-in-text,True,188,268634,188,268634,1721,1714,7,0,0,1.425531914893617,2.337474035304541
2026-09-08_is-the-failing-bar-a-published-column_cloud.census.csv.gz,d5ef5eb3,2026-09-08T04:06:22+00:00,L1_COUNT,count-in-text,True,178,255376,178,255376,1608,1604,4,0,0,1.5617977528089888,2.510741024998434
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.census.csv,caf63497,2026-09-08T22:01:36+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2062,2054,8,0,0,1.082191780821918,1.130373105601574
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.census.csv,f61bb2d0,2026-09-08T09:18:36+00:00,L1_COUNT,count-in-text,True,187,268482,187,268482,1708,1702,6,0,0,1.4385026737967914,2.339363532750799
2026-09-08_publish-EWall-beside-every-panel-claim_B.census.csv,ea34d4d9,2026-09-08T19:20:09+00:00,L0_NONE,-,True,207,418034,205,417325,1995,1990,5,2,709,1.2028985507246377,1.1447035408603128
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B.census.csv,4a4c2da2,2026-09-08T17:36:10+00:00,L1_COUNT,count-in-text,True,205,417325,205,417325,1941,1934,7,0,0,1.224390243902439,1.1483472114059785
2026-09-08_re-read-single-rung-argmaxes-on-V1C-shaped-books_B.census.csv,458e8a03,2026-09-08T15:31:02+00:00,L1_COUNT,count-in-text,True,201,412382,201,412382,1899,1892,7,0,0,1.2686567164179106,1.174098287510124
2026-09-08_the-013-margin-rule_B.census.csv,6db1c41e,2026-09-08T18:30:41+00:00,L1_COUNT,count-in-text,True,205,417325,205,417325,1978,1962,16,0,0,1.224390243902439,1.1483472114059785
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.census.csv,a56c1aa4,2026-09-08T14:32:05+00:00,L1_COUNT,count-in-text,True,199,411076,198,410423,1869,1864,5,1,653,1.2914572864321607,1.1810054588445933
2026-09-08_the-one-corner-three-books-audit_C.census.csv,7a58b17f,2026-09-08T14:44:32+00:00,L1_COUNT,count-in-text,True,199,411076,199,411076,1880,1869,11,0,0,1.2914572864321607,1.1810054588445933
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.census.csv,d4f4af93,2026-09-08T06:06:54+00:00,L0_NONE,-,True,181,256606,181,256606,1652,1647,5,0,0,1.5193370165745856,2.4939128469326515
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.census.csv,79292381,2026-09-08T12:17:16+00:00,L1_COUNT,count-in-text,True,195,406099,195,406099,1816,1808,8,0,0,1.3384615384615384,1.2077350596775662
2026-09-08_why-is-the-ungated-control-the-IS-argmax-on-broad136-and-SMALL439-but-not-u56_C.census.csv,8a32b2a4,2026-09-09T00:03:55+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2123,2115,8,0,0,1.082191780821918,1.130373105601574
2026-09-09_census-every-published-N-EQUALS-50-model-comparison-in-the-record_C.census.csv,097540c2,2026-09-09T03:54:08+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2191,2182,9,0,0,1.0633484162895928,1.12770365518518
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.census.csv,cd78a756,2026-09-09T18:11:21+00:00,L1_COUNT,count-in-text,True,238,440558,236,439434,2542,2536,6,2,1124,0.9159663865546218,1.0350532733487985
2026-09-09_does-a-random-sub-panel-pass-4b-because-the-CAGR-floor-moves_B.census.csv,a064300f,2026-09-09T00:35:29+00:00,L1_COUNT,count-in-text,True,219,420846,219,420846,2131,2123,8,0,0,1.082191780821918,1.130373105601574
2026-09-09_does-any-other-published-EDGE-FLAG-survive-its-own-EXTENSION-re-run_C.census.csv,b42a17c2,2026-09-09T06:51:52+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2254,2249,5,0,0,1.0633484162895928,1.12770365518518
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud.census.csv,9c99dc65,2026-09-09T21:56:52+00:00,L0_NONE,-,True,253,444246,253,444246,2622,2617,5,0,0,0.8023715415019763,1.0181588579300658
2026-09-09_does-the-suppression-pattern-appear-under-other-panel-dials_cloud.census.csv,1c69f341,2026-09-09T06:00:34+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2240,2238,2,0,0,1.0633484162895928,1.12770365518518
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.census.csv,7a50616e,2026-09-09T20:44:52+00:00,L1_COUNT,count-in-text,True,253,444246,253,444246,2602,2598,4,0,0,0.8023715415019763,1.0181588579300658
2026-09-09_how-many-of-the-records-POOLED-ACROSS-CADENCE-bars-clear-a-band-their-own-CELLS-fail_B.census.csv,fe6cb78d,2026-09-09T15:55:50+00:00,L1_COUNT,count-in-text,True,230,425456,230,425456,2475,2468,7,0,0,0.9826086956521739,1.1072895904629385
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.census.csv,44f311c8,2026-09-09T05:41:14+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2232,2227,5,0,0,1.0633484162895928,1.12770365518518
2026-09-09_how-many-published-clause-KILLS-are-0-bps-WASHES_cloud.census.csv,fa0a823a,2026-09-09T04:50:52+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2203,2200,3,0,0,1.0633484162895928,1.12770365518518
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.census.csv,38d6206e,2026-09-09T23:00:18+00:00,L0_NONE,-,True,260,444517,258,444442,2648,2642,6,2,75,0.7538461538461538,1.016928486424591
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B.census.csv,1ae9a0a1,2026-09-09T03:16:07+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2171,2166,5,0,0,1.0633484162895928,1.12770365518518
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B2.census.csv.gz,e73b5ef6,2026-09-09T03:50:41+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2182,2177,5,0,0,1.0633484162895928,1.12770365518518
2026-09-09_is-every-published-BAND-a-band-on-a-MEAN-quoted-as-a-CELL-expectation_cloud.census.csv,f5236b9c,2026-09-09T15:03:02+00:00,L0_NONE,-,True,230,425456,230,425456,2456,2450,6,0,0,0.9826086956521739,1.1072895904629385
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.census.csv,cb6df907,2026-09-09T13:53:05+00:00,L1_COUNT,count-in-text,True,230,425456,230,425456,2426,2422,4,0,0,0.9826086956521739,1.1072895904629385
2026-09-09_is-the-32-EVENT-4a-PASS-a-general-NO-OP-ARTEFACT_C.census.csv.gz,fbdaa7c8,2026-09-09T05:15:26+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2221,2208,13,0,0,1.0633484162895928,1.12770365518518
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C.census.csv,3fb36e09,2026-09-09T12:52:54+00:00,L1_COUNT,count-in-text,True,228,422223,228,422223,2410,2399,11,0,0,1.0,1.1234252989533966
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.census.csv,d5d608d9,2026-09-09T23:09:36+00:00,L1_COUNT,count-in-text,True,262,444548,260,444517,2652,2648,4,2,31,0.7404580152671756,1.016787838433645
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.census.csv.gz,5dda925c,2026-09-09T21:22:45+00:00,L1_COUNT,count-in-text,True,253,444246,253,444246,2611,2606,5,0,0,0.8023715415019763,1.0181588579300658
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.census.csv,15bde0a2,2026-09-09T09:42:46+00:00,L1_COUNT,count-in-text,True,223,421522,222,421483,2337,2334,3,1,39,1.0448430493273542,1.126956600130005
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud.census.csv,705e4054,2026-09-09T17:02:47+00:00,L1_COUNT,count-in-text,True,230,425456,230,425456,2507,2500,7,0,0,0.9826086956521739,1.1072895904629385
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud.census.csv,4dcedb19,2026-09-09T08:24:45+00:00,L1_COUNT,count-in-text,True,222,421483,222,421483,2299,2293,6,0,0,1.054054054054054,1.1271534083225183
2026-09-09_restate-every-published-4a-count-against-the-LIVE-book_cloud.census.csv.gz,736e2a1b,2026-09-09T01:49:17+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2155,2148,7,0,0,1.0633484162895928,1.12770365518518
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C.census.csv,e03da38d,2026-09-09T14:40:23+00:00,L0_NONE,-,True,230,425456,230,425456,2434,2429,5,0,0,0.9826086956521739,1.1072895904629385
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud.census.csv,2965ceba,2026-09-09T10:07:19+00:00,L1_COUNT,count-in-text,True,223,421522,223,421522,2351,2337,14,0,0,1.0448430493273542,1.126956600130005
2026-09-09_restate-the-record-s-158-REPRODUCTION-GATES-as-TOLERANCES-in-record-units_C.census.csv,1f49ae44,2026-09-09T09:06:30+00:00,L1_COUNT,count-in-text,True,222,421483,222,421483,2318,2312,6,0,0,1.054054054054054,1.1271534083225183
2026-09-09_stamp-every-committed-artefact-with-its-PANEL-VINTAGE_cloud.census.csv,ae930192,2026-09-09T08:53:55+00:00,L1_COUNT,count-in-text,True,222,421483,222,421483,2312,2306,6,0,0,1.054054054054054,1.1271534083225183
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C.census.csv,e5125caa,2026-09-09T07:56:14+00:00,L1_COUNT,count-in-text,True,222,421483,222,421483,2293,2286,7,0,0,1.054054054054054,1.1271534083225183
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_C.census.csv,83749ffe,2026-09-09T06:26:12+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2249,2240,9,0,0,1.0633484162895928,1.12770365518518
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_cloud.census.csv,ada5f904,2026-09-09T03:24:07+00:00,L1_COUNT,count-in-text,True,221,421374,221,421374,2175,2171,4,0,0,1.0633484162895928,1.12770365518518
2026-09-10_can-the-record-s-keys-be-made-REACHABLE-without-a-harness_cloud.census.csv,8836b70b,2026-09-10T12:28:12+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,2965,2959,6,0,0,0.6,0.9031545922125449
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud.census.csv,67e27449,2026-09-10T01:08:53+00:00,L1_COUNT,count-in-text,True,266,446408,264,444783,2709,2704,5,2,1625,0.7142857142857143,1.0083847063672695
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_B.census.csv,37cf1a9e,2026-09-10T00:25:30+00:00,L1_COUNT,count-in-text,True,264,444783,264,444783,2694,2685,9,0,0,0.7272727272727273,1.015722273558117
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud.census.csv,34a75144,2026-09-10T00:21:02+00:00,L1_COUNT,count-in-text,True,264,444783,264,444783,2685,2679,6,0,0,0.7272727272727273,1.015722273558117
2026-09-10_does-PROTOCOL-need-a-T2-DATING-clause-beside-T1_C.census.csv,2d77629d,2026-09-10T11:43:34+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,2959,2953,6,0,0,0.6,0.9031545922125449
2026-09-10_does-a-BASE-RATE-ADJUSTED-4b-change-the-records-KEEP-set_cloud.census.csv,11bb4d38,2026-09-10T16:05:10+00:00,L0_NONE,-,True,285,471091,285,471091,3052,3047,5,0,0,0.6,0.9031545922125449
2026-09-10_does-a-TERMINAL-DATING-certificate-belong-BEFORE-rule-8_B.census.csv,7784c8c7,2026-09-10T06:38:31+00:00,L1_COUNT,count-in-text,True,282,470519,282,470519,2840,2831,9,0,0,0.6170212765957447,0.9054682170114278
2026-09-10_does-any-published-rule-8-pick-survive-the-NO-DIAL-control_cloud.census.csv,85b2128f,2026-09-10T05:54:43+00:00,L1_COUNT,count-in-text,True,282,470519,282,470519,2827,2823,4,0,0,0.6170212765957447,0.9054682170114278
2026-09-10_does-every-published-MATCHED-GROSS-TWIN-claim-need-a-PLACEBO-column_cloud.census.csv,b9f90355,2026-09-10T03:00:29+00:00,L1_COUNT,count-in-text,True,280,469026,278,466159,2763,2754,9,2,2867,0.6285714285714286,0.911533688963938
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_B.census.csv,1d5ce8e0,2026-09-10T23:41:47+00:00,L1_COUNT,count-in-text,True,291,482032,291,482032,3208,3204,4,0,0,0.5670103092783505,0.8599574302121021
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C.census.csv,9b42a0a1,2026-09-10T22:46:47+00:00,L1_COUNT,count-in-text,True,291,482032,291,482032,3191,3186,5,0,0,0.5670103092783505,0.8599574302121021
2026-09-10_every-de-grossed-book-in-the-record-is-priced-with-cash-at-ZERO_B.census.csv,aa10ce89,2026-09-10T09:31:16+00:00,L1_COUNT,count-in-text,True,284,470814,284,470814,2904,2899,5,0,0,0.6056338028169014,0.9042742994048605
2026-09-10_how-many-of-the-record-s-published-DEFAULTS-are-LADDER-RESOLUTION-artefacts_cloud.census.csv,ef65dce0,2026-09-10T13:04:05+00:00,L0_NONE,-,True,285,471091,285,471091,2989,2985,4,0,0,0.6,0.9031545922125449
2026-09-10_is-EVERY-published-CHOOSER-WIN-in-the-record-a-PHASE-WIN_C.census.csv.gz,d8a9e3c4,2026-09-10T13:45:55+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,3004,2999,5,0,0,0.6,0.9031545922125449
2026-09-10_is-FLIP1-already-dead-at-10-bps_C.census.csv,676d060c,2026-09-10T10:46:03+00:00,L1_COUNT,count-in-text,True,285,471091,285,471091,2928,2919,9,0,0,0.6,0.9031545922125449
