panel,family,L,dial,slope,se,t,degenerate_reps,reps
U56,G,21,0.625,-1.1286572248236562,0.6256066315381641,-1.8041004809182626,0,400
U56,G,21,0.5,-1.14144593775523,0.6361758168008045,-1.7942303174856968,0,400
U56,G,21,0.375,-1.1570568166707043,0.647540257984776,-1.7868492381795777,0,400
U56,G,21,0.25,-1.1739985899745249,0.6597397412082545,-1.779487450345876,0,400
U56,G,21,LADDER,0.04534136515086873,0.6418580373927902,0.07064079984889511,0,400
U56,V,21,0.5,-0.6851919670063759,0.7762750222927843,-0.8826665129358561,0,400
U56,V,21,1.0,-0.6757391205108295,0.7166134030316273,-0.9429618782625618,0,400
U56,V,21,1.5,-0.6642095257455297,0.6972446248641342,-0.9526205037076597,0,400
U56,V,21,2.0,-0.6508621966837994,0.7125670204693605,-0.9134048840136936,0,400
U56,V,21,LADDER,0.03432977032257645,0.7145902117504939,0.04804119865913168,0,400
U56,S0.5,21,0.05,-1.1918291352555805,1.272860041039749,-0.9363395006744202,0,400
U56,S0.5,21,0.075,-2.1962167399341244,5.67425970070499,-0.3870490347245225,0,400
U56,S0.5,21,0.1,-0.81631581660118,1.3504348249557037,-0.6044836829707472,0,400
U56,S0.5,21,0.125,-0.7692429262882007,1.0423364523050993,-0.7379986803560793,0,400
U56,S0.5,21,0.15,2.5762168643211948e-14,1.2311232006382897,2.0925743767849767e-14,0,400
U56,S0.5,21,0.2,,,,400,400
U56,S0.5,21,LADDER,2.19621673993415,1.272860041039749,1.7254188749142816,400,400
U56,S1,21,0.05,-0.783985571146741,0.6732038966749014,-1.164558872904649,0,400
U56,S1,21,0.075,-0.7225667694341789,0.675270404982831,-1.070040629801554,0,400
U56,S1,21,0.1,-0.4194443599450442,0.6513991706724213,-0.6439129474359991,0,400
U56,S1,21,0.125,-0.4194443599450442,0.6513991706724213,-0.6439129474359991,0,400
U56,S1,21,0.15,-0.18089372963989148,0.8706503292898125,-0.20776851917973327,0,400
U56,S1,21,0.2,,,,400,400
U56,S1,21,LADDER,0.6030918415068495,0.6732038966749014,0.895853164970746,400,400
U56,G,63,0.625,-1.1286572248236562,0.48932154992568694,-2.3065757577917116,0,400
U56,G,63,0.5,-1.14144593775523,0.49171604150885245,-2.321351840083664,0,400
U56,G,63,0.375,-1.1570568166707043,0.49438782172234963,-2.340382925776259,0,400
U56,G,63,0.25,-1.1739985899745249,0.49752009797350333,-2.359700833707926,0,400
U56,G,63,LADDER,0.04534136515086873,0.493051931615601,0.09196062776246924,0,400
U56,V,63,0.5,-0.6851919670063759,0.6018907500109123,-1.1383992310796491,0,400
U56,V,63,1.0,-0.6757391205108295,0.5571097506207727,-1.2129371632032488,0,400
U56,V,63,1.5,-0.6642095257455297,0.5526974909949637,-1.2017596181770656,0,400
U56,V,63,2.0,-0.6508621966837994,0.5510386594347012,-1.1811552339204385,0,400
U56,V,63,LADDER,0.03432977032257645,0.5549036208078681,0.061866185469463555,0,400
U56,S0.5,63,0.05,-1.1918291352555805,0.7359983127190534,-1.6193367765375948,0,400
U56,S0.5,63,0.075,-2.1962167399341244,1.7654749165137322,-1.2439807098879514,0,400
U56,S0.5,63,0.1,-0.81631581660118,0.989065300630204,-0.8253406686909823,0,400
U56,S0.5,63,0.125,-0.7692429262882007,1.0895339526156873,-0.7060293297344692,0,400
U56,S0.5,63,0.15,2.5762168643211948e-14,1.4663537522534185,1.7568863313932225e-14,3,400
U56,S0.5,63,0.2,,,,400,400
U56,S0.5,63,LADDER,2.19621673993415,1.0895339526156873,2.01573960560073,400,400
U56,S1,63,0.05,-0.783985571146741,0.4893825550732529,-1.6019892066430332,0,400
U56,S1,63,0.075,-0.7225667694341789,0.5247095991123721,-1.3770793800161325,0,400
U56,S1,63,0.1,-0.4194443599450442,0.4942104450866455,-0.8487160967864747,0,400
U56,S1,63,0.125,-0.4194443599450442,0.4942104450866455,-0.8487160967864747,0,400
U56,S1,63,0.15,-0.18089372963989148,0.7575335267644319,-0.23879303456379364,0,400
U56,S1,63,0.2,,,,400,400
U56,S1,63,LADDER,0.6030918415068495,0.4942104450866455,1.2203138308845631,400,400
U56,G,126,0.625,-1.1286572248236562,0.416502121119907,-2.709847483582746,0,400
U56,G,126,0.5,-1.14144593775523,0.41890305624093466,-2.724845094228008,0,400
U56,G,126,0.375,-1.1570568166707043,0.42160372220285297,-2.7444179349868048,0,400
U56,G,126,0.25,-1.1739985899745249,0.4245219231901477,-2.7654604529073494,0,400
U56,G,126,LADDER,0.04534136515086873,0.4202533892218938,0.10789054012108987,0,400
U56,V,126,0.5,-0.6851919670063759,0.5480820421078386,-1.2501631404875695,0,400
U56,V,126,1.0,-0.6757391205108295,0.5068479840104815,-1.3332185227688613,0,400
U56,V,126,1.5,-0.6642095257455297,0.4753664604388623,-1.3972578652947578,0,400
U56,V,126,2.0,-0.6508621966837994,0.45677985254976206,-1.4248925232815381,0,400
U56,V,126,LADDER,0.03432977032257645,0.4911072222246719,0.06990280079178159,0,400
U56,S0.5,126,0.05,-1.1918291352555805,0.7039988578686398,-1.6929418591158647,0,400
U56,S0.5,126,0.075,-2.1962167399341244,1.5276409191661455,-1.4376524694906165,0,400
U56,S0.5,126,0.1,-0.81631581660118,1.0877226926219865,-0.7504815539275249,0,400
U56,S0.5,126,0.125,-0.7692429262882007,1.1686569506536588,-0.6582281702581275,0,400
U56,S0.5,126,0.15,2.5762168643211948e-14,1.3351907120528703,1.929474824132227e-14,8,400
U56,S0.5,126,0.2,,,,400,400
U56,S0.5,126,LADDER,2.19621673993415,1.1686569506536588,1.8792655438413741,400,400
U56,S1,126,0.05,-0.783985571146741,0.4522285877726582,-1.7336046246171013,0,400
U56,S1,126,0.075,-0.7225667694341789,0.43584172480123745,-1.6578650650386912,0,400
U56,S1,126,0.1,-0.4194443599450442,0.46232199663992923,-0.9072559017167434,0,400
U56,S1,126,0.125,-0.4194443599450442,0.46232199663992923,-0.9072559017167434,0,400
U56,S1,126,0.15,-0.18089372963989148,0.6353376577993463,-0.2847206165402866,0,400
U56,S1,126,0.2,,,,400,400
U56,S1,126,LADDER,0.6030918415068495,0.46232199663992923,1.304484419711823,400,400
B136,G,21,0.625,-1.20663688484287,0.7512381359818522,-1.6061975917474174,0,400
B136,G,21,0.5,-1.2222343011509473,0.762070251132668,-1.6038341600847634,0,400
B136,G,21,0.375,-1.2385222429927412,0.7744998436047951,-1.59912523316754,0,400
B136,G,21,0.25,-1.2554890739325169,0.7885782817817207,-1.5920918733595526,0,400
B136,G,21,LADDER,0.04885218908964695,0.7682850473687315,0.0635860209136685,0,400
B136,V,21,0.5,-1.7085420636331203,1.5268716253335335,-1.1189821300529457,0,400
B136,V,21,1.0,-0.9837899498906262,1.3330604042131158,-0.7379935273610814,0,400
B136,V,21,1.5,-0.7745575891149116,1.2881532231068547,-0.6012930567737753,0,400
B136,V,21,2.0,-0.6618046412384679,1.3754863330363303,-0.48114228788995744,0,400
B136,V,21,LADDER,1.0467374223946524,1.354273368624723,0.7729144252889089,0,400
B136,S0.5,21,0.05,-1.0373456820521363,0.816115434837054,-1.2710771513091812,0,400
B136,S0.5,21,0.075,-1.572728788259498,1.1984109510525909,-1.3123451407700635,0,400
B136,S0.5,21,0.1,-0.6057924996967299,0.7401914911242381,-0.8184267273548679,0,400
B136,S0.5,21,0.125,-0.7433453953147885,0.820378103199636,-0.9061009702911319,0,400
B136,S0.5,21,0.15,-0.5825636806618512,1.3543334568666388,-0.430147891354364,2,400
B136,S0.5,21,0.2,,,,400,400
B136,S0.5,21,LADDER,0.9901651075976469,0.820378103199636,1.2069618920054157,400,400
B136,S1,21,0.05,-1.1125394399766957,0.7841849258881057,-1.4187207675749718,0,400
B136,S1,21,0.075,-0.8372188250648338,0.7861111899220875,-1.065013239600128,0,400
B136,S1,21,0.1,-0.708426684380363,0.8059436715689133,-0.8790027260854149,0,400
B136,S1,21,0.125,-0.4088002415536908,0.7216965813969587,-0.5664433670482307,0,400
B136,S1,21,0.15,-0.4763348071027972,1.9976238755128086,-0.23845069782244047,0,400
B136,S1,21,0.2,,,,400,400
B136,S1,21,LADDER,0.7037391984230048,0.7861111899220875,0.8952158517076361,400,400
B136,G,63,0.625,-1.20663688484287,0.5987649282876569,-2.0152096888733952,0,400
B136,G,63,0.5,-1.2222343011509473,0.6008263729198412,-2.034255412609877,0,400
B136,G,63,0.375,-1.2385222429927412,0.6032764232747785,-2.052992948522079,0,400
B136,G,63,0.25,-1.2554890739325169,0.6066248805616984,-2.0696300368854126,0,400
B136,G,63,LADDER,0.04885218908964695,0.6020513980973099,0.08114288787308976,0,400
B136,V,63,0.5,-1.7085420636331203,0.9415873188588232,-1.8145338508847213,0,400
B136,V,63,1.0,-0.9837899498906262,1.0380049211453262,-0.9477700248329463,0,400
B136,V,63,1.5,-0.7745575891149116,1.2788868376892764,-0.6056498247447765,0,400
B136,V,63,2.0,-0.6618046412384679,1.1880999122922418,-0.5570277671022007,0,400
B136,V,63,LADDER,1.0467374223946524,1.113052416718784,0.9404206007479643,0,400
B136,S0.5,63,0.05,-1.0373456820521363,0.6389371598502056,-1.623548835843786,0,400
B136,S0.5,63,0.075,-1.572728788259498,0.9328663710484743,-1.6859100478580493,0,400
B136,S0.5,63,0.1,-0.6057924996967299,0.7989677904988417,-0.7582189255946084,0,400
B136,S0.5,63,0.125,-0.7433453953147885,0.947780894726263,-0.7843008858386838,0,400
B136,S0.5,63,0.15,-0.5825636806618512,1.5504129883439517,-0.3757474202303394,7,400
B136,S0.5,63,0.2,,,,400,400
B136,S0.5,63,LADDER,0.9901651075976469,0.9328663710484743,1.0614222340170467,400,400
B136,S1,63,0.05,-1.1125394399766957,0.559638191850574,-1.9879619657440195,0,400
B136,S1,63,0.075,-0.8372188250648338,0.5816270636767487,-1.4394426899126131,0,400
B136,S1,63,0.1,-0.708426684380363,0.6230744039151812,-1.1369856953340693,0,400
B136,S1,63,0.125,-0.4088002415536908,0.5682348865508989,-0.7194212309544163,0,400
B136,S1,63,0.15,-0.4763348071027972,1.556976855138037,-0.3059357019540067,0,400
B136,S1,63,0.2,,,,400,400
B136,S1,63,LADDER,0.7037391984230048,0.5816270636767487,1.2099491966111855,400,400
B136,G,126,0.625,-1.20663688484287,0.6151063933671604,-1.9616718308480037,0,400
B136,G,126,0.5,-1.2222343011509473,0.6112088733998892,-1.9996998642251207,0,400
B136,G,126,0.375,-1.2385222429927412,0.608013509353023,-2.0369979020871294,0,400
B136,G,126,0.25,-1.2554890739325169,0.605271400757317,-2.0742580474835686,0,400
B136,G,126,LADDER,0.04885218908964695,0.6096111913764561,0.08013663426903693,0,400
