panel,cost_bps,chooser,pick_cadence,pick_gross,pick_turnover_yr,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full4b,pick_is_W,beats_spy_oos,beats_base_oos
U56,0.0,C_ISSHARPE,W,0.75,3.5063829420832278,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,0.0,C_ISCALMAR,W,0.75,3.5063829420832278,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,10.0,C_ISSHARPE,W,0.75,3.5063829420832278,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,10.0,C_ISCALMAR,W,0.75,3.5063829420832278,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,25.0,C_ISSHARPE,M,0.75,2.3899779597778292,0.12467481760904597,1.2311643692779357,-0.17960292480437634,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False,True,False
U56,25.0,C_ISCALMAR,M,0.75,2.3899779597778292,0.12467481760904597,1.2311643692779357,-0.17960292480437634,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False,True,False
U56,50.0,C_ISSHARPE,M,0.75,2.3899779597778292,0.11798958969654216,1.1708972516522735,-0.1804107240817464,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False,True,False
U56,50.0,C_ISCALMAR,M,0.75,2.3899779597778292,0.11798958969654216,1.1708972516522735,-0.1804107240817464,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False,True,False
B136,0.0,C_ISSHARPE,Q,0.75,1.7958555153147973,0.11973793420139955,1.0518173285578507,-0.23744506819805256,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,True,False
B136,0.0,C_ISCALMAR,W,0.75,4.675125426436814,0.12186816399359124,1.1392361336091135,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,True
B136,10.0,C_ISSHARPE,Q,0.75,1.7958555153147973,0.11766985413614339,1.035491064136901,-0.23744506819805233,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,True,False
B136,10.0,C_ISCALMAR,W,0.75,4.675125426436814,0.11650054279398891,1.0935817708519635,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,False
B136,25.0,C_ISSHARPE,Q,0.75,1.7958555153147973,0.11457231917907529,1.0108276819431858,-0.23744506819805222,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,True,False
B136,25.0,C_ISCALMAR,Q,0.75,1.7958555153147973,0.11457231917907529,1.0108276819431858,-0.23744506819805222,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,True,False
B136,50.0,C_ISSHARPE,Q,0.75,1.7958555153147973,0.1094219728883179,0.9692977766641261,-0.237445068198052,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,True,False
B136,50.0,C_ISCALMAR,Q,0.75,1.7958555153147973,0.1094219728883179,0.9692977766641261,-0.237445068198052,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,True,False
