panel,ladder,pred_class,rung_a,rung_b,lam,ov_hold,ov_cap,jaccard,flat_one,Sharpe_A,Sharpe_B,Sharpe_blend,D_sharpe,D_cagr,D_sharpe_IS,D_sharpe_OOS,turn_net_yr,turn_naive_yr
U56,L_G,SCALE,0.25,0.5,0.25,1.0,0.500234733611281,1.0,0.0,1.151751951133393,1.152835225648363,1.1524384451131031,-0.00012596190651747996,-5.472638777537231e-05,-0.00016541206942632947,-9.670005951356586e-05,1.73125283921416,1.7119692037639513
U56,L_G,SCALE,0.25,0.5,0.5,1.0,0.500234733611281,1.0,0.0,1.151751951133393,1.152835225648363,1.152099570391129,-0.0001940179997490521,-7.463558936970927e-05,-0.00025529486674225055,-0.00014857121231592885,1.5008522798323272,1.4752291811863905
U56,L_G,SCALE,0.25,0.5,0.75,1.0,0.500234733611281,1.0,0.0,1.151751951133393,1.152835225648363,1.1518513851406746,-0.0001713846214608239,-5.7143967018169484e-05,-0.00022666701474371997,-0.000130392405768065,1.2575726288207847,1.2384891586088294
U56,L_G,SCALE,0.5,0.75,0.25,1.0,0.6669699845801976,1.0,0.0,1.152835225648363,1.15366281824539,1.1533752565073006,-8.066358883263014e-05,-3.470798173993428e-05,-0.00010456344062581557,-6.272038223009702e-05,2.658055254558222,2.6406300701449874
U56,L_G,SCALE,0.5,0.75,0.5,1.0,0.6669699845801976,1.0,0.0,1.152835225648363,1.15366281824539,1.153131972209812,-0.00011704973706461175,-4.8108113200551195e-05,-0.0001525085789808589,-9.04462128850092e-05,2.4331259433295873,2.409989788877162
U56,L_G,SCALE,0.5,0.75,0.75,1.0,0.6669699845801976,1.0,0.0,1.152835225648363,1.15366281824539,1.1529461648277097,-9.595896991010378e-05,-3.7397162397090344e-05,-0.00012501185254798486,-7.41463512126117e-05,2.196587192010352,2.1793495076093374
U56,L_G,SCALE,0.75,1.0,0.25,1.0,0.7503303576852957,1.0,0.0,1.15366281824539,1.154175022239098,1.1539885490510469,-5.8422189624263154e-05,-1.1833438434583066e-05,-7.605503596752605e-05,-4.503907814812358e-05,3.5907912382177885,3.575920601827645
U56,L_G,SCALE,0.75,1.0,0.5,1.0,0.7503303576852957,1.0,0.0,1.15366281824539,1.154175022239098,1.1538368822977543,-8.203794448990998e-05,-1.771809883432951e-05,-0.00010622895414091893,-6.362098048628972e-05,3.360708306583475,3.3410371850227016
U56,L_G,SCALE,0.75,1.0,0.75,1.0,0.7503303576852957,1.0,0.0,1.15366281824539,1.154175022239098,1.1537249794327469,-6.588981107014114e-05,-1.4872857817871399e-05,-8.576965616824417e-05,-5.077294245037223e-05,3.120906670264169,3.106153768217757
U56,L_T,SCALE,None,0.2,0.25,1.0,0.9901017432147913,1.0,0.0,1.15366281824539,1.1643799017197383,1.1631253025485007,0.001424671697349389,4.274194455267111e-05,0.0004373481225667941,0.0021185643041672364,2.93407559923022,2.9494437192837313
U56,L_T,SCALE,None,0.2,0.5,1.0,0.9901017432147913,1.0,0.0,1.15366281824539,1.1643799017197383,1.1609171056031267,0.0018957456205623835,6.153839602274225e-05,0.0005988678726713825,0.0027998911107838254,2.899078221192087,2.923385929993425
U56,L_T,SCALE,None,0.2,0.75,1.0,0.9901017432147913,1.0,0.0,1.15366281824539,1.1643799017197383,1.1577628473068764,0.0014207581928993296,5.067522945101377e-05,0.0004766571241083817,0.0020731720006494925,2.8752067719620755,2.897328140703119
U56,L_T,SCALE,0.2,0.15,0.25,1.0,0.9791464202792167,1.0,0.0,1.1643799017197383,1.180554641131476,1.1771391009538617,0.0006281446753200193,3.397274431138353e-05,0.0004618738231538799,0.0007307779060163888,3.14045863571885,3.160282940532257
U56,L_T,SCALE,0.2,0.15,0.5,1.0,0.9791464202792167,1.0,0.0,1.1643799017197383,1.180554641131476,1.1733431529662126,0.0008758815406055831,5.3944240051562176e-05,0.000657644894966225,0.0010096909220720374,3.06477087189002,3.0986891298795176
U56,L_T,SCALE,0.2,0.15,0.75,1.0,0.9791464202792167,1.0,0.0,1.1643799017197383,1.180554641131476,1.169135122733561,0.0007115361608882598,5.099562073052066e-05,0.0005493513608720857,0.0008104108884565697,3.002527317134822,3.037095319226778
U56,L_T,SCALE,0.15,0.1,0.25,1.0,0.9198137351343664,1.0,0.0,1.180554641131476,1.169253724634559,1.174323261470752,0.002244307711963822,7.172700406626875e-05,0.002118972294998578,0.0023519197325794217,3.7519595443255023,3.8032333933147684
U56,L_T,SCALE,0.15,0.1,0.5,1.0,0.9198137351343664,1.0,0.0,1.180554641131476,1.169253724634559,1.1779243563798678,0.0030201734968504645,0.00011852107694354519,0.0028709317398383227,0.0031508305884269117,3.5214018976757893,3.6094478459381785
U56,L_T,SCALE,0.15,0.1,0.75,1.0,0.9198137351343664,1.0,0.0,1.180554641131476,1.169253724634559,1.1801263191726068,0.002396907165360007,0.00012191964751834261,0.0022986761030443503,0.002485356140633499,3.3211178400624837,3.4156622985615877
U56,L_S,SCALE,None,0.25,0.25,1.0,1.0,1.0,0.0,1.15366281824539,1.15366281824539,1.15366281824539,0.0,0.0,0.0,0.0,2.8712703514128126,2.8712703514128126
U56,L_S,SCALE,None,0.25,0.5,1.0,1.0,1.0,0.0,1.15366281824539,1.15366281824539,1.15366281824539,0.0,0.0,0.0,0.0,2.8712703514128126,2.8712703514128126
U56,L_S,SCALE,None,0.25,0.75,1.0,1.0,1.0,0.0,1.15366281824539,1.15366281824539,1.15366281824539,0.0,0.0,0.0,0.0,2.8712703514128126,2.8712703514128126
U56,L_S,SCALE,0.25,0.15,0.25,1.0,0.5629496402877698,0.5629496402877698,0.4370503597122302,1.15366281824539,0.7997744182413651,0.9820763476441124,0.09382982940174112,0.00028337708682113494,0.0,0.3017848627315133,1.9535402787456628,1.868048596592583
U56,L_S,SCALE,0.25,0.15,0.5,1.0,0.5629496402877698,0.5629496402877698,0.4370503597122302,1.15366281824539,0.7997744182413651,1.0918880368832973,0.1151694186399197,0.0003973481210872709,0.0,0.3099527662220326,2.315222847390234,2.2024558481993264
U56,L_S,SCALE,0.25,0.15,0.75,1.0,0.5629496402877698,0.5629496402877698,0.4370503597122302,1.15366281824539,0.7997744182413651,1.1412341851123133,0.07604346686792951,0.0003133146914149343,0.0,0.17786978908836115,2.6200714282288895,2.5368630998060695
U56,L_S,SCALE,0.15,0.1,0.25,1.0,0.5204586330935251,0.5204586330935251,0.4795413669064748,0.7997744182413651,0.247303717944463,0.5624344033435632,0.1770130103248747,0.00023591647434839658,0.20392748313436915,,0.6804591925530913,0.6013475384289865
U56,L_S,SCALE,0.15,0.1,0.5,1.0,0.5204586330935251,0.5204586330935251,0.4795413669064748,0.7997744182413651,0.247303717944463,0.7168241302105641,0.19328506211765006,0.00032623835132805645,0.23505640710358788,,1.0163450112568144,0.9121121406146042
U56,L_S,SCALE,0.15,0.1,0.75,1.0,0.5204586330935251,0.5204586330935251,0.4795413669064748,0.7997744182413651,0.247303717944463,0.7768563905164406,0.1151996473493011,0.00025396837741342715,0.14550649432983842,,1.299676800139583,1.2228767428002218
U56,L_N,COMPOSITION,10,15,0.25,0.6118204068735228,0.6115514932327111,0.583303626033026,0.0,1.1080623009681845,1.1721692496899654,1.1690955571264485,0.012953044616928366,0.00027045006997811205,0.011053632373319688,0.014216686618063967,3.076262826847778,3.0470511534163824
U56,L_N,COMPOSITION,10,15,0.5,0.6118204068735228,0.6115514932327111,0.583303626033026,0.0,1.1080623009681845,1.1721692496899654,1.156646679033313,0.016530903704238042,0.00035549404305290633,0.01386536403670191,0.018307264817899238,3.0865589610668063,3.0431592571342416
U56,L_N,COMPOSITION,10,15,0.75,0.6118204068735228,0.6115514932327111,0.583303626033026,0.0,1.1080623009681845,1.1721692496899654,1.1358501284837852,0.011761090335155489,0.00026885816405003427,0.009713627221394683,0.013133910039786922,3.0699605990527146,3.0392673608521013
U56,L_N,COMPOSITION,15,20,0.25,0.7060208892683336,0.7058121297192367,0.6767648410334741,0.0,1.1721692496899654,1.15366281824539,1.16373997620223,0.005450550095696061,9.20631599610755e-05,0.00452971240310962,0.005909752530987689,2.9161481000920952,2.91618852598424
U56,L_N,COMPOSITION,15,20,0.5,0.7060208892683336,0.7058121297192367,0.6767648410334741,0.0,1.1721692496899654,1.15366281824539,1.169961938082977,0.007045904115299484,0.00011686973242397425,0.005976079952572766,0.007548396658836998,2.966380268728326,2.9611067005556673
U56,L_N,COMPOSITION,15,20,0.75,0.7060208892683336,0.7058121297192367,0.6767648410334741,0.0,1.1721692496899654,1.15366281824539,1.172690957563009,0.005148315734187392,9.03329359790983e-05,0.004462153140214031,0.005448189476162879,3.007922756827752,3.006024875127095
U56,L_N,COMPOSITION,20,30,0.25,0.6308937504726805,0.6307059451660475,0.6060084521511829,0.0,1.15366281824539,1.1495638309906695,1.1567410718948847,0.006152494090535088,0.00011435258898434553,0.004800775203481544,0.006937523057860773,2.6612730568281293,2.6779938300344406
U56,L_N,COMPOSITION,20,30,0.5,0.6308937504726805,0.6307059451660475,0.6060084521511829,0.0,1.15366281824539,1.1495638309906695,1.1594658993951674,0.007852574777137633,0.00014192784518474166,0.006062985966701628,0.008905516930033386,2.7295995532856154,2.7424193371605647
U56,L_N,COMPOSITION,20,30,0.75,0.6308937504726805,0.6307059451660475,0.6060084521511829,0.0,1.15366281824539,1.1495638309906695,1.1583119261092885,0.005673854677578527,0.0001075268983632971,0.004327277051228373,0.006478382527140836,2.796574133405249,2.806844844286689
U56,L_N,COMPOSITION,30,40,0.25,0.7259551493833156,0.7258030235803546,0.6976780433476615,0.0,1.1495638309906695,1.134903947941403,1.141716098301044,0.0031471795973243566,7.827748758953978e-05,0.0023033931604010682,0.003862511740259089,2.372748300258507,2.4121538550408173
U56,L_N,COMPOSITION,30,40,0.5,0.7259551493833156,0.7258030235803546,0.6976780433476615,0.0,1.1495638309906695,1.134903947941403,1.1462343812421287,0.0040004917760925185,9.322559857294355e-05,0.0028815469904788227,0.004950264395203741,2.4368065508823338,2.4792920109966508
U56,L_N,COMPOSITION,30,40,0.75,0.7259551493833156,0.7258030235803546,0.6976780433476615,0.0,1.1495638309906695,1.134903947941403,1.1488387300142355,0.002939869785882676,7.369031842469065e-05,0.002104978477733166,0.0036491679942636246,2.511453668401785,2.546430166952484
U56,L_H,COMPOSITION,21,63,0.25,0.7985046403646957,0.7984848367146399,0.6832179227240432,0.0,1.1089014795993268,1.1207007422137005,1.1253279670365433,0.007577040476436148,0.00022733838428007358,0.008093979909193694,0.007389029609130793,4.314370949686038,4.408134778878964
U56,L_H,COMPOSITION,21,63,0.5,0.7985046403646957,0.7984848367146399,0.6832179227240432,0.0,1.1089014795993268,1.1207007422137005,1.1248585557739865,0.010057444867472842,0.00025128694963971743,0.010685734582939865,0.009822918624299737,4.883700423190006,4.964298148192526
U56,L_H,COMPOSITION,21,63,0.75,0.7985046403646957,0.7984848367146399,0.6832179227240432,0.0,1.1089014795993268,1.1207007422137005,1.1195656216651786,0.007714326412258332,0.00018608775432987779,0.008090783153057446,0.00758493845291075,5.461619614237322,5.520461517506088
U56,L_H,COMPOSITION,63,126,0.25,0.7711525979711938,0.77113929800402,0.6398692510867047,0.0,1.1207007422137005,1.15366281824539,1.1532112383991322,0.007788939161664565,0.00017785323699537336,0.0058861427157603785,0.0086640670009126,3.0789916329267046,3.1164456159509606
U56,L_H,COMPOSITION,63,126,0.5,0.7711525979711938,0.77113929800402,0.6398692510867047,0.0,1.1207007422137005,1.15366281824539,1.1474515105254515,0.010269730295906054,0.00022299165368311336,0.007899129242360026,0.011287952351190844,3.3237821395405733,3.361620880489108
U56,L_H,COMPOSITION,63,126,0.75,0.7711525979711938,0.77113929800402,0.6398692510867047,0.0,1.1207007422137005,1.15366281824539,1.1365564769850078,0.007615215763384864,0.00016483995035909693,0.006017261478123537,0.008237572788827086,3.5803394337986925,3.6067961450272557
U56,L_H,COMPOSITION,126,252,0.25,0.6983197230551532,0.6983174377878383,0.5569823666994402,0.0,1.15366281824539,1.168140895419808,1.1727251909279928,0.008203814801789111,0.00014750471070396065,0.008402174868552326,0.00813176802214266,2.2787013701637915,2.2796906196439215
U56,L_H,COMPOSITION,126,252,0.5,0.6983197230551532,0.6983174377878383,0.5569823666994402,0.0,1.15366281824539,1.168140895419808,1.1717402927122356,0.01083843587963651,0.0001837703128252377,0.011124452217412095,0.01072730680590861,2.486609962791154,2.476883863566885
U56,L_H,COMPOSITION,126,252,0.75,0.6983197230551532,0.6983174377878383,0.5569823666994402,0.0,1.15366281824539,1.168140895419808,1.1653576785289592,0.008075340989964763,0.00014016896133878243,0.00828822639614124,0.007992670010134706,2.6793041790866066,2.674077107489849
U56,L_C,COMPOSITION,W,2W,0.25,0.818756726574588,0.8178221445834283,0.7099504027115069,0.0,1.15366281824539,1.1238087050479075,1.1359858515344092,0.004713618187131008,0.00012122840567335702,0.0046874267088983235,0.004298244315970257,2.616421731650829,2.6473298811308674
U56,L_C,COMPOSITION,W,2W,0.5,0.818756726574588,0.8178221445834283,0.7099504027115069,0.0,1.15366281824539,1.1238087050479075,1.1450941302067494,0.006358368560100525,0.00016053621294742637,0.006166308531716291,0.005888951393282715,2.681724915966592,2.721976704558183
U56,L_C,COMPOSITION,W,2W,0.75,0.818756726574588,0.8178221445834283,0.7099504027115069,0.0,1.15366281824539,1.1238087050479075,1.1510992371346283,0.004899947188608866,0.00013431532147206715,0.004639133611709978,0.004616022554610355,2.7544144156576436,2.796623527985498
U56,L_C,COMPOSITION,2W,M,0.25,0.7521782622599786,0.7501320405571074,0.6281125671400739,0.0,1.1238087050479075,1.06936320481582,1.089031938542172,0.006057358668330126,8.781636440785556e-05,0.006947931593200396,0.005601539888804519,2.2808915938512446,2.263578017904159
U56,L_C,COMPOSITION,2W,M,0.5,0.7521782622599786,0.7501320405571074,0.6281125671400739,0.0,1.1238087050479075,1.06936320481582,1.104729392635276,0.008143437703412193,0.0001170995917000317,0.009269028226654763,0.007564138362413875,2.3899501613308676,2.3666130311706235
