panel,book,gross,denom,cost_bps,chooser,pick_v,pick_L,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_pass4b,pick_is_inf,inf_OOS_CAGR,inf_OOS_Sharpe,inf_OOS_MaxDD,beats_inf_OOS_Sharpe,beats_inf_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_SPY_OOS_Sharpe,beats_live_OOS_Sharpe
U56,CAP2,0.75,DEGROSS,0.0,C_ISSHARPE,INF,20,0.13168913356431755,1.3693466954314062,-0.14765004422980454,True,True,0.13168913356431755,1.3693466954314062,-0.14765004422980454,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,DEGROSS,0.0,C_ISCALMAR,INF,20,0.13168913356431755,1.3693466954314062,-0.14765004422980454,True,True,0.13168913356431755,1.3693466954314062,-0.14765004422980454,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,DEGROSS,10.0,C_ISSHARPE,INF,20,0.12773946456006335,1.3318413815124672,-0.14809080759214632,True,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,DEGROSS,10.0,C_ISCALMAR,INF,20,0.12773946456006335,1.3318413815124672,-0.14809080759214632,True,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,DEGROSS,25.0,C_ISSHARPE,INF,20,0.12183969460699817,1.2754689637891052,-0.14875179387181792,True,True,0.12183969460699817,1.2754689637891052,-0.14875179387181792,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,DEGROSS,25.0,C_ISCALMAR,INF,20,0.12183969460699817,1.2754689637891052,-0.14875179387181792,True,True,0.12183969460699817,1.2754689637891052,-0.14875179387181792,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,DEGROSS,50.0,C_ISSHARPE,INF,20,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,True,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,DEGROSS,50.0,C_ISCALMAR,INF,20,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,True,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,RESPREAD,0.0,C_ISSHARPE,INF,20,0.13168913356431755,1.3693466954314062,-0.14765004422980454,True,True,0.13168913356431755,1.3693466954314062,-0.14765004422980454,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,RESPREAD,0.0,C_ISCALMAR,INF,20,0.13168913356431755,1.3693466954314062,-0.14765004422980454,True,True,0.13168913356431755,1.3693466954314062,-0.14765004422980454,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,RESPREAD,10.0,C_ISSHARPE,INF,20,0.12773946456006335,1.3318413815124672,-0.14809080759214632,True,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,RESPREAD,10.0,C_ISCALMAR,INF,20,0.12773946456006335,1.3318413815124672,-0.14809080759214632,True,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True
U56,CAP2,0.75,RESPREAD,25.0,C_ISSHARPE,INF,20,0.12183969460699817,1.2754689637891052,-0.14875179387181792,True,True,0.12183969460699817,1.2754689637891052,-0.14875179387181792,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,RESPREAD,25.0,C_ISCALMAR,INF,20,0.12183969460699817,1.2754689637891052,-0.14875179387181792,True,True,0.12183969460699817,1.2754689637891052,-0.14875179387181792,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,RESPREAD,50.0,C_ISSHARPE,INF,20,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,True,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAP2,0.75,RESPREAD,50.0,C_ISCALMAR,INF,20,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,True,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,False,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
