panel,kind,q,k,seed,n_elig_IS,breadth_IS,breadth_OOS,disp_IS,disp_OOS,corr_IS,corr_OOS,evol_IS,evol_OOS,EWall_IS_Sharpe,EWall_IS_CAGR,EWall_OOS_Sharpe,EWall_OOS_CAGR,EWall_OOS_MaxDD,EWall_OOS_days,EWall_OOS_A_Sharpe,EWall_OOS_B_Sharpe,EWall_Sharpe,EWall_CAGR,EWall_MaxDD,EWall_H1,EWall_H2,CAND10_IS_Sharpe,CAND10_IS_CAGR,CAND10_OOS_Sharpe,CAND10_OOS_CAGR,CAND10_OOS_MaxDD,CAND10_OOS_days,CAND10_OOS_A_Sharpe,CAND10_OOS_B_Sharpe,CAND10_Sharpe,CAND10_CAGR,CAND10_MaxDD,CAND10_H1,CAND10_H2,CAND20_IS_Sharpe,CAND20_IS_CAGR,CAND20_OOS_Sharpe,CAND20_OOS_CAGR,CAND20_OOS_MaxDD,CAND20_OOS_days,CAND20_OOS_A_Sharpe,CAND20_OOS_B_Sharpe,CAND20_Sharpe,CAND20_CAGR,CAND20_MaxDD,CAND20_H1,CAND20_H2,v2_IS_Sharpe,v2_IS_CAGR,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,v2_OOS_days,v2_OOS_A_Sharpe,v2_OOS_B_Sharpe,v2_Sharpe,v2_CAGR,v2_MaxDD,v2_H1,v2_H2,SPY_Sharpe,SPY_OOS_Sharpe,SPY_CAGR,SPY_MaxDD,SPY_H1,SPY_H2,SPY_OOS_CAGR,SPY_OOS_MaxDD
k20~q0.250~s05,k20q0.250,0.25,20,5,11.0,0.5435897435897435,0.5556435643564357,0.09597434492865146,0.11187868824391564,0.3231043099300816,0.2537968035556276,0.2267412429073802,0.25766568210941476,0.893440132914605,0.10758606152499728,0.8176349769570255,0.10239162187576034,-0.21199946384241208,2432,1.1477222754003997,0.49157411367556025,0.8454661990052685,0.1043719761422468,-0.21199946384241153,0.9108614295280961,0.7899082665492516,0.967084716044338,0.12252246143785217,0.8365809198791714,0.1107556547964006,-0.22845906511456937,2432,1.0934030565977562,0.5860083913457854,0.884041741553366,0.11523359075811301,-0.2284590651145697,0.9777180542511577,0.8047365122600775,0.8943655114292332,0.10752314629233917,0.7911338419260565,0.09861420377080155,-0.2119994638424113,2432,1.1101205693727374,0.4764345012475771,0.8290371491791331,0.10200714647205777,-0.21199946384241197,0.9116509670919191,0.7582988504939147,1.2594001645470623,0.11234936800017681,0.9957786187778026,0.09193323851169732,-0.13116733906642797,2432,1.3599178798563505,0.5864422927870755,1.0926835558100627,0.09968351033004619,-0.13116733906642786,1.2223954651648832,0.9780287544721172,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s06,k20q0.250,0.25,20,6,11.0,0.4802884615384615,0.5398019801980198,0.10605166576837281,0.11975783778934344,0.2699657925084314,0.25798659399972634,0.2699836291810661,0.2773576628588032,0.9666624508158586,0.13209343828388742,0.9991192434231504,0.1439050529610404,-0.25226635959395494,2432,0.8325451494979322,1.1735360380911555,0.9869451025870921,0.13938090796886082,-0.25226635959395505,1.0382198784899987,0.9464626932318806,0.9837572079976689,0.1380466998200307,0.9539513526007635,0.14020576425362719,-0.2502030405008674,2432,0.8444278522373054,1.0704543537668576,0.9647796910896286,0.1393809511342099,-0.2502030405008675,0.9943086322744327,0.9429107067877707,0.9449607070854698,0.12863937231009825,0.9399339391265427,0.13237524000302425,-0.25226635959395516,2432,0.8238089776882707,1.0668541848413633,0.9417877776857243,0.13094742971755835,-0.25226635959395494,1.012386080723927,0.88251257632579,1.1646626656924037,0.11161268061108043,1.0976847982208744,0.09902508462673842,-0.1244418123176112,2432,1.0712445539592408,1.134423033401523,1.1238628451207788,0.10381411501710258,-0.12444181231761164,1.168002431946612,1.0788579563207137,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s07,k20q0.250,0.25,20,7,13.0,0.6243589743589744,0.5735643564356435,0.09203715826491517,0.10097298290728493,0.36947524963903683,0.2928839576396169,0.21641825951084848,0.24133016186630066,1.027685616992221,0.12847187778417846,0.6880597213472356,0.08041375150204577,-0.2609836030978313,2432,1.0685870970753544,0.3250436624029419,0.8188833307525036,0.09851593423757654,-0.2609836030978311,1.039136982927566,0.6201468969856454,0.9642698128643397,0.12618688240613873,0.5943322633259448,0.06957144386535274,-0.274636441770552,2432,0.8183081301021727,0.37598221432327533,0.7392634288758609,0.09084329476847897,-0.2746364417705529,0.9517789282093051,0.5420159092432616,1.0398243285323625,0.13021162579487933,0.7026698693211693,0.08238063620924985,-0.2496159887752777,2432,1.072630981919212,0.3501078304722821,0.8325436199246422,0.1003988283680679,-0.24961598877527635,1.0489478441516709,0.6373408084028644,1.0287385068765662,0.09179617655548622,0.996447352226687,0.0802019854703202,-0.12834006709143897,2432,1.5007670711443448,0.3730793126026577,1.008443515324506,0.0846140422805679,-0.12834006709143964,1.0494002735462973,0.9662086738830358,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s08,k20q0.250,0.25,20,8,12.0,0.5525641025641026,0.5467326732673268,0.07925069018534477,0.111504871590303,0.3548368717179976,0.2465014395289406,0.21655808520192757,0.2633846164762712,0.6650703066734304,0.07246709242664107,0.9958528109688605,0.14696571602083242,-0.3179153823273365,2432,1.2620558543312121,0.6710720648280871,0.8825221874837351,0.11793020536322185,-0.3179153823273363,0.8653398270448499,0.9156290493938147,0.717486414640563,0.08076982112035846,0.9785921876798921,0.14863595473701463,-0.31606875303999493,2432,1.270015273604426,0.6245365972681926,0.8878437343752466,0.12223577978067945,-0.31606875303999493,0.9148646913050622,0.888853686875364,0.6562283021205343,0.07125833067559229,0.9999797708145224,0.14779834572691053,-0.3179153823273365,2432,1.2598073860441545,0.6835339710078723,0.8825224865701414,0.11795038510055766,-0.3179153823273366,0.8587315931397436,0.920580096213364,0.9009344506697307,0.07146294004494624,1.0307684919746314,0.08431617146330606,-0.11958122086116096,2432,1.5734958889400652,0.36521564085687985,0.9818696393534821,0.07939071518980634,-0.11958122086116107,1.0785347567106849,0.8893915076146975,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s09,k20q0.250,0.25,20,9,11.0,0.5280448717948718,0.5271287128712872,0.10170340121046458,0.1235856655241881,0.3093868687399054,0.2691386457333243,0.2471237032912232,0.2811364150816368,0.6502895132459103,0.07805586536577125,0.8499661779589113,0.11793171121339241,-0.2573313033673219,2432,1.050249653756251,0.674682573391351,0.7778506020381538,0.10253596150291178,-0.25733130336732213,0.7194514446137764,0.8326618679892025,0.5669425691141798,0.06781445897001537,0.8694078720750912,0.12590292118627078,-0.25733130336732224,2432,1.0213270286420448,0.7405784216716922,0.7616962653518184,0.1033608935039525,-0.25733130336732213,0.6584010109689832,0.8527483676931988,0.6578222121565788,0.07897696133753862,0.8530885824177614,0.11861814337674992,-0.25733130336732224,2432,1.0558967755889335,0.674682573391351,0.7826187097423863,0.103314122381573,-0.25733130336732246,0.7255814295629078,0.836438566052612,0.8958080910656857,0.07447169574816681,1.040411061881542,0.09567208893554069,-0.12279409987846102,2432,1.3331313771258624,0.7305441206255481,0.9873882563509568,0.08752886275733185,-0.1227940998784609,0.9019592937399566,1.065969507071969,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s10,k20q0.250,0.25,20,10,11.0,0.5177884615384616,0.5656435643564356,0.09027286674314082,0.11770695489412464,0.2973744432186203,0.3111492601903431,0.25632395277985265,0.29359297355648734,1.2954401256519377,0.20048241606150885,0.8980646661401251,0.1336230815158459,-0.3925784897323491,2432,1.418980868673314,0.3924903820221718,1.047972309918979,0.15869885014747465,-0.3925784897323482,1.3729192475889165,0.7518983475031368,1.2281376025650663,0.19303496778910278,0.915292066808219,0.14331438222377768,-0.3945832420690413,2432,1.3824823761709735,0.4620316313240713,1.0312432749505858,0.16204833019912113,-0.39458324206904083,1.32685664886031,0.7685950875008158,1.2608818222051843,0.19431972966862276,0.9056682382571185,0.13493388489639946,-0.392578489732348,2432,1.4344199460184834,0.3924903820221718,1.0397030389951571,0.15725067482635624,-0.3925784897323483,1.3555785500072002,0.7518983475031368,1.158358149353604,0.11232887851492257,1.0316921407110997,0.10893329597164136,-0.17155864165420787,2432,1.309858039340001,0.7145090787509876,1.0761539478174778,0.11022850333565004,-0.17155864165420787,1.2694292110334602,0.9026922790267823,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s11,k20q0.250,0.25,20,11,14.0,0.6310897435897436,0.6007920792079208,0.08522200659082252,0.10523890374416588,0.2993129142597766,0.2558381756908021,0.22864922899533988,0.2641335249138161,0.6680384164719377,0.07355168976125159,0.9409808643376028,0.12162046667759308,-0.26707532492698294,2432,1.0398324863198936,0.8362017931953684,0.8430248723681143,0.10301892269032531,-0.2670753249269826,0.9171661930698721,0.7864705606667158,0.5480770779066653,0.06119054671989055,0.9321745843452451,0.12708085423110616,-0.2648815437847971,2432,1.0587083021619794,0.7965942235729511,0.7955209206599894,0.1014544539424953,-0.26488154378479745,0.8881004558780281,0.72115875998096,0.6875459652749882,0.07600885074745634,0.9409808643376028,0.12162046667759308,-0.26707532492698294,2432,1.0398324863198936,0.8362017931953684,0.8499171470750423,0.1039821354122914,-0.2670753249269827,0.9322958663140907,0.7864705606667158,0.7191489183425211,0.05339679468069303,1.1872934121153338,0.09700794126795875,-0.12579015755696255,2432,1.2134290119851627,1.1678122494093464,1.0142568427517618,0.08014810694276853,-0.1257901575569621,0.9968652777411444,1.0314485467769339,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s12,k20q0.250,0.25,20,12,13.0,0.6312500000000001,0.6170297029702969,0.07944172973486208,0.10771465640469861,0.33425656480840116,0.3082747686958297,0.2138987515957349,0.26157930632487364,0.7549889863437677,0.08233964629847512,0.7172693868908749,0.08883281002533305,-0.24197032416571396,2432,0.7870328238407382,0.6509496301813894,0.7288560613551636,0.08634913765283314,-0.24197032416571485,0.797139735132422,0.679795104713694,0.7533013234341855,0.08505627640004398,0.7127887096200788,0.09332141441942765,-0.26076016424799797,2432,0.7806830378384885,0.6448196613051854,0.7245546306257632,0.0901583832986208,-0.2607601642479984,0.8132929213487738,0.6602286153527146,0.7536989259588391,0.08220667725889608,0.7172693868908749,0.08883281002533305,-0.24197032416571396,2432,0.7870328238407382,0.6509496301813894,0.7284168235794465,0.0862981801123015,-0.24197032416571396,0.7961200392118,0.679795104713694,0.9391824725119596,0.06736278756401037,0.7791766473648298,0.06081717766730832,-0.12254646657222656,2432,1.0040406120014882,0.5544729226410019,0.8356140112923451,0.06331153888559227,-0.12254646657222645,0.9572230520729977,0.7355222605106435,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s13,k20q0.250,0.25,20,13,11.0,0.5437500000000001,0.5664356435643564,0.09333283953605818,0.11122130288995456,0.24794205239271852,0.2400689351154386,0.22614331235684915,0.25800689535795684,1.0434698839241647,0.12014989240361351,0.8373497562792964,0.10265493576762008,-0.27571940381858495,2432,1.042014834693998,0.6244889698644299,0.9108011845884232,0.10930202408271028,-0.27571940381858473,1.1296241500446516,0.7245606740521979,1.0427833072969297,0.12424062009646675,0.750800152308256,0.09431389285224778,-0.2761154480273029,2432,1.0536518422924375,0.43354619106583675,0.8546001312018431,0.10564472256252788,-0.2761154480273028,1.1868742921821522,0.566666363090347,1.0453060127031062,0.12004091185630794,0.8318026141385514,0.10188881583646414,-0.27571940381858495,2432,1.042014834693998,0.6128904874002036,0.9077136127177873,0.10878430088747115,-0.27571940381858495,1.1312791703614613,0.7179274712582445,1.0672209942168394,0.08572143992778525,0.982435769891206,0.08544560861861106,-0.1651125559673272,2432,1.16807119061779,0.778021492937927,1.0123271374827003,0.08555091265738635,-0.1651125559673281,1.099356272824726,0.9359705719048153,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
k20~q0.250~s14,k20q0.250,0.25,20,14,13.0,0.5911858974358974,0.5857425742574257,0.0917835319111362,0.11690406977956268,0.3487953728880134,0.2942839504926379,0.23006639086374783,0.26376516383777215,0.8852579485470112,0.10208540432928848,0.8216333466801844,0.10312656614211768,-0.24629501608391402,2432,0.7803025803119228,0.8743692262730165,0.8436406378369066,0.10272893485042234,-0.2462950160839137,1.004635098140811,0.7120563911195879,0.7921454251975275,0.09455861797591036,0.8047698519234233,0.10648536373455886,-0.25302230384059277,2432,0.8037261947968527,0.8174972249746577,0.7993281271114835,0.1019164753461328,-0.2530223038405929,0.9269725497837666,0.6966471345577211,0.8979644152866741,0.10375163352027728,0.8219674760524879,0.10309492516672059,-0.24629501608391402,2432,0.780916036183138,0.8743692262730165,0.8484469312054754,0.10334561009172738,-0.2462950160839138,1.0145765156775541,0.7123219302795655,0.8464574269975184,0.06581395782303323,1.02076363291384,0.08240612414173665,-0.14562715868910314,2432,1.0432866088754522,1.0104180065538089,0.9551803637369912,0.07604097354330408,-0.14562715868910192,1.0251090575075592,0.8875096821658388,0.8615657442323101,0.8820239235972316,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,-0.3371595330739301
