universe,conv,sleeve,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,4b
u56,natural,S4,5,0.08092925653242422,1.2481927636516927,-0.09933992286577786,1.1654946358638725,1.325682447584704,1.3604187384984043,False
u56,natural,S4,10,0.07706715365031025,1.1923482704636108,-0.09969876944163636,1.104427255269712,1.274067469491424,1.308068871247853,False
u56,natural,S4,15,0.07321852441926091,1.1364238570286245,-0.10005752575914473,1.0432611171648947,1.2223862084032697,1.2556466928670436,False
u56,natural,S4,20,0.06938332295920646,1.080429855827329,-0.10041619182867123,0.9820099515860153,1.170646683891253,1.203160599525135,False
u56,natural,S4,25,0.0655615035425059,1.024376637682381,-0.10077476766058358,0.920687550531854,1.118856940335099,1.150619016596384,False
u56,natural,noTLT,5,0.08378872928550907,1.2260288535228485,-0.10695958415896722,1.070561127550359,1.3681254320734757,1.3883525303154578,False
u56,natural,noTLT,10,0.07992893579910154,1.1731936518789852,-0.10732197713275049,1.0128403229119805,1.3194552086270466,1.3387974139094074,False
u56,natural,noTLT,15,0.07608255519624163,1.120291263597389,-0.1076842799521065,0.955043458754302,1.2707256075166982,1.2891770797309057,False
u56,natural,noTLT,20,0.072249542013062,1.0673307285820433,-0.10804649262657562,0.8971824524885713,1.2219435963381695,1.2394988824897901,False
u56,natural,noTLT,25,0.06842985093595666,1.0143211136374055,-0.10840861516569833,0.8392692602668719,1.1731161616757702,1.189770200031396,False
u56,natural,noGLD,5,0.07280595461831618,1.1761245857221354,-0.0974533695547517,1.1265081782406692,1.2251951996791652,1.2556469295182842,False
u56,natural,noGLD,10,0.06896670133743021,1.1177737035722983,-0.09783647148127417,1.0624829499454809,1.171338908290566,1.2012542959353754,False
u56,natural,noGLD,15,0.06514085406973469,1.0593393588573246,-0.09821947093284156,0.9983498397697318,1.1174158791323836,1.1467893676994954,False
u56,natural,noGLD,20,0.061328367156664676,1.0008337528331641,-0.09860236792201649,0.9341252392257529,1.0634355397737945,1.0922619022431883,False
u56,natural,noGLD,25,0.05752919509127197,0.9422691298367287,-0.09898516246136391,0.8698256149182192,1.0094073437463122,1.0376816874096384,False
u56,natural,noDBC,5,0.08144656998509814,1.3018233217237387,-0.09781390051242045,1.2416789560358974,1.3598908844586277,1.3985658474663636,False
u56,natural,noDBC,10,0.07762338250431422,1.2444010229145717,-0.0981698026419634,1.178670026196136,1.3070625381785081,1.3450961595068243,False
u56,natural,noDBC,15,0.07381338630110812,1.1868926712613008,-0.09852561837511331,1.1155549449904258,1.254162883426789,1.2915483668522634,False
u56,natural,noDBC,20,0.07001653697056365,1.1293097504604084,-0.09888134772104884,1.0523490573499865,1.201200749302934,1.2379316755953595,False
u56,natural,noDBC,25,0.06623279025354378,1.0716637862140017,-0.09923699068895309,0.9890677747160924,1.1481849925369314,1.1842553247197052,False
u56,natural,noUUP,5,0.08709169277795392,1.179884751707648,-0.096795838135324,1.1121512064325274,1.244793867843537,1.292194714500818,False
u56,natural,noUUP,10,0.08317173843470149,1.1305668202554535,-0.0981752770431994,1.0587160536623779,1.1986038319382368,1.2452171467394648,False
u56,natural,noUUP,15,0.07926558334357336,1.081182487219754,-0.10031241562350346,1.0051997484178994,1.152357474484954,1.1981785050861695,False
u56,natural,noUUP,20,0.07537318009891059,1.0317389286004732,-0.10250057577817506,0.9516116820970523,1.1060605285955947,1.1510848457538567,False
u56,natural,noUUP,25,0.07149448145392179,0.9822433492191478,-0.10478318276434895,0.8979612907521125,1.059718747302884,1.103942247598638,False
u56,natural,TLTonly,5,0.0719868638209209,1.027388850461068,-0.10229705213422491,1.1610924018818614,0.9116649039537338,0.9921877576137444,False
u56,natural,TLTonly,10,0.06824571517952216,0.9775858479365348,-0.10252882100538607,1.1113133845365977,0.8617150841795466,0.9419586588683974,False
u56,natural,TLTonly,15,0.06451726026069715,0.9277154960669559,-0.10276056311802428,1.0614502316239338,0.8117115625824327,0.8916705424583796,False
u56,natural,TLTonly,20,0.06080145720604446,0.8777866849150276,-0.10430645617285195,1.0115119007978164,0.7616631790713556,0.8413325091342125,False
u56,natural,TLTonly,25,0.05709826429125697,0.8278083375911925,-0.10760902537017691,0.9615073965383261,0.7115787957675815,0.7909536846395394,False
u56,g1.00,S4,5,0.12452300480856882,1.210845888943891,-0.141780703029324,1.1667120662734045,1.2531790825499354,1.2935729993147336,True
u56,g1.00,S4,10,0.11752047563303591,1.149070517316317,-0.14225991402961424,1.099186292865067,1.1966911402647353,1.2360932450412454,True
u56,g1.00,S4,15,0.11056049463923823,1.0872120605905722,-0.14273896179848433,1.0315596706298762,1.1401357645127976,1.1785378796400983,True
u56,g1.00,S4,20,0.1036428096541866,1.025285002794367,-0.14321784636020896,0.9638513633251229,1.0835237704809613,1.120918323355443,False
u56,g1.00,S4,25,0.0967671699621917,0.9633038647447779,-0.14369656773906503,0.8960805907593357,1.0268659966532376,1.0632460264679768,False
u56,g1.00,noTLT,5,0.13108251074043764,1.2076174286609285,-0.15583980166184264,1.1036302718244073,1.3104262633271002,1.335457018409577,True
u56,g1.00,noTLT,10,0.12398688079426523,1.148529705564251,-0.15634220326123272,1.038253198628039,1.2575771378620642,1.281189522467039,True
u56,g1.00,noTLT,15,0.1169346297746654,1.0893728014796726,-0.15684442945391142,0.9727966663820163,1.204671537170451,1.226856897645548,True
u56,g1.00,noTLT,20,0.10992549932612783,1.0301601285068398,-0.15734648026450115,0.9072787403249861,1.151718847873461,1.1724693176414005,False
u56,g1.00,noTLT,25,0.10295923259163708,0.9709051187106436,-0.1578483557176269,0.8417175133518886,1.0987284688899965,1.1180369749478078,False
u56,g1.00,noGLD,5,0.1167214255985527,1.1488011506033422,-0.1461707185137351,1.1316496571838526,1.166665621011211,1.2040452669855852,True
u56,g1.00,noGLD,10,0.10958870780507368,1.0850764123163605,-0.14669081169568154,1.0613003564030314,1.1088382573474465,1.1454501301119846,True
u56,g1.00,noGLD,15,0.10250039928272803,1.0212573754791368,-0.1472107126379445,0.9908217088394558,1.0509435385848522,1.086779765851115,False
u56,g1.00,noGLD,20,0.09545623060067054,0.9573607142804552,-0.1477304213716486,0.920236356213142,0.9929936977639888,1.028046966209455,False
u56,g1.00,noGLD,25,0.08845593392030904,0.8934031548734516,-0.1482499379279193,0.849567043635887,0.9350009909276713,0.9692645532339699,False
u56,g1.00,noDBC,5,0.1224314922014409,1.2308287778107811,-0.13248071393639915,1.2393113532933695,1.2246243736601672,1.2737899352564377,True
u56,g1.00,noDBC,10,0.11548347531494074,1.167288542068541,-0.1329311313521484,1.169374303513457,1.1669042566286885,1.2150127994865232,True
u56,g1.00,noDBC,15,0.10857738802876904,1.1036521442626546,-0.13338140965577971,1.0993200193356478,1.109106111781166,1.1561487425807824,True
u56,g1.00,noDBC,20,0.10171298374670346,1.0399360203143186,-0.13383154886597515,1.0291709217738678,1.0512418101152872,1.0972103565225728,False
u56,g1.00,noDBC,25,0.0948900172853675,0.9761566560803101,-0.1342815490014171,0.9589495013368304,0.9933232573685338,1.038210275784096,False
u56,g1.00,noUUP,5,0.13275113295168373,1.133044533611177,-0.2142580813398115,1.0962288372530151,1.1712514440373918,1.221885668055917,False
u56,g1.00,noUUP,10,0.12539869185549524,1.0768359908816585,-0.21766357764417632,1.0352254120999806,1.1187510549123363,1.1684872655741765,False
u56,g1.00,noUUP,15,0.11809278238181298,1.0205641798290859,-0.22105512992816745,0.9741469836642412,1.0661953924144842,1.1150274550928572,False
