book,instrument,gm,dCAGR_pp,dSharpe,dMaxDD_pp,t_dSharpe,dTO,dGross,p4b,universe
CAND20,budget-top0.1,False,2.6505251353491577,0.01619797916861465,-4.5821675468252,2.2051476714516793,-4.459539942750056,0.09854655017235359,False,u56
CAND20,budget-pro0.1,False,1.1001333050547402,0.02378484799531355,-2.818387373956044,1.2422289203410022,-4.546741634794402,0.000789362114098302,False,u56
CAND20,budget-top0.2,False,1.0090677459356323,-0.009004788006086395,-2.801629850449394,1.3284262817512502,-1.160297861526308,0.030037694421131356,False,u56
CAND20,budget-pro0.2,False,0.18429843167055981,-0.009926255889543212,-0.5376484844810125,0.4040134973995813,-1.2705417153600713,0.0008585746067856226,True,u56
CAND20,budget-top0.4,False,-0.02803948148015767,-0.013966719350684276,0.8445541914888222,-0.03084544183129681,-0.04556679186438828,0.0019718598348430483,True,u56
CAND20,budget-pro0.4,False,-0.11174258691566408,-0.014488171609274625,0.01449802072623907,-0.4267860464301495,-0.05479652592452666,0.0003755181388290785,True,u56
CAND20,hyst1.25,False,0.22219615123151293,0.025888564207055875,0.8440362375799482,0.62276065120875,-3.771474064940402,-5.908600243964557e-06,True,u56
CAND20,hyst1.5,False,0.24428781280247946,0.031234580655777222,0.8283937660049534,0.46350331580727466,-4.869151120409131,-1.0323311874560481e-05,True,u56
CAND20,hyst2,False,0.06775821904643209,0.052128483649228174,1.0866163772949688,0.0008632507525969356,-5.725853144589604,-1.686145531687444e-05,True,u56
CAND20,cadenceD,False,-1.7551234102239466,-0.11631623811414904,1.9695753052155873,-2.927020735668391,13.3660821972288,-0.001059305184302528,False,u56
CAND20,cadenceM,False,2.051928849590179,0.11124990078631147,-1.1985208959385485,2.100829432025658,-5.301193898901128,0.0013006020494036319,True,u56
CAND20,cadenceQ,False,0.7933502015738059,-0.07333354996114028,-8.814060407298651,0.6014524961694344,-7.206792245005019,-0.010554006855534426,False,u56
CAND20,budget-top0.1,True,1.139846317771931,-0.03943316415468434,-12.125782741350177,0.3723036812325242,-3.6260375613147513,-3.323282051004295e-05,False,u56
CAND20,budget-pro0.1,True,1.9224378010860077,0.06994196047753887,-4.006770440460105,1.673255827952723,-5.940324157004343,3.351333761647535e-05,False,u56
CAND20,budget-top0.2,True,-2.13471664666518,-0.2499487360367889,-21.579201064932263,-0.509825804565474,4.643573616818593,-6.6209589364985e-05,False,u56
CAND20,budget-pro0.2,True,0.8669726372680486,0.030783727629474233,-1.8557634828521796,1.0667043946953567,-2.4180489905965032,1.5118044250028717e-05,True,u56
CAND20,budget-top0.4,True,-11.720154999110344,-0.8443951796839412,2.1253435410719668,-3.4450475981575472,-10.23416274922703,-0.000275441852077285,False,u56
CAND20,budget-pro0.4,True,0.09280115846077575,-0.002593989774317018,-0.7649080243953943,0.2040697066151622,-0.5250568789721637,2.533000363458271e-06,True,u56
CAND20,hyst1.25,True,0.22485434444725616,0.024582361871430036,0.8440362375798816,0.6257441878494069,-3.7762424738938885,-5.7591726495553885e-06,True,u56
CAND20,hyst1.5,True,0.2457954297089504,0.029307339384807563,0.8283937660048979,0.46353830944733576,-4.87542106633024,-9.869166363363213e-06,True,u56
CAND20,hyst2,True,0.07813604605673152,0.04799859820053998,1.0866163772949355,0.014031904618237806,-5.732730557657925,-1.6298908560807845e-05,True,u56
CAND20,cadenceD,True,-1.653575333417101,-0.10822978897650337,-0.07136366503713854,-3.0151586814242393,16.054198053718107,-0.00028360387770176576,False,u56
CAND20,cadenceM,True,2.514355718707173,0.14955702343234867,-1.1985208959385818,2.4802907475891525,-6.181622856184969,0.001303639119539679,True,u56
CAND20,cadenceQ,True,1.590701115777704,-0.00474153006862843,-8.814060407298719,1.0545905339861328,-8.290641988854508,0.004467739819186245,False,u56
