panel,gate,con,collapse,band,point,isSharpe,oCAGR,oSharpe,oMaxDD,ctrl_oSharpe,spy_oSharpe,live_oSharpe,spy_oCAGR,live_oCAGR,spy_oMaxDD,beats_spy,beats_live,beats_ctrl
SMALL439,MA,RESPREAD,PH0,0.12,13W,0.7249590925168503,0.11608324067179288,0.7487201537461777,-0.35174248491927806,0.6317124198210373,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,True
SMALL439,MA,RESPREAD,MEANPH,0.12,CAL-M,0.7176814304237993,0.10731465165416543,0.7163211715873475,-0.37622055419890255,0.623487716376168,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,True
SMALL439,MA,DEGROSS,PH0,0.05,CAL-M,0.7522420351631189,0.046868512782883176,0.6543160827818258,-0.1670216550038619,0.623487716376168,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,True
SMALL439,MA,DEGROSS,MEANPH,0.05,CAL-M,0.7522420351631189,0.046868512782883176,0.6543160827818258,-0.1670216550038619,0.623487716376168,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,True
SMALL439,MAVOL,RESPREAD,PH0,0.12,4W,0.7347296854633966,0.05814273294196681,0.4554657157095334,-0.3994987943727416,0.6362325200665201,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,False
SMALL439,MAVOL,RESPREAD,MEANPH,0.12,CAL-M,0.7295794927176721,0.06540483427067612,0.508352834832496,-0.3840413406690907,0.623487716376168,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,False
SMALL439,MAVOL,DEGROSS,PH0,0.05,CAL-M,0.7196924376830531,0.02045253006110559,0.4103882046409047,-0.14720903811890373,0.623487716376168,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,False
SMALL439,MAVOL,DEGROSS,MEANPH,0.05,CAL-M,0.7196924376830531,0.02045253006110559,0.4103882046409047,-0.14720903811890373,0.623487716376168,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,False,False,False
U56,MA,RESPREAD,PH0,0.02,CAL-Q,1.2429046878992895,0.12874762459962574,1.084327443560621,-0.21781922125294262,1.1707905611440506,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,False
U56,MA,RESPREAD,MEANPH,0.02,CAL-Q,1.2429046878992895,0.12874762459962574,1.084327443560621,-0.21781922125294262,1.1707905611440506,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,False
U56,MA,DEGROSS,PH0,0.0,13W,1.1876641624520998,0.09775830035305444,1.2048303587988873,-0.16396883706025844,1.163322318521553,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,True
U56,MA,DEGROSS,MEANPH,0.0,CAL-M,1.1367053673446528,0.09525336534908102,1.2815379797668454,-0.11871482153159385,1.15791067880551,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,True
U56,MAVOL,RESPREAD,PH0,0.02,CAL-Q,1.1605224724129894,0.11904013190175111,1.0670520935032528,-0.2178192212529425,1.1707905611440506,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,False
U56,MAVOL,RESPREAD,MEANPH,0.02,CAL-Q,1.1605224724129894,0.11904013190175111,1.0670520935032528,-0.2178192212529425,1.1707905611440506,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,False
U56,MAVOL,DEGROSS,PH0,0.0,13W,1.0723884321261483,0.09092766777466488,1.1895908237205188,-0.16396883706025822,1.163322318521553,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,True
U56,MAVOL,DEGROSS,MEANPH,0.12,CAL-M,1.0621905537162244,0.08972377043444535,1.1925620811139472,-0.13946844954622983,1.15791067880551,0.8820107671822842,1.285072363206482,0.15450717694493266,0.09534722887472857,-0.33717235283398284,True,False,True
B136,MA,RESPREAD,PH0,0.12,W,1.1975006218096558,0.13772155971364186,1.1646479438304378,-0.21724870333320878,1.103817145654307,0.8820239235972316,1.285072363206482,0.1545044425578177,0.09534722887472857,-0.3371595330739301,True,False,True
B136,MA,RESPREAD,MEANPH,0.12,W,1.1975006218096558,0.13772155971364186,1.1646479438304378,-0.21724870333320878,1.103817145654307,0.8820239235972316,1.285072363206482,0.1545044425578177,0.09534722887472857,-0.3371595330739301,True,False,True
