uni,book,rung,n,cost,arm,kind,dCAGR,dMaxDD,rate,published,dMaxDD@0,dMaxDD_IS@0,dMaxDD@5,dMaxDD_IS@5,dMaxDD@10,dMaxDD_IS@10,dMaxDD@25,dMaxDD_IS@25,dCAGR_IS,dMaxDD_IS,rate_IS,dCAGR_OOS,dMaxDD_OOS,rate_OOS,CAGR,Sharpe,MaxDD,ctl_CAGR,ctl_MaxDD,p4a_v2,p4a_v1,p4b,f4b,D1_pass,D2_pass,D1_pass_IS_only
universe.json(56),TOP3,3,3,10.0,g200-dg,gate,-0.22017963974489962,2.220446049250313e-14,,False,1.1102230246251565e-14,1.4787832362119335,-2.220446049250313e-14,1.4872875150625742,2.220446049250313e-14,1.4957665707199697,-0.6139605103849588,1.5210528236841214,-0.3856807591723799,1.4957665707199697,-0.2578482276059539,-0.08802575734907503,-2.220446049250313e-14,,0.2740349343919193,1.114546528170274,-0.34495020802748433,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,False,True
universe.json(56),TOP3,3,3,10.0,g200-rw,gate,-0.14030261661002186,0.0,,False,-2.220446049250313e-14,1.1630203570026865,-1.1102230246251565e-14,1.1613913052929248,0.0,1.1597641815268567,-0.4786662451322865,1.1548943591283334,-0.2642914480594838,1.1597641815268567,-0.22788378212503332,-0.0412754149093697,1.1102230246251565e-14,,0.2732361641605705,1.1115466608153854,-0.34495020802748455,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,True,True
universe.json(56),TOP3,3,3,10.0,band3-dg,gate,0.19668857764609804,-0.13490421647052164,,False,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,-0.13490421647052164,0.0,-2.0638433303270975,0.0,0.13046309198621042,0.0,,0.24953561367200283,-0.13490421647054385,,0.2698662522180093,1.1008094456954134,-0.34629925019218977,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,False,False
universe.json(56),TOP3,3,3,10.0,band3-rw,gate,0.3169182306740348,-0.09014230729467165,,False,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,-0.09014230729467165,0.0,-2.068781716234891,0.0,0.15697044903471014,0.0,,0.4445024506814832,-0.09014230729464945,,0.26866395568772994,1.096747582922856,-0.34585163110043127,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,False,False
universe.json(56),TOP3,3,3,10.0,abs12-dg,gate,0.12084571314947556,0.0,,False,-1.1102230246251565e-14,-5.551115123125783e-14,-2.220446049250313e-14,-8.881784197001252e-14,0.0,5.551115123125783e-14,-1.1102230246251565e-14,-2.220446049250313e-14,0.5002070875519404,5.551115123125783e-14,,-0.18312926946757457,0.0,,0.27062468086297553,1.1090402237508017,-0.34495020802748455,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,False,False
universe.json(56),TOP3,3,3,10.0,abs12-rw,gate,-0.5665291323522226,1.1102230246251565e-14,,False,-2.220446049250313e-14,-4.440892098500626e-14,-3.3306690738754696e-14,-2.220446049250313e-14,1.1102230246251565e-14,5.551115123125783e-14,4.440892098500626e-14,0.0,-0.9166210751947235,5.551115123125783e-14,,-0.2872913743381611,0.0,,0.2774984293179925,1.1282000178600398,-0.34495020802748444,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,False,False
universe.json(56),TOP3,3,3,10.0,vol60-dg,gate,8.91237603630335,13.27628566141551,0.6713004121480403,True,14.63513600442261,2.01507514459347,13.952870939033302,2.0224900881987917,13.27628566141551,2.0298813696565055,12.169529626589847,2.051913650051329,11.077091284816998,2.0298813696565055,5.457014114421599,7.155755371470618,13.276285661415532,0.5389877525961326,0.1827093776314368,0.9816736670341337,-0.21218735141332945,0.2718331379944703,-0.34495020802748455,False,False,False,DD,True,True,True
universe.json(56),TOP3,3,3,10.0,vol60-rw,gate,5.070677750592001,7.928241162495031,0.6395715829860364,True,8.584470430871338,-0.12701023852396132,8.255671421058153,-0.12697188140634585,7.928241162495031,-0.12693336483541318,7.843482694372916,-0.1268168624322108,10.049530328331247,-0.12693336483541318,,0.945351927395377,7.928241162495054,0.11923854333132702,0.22112636048855028,1.0456463022045062,-0.26566779640253424,0.2718331379944703,-0.34495020802748455,False,False,False,DD,True,False,False
universe.json(56),TOP3,3,3,10.0,v1gate-dg,gate,8.774906070718469,13.2762856614155,0.6609458620057216,True,14.635136004422822,2.912490764264275,13.95287093903339,2.8461128708947125,13.2762856614155,2.7599987387121883,12.169529626589759,2.503446648107588,11.014175840772777,2.7599987387121883,3.990645244248183,6.956818889392435,13.27628566141551,0.5240034047784042,0.1840840772872856,0.9886320373081686,-0.21218735141332956,0.2718331379944703,-0.34495020802748455,False,False,False,DD,True,True,True
universe.json(56),TOP3,3,3,10.0,v1gate-rw,gate,5.330195898771928,8.684674550557414,0.6137473393784015,True,9.311426070119166,1.676060449630834,8.997431962754233,1.6943195051994375,8.684674550557414,1.7125273347645131,8.643149654905802,0.6634588703181676,9.919043861560128,1.7125273347645131,5.792049948752544,1.5391297858880826,8.68467455055737,0.17722365725141692,0.218531179006751,1.0360853249411557,-0.2581034625219104,0.2718331379944703,-0.34495020802748455,False,False,False,DD,True,True,True
universe.json(56),TOP3,3,3,10.0,stop15,stop,1.9644777162628468,0.8366608936575592,2.3479975353872544,True,1.0291224876932126,1.5228766906547953,0.9328278376952603,1.4803909175866825,0.8366608936575592,1.4380363485961056,1.4382951161672208,0.0919509874990121,2.289512855034115,1.4380363485961056,1.5921105591449547,1.7038104011950272,0.8366608936575703,2.036440825800524,0.2521883608318418,1.068819111484349,-0.33658359909090896,0.2718331379944703,-0.34495020802748455,False,False,False,DD,True,True,True
universe.json(56),TOP3,3,3,10.0,stop25,stop,0.23159909080823216,-1.7233073080902495,,False,-1.6035369939148336,-0.06560148792226217,-1.6634476804694875,-0.07554923161264826,-1.7233073080902495,-0.08546552085503256,-1.0132100098581343,-0.11502629460167224,0.3648769092470472,-0.08546552085503256,,0.12495087842649966,-1.7233073080902384,,0.26951714708638796,1.1072639507861946,-0.36218328110838705,0.2718331379944703,-0.34495020802748455,False,False,False,DD,False,False,False
universe.json(56),TOP3,3,3,10.0,ddctl-8/.5/recover,dd,11.655300038239002,13.96803594190088,0.83442654978255,True,9.994262684830746,4.65752241657722,9.383643058828174,4.679354731380981,13.96803594190088,4.701129220539024,13.020427186451489,4.766106602282827,13.195951324306021,4.701129220539024,2.806974815040926,10.410353335758128,13.968035941901014,0.7452982924055467,0.15528013761208026,0.9160984163351046,-0.20526984860847575,0.2718331379944703,-0.34495020802748455,False,False,False,"OOS,DD",True,True,True
universe.json(56),TOP3,3,3,10.0,ddctl-8/.5/high,dd,11.256144788442235,13.968035941900848,0.8058502165416419,True,14.613784093423243,4.6575224165772084,14.409624344008442,4.674888053926473,13.968035941900848,6.773355238600088,13.020427186451444,6.887653908641234,11.829879014116207,6.773355238600088,1.7465316076587765,10.794217910440086,13.968035941900892,0.7727799352276806,0.15927169011004794,0.9793347889452321,-0.20526984860847608,0.2718331379944703,-0.34495020802748455,False,False,False,"OOS,DD",True,True,True
universe.json(56),TOP3,3,3,10.0,ebud-0.10,bud,8.414406523277362,1.063904476556965,7.9089868580196985,True,1.0725435936049799,5.206389521083022,1.068223712455496,4.896331136053189,1.063904476556965,4.588263026847905,1.9403207497350694,3.675898509306408,8.038863148106268,4.588263026847905,1.7520493269604236,8.710896386273204,1.0639044765569539,8.187667763617013,0.18768907276169666,0.9575685807087531,-0.3343111632619149,0.2718331379944703,-0.34495020802748455,False,False,False,"H2,OOS,DD",True,True,True
universe.json(56),TOP3,3,3,10.0,ebud-0.20,bud,3.3225795900510002,0.21235546119122706,15.646311008027254,True,0.21582690621589906,2.02893908009123,0.21409107390600868,2.041315615981998,0.21235546119122706,2.053659059223867,1.0965200502936034,1.7413470145132726,2.433222415927161,2.053659059223867,1.1848229651355768,4.027317526681906,0.21235546119122706,18.964982129917008,0.23860734209396028,1.0477546423357147,-0.3428266534155723,0.2718331379944703,-0.34495020802748455,False,False,False,"OOS,DD",True,True,True
universe.json(56),TOP3,3,3,25.0,g200-dg,gate,-0.24147416016586654,-0.6139605103849588,,False,1.1102230246251565e-14,1.4787832362119335,-2.220446049250313e-14,1.4872875150625742,2.220446049250313e-14,1.4957665707199697,-0.6139605103849588,1.5210528236841214,-0.42371993656917795,1.5210528236841214,-0.2785701653298875,-0.09606236118822054,-0.6139605103849699,,0.241400802041418,1.0084649567905075,-0.3601526504437096,0.23898606043975934,-0.35401304533986,False,False,False,"OOS,DD",False,False,True
universe.json(56),TOP3,3,3,25.0,g200-rw,gate,-0.15814743956332755,-0.4786662451322865,,False,-2.220446049250313e-14,1.1630203570026865,-1.1102230246251565e-14,1.1613913052929248,0.0,1.1597641815268567,-0.4786662451322865,1.1548943591283334,-0.2812309691689885,1.1548943591283334,-0.2435122891943554,-0.059901978074261564,-0.4786662451322643,,0.24056753483539262,1.0053184911323294,-0.35879970779118286,0.23898606043975934,-0.35401304533986,False,False,False,"OOS,DD",False,False,True
universe.json(56),TOP3,3,3,25.0,band3-dg,gate,0.1806008301633799,-2.0638433303270975,,False,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,-0.13490421647052164,0.0,-2.0638433303270975,0.0,0.11537455931525109,0.0,,0.2326180191527749,-2.0638433303270642,,0.23718005213812554,0.9941877800331148,-0.374651478643131,0.23898606043975934,-0.35401304533986,False,False,False,"OOS,DD",False,False,False
universe.json(56),TOP3,3,3,25.0,band3-rw,gate,0.30831614819077924,-2.068781716234891,,False,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,-0.09014230729467165,0.0,-2.068781716234891,0.0,0.15300555342696587,0.0,,0.4321186177682623,-2.0687817162349575,,0.23590289895785155,0.9897966575856878,-0.3747008625022089,0.23898606043975934,-0.35401304533986,False,False,False,"OOS,DD",False,False,False
universe.json(56),TOP3,3,3,25.0,abs12-dg,gate,0.03640080805327184,-1.1102230246251565e-14,,False,-1.1102230246251565e-14,-5.551115123125783e-14,-2.220446049250313e-14,-8.881784197001252e-14,0.0,5.551115123125783e-14,-1.1102230246251565e-14,-2.220446049250313e-14,0.32902288822680426,-2.220446049250313e-14,,-0.1977807220687744,0.0,,0.23862205235922662,1.004106004127573,-0.3540130453398601,0.23898606043975934,-0.35401304533986,False,False,False,"OOS,DD",False,False,False
