panel,n,bps,gross_cand,gross_ew,gdef,PREMIUM,SEL_EWMG,EXP_EWMG,SEL_CANDRG,EXP_CANDRG,OOS_PREMIUM,OOS_SEL_EWMG,OOS_SEL_CANDRG,dCAGR,dMaxDD,survives_EWMG,survives_CANDRG
U56,3,0.0,0.7363237280504278,0.75,0.013676271949572216,0.013737421190827881,0.03818016857991502,-0.02444274738908714,0.05807094941940183,-0.04433352822857395,-0.025315520047077822,0.007499630210388242,0.023345154781540867,0.13360507960785672,-0.09402795999191516,True,True
U56,3,10.0,0.7363237280504278,0.75,0.013676271949572216,-0.0003634398277210238,0.032961674253993545,-0.03332511408171457,0.040734651057037885,-0.04109809088475891,-0.035752787960693144,0.004552386923949214,0.010738154449360993,0.11712862013031189,-0.09935660320279227,False,False
U56,3,25.0,0.7363237280504278,0.75,0.013676271949572216,-0.021741502028026494,0.024934372714374597,-0.04667587474240109,0.014448477179957342,-0.036189979207983836,-0.051600421113267236,-4.917553658134732e-05,-0.008383408652432589,0.09322972330826462,-0.10644640908121861,False,False
U56,5,0.0,0.7407136425033769,0.75,0.009286357496623099,-0.07539754345763217,-0.11246360713655479,0.03706606367892262,-0.1011779344050816,0.02578039094744944,-0.09531305239630283,-0.1460918321677802,-0.1306789850884078,0.0739372893435104,-0.04737165464880777,True,True
U56,5,10.0,0.7407136425033769,0.75,0.009286357496623099,-0.09135990945965478,-0.1228350276059954,0.03147511814634063,-0.12046861105641216,0.02910870159675738,-0.10629747266191547,-0.15030847564176342,-0.14539981623996978,0.062295716862572625,-0.05705099070019892,True,True
U56,5,25.0,0.7407136425033769,0.75,0.009286357496623099,-0.1154267130260117,-0.13851124825318284,0.023084535227171132,-0.14952044925446506,0.03409373622845335,-0.12284491469232517,-0.15667711409971796,-0.16753056438276548,0.045358257651298306,-0.0704984930319632,True,True
U56,10,0.0,0.7368302566411526,0.75,0.013169743358847352,-0.10079893756613423,-0.09137369564328024,-0.009425241922853989,-0.09275301537455816,-0.008045922191576071,-0.11977171989099356,-0.09828739444455614,-0.09675683513149891,0.03180575559491916,-0.017040374301458105,True,True
U56,10,10.0,0.7368302566411526,0.75,0.013169743358847352,-0.11566957134869094,-0.10615788021623762,-0.009511691132453315,-0.11195023899848788,-0.003719332350203053,-0.1299430698041043,-0.10932815146976937,-0.11239132231656823,0.025139325900880527,-0.01663468499221077,True,True
U56,10,25.0,0.7368302566411526,0.75,0.013169743358847352,-0.13808410747343303,-0.1284900801383333,-0.00959402733509973,-0.1408942469001444,0.0028101394267113777,-0.14522637830643326,-0.12600772812495264,-0.13593039708083177,0.015401770107521306,-0.015214861628006449,True,True
U56,15,0.0,0.7289284106258443,0.75,0.021071589374155653,0.007730958574881042,-0.004685050376008082,0.012416008950889124,0.005214145028351158,0.0025168135465298835,-0.017838881156504227,-0.03153172208498711,-0.016823966318019412,0.032196221182501095,-0.03318983037432832,False,True
U56,15,10.0,0.7289284106258443,0.75,0.021071589374155653,0.00029379277923080593,-0.015134140764587745,0.01542793354381855,-0.007701272362079292,0.007995065141310098,-0.018433524706242155,-0.03635733011524067,-0.024032066357780213,0.02825779881680046,-0.03297111221059179,False,False
U56,15,25.0,0.7289284106258443,0.75,0.021071589374155653,-0.010896804422349082,-0.03086683473736007,0.01997003031501099,-0.027139917701058835,0.016243113278709753,-0.01926140715074709,-0.04357008380046434,-0.03482991952809911,0.02248710709386481,-0.03183121064430516,True,True
U56,20,0.0,0.7165522287257992,0.75,0.033447771274200844,0.046358564779699574,0.011809772671813601,0.03454879210788597,0.026052280974736552,0.02030628380496302,0.05651219060285673,0.007481629278765389,0.028475130741097088,0.02474982656427005,-0.024504828725589123,True,True
U56,20,10.0,0.7165522287257992,0.75,0.033447771274200844,0.046193379655760536,0.00448815150380355,0.041705228151956986,0.01766451930307511,0.028528860352685426,0.06050080153481385,0.003305511178137932,0.023338279691799135,0.022947961950632978,-0.024336308470792156,True,True
U56,20,25.0,0.7165522287257992,0.75,0.033447771274200844,0.04595793641899237,-0.006518386680371746,0.05247632309936412,0.005059503731503878,0.040898432687488495,0.0665611602324091,-0.002918061497259261,0.015666002019829817,0.020301841391797026,-0.023271666206203245,False,True
U56,30,0.0,0.6878433138226024,0.75,0.06215668617739756,0.036038707379173474,-0.009329491226697462,0.045368198605870935,0.006547253947897014,0.02949145343127646,0.11043011915336409,0.019319616376645143,0.04127960306330447,0.004991761865587252,-0.007163653655571145,False,True
U56,30,10.0,0.6878433138226024,0.75,0.06215668617739756,0.04960388108809255,-0.011150633940816945,0.060754515028909495,0.004735043775553116,0.044868837312539434,0.12558106255169532,0.01908903875022716,0.04111603494523708,0.006326078754452347,-0.006876043751354088,False,True
U56,30,25.0,0.6878433138226024,0.75,0.06215668617739756,0.0700343406641768,-0.013882264324534432,0.08391660498871123,0.0020254887551108824,0.06800885190906591,0.14842510915935125,0.018781044379892364,0.040911003893690956,0.008291915385224335,-0.0056331129916002975,False,True
U56,40,0.0,0.6475377082395318,0.75,0.10246229176046817,0.04931144314815028,-0.00910154676367858,0.05841298991182886,0.0011913666786274035,0.04812007646952288,0.12817644758424485,0.009241717302412855,0.022079334619671487,-0.01056613481453561,0.01862748104017853,False,True
U56,40,10.0,0.6475377082395318,0.75,0.10246229176046817,0.07409944764321663,-0.008579882580305176,0.08267933022352181,0.0016513407157923155,0.07244810692742432,0.15204662497760446,0.010398002223949598,0.02285485934553,-0.006982837398732178,0.01902305725946618,False,True
U56,40,25.0,0.6475377082395318,0.75,0.10246229176046817,0.11143099921433874,-0.007806561388271183,0.11923756060260993,0.0023373311565773047,0.10909366805776144,0.1880192260795145,0.012128959212953871,0.024015771586906376,-0.001691679983337524,0.020427654579438737,False,True
B136,3,0.0,0.7407073665239919,0.75,0.009292633476008061,-0.27719990655479376,-0.2637630081260468,-0.013436898428746957,-0.2786222964661059,0.0014223899113121607,-0.4192269091380836,-0.38167186976209844,-0.3979021959297464,0.05755146700030922,-0.14222304691856424,True,True
B136,3,10.0,0.7407073665239919,0.75,0.009292633476008061,-0.30511103766819925,-0.28525967722573575,-0.019851360442463495,-0.30888253674094246,0.003771499072743212,-0.4429520366305033,-0.3957012418398618,-0.4250487427151197,0.03886089053762798,-0.16997409924155404,True,True
B136,3,25.0,0.7407073665239919,0.75,0.009292633476008061,-0.34706353200838813,-0.3175809642714117,-0.02948256773697644,-0.3543667454363182,0.007303213427930055,-0.4785324506867417,-0.41671969045489515,-0.4658037684898697,0.011889452572607428,-0.23021294222308064,True,True
B136,5,0.0,0.7447623338589773,0.75,0.005237666141022723,-0.11597804306955362,-0.13108065549010006,0.015102612420546446,-0.11823244988657189,0.002254406817018273,-0.18305532601260432,-0.1974813351064436,-0.17035649644414474,0.07511732889886957,-0.054536278796672555,True,True
B136,5,10.0,0.7447623338589773,0.75,0.005237666141022723,-0.14504116157160585,-0.15707390329604043,0.012032741724434581,-0.1493102536500509,0.004269092078445058,-0.20520934199654295,-0.216078230407862,-0.19474458523117244,0.05917539158509144,-0.05672517237440522,True,True
B136,5,25.0,0.7447623338589773,0.75,0.005237666141022723,-0.1887273318420003,-0.19616286402506766,0.0074355321830673615,-0.19602454756815346,0.007297215726153161,-0.23849424027735655,-0.24403612220161885,-0.23140295818050605,0.036091022332094935,-0.059824888448072544,True,True
B136,10,0.0,0.7444244199143951,0.75,0.005575580085604881,-0.10453555547072768,-0.10779120590594116,0.003255650435213475,-0.10102702964194621,-0.0035085258287814725,-0.21334158983365858,-0.2248886527518008,-0.21328935025817153,0.04554948260629876,-0.04028928672235421,True,True
B136,10,10.0,0.7444244199143951,0.75,0.005575580085604881,-0.13225683901255658,-0.13583366291703103,0.0035768239044744465,-0.13069521581861743,-0.0015616231939391545,-0.23596068445722995,-0.24786377524549397,-0.2384586101756564,0.034572644212428116,-0.03756861827033109,True,True
B136,10,25.0,0.7444244199143951,0.75,0.005575580085604881,-0.17398728889958703,-0.17802728664742773,0.004039997747840696,-0.175347523232258,0.001360234332670962,-0.26999259444034474,-0.2824109203389219,-0.27632459467401405,0.0186099480427504,-0.0333743164565421,True,True
B136,15,0.0,0.7416422617706689,0.75,0.008357738229331058,-0.0794288782555399,-0.09523048471607543,0.015801606460535522,-0.08983103241799362,0.010402154162453714,-0.1390643098587533,-0.1612103149343368,-0.15371005602065024,0.03501823478619559,-0.04043107781148225,True,True
B136,15,10.0,0.7416422617706689,0.75,0.008357738229331058,-0.1022516562730098,-0.11935166899116934,0.01710001271815953,-0.11489717726807036,0.012645520995060555,-0.15804075414710106,-0.18155894374329706,-0.1753122149142171,0.026899602898239117,-0.037789505793881295,True,True
B136,15,25.0,0.7416422617706689,0.75,0.008357738229331058,-0.1365703589915359,-0.15558965784207823,0.01901929885054232,-0.15256340974727323,0.015993050755737315,-0.1865392427449396,-0.21209302742698288,-0.20773788343055288,0.01506076952720159,-0.0337136061802642,True,True
B136,20,0.0,0.7387643613426448,0.75,0.011235638657355218,-0.04836199291157772,-0.06619163995812882,0.0178296470465511,-0.05912450252783663,0.010762509616258908,-0.11021930409644098,-0.11905082620788976,-0.11487967992618042,0.030322119770098244,-0.02640464535985987,True,True
B136,20,10.0,0.7387643613426448,0.75,0.011235638657355218,-0.06833400895841568,-0.08799313342738513,0.019659124468969447,-0.08207657250872535,0.013742563550309672,-0.12713541248181226,-0.13800565777392437,-0.13544967163730037,0.023836028889442362,-0.02364117225881812,True,True
B136,20,25.0,0.7387643613426448,0.75,0.011235638657355218,-0.09831761708456299,-0.12068457788283926,0.02236696079827627,-0.11651074219601354,0.018193125111450548,-0.15249505271400488,-0.16639972883156973,-0.16627865549194853,0.01436235227763194,-0.019382735453084776,True,True
B136,30,0.0,0.7343264248704664,0.75,0.0156735751295336,-0.039877782994692135,-0.06326645768591543,0.0233886746912233,-0.05545684959183794,0.015579066597145808,-0.10680204315294617,-0.11612009356605846,-0.11022087855464935,0.019368421639867295,-0.02871066200105299,True,True
B136,30,10.0,0.7343264248704664,0.75,0.0156735751295336,-0.05329880513455598,-0.0800878045812059,0.02678899944664992,-0.07272130433044299,0.01942249919588701,-0.115852694750468,-0.12958195957207852,-0.12388249903506243,0.01524303723945053,-0.02608676311513114,True,True
B136,30,25.0,0.7343264248704664,0.75,0.0156735751295336,-0.07345013945060341,-0.10530981147285323,0.03185967202224982,-0.09860945978473268,0.025159320334129265,-0.12938284999035432,-0.14972574469514788,-0.14431581705045227,0.009204123973670875,-0.022037419915271084,True,True
B136,40,0.0,0.7279299954944808,0.75,0.022070004505519214,-0.01484553859503479,-0.03157531371718947,0.016729775122154678,-0.023855739193434644,0.009010200598399853,-0.03742283435965854,-0.04666771970547989,-0.038626881493807996,0.014652990192506099,-0.016918397786420347,True,True
B136,40,10.0,0.7279299954944808,0.75,0.022070004505519214,-0.02182622207001028,-0.04501592448188152,0.023189702411871238,-0.036611969742055606,0.014785747672045324,-0.04002410810999957,-0.056314244169548,-0.04755932257590101,0.012238899960153038,-0.014254417974336464,True,True
