panel,floor_musd,conv,bps,pub_gap_pp,pub_200d,pub_band2,pub_band3,pub_band5,pub_band8,pub_band12,pub_band20,pub_200d-M,trnd_gap_FULL_pp,trndFULL_200d,trndFULL_band2,trndFULL_band3,trndFULL_band5,trndFULL_band8,trndFULL_band12,trndFULL_band20,trndFULL_200d-M,trnd_gap_TREND_pp,trndTREND_200d,trndTREND_band2,trndTREND_band3,trndTREND_band5,trndTREND_band8,trndTREND_band12,trndTREND_band20,trndTREND_200d-M
SMALL439,0.0,rw,0,5.312069168680744,0.0,0.08602120230980144,0.07030118151811851,0.13420015244599173,0.21141471149055202,0.3286964207926797,0.393649681585356,0.14641694248527606,1.0511870225548225,0.0,0.43469959849025225,0.3552600354184354,0.6781671357662044,1.0683632375759526,1.6610347019932354,1.989269551414677,0.739903470324638,2.788139382128363,0.0,0.1980841837002036,0.2008984414131145,0.4996968007290246,0.4972115381644895,0.7576917840524652,1.0079828900583914,0.5787543002550729
SMALL439,0.0,rw,5,5.916015632932736,0.0,0.09325224084388276,0.08697642366664239,0.15666425678070509,0.2367169243164782,0.35082623014139,0.41574272585618055,0.1675458191186386,1.4213572587875145,0.0,0.3881372619217703,0.362015868232436,0.652072648524037,0.9852702522029305,1.4602194129080652,1.7304167901751444,0.6973642122768842,3.2469705400921534,0.0,0.19781792828067973,0.21466944219694936,0.49395298832648404,0.5133569774594163,0.7535185619110518,0.9860046126449458,0.5701885108746212
SMALL439,0.0,rw,10,6.515497919042601,0.0,0.09903287625512316,0.10037579817560845,0.17472172424268573,0.25706054570245385,0.3686023499359467,0.43349411357571127,0.18451912052028702,1.7879719921787718,0.0,0.3608828896535325,0.3657765932555091,0.6366984693801234,0.9367470284315448,1.34321334700289,1.579683578531895,0.6724008826941931,3.7030957849193857,0.0,0.19753425929191323,0.22486579605272847,0.4895211280771003,0.5253157820645172,0.7502898055763447,0.9694876447511098,0.5636358280214521
SMALL439,0.0,rw,25,8.287445869851817,0.0,0.11089858840716876,0.12820427004970716,0.21225397923621875,0.2993663513973742,0.4054894169520535,0.4703520706100671,0.2197470155429615,2.866741259267158,0.0,0.3205960933852585,0.3706249892229277,0.6136038116081983,0.865436468826979,1.1722270305786069,1.3597381041462122,0.6352653873057691,5.055371448461554,0.0,0.1966271029289607,0.24379841745393144,0.4805037701441225,0.5475389250762216,0.7436825397060743,0.9377452888306558,0.550542186943632
SMALL439,0.0,dg,0,8.305608454574575,0.0,0.015511532749209687,0.013958713490645699,0.04097248079710403,0.05743437897775506,0.08850469940573777,0.09166493399560538,0.04909145244689633,2.449413684227153,0.0,0.05259736988278324,0.047331983784303665,0.1389317717561028,0.19475169371865247,0.300106668133445,0.310822567737119,0.16646203339022236,6.430231576635048,0.0,0.02227920234151836,0.023514025793195635,0.07328200600447976,0.08958377072228865,0.13004148119089062,0.1463865480420171,0.08278894353163106
SMALL439,0.0,dg,5,8.41250623280352,0.0,0.018473489384283656,0.01868066170488766,0.04767124873015519,0.06576525386012676,0.09757299022322947,0.10158553777504173,0.05498593856960531,2.4492623453508333,0.0,0.06345108145801961,0.06416265832999242,0.16373692178349028,0.22588458482220047,0.335134939694922,0.34891687749064876,0.18886076120485876,6.526901217086367,0.0,0.026612535676368163,0.030379055349379076,0.08311993232725098,0.1023723239063072,0.14455697182819036,0.16280107188883025,0.09248650577163252
SMALL439,0.0,dg,10,8.519090742060055,0.0,0.021350493819036788,0.0232679913908448,0.054180194537914485,0.07386137194222112,0.10638656777652805,0.11122830927982567,0.0607126811234961,2.449101759234984,0.0,0.07426673618044435,0.0809366655740743,0.18846337925751908,0.2569234730799347,0.3700609095588037,0.3869026904528222,0.21118634116958077,6.6233028073188205,0.0,0.030805194853518337,0.037022473408219576,0.09264246240022653,0.1147536878604281,0.15861262085488628,0.17869803877224005,0.10187256181114686
SMALL439,0.0,dg,25,8.836971496443958,0.0,0.029505773628889332,0.03627610864371542,0.072644009159918,0.09683506135869,0.13140087662002545,0.138600732023922,0.07695352942121986,2.4485648804101867,0.0,0.10648755220868113,0.13092197011039178,0.2621752208689967,0.349481724551972,0.4742311754076905,0.5002157500831605,0.2777284569776892,6.910904807957352,0.0,0.042603041219753994,0.05572373847472638,0.11946095590358599,0.1496396300695018,0.19822943512893157,0.22351875407024585,0.12830320226155653
SMALL439,1.0,rw,0,3.7041127751367364,0.0,0.008385150211911873,-0.03761678480659946,-0.05556096381986885,0.07654959473007202,0.23771814587855267,0.40671251153044097,0.023211382716601697,1.1367719212161287,0.0,0.027322580230654807,-0.12257235647818499,-0.181042539882508,0.24943291304016113,0.774592338706397,1.32525177799622,0.07563309547369257,1.9241090347439815,0.0,0.09573153287139845,0.022360815251324502,0.2369814209384188,0.18096045054801485,0.4818449224747061,0.948664492157377,0.1403832002036706
SMALL439,1.0,rw,5,4.287476870701834,0.0,0.027629517313380442,-0.0002273012785473728,0.001417170108329506,0.1304478516422629,0.28106084520828983,0.435822268449097,0.06891925272393064,1.4954514494366578,0.0,0.07921415066627485,-0.0006516754354144576,0.004063043346276239,0.3739955228634363,0.8058047444765892,1.2495075626936665,0.19759230706635048,2.3617028538587714,0.0,0.11385663099731078,0.07436667993674968,0.27804966657377617,0.2606988549226446,0.5273171712045132,0.9308517711632316,0.2095888635989299
