cadence,panel,named_ladder,boundary_def,chooser,ndays,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4a,KEEP_4b,KEEP_4b_OOS
QUARTER,U56,N,B_NONE,CH_ARGMAX,4194,0.13313821804250137,0.935126684174129,-0.22455518013281883,0.9066419947686791,0.9681621392777903,0.15780409412258534,1.037035151142217,-0.22455518013281928,False,False,False
QUARTER,U56,N,B_NONE,CH_SUPP_ANCHOR,4194,0.13313821804250137,0.935126684174129,-0.22455518013281883,0.9066419947686791,0.9681621392777903,0.15780409412258534,1.037035151142217,-0.22455518013281928,False,False,False
QUARTER,U56,N,B_NONE,CH_SUPP_INTERIOR,4194,0.13313821804250137,0.935126684174129,-0.22455518013281883,0.9066419947686791,0.9681621392777903,0.15780409412258534,1.037035151142217,-0.22455518013281928,False,False,False
QUARTER,U56,N,B_NONE,CH_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,N,B_STRICT,CH_ARGMAX,4194,0.13313821804250137,0.935126684174129,-0.22455518013281883,0.9066419947686791,0.9681621392777903,0.15780409412258534,1.037035151142217,-0.22455518013281928,False,False,False
QUARTER,U56,N,B_STRICT,CH_SUPP_ANCHOR,4194,0.14888538165293208,1.0472426419343397,-0.20144579389406314,1.104937142581265,1.0145067686717664,0.17019780078542368,1.1056987291495908,-0.20144579389406292,False,True,True
QUARTER,U56,N,B_STRICT,CH_SUPP_INTERIOR,4194,0.1451554450312873,1.0237286634542675,-0.20144579389406325,1.0815067635310172,0.9908905902455586,0.17125612486409225,1.1021768591798926,-0.20144579389406259,False,True,True
QUARTER,U56,N,B_STRICT,CH_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,N,B_WIDE,CH_ARGMAX,4194,0.13313821804250137,0.935126684174129,-0.22455518013281883,0.9066419947686791,0.9681621392777903,0.15780409412258534,1.037035151142217,-0.22455518013281928,False,False,False
QUARTER,U56,N,B_WIDE,CH_SUPP_ANCHOR,4194,0.15520181914442976,1.08654748283217,-0.2014457938940628,1.1378828320304613,1.0613335772837493,0.17828116515691161,1.1468284351906224,-0.20144579389406292,False,True,True
QUARTER,U56,N,B_WIDE,CH_SUPP_INTERIOR,4194,0.1654105812538429,1.1260414603433377,-0.2014457938940627,1.182508270027232,1.0910370045231064,0.18871877652037616,1.1893551717984185,-0.20144579389406259,False,True,True
QUARTER,U56,N,B_WIDE,CH_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,H,B_NONE,CH_ARGMAX,4194,0.13542632481380368,1.0153833221462165,-0.21843530966689773,1.0641723013662672,0.9838852668976399,0.1543247267109107,1.0839961892363248,-0.21843530966689828,False,False,False
QUARTER,U56,H,B_NONE,CH_SUPP_ANCHOR,4194,0.13542632481380368,1.0153833221462165,-0.21843530966689773,1.0641723013662672,0.9838852668976399,0.1543247267109107,1.0839961892363248,-0.21843530966689828,False,False,False
QUARTER,U56,H,B_NONE,CH_SUPP_INTERIOR,4194,0.13542632481380368,1.0153833221462165,-0.21843530966689773,1.0641723013662672,0.9838852668976399,0.1543247267109107,1.0839961892363248,-0.21843530966689828,False,False,False
QUARTER,U56,H,B_NONE,CH_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,H,B_STRICT,CH_ARGMAX,4194,0.13542632481380368,1.0153833221462165,-0.21843530966689773,1.0641723013662672,0.9838852668976399,0.1543247267109107,1.0839961892363248,-0.21843530966689828,False,False,False
QUARTER,U56,H,B_STRICT,CH_SUPP_ANCHOR,4194,0.14953622149843726,1.0925853130029073,-0.19127561830465034,1.11455002414882,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,H,B_STRICT,CH_SUPP_INTERIOR,4194,0.14260473635331006,1.039534509684339,-0.2553328837786625,1.1058200872827244,1.0026796445677264,0.16328980730306553,1.091450209831654,-0.25533288377866303,False,False,False
QUARTER,U56,H,B_STRICT,CH_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,H,B_WIDE,CH_ARGMAX,4194,0.13542632481380368,1.0153833221462165,-0.21843530966689773,1.0641723013662672,0.9838852668976399,0.1543247267109107,1.0839961892363248,-0.21843530966689828,False,False,False
QUARTER,U56,H,B_WIDE,CH_SUPP_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,H,B_WIDE,CH_SUPP_INTERIOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,H,B_WIDE,CH_ANCHOR,4194,0.15139919988279793,1.1049778162626345,-0.19127561830465023,1.1420299153982756,1.082200379294429,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
QUARTER,U56,GROSS,B_NONE,CH_ARGMAX,4194,0.17281026773967234,1.0717457757373865,-0.24927640903130754,1.144931675575908,1.0849067389629587,0.22930269651105606,1.178977486003365,-0.24927640903130766,False,False,False
