panel,anchor,ladder,chooser,pick,anchor_rung,is_anchor,P_pick,obs_margin,margin_over_q95,gap_pctrank,B_RESOLVED,GAPEX_50,GAPEX_55,GAPEX_60,GAPEX_65,GAPEX_70,GAPEX_75,GAPEX_80,GAPEX_82.5,GAPEX_85,GAPEX_87.5,GAPEX_90,GAPEX_92.5,GAPEX_95,GAPEX_96,GAPEX_97,GAPEX_97.5,GAPEX_98,GAPEX_99,GAPEX_99.5,d_OOS_Sharpe,d_OOS_CAGR,d_full_Sharpe,pick_OOS_Sharpe,anchor_OOS_Sharpe
U56,A,CADENCE,CH_ISCAGR,W,W,1.0,0.487,0.006201025909649882,0.33939629101622015,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1615297831443132,1.1615297831443132
U56,A,CADENCE,CH_ISDD,D,W,0.0,0.359,0.007450943987093783,0.3003339816626922,0.554,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043015117972271755,0.0021568825409281622,-0.042416100744883556,1.1185146651720415,1.1615297831443132
U56,B,N,CH_ISSHARPE,10,12,0.0,0.239,0.009779610288575658,0.0760743221817015,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07906579137100123,-0.0028882824645541927,-0.03807618750976616,0.9372362967498234,1.0163020881208247
U56,B,N,CH_ISCAGR,5,12,0.0,0.633,0.007780816866844509,0.20551776409450073,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32355278452665703,-0.023649365684303314,-0.2139155294817272,0.6927493035941676,1.0163020881208247
U56,B,N,CH_ISDD,40,12,0.0,0.884,0.013117415607145522,0.5575981233323801,0.787,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06238481189314671,-0.022359074046008676,0.04303425712317899,1.0786869000139714,1.0163020881208247
U56,B,H,CH_ISSHARPE,252,63,0.0,0.393,0.022382630930116054,0.10369051753312758,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433503437999847,0.011293879506123039,0.04238875294203526,1.0596524319208094,1.0163020881208247
U56,B,H,CH_ISCAGR,126,63,0.0,0.294,0.00014225878672347037,0.005981509059504959,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05468979200983459,0.012294945994088424,0.04252741111860403,1.0709918801306593,1.0163020881208247
U56,B,H,CH_ISDD,21,63,0.0,0.276,0.00011979770466619133,0.005589495521927167,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050601923466099485,0.006801872483193083,0.03709751528329219,1.0669040115869242,1.0163020881208247
U56,B,GROSS,CH_ISSHARPE,0.75,0.55,0.0,0.99,0.0009182347058054319,0.5493985154709571,0.433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003321404792975713,0.04353121535868354,0.0033474703375919734,1.0196234929138004,1.0163020881208247
U56,B,GROSS,CH_ISCAGR,0.75,0.55,0.0,1.0,0.010112171000020709,0.6602796597371088,0.515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003321404792975713,0.04353121535868354,0.0033474703375919734,1.0196234929138004,1.0163020881208247
U56,B,GROSS,CH_ISDD,0.3,0.55,0.0,1.0,0.009739047905818365,0.6048573761856022,0.306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004261630576674724,-0.054006545945829654,-0.004323238757805381,1.01204045754415,1.0163020881208247
U56,B,CADENCE,CH_ISSHARPE,W,M,0.0,0.694,0.03312344404531342,0.1507284628118296,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09721243385253153,0.01901238806709893,0.09258595577905471,1.1135145219733562,1.0163020881208247
U56,B,CADENCE,CH_ISCAGR,W,M,0.0,0.723,0.004880030921019518,0.19928818466118653,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09721243385253153,0.01901238806709893,0.09258595577905471,1.1135145219733562,1.0163020881208247
U56,B,CADENCE,CH_ISDD,W,M,0.0,0.232,0.002036747882469103,0.09077506196091069,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09721243385253153,0.01901238806709893,0.09258595577905471,1.1135145219733562,1.0163020881208247
B136,A,N,CH_ISSHARPE,8,20,0.0,0.244,0.009369302261435175,0.06078177174425023,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22338792431073118,-0.014678096670059926,-0.07507984802990086,0.7866466863657643,1.0100346106764955
B136,A,N,CH_ISCAGR,5,20,0.0,0.754,0.018795664533841183,0.28313349314218944,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24134638911431416,-0.009977350566984011,-0.08582912655073016,0.7686882215621813,1.0100346106764955
B136,A,N,CH_ISDD,30,20,0.0,0.445,0.0007983238369267953,0.046578452092884644,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059518470146195046,0.005870683684364275,0.034702003211753096,1.0695530808226905,1.0100346106764955
B136,A,H,CH_ISSHARPE,63,126,0.0,0.436,0.0046360134424350274,0.03246865750848512,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013998271788494998,0.004635025636324119,0.01890505249150376,0.9960363388880005,1.0100346106764955
B136,A,H,CH_ISCAGR,63,126,0.0,0.553,0.0035585605592283187,0.14329837827769512,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013998271788494998,0.004635025636324119,0.01890505249150376,0.9960363388880005,1.0100346106764955
B136,A,H,CH_ISDD,21,126,0.0,0.321,0.003247419789500161,0.11402734629987572,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423161199687672,-0.004764168606658181,0.021394727541090397,0.9966114494768078,1.0100346106764955
B136,A,GROSS,CH_ISSHARPE,0.75,0.75,1.0,0.955,0.000332938823043083,0.48549620790681947,0.515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100346106764955,1.0100346106764955
B136,A,GROSS,CH_ISCAGR,0.75,0.75,1.0,1.0,0.01084004186969545,0.6118246019412636,0.424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100346106764955,1.0100346106764955
B136,A,GROSS,CH_ISDD,0.3,0.75,0.0,1.0,0.009800324617187939,0.572732502540542,0.263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004535882691720783,-0.09612178213148193,-0.003989077477571934,1.0054987279847747,1.0100346106764955
B136,A,CADENCE,CH_ISSHARPE,W,W,1.0,0.393,0.02047292148834412,0.11838028544524562,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100346106764955,1.0100346106764955
B136,A,CADENCE,CH_ISCAGR,W,W,1.0,0.416,0.000439770274247131,0.014045225606735646,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100346106764955,1.0100346106764955
B136,A,CADENCE,CH_ISDD,D,W,0.0,0.445,0.007648003967920758,0.23175335634053199,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05781553228912739,0.010269342962601735,-0.05260191028345984,0.9522190783873681,1.0100346106764955
B136,B,N,CH_ISSHARPE,5,12,0.0,0.409,0.021832924535146514,0.1430291952136873,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03463736988482502,0.013811504050571521,-0.017795215856253876,0.698610168065447,0.733247537950272
B136,B,N,CH_ISCAGR,5,12,0.0,0.916,0.024824284778978356,0.4817878599817447,0.526,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03463736988482502,0.013811504050571521,-0.017795215856253876,0.698610168065447,0.733247537950272
B136,B,N,CH_ISDD,40,12,0.0,0.306,0.0012007415507463426,0.09254953460294343,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29586055515788956,0.015160594342787048,0.08339465333054996,1.0291080931081615,0.733247537950272
B136,B,H,CH_ISSHARPE,63,63,1.0,0.573,0.028145118754111742,0.13256729119756253,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733247537950272,0.733247537950272
B136,B,H,CH_ISCAGR,21,63,0.0,0.432,0.00025870202256883523,0.009783164163383408,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18896120908514924,0.022696918292437473,0.11124176445111622,0.9222087470354212,0.733247537950272
B136,B,H,CH_ISDD,63,63,1.0,0.606,0.00538661503652671,0.14972869696988664,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733247537950272,0.733247537950272
B136,B,GROSS,CH_ISSHARPE,0.75,0.55,0.0,0.983,0.0009865612884483177,0.5133558740336335,0.461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008764716007532702,0.03338011617790837,0.0063006397104581335,0.7420122539578047,0.733247537950272
B136,B,GROSS,CH_ISCAGR,0.75,0.55,0.0,1.0,0.013627602784593185,0.6768367554006829,0.444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008764716007532702,0.03338011617790837,0.0063006397104581335,0.7420122539578047,0.733247537950272
B136,B,GROSS,CH_ISDD,0.3,0.55,0.0,1.0,0.009511865403181496,0.6677677423772032,0.419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011035233203103734,-0.042272403666808955,-0.008097233236099344,0.7222123047471682,0.733247537950272
B136,B,CADENCE,CH_ISSHARPE,D,M,0.0,0.318,0.04073030581153558,0.23901963060726936,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220561467721959,0.024688755214601565,0.08245943808303247,0.8553036847224679,0.733247537950272
B136,B,CADENCE,CH_ISCAGR,D,M,0.0,0.333,0.004970639605227367,0.24412587703699137,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220561467721959,0.024688755214601565,0.08245943808303247,0.8553036847224679,0.733247537950272
B136,B,CADENCE,CH_ISDD,W,M,0.0,0.343,0.0032827294213034763,0.11275662868529003,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24950225951788896,0.041144540829320064,0.14677343425044997,0.9827497974681609,0.733247537950272
SMALL,A,N,CH_ISSHARPE,25,20,0.0,0.757,0.056636332558143376,0.43855972163904866,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11619932817758372,0.027827087745522894,0.12777466721072522,0.552763451374089,0.4365641231965053
SMALL,A,N,CH_ISCAGR,25,20,0.0,0.604,0.00846068583187809,0.22895798188173927,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11619932817758372,0.027827087745522894,0.12777466721072522,0.552763451374089,0.4365641231965053
SMALL,A,N,CH_ISDD,40,20,0.0,0.579,0.011753623945460201,0.3494526464434997,0.553,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483578970662118,0.009410053678831964,0.06097510910240794,0.5013999129031265,0.4365641231965053
SMALL,A,H,CH_ISSHARPE,252,126,0.0,0.597,0.15740416186720863,0.36929522805046416,0.616,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34195066597550416,0.11154846277803765,0.31845348016929803,0.7785147891720094,0.4365641231965053
SMALL,A,H,CH_ISCAGR,252,126,0.0,0.719,0.04454951756209935,0.5531834080243143,0.701,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34195066597550416,0.11154846277803765,0.31845348016929803,0.7785147891720094,0.4365641231965053
SMALL,A,H,CH_ISDD,21,126,0.0,0.284,0.013218694799495667,0.2114110123390034,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01723771744035829,0.0018689774443865215,0.06236485238753936,0.4538018406368636,0.4365641231965053
SMALL,A,GROSS,CH_ISSHARPE,0.75,0.75,1.0,0.774,0.00019369429103410774,0.22134788121296226,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365641231965053,0.4365641231965053
SMALL,A,GROSS,CH_ISCAGR,0.75,0.75,1.0,0.883,0.005049273081516148,0.3937855198603689,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365641231965053,0.4365641231965053
SMALL,A,GROSS,CH_ISDD,0.3,0.75,0.0,1.0,0.01791905952307382,0.6438139855098214,0.59,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012576019334039068,-0.03679299933362157,-0.0014392516333490701,0.4353065212631014,0.4365641231965053
SMALL,A,CADENCE,CH_ISSHARPE,D,W,0.0,0.238,0.00035090238981183575,0.00116602198709624,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07513343451232668,0.02496906800699894,0.051515217805980285,0.511697557708832,0.4365641231965053
SMALL,A,CADENCE,CH_ISCAGR,D,W,0.0,0.274,0.005239972611657873,0.1092042493973004,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07513343451232668,0.02496906800699894,0.051515217805980285,0.511697557708832,0.4365641231965053
SMALL,A,CADENCE,CH_ISDD,M,W,0.0,0.327,0.018619694784177132,0.25774466012383335,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16052695967702596,-0.032184862418949134,-0.10738140056349016,0.2760371635194793,0.4365641231965053
SMALL,B,N,CH_ISSHARPE,8,12,0.0,0.509,0.08695575380530107,0.4282284346152686,0.642,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040943581129317286,0.03495304607666516,0.04239476033533984,0.6438989638093471,0.6029553826800298
SMALL,B,N,CH_ISCAGR,8,12,0.0,0.5,0.004658390914204391,0.11824584896932298,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040943581129317286,0.03495304607666516,0.04239476033533984,0.6438989638093471,0.6029553826800298
SMALL,B,N,CH_ISDD,40,12,0.0,0.341,0.005554181456560503,0.21154828410843554,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023742675319995632,-0.0361361217901055,-0.02734604887122527,0.5792127073600342,0.6029553826800298
SMALL,B,H,CH_ISSHARPE,21,63,0.0,0.678,0.13101677131884648,0.34927302153674994,0.501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13096416463783883,-0.043150653099852665,-0.02252148274845467,0.47199121804219096,0.6029553826800298
SMALL,B,H,CH_ISCAGR,21,63,0.0,0.716,0.02142146933504363,0.3912575048029359,0.568,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13096416463783883,-0.043150653099852665,-0.02252148274845467,0.47199121804219096,0.6029553826800298
SMALL,B,H,CH_ISDD,21,63,0.0,0.41,0.010916283494761703,0.19344727385370264,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13096416463783883,-0.043150653099852665,-0.02252148274845467,0.47199121804219096,0.6029553826800298
SMALL,B,GROSS,CH_ISSHARPE,0.75,0.55,0.0,0.892,0.0009500871723229221,0.4600665948128811,0.506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031617138340641615,0.030066077058831686,-0.0008051670640981667,0.5997936688459656,0.6029553826800298
SMALL,B,GROSS,CH_ISCAGR,0.75,0.55,0.0,0.975,0.0074782748185098225,0.4966717975781742,0.513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031617138340641615,0.030066077058831686,-0.0008051670640981667,0.5997936688459656,0.6029553826800298
SMALL,B,GROSS,CH_ISDD,0.3,0.55,0.0,1.0,0.015542175390694912,0.6642736216297751,0.569,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005718795463792947,-0.043618581233280995,0.0020233902676199955,0.6086741781438227,0.6029553826800298
SMALL,B,CADENCE,CH_ISSHARPE,M,M,1.0,0.451,0.010763222928385163,0.024676652383577392,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029553826800298,0.6029553826800298
SMALL,B,CADENCE,CH_ISCAGR,W,M,0.0,0.533,0.0034695215717628347,0.05804110799917927,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07953751866900494,-0.033616331085907225,-0.03682956596748699,0.5234178640110249,0.6029553826800298
SMALL,B,CADENCE,CH_ISDD,M,M,1.0,0.684,0.009378799986922925,0.11258887118158085,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029553826800298,0.6029553826800298
