panel,bps,IS_pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_ctrl_Sharpe,OOS_RULESV2_Sharpe,OOS_EWALL_Sharpe,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,EXP80_OOS_Sharpe,EXP80_OOS_CAGR,EXP80_OOS_MaxDD,EXP80_OOS_ctrl_Sharpe,pick_beats_ctrl_OOS,pick_beats_SPY_OOS,pick_beats_RULESV2_OOS,pick_OOS_4b
U56,10,ISFIX0.8,1.2366220151935747,0.11188793431082766,1.207669315167887,-0.1549132346464931,1.133631074159826,1.2816876607860581,1.1335679523598654,0.878646168321868,0.153780735432695,-0.3371728920067377,1.2802368859672837,0.11736619910524748,-0.15495642160600842,1.1336116436518142,True,True,False,True
U56,25,ISFIX0.8,1.2086698694953486,0.10878891732238638,1.1769417588801678,-0.1604724227860702,1.1228235678174316,1.2448211067050887,1.1228569770660408,0.878646168321868,0.153780735432695,-0.3371728920067377,1.2485352401921732,0.114176326617633,-0.160911476117355,1.122840187254938,True,True,False,True
B136,10,ISFIX0.8,1.2924309279325708,0.10605129453654327,1.155140232829678,-0.13297358521192226,1.1025902409441601,1.1185082795688428,1.1022031339130582,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.2220170361988187,0.11077863077652972,-0.13297358521192226,1.1024557682421805,True,True,True,False
B136,25,ISFIX0.8,1.266327101079503,0.10281783766741626,1.1228068981528312,-0.13390731452250282,1.0916261890496715,1.0740236940215926,1.0913501695849344,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.188419006258315,0.10744039084071155,-0.13390731452250304,1.0915344279120076,True,True,True,False
SMALL439,10,ISFIX0.9,0.8815831840157614,0.07119024490565096,0.5653554135982863,-0.2534062034365425,0.6370262304632291,0.566486371496214,0.6366624355474824,0.882010501050508,0.15450723909089636,-0.3371728920067377,0.505081081798375,0.056817102631512295,-0.243316697373838,0.637167370169751,False,False,False,False
SMALL439,25,ISFIX0.9,0.8551022865752742,0.06610328874122051,0.5310507021165528,-0.2602587115284377,0.6209770323093967,0.5055965085014015,0.6206770724346831,0.882010501050508,0.15450723909089636,-0.3371728920067377,0.46431723751981746,0.05144777126051392,-0.2543527080897521,0.6210873958249535,False,False,True,False
