panel,family,convention,pick,dial,gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,KEEP_4a,KEEP_4b
U56,BAND,IS_Sharpe_unconstrained,dial=0.1 g=1.00,0.1,1.0,1.151946420517377,0.12368428927655772,1.215782670972555,-0.16095942103363503,0.11844586146584724,1.1874424066523497,-0.16095942103363536,1.2576634104493087,1.1257865168559738,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,False,True
U56,BAND,IS_Sharpe_given_IS_4b,dial=0.1 g=1.00,0.1,1.0,1.151946420517377,0.12368428927655772,1.215782670972555,-0.16095942103363503,0.11844586146584724,1.1874424066523497,-0.16095942103363536,1.2576634104493087,1.1257865168559738,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,False,True
U56,MOM,IS_Sharpe_unconstrained,dial=20.0 g=0.95,20.0,0.95,0.9761910726797197,0.149950527085279,1.0858200399156035,-0.2191205288489263,0.13509344519742394,1.0377399333722468,-0.2191205288489262,1.082649734571158,1.007242830502292,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,MOM,IS_Sharpe_given_IS_4b,dial=20.0 g=0.95,20.0,0.95,0.9761910726797197,0.149950527085279,1.0858200399156035,-0.2191205288489263,0.13509344519742394,1.0377399333722468,-0.2191205288489262,1.082649734571158,1.007242830502292,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,VOLQ,IS_Sharpe_unconstrained,dial=0.25 g=0.50,0.25,0.5,1.0757335672782353,0.029402860078068027,0.8675462555146269,-0.07921422058679606,0.030595133816352593,0.9526245484123061,-0.07921422058679661,1.18403227677174,0.7728057181315837,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,VOLQ,IS_Sharpe_given_IS_4b,dial=0.75 g=0.80,0.75,0.8,1.0394781012194951,0.11362633707180247,1.061474870531652,-0.21774383471428815,0.11018401155063051,1.0516203627488965,-0.2177438347142877,1.1330571116576946,0.9835772413230126,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
B136,BAND,IS_Sharpe_unconstrained,dial=0.1 g=1.00,0.1,1.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True
B136,BAND,IS_Sharpe_given_IS_4b,dial=0.1 g=1.00,0.1,1.0,1.1496868513677418,0.11270917782398837,1.1095575108787683,-0.1913797860453884,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True
B136,MOM,IS_Sharpe_unconstrained,dial=20.0 g=1.00,20.0,1.0,0.991755132125579,0.10989994756697352,0.7697624121173898,-0.2594246375925151,0.11923257503106122,0.8618558708274963,-0.25942463759251533,1.0739597008215986,0.6908156537879928,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False
B136,MOM,IS_Sharpe_given_IS_4b,dial=20.0 g=1.00,20.0,1.0,0.991755132125579,0.10989994756697352,0.7697624121173898,-0.2594246375925151,0.11923257503106122,0.8618558708274963,-0.25942463759251533,1.0739597008215986,0.6908156537879928,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False
