panel,rung,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,fail4b,pass4b,pass4b_noH2,pass4a,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD
U56,0.0,C_ISSHARPE,TOP10/M,0.18051670172028733,1.1409926614025914,-0.23168090223706017,L4_DD,False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09650748519217367,1.3010528031265496,-0.12029819641900052
U56,0.0,C_ISCAGR,TOP10/Q,0.14347909020400285,0.8729488122562095,-0.24461287519528252,"L2_H2,L4_DD",False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09650748519217367,1.3010528031265496,-0.12029819641900052
U56,0.0,C_ISLEGS,TOP10/M,0.18051670172028733,1.1409926614025914,-0.23168090223706017,L4_DD,False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09650748519217367,1.3010528031265496,-0.12029819641900052
U56,10.0,C_ISSHARPE,TOP10/M,0.17309225688498553,1.1008702570185247,-0.23215158924479462,L4_DD,False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081
U56,10.0,C_ISCAGR,TOP10/Q,0.13968004927949473,0.8534668241362678,-0.24461287519528285,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081
U56,10.0,C_ISLEGS,TOP10/M,0.17309225688498553,1.1008702570185247,-0.23215158924479462,L4_DD,False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081
U56,25.0,C_ISSHARPE,TOP10/Q,0.13399871698975319,0.8240774854194564,-0.24461287519528263,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09161591517062972,1.2396106347943783,-0.12092638054158922
U56,25.0,C_ISCAGR,TOP10/Q,0.13399871698975319,0.8240774854194564,-0.24461287519528263,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09161591517062972,1.2396106347943783,-0.12092638054158922
U56,25.0,C_ISLEGS,EWELIG/Q,0.1117393158447264,1.0053033040340809,-0.22205956064031962,L4_DD,False,False,False,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09161591517062972,1.2396106347943783,-0.12092638054158922
B136,0.0,C_ISSHARPE,TOP10/Q,0.14652848325446333,0.8170048695365938,-0.2861259748354532,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,0.0,C_ISCAGR,TOP10/Q,0.14652848325446333,0.8170048695365938,-0.2861259748354532,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,0.0,C_ISLEGS,TOP20/M,0.16306149422920968,1.0419540620776013,-0.26066677445919995,L4_DD,False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,10.0,C_ISSHARPE,TOP10/Q,0.14135772498500287,0.7930873566740441,-0.2861259748354531,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,10.0,C_ISCAGR,TOP10/Q,0.14135772498500287,0.7930873566740441,-0.2861259748354531,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,10.0,C_ISLEGS,TOP20/M,0.15548074428192016,1.000411926222563,-0.2610525610883291,L4_DD,False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,25.0,C_ISSHARPE,TOP10/Q,0.13363407171754282,0.7570135253718181,-0.28612597483545366,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,25.0,C_ISCAGR,TOP10/Q,0.13363407171754282,0.7570135253718181,-0.28612597483545366,"L2_H2,L3_OOS,L4_DD",False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,25.0,C_ISLEGS,TOP20/M,0.1441939518208475,0.9378057983731926,-0.26163124103202273,L4_DD,False,False,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
