panel,dial,arm,dval,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turn,gross,sat_share,p4a,f4b,p4b,p4a_v1
U56,baseline,RULES_v2,,0.08644750633071019,1.2037308291391255,-0.12054947359101975,0.07098835973839665,1.2308642464341357,1.182843123927143,1.1042574813043367,0.07609417819718378,1.2816876607860581,0.0950629792087272,-0.12054947359101964,1.7753428583825799,0.532603959676067,,,,,
U56,baseline,RULES_v1,,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.10200838908059319,0.6428944530146987,0.6804042828966702,0.5546702419943361,0.049374723345787075,0.7407821445671212,0.07657544479101164,-0.13827804260512733,23.631102070001454,0.749527027027027,,,,,
U56,baseline,SPY,,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.17715256022664172,0.9586943616589273,0.8286721229522932,0.8986375241701999,0.1495878730771305,0.878646168321868,0.153780735432695,-0.3371728920067377,0.0,1.0,,,,,
U56,n,EWall,,0.10387225180061876,1.047494867635826,-0.15874702988527378,0.09905604328902348,1.0727945875793974,1.0277149313488687,0.9696238999048093,0.09295273072974664,1.1091111570462089,0.11296191401507927,-0.158747029885274,8.2113461832268,0.7500000000000002,0.0,False,CAGR,False,False
U56,n,FWD5,5.0,0.16229152594118457,0.9236603398568894,-0.21508870313780803,0.18051748486020014,0.8907272732983574,0.9579504359579073,0.8800333240811404,0.1406428568434468,0.9588948017505566,0.1804585988603169,-0.2150887031378086,18.554043914238658,0.75,0.007592190889370932,False,"H1,DD",False,False
U56,n,FWD10,10.0,0.13108889881839247,0.9325607548083008,-0.17538171605178998,0.14312332643758052,0.9087970055754686,0.9587191243784655,0.854028732215054,0.10947866327937517,0.9925743052890468,0.14923180915086687,-0.17538171605178998,14.726070495893195,0.75,0.03796095444685466,False,H1,False,False
U56,n,FWD20,20.0,0.1278164262176429,1.0631392110137448,-0.18308337041384348,0.11994998472663919,1.0738817625634838,1.0608202651821992,0.975940009351656,0.10803155923119756,1.12997924309195,0.14440274344229653,-0.1830833704138436,11.002964125264631,0.75,0.12255965292841649,False,-,True,False
U56,n,FWD30,30.0,0.11502874952087683,1.0517525768404932,-0.17467885589182297,0.10923034011496761,1.0254007815988915,1.0792739082079967,0.9231835891730932,0.09471689191612054,1.1505148574444186,0.13206751822936114,-0.1746788558918232,9.289192659883092,0.7500000000000002,0.21475054229934923,False,-,True,False
U56,n,FWD40,40.0,0.10711794922633988,1.049166197464176,-0.16663445032493074,0.10197866239955056,1.054783972420464,1.0478480953015081,0.9415331940315942,0.09166301492390105,1.1331727436221688,0.12003139322613898,-0.1666344503249304,8.430812651085924,0.7500000000000002,0.47288503253796094,False,-,True,False
U56,n,FWD60,60.0,0.10377255218865589,1.0476118043384401,-0.158747029885274,0.09894856177217004,1.0715585665690162,1.0291708520647151,0.9680098681355671,0.09258958598448075,1.1105197464487546,0.11308356734631242,-0.15874702988527345,8.21628672997252,0.7500000000000002,1.0,False,CAGR,False,False
U56,cadence,FREQ_D,1.0,0.09369350096457096,0.9658054492846516,-0.1687435462143958,0.0976991588858406,0.9737512394182637,0.960639555998345,0.8589620761374419,0.08079105877239012,1.0510088381781302,0.1044526780571331,-0.16874354621439436,18.793632015767617,0.7500000000000002,0.0,False,CAGR,False,False
U56,cadence,FREQ_W,5.0,0.10387225180061876,1.047494867635826,-0.15874702988527378,0.09905604328902348,1.0727945875793974,1.0277149313488687,0.9696238999048093,0.09295273072974664,1.1091111570462089,0.11296191401507927,-0.158747029885274,8.2113461832268,0.7500000000000002,0.0,False,CAGR,False,False
U56,cadence,FREQ_M,21.0,0.11832921060230794,1.1422884561813873,-0.1701239190409095,0.10253872970625628,1.145327156947388,1.1432999123834966,1.0403403830165854,0.10350342833977266,1.2224921666439417,0.13070891905272375,-0.17012391904090918,3.6425680881204694,0.7500000000000002,0.0,False,-,True,False
U56,cadence,FREQ_Q,63.0,0.11593752458095685,1.0778881502294264,-0.22205971164530314,0.10713019500170912,1.2255949296106983,0.9588227402461197,1.1343260163556184,0.11596405927745446,1.0377262141176826,0.1159156363851257,-0.22205971164530314,1.9123298211247084,0.7500000000000002,0.0,False,DD,False,False
U56,gross,G0.25,0.25,0.03454981894120612,1.047007392741864,-0.0543407765840892,0.03296275034657252,1.0720381754552097,1.0273672268287817,0.9688432515484243,0.031084197265472957,1.1089013129199747,0.037417402282330814,-0.05434077658408942,2.784565585201918,0.25,0.0,False,CAGR,False,True
U56,gross,G0.40,0.4,0.055332546639327296,1.0471821372364782,-0.08626229006133412,0.052765666192256366,1.0722911801947692,1.027499954130905,0.9691017965878674,0.04970270182576231,1.108997010019721,0.05999936789721039,-0.0862622900613339,4.431532516257637,0.4000000000000001,0.0,False,CAGR,False,True
U56,gross,G0.55,0.55,0.07613484223069422,1.0473321896233327,-0.11767028518502043,0.07258936159335609,1.0725218034924486,1.0276077956827487,0.9693394614745418,0.0682785306232232,1.1090641933917864,0.08265904210128139,-0.11767028518502076,6.061869609552387,0.5500000000000002,0.0,False,CAGR,False,True
U56,gross,G0.70,0.7,0.09693975403359745,1.0474584323911744,-0.1485637358869054,0.09243543042846382,1.072730289706311,1.0276923323798546,0.9695563738370908,0.08679599710328456,1.109104309768577,0.10537863998113739,-0.14856373588690575,7.67645669229417,0.6999999999999998,0.0,False,CAGR,False,False
U56,gross,G0.85,0.85,0.11772958005938894,1.0475595209647761,-0.17894159802116594,0.1123055369968769,1.0729161906785982,1.0277515588486603,0.9697521398080416,0.1052389733110517,1.1091152212679616,0.1281393551935477,-0.17894159802116605,9.276359220705595,0.85,0.0,False,-,True,False
U56,gross,G1.00,1.0,0.13848595673832587,1.0476341797157336,-0.20880283113724396,0.13220143276943108,1.0730770342901792,1.0277854632987093,0.9699241008779017,0.12359057358806114,1.1090966792739245,0.15092178746471996,-0.20880283113724385,10.86273876391655,1.0,0.0,False,DD,False,False
U56,volgate,V0.30,0.3,0.07338284139595475,0.8940668696850451,-0.21512409924357612,0.08308450940465546,1.0422080520979655,0.753391913241171,0.905166460928825,0.07477199545782032,0.8846566331753585,0.07223826931564092,-0.21512409924357667,10.573057925211913,0.7500000000000002,0.0,False,"H2,DD,CAGR",False,False
U56,volgate,V0.40,0.4,0.09214836787970815,1.0032343635960355,-0.1496488743122314,0.09211676573729484,1.0555728586225404,0.9569792695852285,0.9337495229913723,0.0840011083502803,1.0590573784539528,0.09891517366909164,-0.1496488743122314,9.134198610710259,0.7500000000000001,0.0,False,CAGR,False,False
U56,volgate,V0.50,0.5,0.09988952675463048,1.0370285437375721,-0.15845658521443295,0.09631058724296108,1.0530165774250833,1.0249360087849955,0.9324272923783146,0.08700049087728057,1.1202071750068714,0.11063674433576165,-0.15845658521443295,8.539138993964478,0.7500000000000002,0.0,False,CAGR,False,False
U56,volgate,V0.60,0.6,0.10387225180061876,1.047494867635826,-0.15874702988527378,0.09905604328902348,1.0727945875793974,1.0277149313488687,0.9696238999048093,0.09295273072974664,1.1091111570462089,0.11296191401507927,-0.158747029885274,8.2113461832268,0.7500000000000002,0.0,False,CAGR,False,False
U56,volgate,V0.80,0.8,0.10705911691941794,1.054055016731454,-0.16096324146344643,0.10139929572005466,1.1517085121893096,0.9724938082870378,1.0459846859894637,0.10220880148524536,1.0611238612223597,0.11107623990734683,-0.16096324146344665,7.879637413159748,0.7500000000000001,0.0,False,-,True,False
U56,volgate,V1.00,1.0,0.110498209318735,1.0658331312766356,-0.17143992843492695,0.10338237374845276,1.160039136115756,0.991949777660827,1.0531190952888092,0.10311886254967328,1.077344802155536,0.11662262955458691,-0.17143992843492706,7.728169810826899,0.7500000000000001,0.0,False,-,True,False
