panel,axis,arm,CAGR,Sharpe,MaxDD,H1,H2,k4a,k4b
U56,N,CH_ANCHOR,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,N,CH_SPREAD,0.16903017220982308,1.144691610206896,-0.2245551801328194,1.1173997993530262,1.1786492584500796,no,no
U56,N,CH_MONO,0.1608243197132435,1.0778023771725636,-0.22455518013281928,1.0704832688143129,1.0985961010070755,no,no
U56,N,CH_BOTH,0.1608243197132435,1.0778023771725636,-0.22455518013281928,1.0704832688143129,1.0985961010070755,no,no
U56,N,CH_EITHER,0.1608243197132435,1.0778023771725636,-0.22455518013281928,1.0704832688143129,1.0985961010070755,no,no
U56,N,CH_ALL,0.1608243197132435,1.0778023771725636,-0.22455518013281928,1.0704832688143129,1.0985961010070755,no,no
U56,H,CH_ANCHOR,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,H,CH_SPREAD,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,H,CH_MONO,0.16067778900925855,1.194376005827827,-0.20192300816867637,1.2687977745020522,1.1583606011904664,no,YES
U56,H,CH_BOTH,0.16067778900925855,1.194376005827827,-0.20192300816867637,1.2687977745020522,1.1583606011904664,no,YES
U56,H,CH_EITHER,0.16067778900925855,1.194376005827827,-0.20192300816867637,1.2687977745020522,1.1583606011904664,no,YES
U56,H,CH_ALL,0.15440563350423475,1.1519067280450344,-0.21843530966689817,1.2188305305915357,1.120034504425937,no,no
U56,GROSS,CH_ANCHOR,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,GROSS,CH_SPREAD,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,GROSS,CH_MONO,0.16619296761410052,1.2197278608121407,-0.19127561830465045,1.2730820839969845,1.204336900166008,no,YES
U56,GROSS,CH_BOTH,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,GROSS,CH_EITHER,0.16619296761410052,1.2197278608121407,-0.19127561830465045,1.2730820839969845,1.204336900166008,no,YES
U56,GROSS,CH_ALL,0.15354751322848115,1.1557956463945769,-0.19127561830465034,1.1298284547337374,1.204336900166008,no,YES
U56,CADENCE,CH_ANCHOR,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,CADENCE,CH_SPREAD,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,CADENCE,CH_MONO,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,CADENCE,CH_BOTH,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,CADENCE,CH_EITHER,0.16890194301828143,1.219918122108594,-0.19127561830465023,1.2635422378766217,1.204336900166008,no,YES
U56,CADENCE,CH_ALL,0.16201079477891156,1.1667386743444126,-0.2307735785481958,1.2735601561524026,1.1221580067416834,no,no
B136,N,CH_ANCHOR,0.1636366333867525,1.077649394639459,-0.2074030226784952,1.3055401033243341,0.9100590020303296,no,no
B136,N,CH_SPREAD,0.156353588289315,1.0136836590778833,-0.20740302267849486,1.224008573575541,0.8277760109320997,no,no
B136,N,CH_MONO,0.14559284111349546,0.9686183767462825,-0.20203288162979294,1.224008573575541,0.7327310041659763,no,no
B136,N,CH_BOTH,0.14559284111349546,0.9686183767462825,-0.20203288162979294,1.224008573575541,0.7327310041659763,no,no
B136,N,CH_EITHER,0.14559284111349546,0.9686183767462825,-0.20203288162979294,1.224008573575541,0.7327310041659763,no,no
B136,N,CH_ALL,0.14559284111349546,0.9686183767462825,-0.20203288162979294,1.224008573575541,0.7327310041659763,no,no
B136,H,CH_ANCHOR,0.1636366333867525,1.077649394639459,-0.2074030226784952,1.3055401033243341,0.9100590020303296,no,no
B136,H,CH_SPREAD,0.1509262660441153,1.0061395762687928,-0.20740302267849453,1.148273835534587,0.9063070856716446,no,no
B136,H,CH_MONO,0.14904192849849052,0.9590536978465454,-0.2869481836289939,1.2261819585582423,0.777426666555706,no,no
