panel,frame,window,pair,dS_at_10,verdict_at_10,n_crossings_0_50,cstar_first,cstar_in_band,flips_in_5_50,dS_at_5,dS_at_50,abs_dS_at_10
U56,LIVE,FULL,DvW,0.011395211682002193,B,0,,,False,0.0061744918187380815,0.05302086609103118,0.011395211682002193
U56,LIVE,H1,DvW,0.03403130311634994,B,0,,,False,0.029117637189098877,0.07313682566279978,0.03403130311634994
U56,LIVE,H2,DvW,-0.007700007558323119,A,1,16.99992554683022,16.99992554683022,True,-0.01320318502175244,0.03623783285263005,0.007700007558323119
U56,LIVE,IS,DvW,0.038104103711162685,B,0,,,False,0.03320607926419439,0.07709177359985253,0.038104103711162685
U56,LIVE,OOS,DvW,-0.010435710288252409,A,1,19.5594143252302,19.5594143252302,True,-0.01589822608108049,0.03316635966511905,0.010435710288252409
U56,LIVE,FULL,DvM,-0.01762015124414762,A,1,19.237863143740128,19.237863143740128,True,-0.027168285668996983,0.058486976476193275,0.01762015124414762
U56,LIVE,H1,DvM,0.01889453661262719,B,0,,,False,0.009657564204516467,0.0924222062996316,0.01889453661262719
U56,LIVE,H2,DvM,-0.04876974704268089,A,1,34.806406380916386,34.806406380916386,True,-0.05861705778032267,0.029803273522253315,0.04876974704268089
U56,LIVE,IS,DvM,0.03930066602370297,B,0,,,False,0.029937474172097245,0.11385832846483479,0.03930066602370297
U56,LIVE,OOS,DvM,-0.06285779704544492,A,1,42.52399463778579,42.52399463778579,True,-0.07254483680390589,0.01441206426542685,0.06285779704544492
U56,LIVE,FULL,DvQ,-0.19630758184686337,A,0,,,False,-0.208884799011663,-0.09594923926596122,0.19630758184686337
U56,LIVE,H1,DvQ,-0.05511600139293216,A,1,33.392096685553724,33.392096685553724,True,-0.06693166275753959,0.03897103559513737,0.05511600139293216
U56,LIVE,H2,DvQ,-0.29723762122135877,A,0,,,False,-0.31042702412022716,-0.19186719692368936,0.29723762122135877
U56,LIVE,IS,DvQ,-0.036065201184971585,A,1,24.879837556822956,24.879837556822956,True,-0.04820661961552131,0.06065987539617024,0.036065201184971585
U56,LIVE,OOS,DvQ,-0.31287072680186334,A,0,,,False,-0.3257194207764246,-0.21025005538326058,0.31287072680186334
U56,LIVE,FULL,WvM,-0.029015362926149812,A,1,43.64010754928607,43.64010754928607,True,-0.033342777487735065,0.005466110385162093,0.029015362926149812
U56,LIVE,H1,WvM,-0.015136766503722754,A,1,27.54783132559764,27.54783132559764,True,-0.01946007298458241,0.019285380636831828,0.015136766503722754
U56,LIVE,H2,WvM,-0.04106973948435777,A,0,,,False,-0.04541387275857023,-0.006434559330376732,0.04106973948435777
U56,LIVE,IS,WvM,0.0011965623125402836,B,1,8.65965278095834,8.65965278095834,True,-0.0032686050920971432,0.03676655486498226,0.0011965623125402836
U56,LIVE,OOS,WvM,-0.05242208675719251,A,0,,,False,-0.0566466107228254,-0.0187542953996922,0.05242208675719251
U56,LIVE,FULL,WvQ,-0.20770279352886556,A,0,,,False,-0.2150592908304011,-0.1489701053569924,0.20770279352886556
U56,LIVE,H1,WvQ,-0.0891473045092821,A,0,,,False,-0.09604929994663847,-0.034165790067662405,0.0891473045092821
U56,LIVE,H2,WvQ,-0.28953761366303565,A,0,,,False,-0.2972238390984747,-0.2281050297763194,0.28953761366303565
U56,LIVE,IS,WvQ,-0.07416930489613427,A,0,,,False,-0.0814126988797157,-0.016431898203682294,0.07416930489613427
U56,LIVE,OOS,WvQ,-0.30243501651361093,A,0,,,False,-0.3098211946953441,-0.24341641504837963,0.30243501651361093
U56,LIVE,FULL,MvQ,-0.17868743060271575,A,0,,,False,-0.18171651334266603,-0.1544362157421545,0.17868743060271575
U56,LIVE,H1,MvQ,-0.07401053800555935,A,0,,,False,-0.07658922696205606,-0.05345117070449423,0.07401053800555935
U56,LIVE,H2,MvQ,-0.24846787417867788,A,0,,,False,-0.2518099663399045,-0.22167047044594268,0.24846787417867788
U56,LIVE,IS,MvQ,-0.07536586720867455,A,0,,,False,-0.07814409378761855,-0.05319845306866455,0.07536586720867455
U56,LIVE,OOS,MvQ,-0.2500129297564184,A,0,,,False,-0.2531745839725187,-0.22466211964868743,0.2500129297564184
U56,INC,FULL,DvW,0.09121971850745303,B,0,,,False,0.08741918111944669,0.1215682525883649,0.09121971850745303
U56,INC,H1,DvW,0.06599348627676083,B,0,,,False,0.06155959327043159,0.10137897008025232,0.06599348627676083
U56,INC,H2,DvW,0.10289340231934019,B,0,,,False,0.09942444827783947,0.13061227320173774,0.10289340231934019
U56,INC,IS,DvW,0.08043150398488441,B,0,,,False,0.07622428547352866,0.11397379445580469,0.08043150398488441
U56,INC,OOS,DvW,0.09642263515369898,B,0,,,False,0.09280117425618384,0.12537243162203593,0.09642263515369898
U56,INC,FULL,DvM,0.006920105077883099,B,1,4.623870100814926,,False,0.0004844245582265039,0.05815383773471983,0.006920105077883099
U56,INC,H1,DvM,0.07326903658788742,B,0,,,False,0.06641127640955524,0.12759733999090628,0.07326903658788742
U56,INC,H2,DvM,-0.041961190184331754,A,1,43.69036737114398,43.69036737114398,True,-0.04820083269181563,0.007843771691719348,0.041961190184331754
U56,INC,IS,DvM,0.06435375699174806,B,0,,,False,0.0576393316181647,0.11755766726050176,0.06435375699174806
U56,INC,OOS,DvM,-0.030264260928729803,A,1,34.00331840343161,34.00331840343161,True,-0.03657877297431611,0.020126255839347906,0.030264260928729803
U56,INC,FULL,DvQ,0.08904665468941197,B,0,,,False,0.08075349365674467,0.15496348413447747,0.08904665468941197
U56,INC,H1,DvQ,0.08298693348454034,B,0,,,False,0.07414052185722753,0.15329809501278024,0.08298693348454034
U56,INC,H2,DvQ,0.09435400458770049,B,0,,,False,0.08637689705723095,0.15776089667953552,0.09435400458770049
U56,INC,IS,DvQ,0.07506395052091475,B,0,,,False,0.06627924201385005,0.14492356901682701,0.07506395052091475
U56,INC,OOS,DvQ,0.099255671455591,B,0,,,False,0.09123170246275092,0.16300818844921117,0.099255671455591
U56,INC,FULL,WvM,-0.08429961342956993,A,0,,,False,-0.08693475656122018,-0.06341441485364507,0.08429961342956993
U56,INC,H1,WvM,0.0072755503111265885,B,0,,,False,0.0048516831391236526,0.02621836991065396,0.0072755503111265885
U56,INC,H2,WvM,-0.14485459250367194,A,0,,,False,-0.1476252809696551,-0.12276850151001839,0.14485459250367194
U56,INC,IS,WvM,-0.016077746993136355,A,1,42.604712854601516,42.604712854601516,True,-0.01858495385536396,0.0035838728046970747,0.016077746993136355
U56,INC,OOS,WvM,-0.12668689608242878,A,0,,,False,-0.12937994723049995,-0.10524617578268802,0.12668689608242878
U56,INC,FULL,WvQ,-0.0021730638180410544,A,1,12.422702067574285,12.422702067574285,True,-0.006665687462702019,0.03339523154611257,0.0021730638180410544
U56,INC,H1,WvQ,0.01699344720777951,B,0,,,False,0.012580928586795936,0.05191912493252793,0.01699344720777951
U56,INC,H2,WvQ,-0.008539397731639697,A,1,19.503515128664127,19.503515128664127,True,-0.013047551220608522,0.027148623477797784,0.008539397731639697
U56,INC,IS,WvQ,-0.005367553463969665,A,1,15.874996697018723,15.874996697018723,True,-0.009945043459678615,0.030949774561022325,0.005367553463969665
U56,INC,OOS,WvQ,0.0028330363018920224,B,1,6.780936303993137,6.780936303993137,True,-0.0015694717934329194,0.03763575682717524,0.0028330363018920224
U56,INC,FULL,MvQ,0.08212654961152888,B,0,,,False,0.08026906909851816,0.09680964639975764,0.08212654961152888
U56,INC,H1,MvQ,0.009717896896652922,B,0,,,False,0.007729245447672284,0.025700755021873967,0.009717896896652922
U56,INC,H2,MvQ,0.13631519477203224,B,0,,,False,0.13457772974904658,0.14991712498781617,0.13631519477203224
U56,INC,IS,MvQ,0.01071019352916669,B,0,,,False,0.008639910395685346,0.02736590175632525,0.01071019352916669
U56,INC,OOS,MvQ,0.1295199323843208,B,0,,,False,0.12781047543706703,0.14288193260986326,0.1295199323843208
B136,LIVE,FULL,DvW,0.001608082887726292,B,1,8.50793546603228,8.50793546603228,True,-0.00378249176901857,0.044561108504077684,0.001608082887726292
B136,LIVE,H1,DvW,0.03022959710431472,B,0,,,False,0.025475616442638405,0.0681011043390174,0.03022959710431472
B136,LIVE,H2,DvW,-0.024403043692887483,A,1,30.215672400446408,30.215672400446408,True,-0.030451661237387073,0.023808353943950533,0.024403043692887483
B136,LIVE,IS,DvW,0.032751776133501664,B,0,,,False,0.028061292738906785,0.07012614699351272,0.032751776133501664
B136,LIVE,OOS,DvW,-0.026102004364700004,A,1,31.701932006109047,31.701932006109047,True,-0.03213043742607491,0.021934011589689995,0.026102004364700004
B136,LIVE,FULL,DvM,-0.012254492238620518,A,1,15.958872197007008,15.958872197007008,True,-0.022547388842902638,0.0697604061701197,0.012254492238620518
B136,LIVE,H1,DvM,0.013981058885717434,B,1,2.30827484773459,,False,0.004895326337553962,0.08632683287913867,0.013981058885717434
B136,LIVE,H2,DvM,-0.03270522287665456,A,1,24.20814103242074,24.20814103242074,True,-0.04423158381050152,0.05919620345588017,0.03270522287665456
B136,LIVE,IS,DvM,0.028223423471005926,B,0,,,False,0.019092958184581343,0.10096524347504732,0.028223423471005926
B136,LIVE,OOS,DvM,-0.04817398735553535,A,1,31.29076997493184,31.29076997493184,True,-0.059513457026742156,0.04219126956528263,0.04817398735553535
B136,LIVE,FULL,DvQ,-0.1568621964795428,A,0,,,False,-0.17080343374616247,-0.04560779243696034,0.1568621964795428
B136,LIVE,H1,DvQ,-0.055013124898014354,A,1,32.94771817902803,32.94771817902803,True,-0.06702816549617796,0.04074453511054488,0.055013124898014354
B136,LIVE,H2,DvQ,-0.221342452578961,A,0,,,False,-0.23716241445453068,-0.09499586726250053,0.221342452578961
B136,LIVE,IS,DvQ,-0.041901078921824375,A,1,27.280067848894305,27.280067848894305,True,-0.05404518271191061,0.05493268795675432,0.041901078921824375
B136,LIVE,OOS,DvQ,-0.24593696772182638,A,0,,,False,-0.2614447866746593,-0.12212001960823715,0.24593696772182638
B136,LIVE,FULL,WvM,-0.01386257512634681,A,1,24.16304032540608,24.16304032540608,True,-0.018764897073884068,0.02519929766604201,0.01386257512634681
B136,LIVE,H1,WvM,-0.016248538218597286,A,1,28.80712662775386,28.80712662775386,True,-0.020580290105084442,0.018225728540121278,0.016248538218597286
B136,LIVE,H2,WvM,-0.008302179183767078,A,1,17.584509629841854,17.584509629841854,True,-0.013779922573114445,0.03538784951192964,0.008302179183767078
