panel,family,thr,depth,bps,on_share,switches,dSharpe,band,clears,dMaxDD,bandDD,clearsDD,dSharpe_IS,band_IS,clears_IS,Sharpe,Sharpe_OOS,CAGR,MaxDD,CAGR_OOS,MaxDD_OOS,ctrl_Sharpe_OOS,ctrl_CAGR_OOS,ctrl_MaxDD_OOS,pass4a,pass4b,fail4b
BROAD136,BUDGET,0.05,half,10,0.9364102564102564,20,0.04333910725396495,0.05022491093970971,False,-0.002531856215840733,0.0025341762509655252,False,0.08337801924404054,0.08499884201797614,False,0.9926714313992809,0.8913498988226737,0.1398279908950424,-0.21823473271191152,0.12883165949532294,-0.2182347327119114,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,DD"
BROAD136,BUDGET,0.05,half,25,0.9364102564102564,20,0.09506986413478313,0.09877197319500886,False,-0.0028286112708475475,0.002830899439116852,False,0.13495184758151557,0.13654442897530206,False,0.8983761811396119,0.7984480519825063,0.12468064673691037,-0.21963142564997495,0.11340426849053187,-0.21963142564997473,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD"
BROAD136,BUDGET,0.05,skip,10,0.9364102564102564,20,-0.007147121351681829,0.133791055476137,False,-0.06223911108646574,0.10371285412715336,False,-0.008574164678662788,0.19520560918610597,False,0.9421852027936342,0.9020274847728665,0.14462229757775802,-0.2779419875825365,0.15431585426676997,-0.27794198758253685,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,DD"
BROAD136,BUDGET,0.05,skip,25,0.9364102564102564,20,0.13488965887285143,0.2688029917495901,False,-0.06113917320340956,0.10261291624409641,False,0.13498490749382996,0.28251731945816594,False,0.9381959758776802,0.8982050152565592,0.1439321995828191,-0.27794198758253696,0.15356213925262585,-0.2779419875825361,0.7310232139337223,0.10056721799550972,-0.21680281437912718,False,False,"H2,DD"
BROAD136,BUDGET,0.1,half,10,0.8769230769230769,110,0.025503676449835533,0.054623878936607806,False,-0.0062818564819676626,0.008337072091955666,False,0.0744813851984969,0.0900771851097455,False,0.9748360005951515,0.8665201863214503,0.13691087614883823,-0.22198473297803845,0.12455639437458665,-0.221984732978038,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.1,half,25,0.8769230769230769,110,0.07539181517360305,0.0992723093542377,False,-0.007638543051300184,0.009664750367409769,False,0.1244328498552959,0.13755766850833318,False,0.8786981321784318,0.7716258702322865,0.12151575294411132,-0.2244413574304276,0.10888005593601968,-0.2244413574304278,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD"
BROAD136,BUDGET,0.1,skip,10,0.8769230769230769,110,0.009128794167337584,0.22350654890528387,False,-0.05401232324743044,0.06679358817966752,False,0.08121258065965486,0.2899910970969821,False,0.9584611183126536,0.8553332388379465,0.14721508255286353,-0.2697151997435012,0.14031606727519086,-0.26971519974350155,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.1,skip,25,0.8769230769230769,110,0.13380895392668601,0.3378705941820298,False,-0.054734544483853065,0.06826892056418987,False,0.20627515912174876,0.3920627852879105,False,0.9371152709315148,0.8348497247557028,0.14345574359629354,-0.27153735886298047,0.13640080768554497,-0.27153735886298025,0.7310232139337223,0.10056721799550972,-0.21680281437912718,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.2,half,10,0.6410256410256411,352,0.013115520709434336,0.03946294475539769,False,-0.0062962592478698065,0.011208922173360003,False,0.06408716406079473,0.07275220477347388,False,0.9624478448547503,0.8524423223914571,0.13516268252220098,-0.2219991357439406,0.12237884777295327,-0.22199913574394126,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.2,half,25,0.6410256410256411,352,0.053573707270202386,0.07082790621601853,False,-0.007652940693311683,0.013024308428270626,False,0.1034282963768095,0.10466817872476686,False,0.8568800242750312,0.7489940480938382,0.11824493683130277,-0.2244557550724391,0.1052938849926941,-0.22445575507243964,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD"
BROAD136,BUDGET,0.2,skip,10,0.6410256410256411,352,-0.03391514365775361,0.12743693898096087,False,-0.062168444598773354,0.05566849644947136,True,0.18191987926798858,0.18219940191603468,False,0.9154171804875624,0.6985632186076824,0.1345452940087173,-0.27787132109484414,0.10422568167652835,-0.277871321094844,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.2,skip,25,0.6410256410256411,352,0.05513372116955506,0.1978939976835251,False,-0.06286421979022971,0.05656529790609566,True,0.2683207830903077,0.2536110588678092,True,0.8584400381743839,0.6446662817622812,0.12484798708174738,-0.2796670341693571,0.09471793062604994,-0.2796670341693569,0.7310232139337223,0.10056721799550972,-0.21680281437912718,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.3,half,10,0.19692307692307692,268,-0.008118614373006539,0.030668550794871408,False,-0.005021572706221167,0.008336979736080607,False,0.030945506358721397,0.043571762228208355,False,0.9412137097723094,0.83959840536519,0.13126287264128633,-0.22072444920229195,0.11966117282878819,-0.22072444920229184,0.8757653518480898,0.12397539681393677,-0.21570287649607056,False,False,"H2,OOS,DD"
BROAD136,BUDGET,0.3,half,25,0.19692307692307692,268,0.007659582169338819,0.034904202545425256,False,-0.006711708702047847,0.010707116723391752,False,0.04548047114079423,0.05268779492016329,False,0.8109658991741676,0.7115144274947797,0.11059583881062163,-0.22351452308117525,0.09871081565157769,-0.22351452308117525,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,False,"H2,OOS,DD"
