panel,fold,chooser,ladder_set,ladder,rung,raw_widest,med_widest,runner_up,MULTIPLE,INFLATION,V,null_median,call_IID95,call_BOOT95,moved,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
U56,2014,CH_IID90/ALL4,ALL4,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_IID95/ALL4,ALL4,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_BOOT95/ALL4,ALL4,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_RAW/NG,NG,N,5,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,True,0.8885729905166772,0.13891628282910418,-0.12355354011261654
U56,2014,CH_POINT/NG,NG,N,5,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,True,0.8885729905166772,0.13891628282910418,-0.12355354011261654
U56,2014,CH_MED/NG,NG,N,5,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,True,0.8885729905166772,0.13891628282910418,-0.12355354011261654
U56,2014,CH_IID90/NG,NG,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_IID95/NG,NG,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_BOOT95/NG,NG,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2014,CH_ANCHOR/NG,NG,CADENCE,W,N,N,CADENCE,3.4793359086595093,2.2460653734250635,1.5490804274115184,1.34305897535513,TIE,TIE,False,0.8921107325943569,0.10373475298415302,-0.07826813890585593
U56,2015,CH_RAW/ALL4,ALL4,N,5,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,True,0.7610259833597219,0.12206687750809797,-0.14280901515986433
U56,2015,CH_POINT/ALL4,ALL4,N,5,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,True,0.7610259833597219,0.12206687750809797,-0.14280901515986433
U56,2015,CH_MED/ALL4,ALL4,CADENCE,M,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,True,0.808762004925264,0.09923159939014092,-0.09255727633811384
U56,2015,CH_IID90/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_IID95/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_BOOT95/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_RAW/NG,NG,N,5,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,True,0.7610259833597219,0.12206687750809797,-0.14280901515986433
U56,2015,CH_POINT/NG,NG,N,5,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,True,0.7610259833597219,0.12206687750809797,-0.14280901515986433
U56,2015,CH_MED/NG,NG,CADENCE,M,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,True,0.808762004925264,0.09923159939014092,-0.09255727633811384
U56,2015,CH_IID90/NG,NG,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_IID95/NG,NG,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_BOOT95/NG,NG,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2015,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,N,2.500221301276333,2.2460653734250635,1.1131560687673585,1.34305897535513,TIE,TIE,False,1.1970392197168795,0.15798350958717,-0.08881947972487758
U56,2016,CH_RAW/ALL4,ALL4,H,252,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,True,0.826622835623928,0.08053107692211636,-0.08491962203199499
U56,2016,CH_POINT/ALL4,ALL4,H,252,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,True,0.826622835623928,0.08053107692211636,-0.08491962203199499
U56,2016,CH_MED/ALL4,ALL4,H,252,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,True,0.826622835623928,0.08053107692211636,-0.08491962203199499
U56,2016,CH_IID90/ALL4,ALL4,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_IID95/ALL4,ALL4,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_BOOT95/ALL4,ALL4,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_ANCHOR/ALL4,ALL4,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_RAW/NG,NG,H,252,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,True,0.826622835623928,0.08053107692211636,-0.08491962203199499
U56,2016,CH_POINT/NG,NG,H,252,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,True,0.826622835623928,0.08053107692211636,-0.08491962203199499
U56,2016,CH_MED/NG,NG,H,252,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,True,0.826622835623928,0.08053107692211636,-0.08491962203199499
U56,2016,CH_IID90/NG,NG,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_IID95/NG,NG,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_BOOT95/NG,NG,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2016,CH_ANCHOR/NG,NG,CADENCE,W,H,H,N,1.251150052053074,0.8123186710295441,1.5402207245431756,1.6580260130611193,TIE,TIE,False,1.064881337722707,0.11184319115481611,-0.09767817796404488
U56,2017,CH_RAW/ALL4,ALL4,N,40,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,True,2.86613974445938,0.19178119801782612,-0.018702207561756
U56,2017,CH_POINT/ALL4,ALL4,N,40,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,True,2.86613974445938,0.19178119801782612,-0.018702207561756
U56,2017,CH_MED/ALL4,ALL4,N,40,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,True,2.86613974445938,0.19178119801782612,-0.018702207561756
U56,2017,CH_IID90/ALL4,ALL4,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_IID95/ALL4,ALL4,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_BOOT95/ALL4,ALL4,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_RAW/NG,NG,N,40,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,True,2.86613974445938,0.19178119801782612,-0.018702207561756
U56,2017,CH_POINT/NG,NG,N,40,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,True,2.86613974445938,0.19178119801782612,-0.018702207561756
U56,2017,CH_MED/NG,NG,N,40,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,True,2.86613974445938,0.19178119801782612,-0.018702207561756
U56,2017,CH_IID90/NG,NG,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_IID95/NG,NG,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_BOOT95/NG,NG,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2017,CH_ANCHOR/NG,NG,CADENCE,W,N,N,CADENCE,2.893555394909077,2.2460653734250635,1.2882774602845353,1.34305897535513,TIE,TIE,False,2.2713449074391034,0.21556499666933648,-0.03043560622693453
U56,2018,CH_RAW/ALL4,ALL4,N,40,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_POINT/ALL4,ALL4,N,40,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_MED/ALL4,ALL4,N,40,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_IID90/ALL4,ALL4,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_IID95/ALL4,ALL4,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_BOOT95/ALL4,ALL4,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_RAW/NG,NG,N,40,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_POINT/NG,NG,N,40,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_MED/NG,NG,N,40,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,True,0.04209919524515937,-0.002891323629388931,-0.14305775180036628
U56,2018,CH_IID90/NG,NG,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_IID95/NG,NG,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_BOOT95/NG,NG,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2018,CH_ANCHOR/NG,NG,CADENCE,W,N,N,H,1.824946631134049,1.2310439679203555,1.4824382221026544,1.3161713601861529,TIE,TIE,False,0.27841926344661655,0.032518726530112785,-0.19104401517865222
U56,2019,CH_RAW/ALL4,ALL4,H,21,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_POINT/ALL4,ALL4,H,21,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_MED/ALL4,ALL4,H,21,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_IID90/ALL4,ALL4,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_IID95/ALL4,ALL4,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_BOOT95/ALL4,ALL4,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_ANCHOR/ALL4,ALL4,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_RAW/NG,NG,H,21,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_POINT/NG,NG,H,21,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_MED/NG,NG,H,21,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,True,2.1357988034942097,0.1870846354963951,-0.05826413674870057
U56,2019,CH_IID90/NG,NG,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_IID95/NG,NG,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_BOOT95/NG,NG,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2019,CH_ANCHOR/NG,NG,CADENCE,W,H,H,N,1.0372052983866975,0.8123186710295441,1.2768453260739765,1.6580260130611193,TIE,TIE,False,1.9836618210743198,0.19024726985523865,-0.05151447023095257
U56,2020,CH_RAW/ALL4,ALL4,N,40,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_POINT/ALL4,ALL4,N,40,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_MED/ALL4,ALL4,CADENCE,M,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,True,1.1941273276180686,0.27113171645533596,-0.2307735785481958
U56,2020,CH_IID90/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_IID95/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_BOOT95/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_RAW/NG,NG,N,40,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_POINT/NG,NG,N,40,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,True,1.1016499328749216,0.24572552680275228,-0.2245551801328195
U56,2020,CH_MED/NG,NG,CADENCE,M,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,True,1.1941273276180686,0.27113171645533596,-0.2307735785481958
U56,2020,CH_IID90/NG,NG,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_IID95/NG,NG,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_BOOT95/NG,NG,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2020,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,N,2.4892806198975728,2.2460653734250635,1.1082850256052994,1.34305897535513,TIE,TIE,False,1.168455535411927,0.24876864581787017,-0.19127561830465045
U56,2021,CH_RAW/ALL4,ALL4,N,15,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_POINT/ALL4,ALL4,N,15,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_MED/ALL4,ALL4,N,15,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_IID90/ALL4,ALL4,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_IID95/ALL4,ALL4,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_BOOT95/ALL4,ALL4,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_RAW/NG,NG,N,15,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_POINT/NG,NG,N,15,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_MED/NG,NG,N,15,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,True,1.3283496219554352,0.19799368284748842,-0.08936859034796574
U56,2021,CH_IID90/NG,NG,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_IID95/NG,NG,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_BOOT95/NG,NG,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
U56,2021,CH_ANCHOR/NG,NG,CADENCE,W,N,N,H,1.7268010264740012,1.2310439679203555,1.4027127149578134,1.3161713601861529,TIE,TIE,False,1.5090824586740197,0.20393825837823965,-0.07246656298645149
