panel,k,draw,block,lo,hi,width,Sharpe,CAGR,MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
MIX q=1.00 k=40 d4,40,4,B3,4,10,6,0.1839345237842845,0.015161834915988104,-0.5756021971027474,0.16794958720971828,0.009606244166446842,-0.5756021971027476
MIX q=1.00 k=40 d4,40,4,B4,10,20,10,0.2192273282603425,0.023804897724986285,-0.7146789862033274,0.09254167723107347,-0.0022110818621239314,-0.6445377853921999
MIX q=1.00 k=40 d5,40,5,B1,0,2,2,0.11531203617063297,-0.025279239314763946,-0.7547512095389681,0.12397766262774708,-0.0287124920580204,-0.6426809125878445
MIX q=1.00 k=40 d5,40,5,B2,2,4,2,0.535641401982603,0.12964711408658847,-0.5513257799912316,0.44749167176232485,0.10047158562002734,-0.5513257799912316
MIX q=1.00 k=40 d5,40,5,B3,4,10,6,0.21560657835383623,0.02328953893117225,-0.6515722476931014,0.17100346493442836,0.01185455139317626,-0.6455937396476583
MIX q=1.00 k=40 d5,40,5,B4,10,20,10,0.34526942408828554,0.05059458943396544,-0.46063867947024373,0.3411239274981534,0.051377133403235575,-0.46063867947024384
MIX q=1.00 k=40 d6,40,6,B1,0,2,2,0.3220938567400274,0.052241378116938186,-0.5996532645302393,0.3351216316387261,0.05572248149968795,-0.5689491247270435
MIX q=1.00 k=40 d6,40,6,B2,2,4,2,0.1321102103723753,-0.00976143852770539,-0.7250317161686897,-0.061779872949235703,-0.07755330391799897,-0.7250317161686903
MIX q=1.00 k=40 d6,40,6,B3,4,10,6,0.003920017020356698,-0.025642319450345563,-0.7281971187106067,0.11024924755272125,-0.002596936322058707,-0.6703704620104937
MIX q=1.00 k=40 d6,40,6,B4,10,20,10,-0.38274099086277513,-0.09699816236172865,-0.855175949559252,-0.06845867359121154,-0.03579557563010405,-0.5030611018031759
MIX q=1.00 k=40 d7,40,7,B1,0,2,2,0.23394997347189064,0.014428801006960645,-0.8683601020045453,0.4061842868754919,0.088996207954958,-0.8683601020045456
MIX q=1.00 k=40 d7,40,7,B2,2,4,2,0.48943109614150804,0.11203790201106179,-0.46638693047718516,0.5058278129985552,0.1218166834551544,-0.46638693047718527
MIX q=1.00 k=40 d7,40,7,B3,4,10,6,0.05923698556245544,-0.012473833173668014,-0.7269572530323725,-0.07294211614602687,-0.04500873931558769,-0.7269572530323718
MIX q=1.00 k=40 d7,40,7,B4,10,20,10,0.10585540512491896,0.001488070505969441,-0.5702569766653927,-0.042990446896523024,-0.03181104875293472,-0.5702569766653927
MIX q=1.00 k=60 d0,60,0,B1,0,3,3,0.2265620365236743,0.018874300668829225,-0.6033274672533897,0.19556435148562554,0.005067439186244194,-0.6033274672533884
MIX q=1.00 k=60 d0,60,0,B2,3,6,3,0.3425759293109987,0.05971104055750387,-0.6494022904089733,0.392172624271792,0.07782408731709256,-0.6494022904089736
MIX q=1.00 k=60 d0,60,0,B3,6,15,9,0.12145190003539559,0.0014517328373804261,-0.47686387636164085,0.17512110659283456,0.012772849465739533,-0.4727501694940476
MIX q=1.00 k=60 d0,60,0,B4,15,30,15,0.39008802523861813,0.05867064138594791,-0.4184252375994324,0.13842625470552344,0.008372083060973923,-0.41842523759943306
MIX q=1.00 k=60 d1,60,1,B1,0,3,3,0.3594846361670188,0.06631227209466761,-0.6183562442554891,0.4710478565815171,0.10924953152351446,-0.5449632544807091
MIX q=1.00 k=60 d1,60,1,B2,3,6,3,-0.09228324193218379,-0.06737556171640724,-0.8662908009872506,-0.13846887118082296,-0.0866746745267103,-0.8035302282356263
MIX q=1.00 k=60 d1,60,1,B3,6,15,9,0.46273911891853753,0.07858805742161357,-0.47357159556145156,0.6656964192115629,0.12986251037879848,-0.46592655981186004
MIX q=1.00 k=60 d1,60,1,B4,15,30,15,0.4150229031662554,0.06395207511526779,-0.5266701932908376,0.09513157281011073,-0.0005333080137832624,-0.5266701932908366
MIX q=1.00 k=60 d2,60,2,B1,0,3,3,0.48003416846608005,0.108610628749503,-0.5480811715732861,0.508578895235365,0.12135487575943671,-0.5480811715732868
MIX q=1.00 k=60 d2,60,2,B2,3,6,3,0.22669836546984962,0.02421415636497426,-0.5824928122228522,0.15396720859334737,0.0017333847594296348,-0.5824928122228525
MIX q=1.00 k=60 d2,60,2,B3,6,15,9,0.3819601846166447,0.060351259898891785,-0.5202460467138823,0.39194691033584705,0.06564636153137715,-0.34825638396959524
MIX q=1.00 k=60 d2,60,2,B4,15,30,15,0.43023238176374795,0.06526223561914346,-0.4771638856698065,0.21058867592584105,0.022399661021097472,-0.4771638856698066
MIX q=1.00 k=60 d3,60,3,B1,0,3,3,0.5789193909678616,0.14681648356402932,-0.5540856533684946,0.7398572027866389,0.22327080915233055,-0.5540856533684946
MIX q=1.00 k=60 d3,60,3,B2,3,6,3,0.060281215876448115,-0.02455858169701286,-0.7753479940218231,-0.20016045169671184,-0.10456296913786867,-0.7645710881596177
MIX q=1.00 k=60 d3,60,3,B3,6,15,9,0.32110387805315094,0.04696752708812757,-0.5457028351615831,0.16565723593497705,0.011791441743309372,-0.5457028351615828
MIX q=1.00 k=60 d3,60,3,B4,15,30,15,0.2723880554411161,0.03413826350016502,-0.4550648820733263,0.12625625805655608,0.005170132434208385,-0.45506488207332607
MIX q=1.00 k=60 d4,60,4,B1,0,3,3,0.6705656483914869,0.17803202889122116,-0.3985988939115974,0.7404444618370093,0.21782119440179004,-0.3985988939115971
MIX q=1.00 k=60 d4,60,4,B2,3,6,3,-0.07326371317356897,-0.0573622005979777,-0.8783122311695588,-0.09587396735768147,-0.06773941200596523,-0.8468552529600331
MIX q=1.00 k=60 d4,60,4,B3,6,15,9,0.10561359437264661,-0.000573180289890507,-0.6805212718504795,0.14374769717185046,0.0063482259102842775,-0.6009529256727228
MIX q=1.00 k=60 d4,60,4,B4,15,30,15,0.421992377546183,0.06440165870286862,-0.4591985862120107,0.19136293425661097,0.01837529421429518,-0.45919858621201126
MIX q=1.00 k=60 d5,60,5,B1,0,3,3,0.48103210312180406,0.1083715984284439,-0.6658066830505496,0.4252278291689823,0.09121999537468595,-0.6658066830505489
MIX q=1.00 k=60 d5,60,5,B2,3,6,3,0.16117446987962392,0.005787084001557696,-0.5500492717451074,0.1680878050125308,0.0055349687540320325,-0.5500492717451071
MIX q=1.00 k=60 d5,60,5,B3,6,15,9,0.2818458355762903,0.03701568017453094,-0.4646603164356099,0.18089175704955224,0.01604339063906668,-0.4460639486285185
MIX q=1.00 k=60 d5,60,5,B4,15,30,15,0.4763643721358829,0.07490115114034901,-0.45287328914303004,0.7206697018003201,0.13372730811308853,-0.3317317398118076
MIX q=1.00 k=60 d6,60,6,B1,0,3,3,0.2274584656831292,0.02101065124039203,-0.6461495634315926,0.23473043774612729,0.0220952753303143,-0.6461495634315928
MIX q=1.00 k=60 d6,60,6,B2,3,6,3,0.2858229707697031,0.041858387947530495,-0.7269250334985868,0.22639665178271007,0.022454887925914102,-0.7269250334985865
MIX q=1.00 k=60 d6,60,6,B3,6,15,9,0.3139487630783825,0.04523111574452532,-0.5754501741949201,0.22047475118877516,0.024459717643943613,-0.5754501741949198
MIX q=1.00 k=60 d6,60,6,B4,15,30,15,-0.1579014756313221,-0.04563042414005414,-0.6960825190992395,-0.2234437880883771,-0.061875561106278454,-0.6960825190992402
MIX q=1.00 k=60 d7,60,7,B1,0,3,3,0.2666658109513703,0.03298178874653068,-0.629506348421224,0.29984220329428435,0.04331351966190078,-0.5494886143858029
MIX q=1.00 k=60 d7,60,7,B2,3,6,3,0.3891217117116466,0.07306643670461455,-0.5827290558305309,0.4446513622356619,0.09135445531261532,-0.5827290558305298
MIX q=1.00 k=60 d7,60,7,B3,6,15,9,-0.029936382251336432,-0.028263581700235796,-0.6713156944652265,-0.21968985527380192,-0.0687335930463101,-0.671315694465227
MIX q=1.00 k=60 d7,60,7,B4,15,30,15,-0.32740597261378723,-0.07885140376512245,-0.7516426890890515,-0.3375533357865402,-0.08189845479940316,-0.678948844563367
MIX q=1.00 k=80 d0,80,0,B1,0,4,4,-0.1220704232527696,-0.0846233063788614,-0.8150900078591321,-0.26671354903981914,-0.13673407089571188,-0.8150900078591312
MIX q=1.00 k=80 d0,80,0,B2,4,8,4,-0.1998838455905924,-0.083209394456073,-0.8476898436073772,-0.11362471364063087,-0.06818172822620916,-0.6986237151126055
MIX q=1.00 k=80 d0,80,0,B3,8,20,12,0.4878532652905179,0.08399948719547101,-0.5128358559551646,0.5884129601819181,0.11276409959578126,-0.5128358559551639
MIX q=1.00 k=80 d0,80,0,B4,20,40,20,0.13169376852119963,0.006708114243107133,-0.6332121209076693,-0.10327570821737755,-0.04235738847884185,-0.6332121209076685
MIX q=1.00 k=80 d1,80,1,B1,0,4,4,0.4154020304621218,0.08329096756482501,-0.5705958930796626,0.4988614117694728,0.11329288446825814,-0.5705958930796625
MIX q=1.00 k=80 d1,80,1,B2,4,8,4,0.07529083941324853,-0.016872956577662745,-0.6320248224896399,-0.08940267619963435,-0.07021212373818497,-0.6320248224896376
MIX q=1.00 k=80 d1,80,1,B3,8,20,12,0.1863342382274026,0.017203752744575418,-0.5864130122907796,-0.027700858853764377,-0.028552793446043667,-0.5864130122907792
MIX q=1.00 k=80 d1,80,1,B4,20,40,20,0.1397602545627263,0.009187933746525268,-0.4120793097961071,0.16037460743937398,0.012692972877717645,-0.41207930979610696
MIX q=1.00 k=80 d2,80,2,B1,0,4,4,0.6389539788478005,0.15710312154408967,-0.4742155604476572,0.7776625160630657,0.21632565874912557,-0.47421556044765645
MIX q=1.00 k=80 d2,80,2,B2,4,8,4,0.5297211610935879,0.10851486000131816,-0.5160811197426477,0.5275069884818603,0.11161212965229117,-0.5160811197426478
MIX q=1.00 k=80 d2,80,2,B3,8,20,12,0.3844855755175081,0.05669045422240071,-0.5920700702318457,0.23609388792805874,0.027722983111298616,-0.5356605159328691
MIX q=1.00 k=80 d2,80,2,B4,20,40,20,-0.061287735144021416,-0.027656818563745356,-0.5547263229109152,-0.1520095322067568,-0.04567789124065813,-0.5346675331537482
MIX q=1.00 k=80 d3,80,3,B1,0,4,4,0.6810919372898885,0.18180072616328902,-0.49296790553316017,0.9283753500814008,0.2968808221267212,-0.47183474805867565
MIX q=1.00 k=80 d3,80,3,B2,4,8,4,0.5482244020245627,0.11413166296753818,-0.42322985319459305,0.6428131206996006,0.145631585156077,-0.31793582782092655
MIX q=1.00 k=80 d3,80,3,B3,8,20,12,0.27485932588008594,0.03525714316874495,-0.42800448486114195,0.22889451890356127,0.02632841853430201,-0.3992477993280612
MIX q=1.00 k=80 d3,80,3,B4,20,40,20,-0.08394051283763375,-0.030429807915411944,-0.694405509756821,-0.07737295894986795,-0.03360862611388027,-0.6149440909523962
MIX q=1.00 k=80 d4,80,4,B1,0,4,4,0.3411437834185854,0.059475343032092676,-0.5454723798224148,0.3445865414807678,0.061029422485287865,-0.4792239322507489
MIX q=1.00 k=80 d4,80,4,B2,4,8,4,0.22143764899880555,0.023729577496158782,-0.6718302778708314,0.5267264428735483,0.11590606886001176,-0.36964072056918085
MIX q=1.00 k=80 d4,80,4,B3,8,20,12,0.18870010434762574,0.017733563369737526,-0.542320142277479,0.0463843264276407,-0.014051848198547212,-0.5423201422774794
MIX q=1.00 k=80 d4,80,4,B4,20,40,20,0.2839804290620235,0.036203526502370575,-0.390126658617614,0.21818817015865308,0.023884084386820437,-0.3901266586176141
MIX q=1.00 k=80 d5,80,5,B1,0,4,4,0.49096525312874,0.1073058921478185,-0.6327149254859732,0.6631055618347748,0.171015557065761,-0.4966622374974691
MIX q=1.00 k=80 d5,80,5,B2,4,8,4,0.25193875792292214,0.032244103032218696,-0.49973911188380027,0.08183153071866292,-0.013072146674591445,-0.4997391118837994
MIX q=1.00 k=80 d5,80,5,B3,8,20,12,0.1832534924456542,0.016498337184965628,-0.6273484574737958,0.19380935072183608,0.01848233300633928,-0.5191219054894598
MIX q=1.00 k=80 d5,80,5,B4,20,40,20,0.08714014018085739,-0.002144028500107531,-0.7350498748010426,-0.010229532831560714,-0.02272241351809412,-0.6287361122488263
MIX q=1.00 k=80 d6,80,6,B1,0,4,4,0.6299021858415605,0.15325537133695621,-0.41629520548216725,0.7804175290596586,0.20972600477603032,-0.3433017554793002
MIX q=1.00 k=80 d6,80,6,B2,4,8,4,0.23789717096959903,0.027766511036791064,-0.44335492319572,0.15536371104784052,0.003102165286616554,-0.44335492319571923
MIX q=1.00 k=80 d6,80,6,B3,8,20,12,0.21418030118853829,0.023060109800246087,-0.5452307429972181,0.29540968762108744,0.04061101917439114,-0.5452307429972167
MIX q=1.00 k=80 d6,80,6,B4,20,40,20,0.07970951162148653,-0.002143984332007798,-0.5253753495881527,0.003464426832664636,-0.018331723741588646,-0.5253753495881528
MIX q=1.00 k=80 d7,80,7,B1,0,4,4,0.4878042058730765,0.10788588484374473,-0.4143427487368264,0.45943734631650274,0.10072968142931771,-0.4143427487368265
MIX q=1.00 k=80 d7,80,7,B2,4,8,4,0.3493699185057215,0.058533319196721445,-0.4690674127393144,0.3739958637576925,0.06677926412484525,-0.46906741273931407
MIX q=1.00 k=80 d7,80,7,B3,8,20,12,0.08543905204080017,-0.0035969328468687944,-0.5435584403249558,0.032859139860942334,-0.014364007289934366,-0.5435584403249556
MIX q=1.00 k=80 d7,80,7,B4,20,40,20,0.43578801714596854,0.06640678998061267,-0.46898382328576826,0.43199065838632666,0.06924199949779686,-0.4689838232857686
MIX q=1.00 k=100 d0,100,0,B1,0,5,5,0.5747536568601329,0.1325104000658448,-0.4959141262762513,0.49879551547526907,0.1119994498860144,-0.4959141262762511
MIX q=1.00 k=100 d0,100,0,B2,5,10,5,0.13592697452409322,0.003238818606706273,-0.5190340487322427,0.21164999952655494,0.021705601227192117,-0.5190340487322422
MIX q=1.00 k=100 d0,100,0,B3,10,25,15,0.521234334710949,0.08386658540776337,-0.3782663144577604,0.48222816478220054,0.07759793933099313,-0.37826631445776104
MIX q=1.00 k=100 d0,100,0,B4,25,50,25,0.14606560319724515,0.010339781947291016,-0.5733236657715088,-0.014200355884020997,-0.018455560964745432,-0.5733236657715098
MIX q=1.00 k=100 d1,100,1,B1,0,5,5,0.663779048865488,0.1612529399487037,-0.4155970270183317,0.8110495622469672,0.22390629963917963,-0.4155970270183317
MIX q=1.00 k=100 d1,100,1,B2,5,10,5,0.3431941781002275,0.055767707251609844,-0.4554366181239756,0.244559218523628,0.03023027153699287,-0.4457628329599562
MIX q=1.00 k=100 d1,100,1,B3,10,25,15,0.22696083983913704,0.02540307406686715,-0.43214204980560733,0.002233918698948059,-0.018896054943234097,-0.4321420498056071
MIX q=1.00 k=100 d1,100,1,B4,25,50,25,-0.13976669922946183,-0.03798213953802321,-0.5655331383072919,-0.12506197977010378,-0.03814588940996655,-0.48153923299419976
MIX q=1.00 k=100 d2,100,2,B1,0,5,5,0.6131451429823702,0.1436802522200098,-0.46265924339904596,0.7475472051130381,0.19879934717456438,-0.46265924339904696
MIX q=1.00 k=100 d2,100,2,B2,5,10,5,0.18161884007137052,0.014380450546323642,-0.5637927733353816,0.2987279584375976,0.04466459183075533,-0.5637927733353816
MIX q=1.00 k=100 d2,100,2,B3,10,25,15,0.3633862893714409,0.05311504612760176,-0.48390034754885114,0.19987470478292896,0.020057325483587407,-0.48390034754885025
MIX q=1.00 k=100 d2,100,2,B4,25,50,25,0.0678118173678103,-0.004451834279471822,-0.5188373446728758,0.13765730830961342,0.007995636926674266,-0.39763289322595985
MIX q=1.00 k=100 d3,100,3,B1,0,5,5,0.5275911526721583,0.11480981297973414,-0.3914134324952335,0.4522845250550248,0.09418304713595327,-0.3914134324952323
MIX q=1.00 k=100 d3,100,3,B2,5,10,5,0.24741799625203975,0.030957798943553216,-0.5863347929014258,0.2104538303946097,0.020767684258810704,-0.586334792901424
MIX q=1.00 k=100 d3,100,3,B3,10,25,15,0.05399891711907188,-0.010102903088810011,-0.6445264877893714,-0.13409394385432302,-0.05131372166370851,-0.6445264877893704
MIX q=1.00 k=100 d3,100,3,B4,25,50,25,0.054126312489099465,-0.005586209822815991,-0.5933837686766108,-0.07813968501625132,-0.029359697130294182,-0.4900166869045087
MIX q=1.00 k=100 d4,100,4,B1,0,5,5,0.5985688882164928,0.14057527137292136,-0.42294023635936384,0.6206041898912529,0.1541375796481439,-0.42294023635936273
MIX q=1.00 k=100 d4,100,4,B2,5,10,5,0.45837477303017093,0.08727325206048753,-0.4441107310244716,0.5968067448860291,0.13038391952939166,-0.37910775839150035
MIX q=1.00 k=100 d4,100,4,B3,10,25,15,0.24811218422306594,0.029797104178315825,-0.46202186854411265,0.1189266855740478,0.003366578033335399,-0.4620218685441133
MIX q=1.00 k=100 d4,100,4,B4,25,50,25,0.030888180975878348,-0.010835397561224314,-0.6535384561021986,-0.09216822703334067,-0.037897023577921685,-0.6057979480598313
MIX q=1.00 k=100 d5,100,5,B1,0,5,5,0.3696621826012521,0.06731962263485847,-0.6463401682151437,0.17113024420359108,0.0034319342104456307,-0.6463401682151435
MIX q=1.00 k=100 d5,100,5,B2,5,10,5,0.253830875725232,0.03271604523825711,-0.4948422964489291,0.41034622849885233,0.07778304515410617,-0.4794672842333062
MIX q=1.00 k=100 d5,100,5,B3,10,25,15,0.1314625136839615,0.005994656559078937,-0.43457287953588974,0.04715064455108295,-0.012452299163213665,-0.4345728795358904
MIX q=1.00 k=100 d5,100,5,B4,25,50,25,0.39223754824827284,0.05450911907736011,-0.40613459875535873,0.2845777341467038,0.035031014860998466,-0.4061345987553593
MIX q=1.00 k=100 d6,100,6,B1,0,5,5,0.5752946136707452,0.12766952939553144,-0.453380804366077,0.49338610575600417,0.10552631984777139,-0.45338080436607797
MIX q=1.00 k=100 d6,100,6,B2,5,10,5,0.17646301751451485,0.012946388876881265,-0.5493546001231253,0.2579663417794227,0.03373942591968215,-0.4786508188112887
MIX q=1.00 k=100 d6,100,6,B3,10,25,15,0.03968639056340315,-0.011364694486791449,-0.5327437156790866,-0.15417650817239248,-0.050607523404081256,-0.5327437156790864
MIX q=1.00 k=100 d6,100,6,B4,25,50,25,0.0771919197875652,-0.0020219632372191487,-0.5611268467302826,-0.2648861113511913,-0.06513585854512693,-0.561126846730281
MIX q=1.00 k=100 d7,100,7,B1,0,5,5,0.43315177928231297,0.0864827285640466,-0.47406199403191507,0.7244992413865723,0.18984664148863062,-0.37651737900035764
MIX q=1.00 k=100 d7,100,7,B2,5,10,5,0.6533024818154185,0.15647763057573227,-0.3801064699179483,0.764902204369197,0.2085462166970664,-0.38010646991794783
MIX q=1.00 k=100 d7,100,7,B3,10,25,15,0.35089658513382377,0.05079370499937785,-0.46350552682997015,0.36562849408642845,0.055513161502724895,-0.46350552682997015
MIX q=1.00 k=100 d7,100,7,B4,25,50,25,0.5861659616524721,0.10028523222780672,-0.40055763145704615,0.6418121966724348,0.12346898170351972,-0.2769503325204028
MIX q=1.00 k=200 d0,200,0,B1,0,10,10,0.3828722084231999,0.06749028960621484,-0.4922664869302167,0.43304852040961805,0.08410062071754609,-0.4922664869302178
MIX q=1.00 k=200 d0,200,0,B2,10,20,10,0.32549067007016413,0.048105320424601805,-0.5580931254520756,0.39726787151328363,0.06627294624754154,-0.5580931254520758
MIX q=1.00 k=200 d0,200,0,B3,20,50,30,0.23602545701931837,0.027163371516403245,-0.49778520224329814,0.11021866710054942,0.0017362531749456345,-0.49778520224329903
MIX q=1.00 k=200 d0,200,0,B4,50,100,50,0.21592044546913766,0.02257913834565195,-0.4283493608011658,0.15151487829097415,0.011052765477300497,-0.37240739820417346
MIX q=1.00 k=200 d1,200,1,B1,0,10,10,0.47113919711349533,0.09047723797406504,-0.39980455476754684,0.5540453202293009,0.11763191182558286,-0.3998045547675466
MIX q=1.00 k=200 d1,200,1,B2,10,20,10,0.4987348521564206,0.08870469033000039,-0.36379127460778105,0.4865956377779302,0.08875032381773562,-0.3637912746077807
MIX q=1.00 k=200 d1,200,1,B3,20,50,30,0.39891627591798534,0.05749650862109479,-0.40469881354999526,0.25351412499550924,0.030648358780049456,-0.40469881354999593
MIX q=1.00 k=200 d1,200,1,B4,50,100,50,-0.05065630004047382,-0.019913690821479868,-0.5143459438015419,0.01729855654128982,-0.010733858589529022,-0.44913831665089776
MIX q=1.00 k=200 d2,200,2,B1,0,10,10,0.5482686279336617,0.11226116532213815,-0.4210150361198579,0.6139715477974095,0.13821549929852828,-0.42101503611985813
MIX q=1.00 k=200 d2,200,2,B2,10,20,10,0.2757853019413979,0.03640181789604613,-0.5368840807758367,0.46634351154705783,0.08140940446530309,-0.3880690825740233
MIX q=1.00 k=200 d2,200,2,B3,20,50,30,0.3021305279405404,0.03907464853794451,-0.4377805772384894,0.25902273534298487,0.03173997368446546,-0.43778057723849073
MIX q=1.00 k=200 d2,200,2,B4,50,100,50,0.30055618544969276,0.03481171258353544,-0.47009215593579934,0.1408764265385061,0.009762713785701038,-0.47009215593579934
MIX q=1.00 k=200 d3,200,3,B1,0,10,10,0.39382848341015264,0.06933081183515477,-0.4202020462750997,0.5456165640645163,0.11500755957154363,-0.4202020462750998
MIX q=1.00 k=200 d3,200,3,B2,10,20,10,0.2799517769418352,0.037840412552848424,-0.4025177915675283,0.3057227250643073,0.044879962633725734,-0.4025177915675274
MIX q=1.00 k=200 d3,200,3,B3,20,50,30,0.475401647280618,0.07165805289439175,-0.4447774669128636,0.4298971642100941,0.06547633225086003,-0.44477746691286246
MIX q=1.00 k=200 d3,200,3,B4,50,100,50,0.2784367255070996,0.03227861489131878,-0.47089991334091663,0.10560903608661229,0.003682986864267823,-0.467331590540242
MIX q=1.00 k=200 d4,200,4,B1,0,10,10,0.6254827589152352,0.13123582422538393,-0.4168494800760739,0.5957290698728919,0.12790673327198476,-0.4168494800760736
MIX q=1.00 k=200 d4,200,4,B2,10,20,10,0.355799524399694,0.055011813957836164,-0.40116757619215393,0.3577464009860625,0.056688824265272775,-0.4011675761921524
MIX q=1.00 k=200 d4,200,4,B3,20,50,30,0.04877052582137608,-0.008814282151830999,-0.6656655861553513,0.07309042501783199,-0.004777855925803487,-0.5271851446772018
MIX q=1.00 k=200 d4,200,4,B4,50,100,50,0.15401414789199122,0.011858577611615795,-0.4926962820680719,0.1795129165788484,0.016184186613508622,-0.45094468375933405
MIX q=1.00 k=200 d5,200,5,B1,0,10,10,0.4715859669032741,0.09064418326367973,-0.4680473841153744,0.5508812540093484,0.11794303826450636,-0.46804738411537417
MIX q=1.00 k=200 d5,200,5,B2,10,20,10,0.5198024962661217,0.09239158219399468,-0.4164537249298207,0.6155099929208213,0.11769225977877329,-0.34991513435460786
MIX q=1.00 k=200 d5,200,5,B3,20,50,30,0.11629179086996523,0.004348176393309089,-0.5482048198471723,0.12788133983399785,0.00605343527226343,-0.495142260613208
MIX q=1.00 k=200 d5,200,5,B4,50,100,50,0.02971773038688026,-0.009070502876861175,-0.5103806765100755,-0.17903501431967303,-0.045506814373522664,-0.510380676510076
MIX q=1.00 k=200 d6,200,6,B1,0,10,10,0.504593707089183,0.09980234480662742,-0.41668434516479447,0.5806907270444612,0.1263907474997823,-0.41668434516479413
MIX q=1.00 k=200 d6,200,6,B2,10,20,10,0.3124491823445581,0.0453014952708537,-0.5107969715293696,0.29337448349577594,0.04160709501949755,-0.5107969715293694
MIX q=1.00 k=200 d6,200,6,B3,20,50,30,0.12637497525272828,0.006232276323369534,-0.5155309266399318,0.1556022524526532,0.011576642772678003,-0.4872700439972517
MIX q=1.00 k=200 d6,200,6,B4,50,100,50,0.22226855477884955,0.023211213544105602,-0.45439878569212855,0.04842024893188388,-0.006812804453127597,-0.4543987856921281
MIX q=1.00 k=200 d7,200,7,B1,0,10,10,0.6138871117254632,0.1285969502668758,-0.4307643202795868,0.6659030039671451,0.1481226196449812,-0.43076432027958833
MIX q=1.00 k=200 d7,200,7,B2,10,20,10,0.30325121876174577,0.042607295308012105,-0.5397683018425314,0.3578791338590784,0.056538473824909063,-0.5397683018425306
MIX q=1.00 k=200 d7,200,7,B3,20,50,30,0.1928640673379465,0.018609054811378645,-0.528653884689401,0.22953247936049367,0.025700847960461237,-0.46772377482309113
MIX q=1.00 k=200 d7,200,7,B4,50,100,50,0.22769323522537924,0.023738896433690204,-0.43406628286224724,0.2293780976859792,0.024519249507069185,-0.4340662828622466
MIX q=1.00 k=400 d0,400,0,B1,0,20,20,0.5181205691868295,0.09554823334811102,-0.45716780663656376,0.5217748863154251,0.09982545281448174,-0.45716780663656265
MIX q=1.00 k=400 d0,400,0,B2,20,40,20,0.37727117818469547,0.05578236015994276,-0.3420305122368963,0.39024056218472064,0.05978891195145897,-0.34203051223689596
