book,family,stride,h,IC,t,obs,IC_over_sqrt_h,IC_IS
SMALLk20d00,SMALL,21,5,-0.01704321461568752,-0.3991017842427313,100,-0.007621957287159049,0.04040606308577657
SMALLk20d00,SMALL,21,10,-0.07368962363725665,-1.7478419987633587,100,-0.023302705061431242,-0.058720795279417703
SMALLk20d00,SMALL,21,21,-0.04256019961698128,-1.0275751710693692,100,-0.009287396968440345,-0.0944954243447833
SMALLk20d00,SMALL,21,30,-0.029021223004218544,-0.6561387775015016,99,-0.00529852616193278,-0.1027817052632923
SMALLk20d00,SMALL,21,42,-0.07955439936204968,-1.8771696038789356,99,-0.012275510325786373,-0.16839111993156547
SMALLk20d00,SMALL,21,63,-0.10608620563384152,-2.3278119965946296,98,-0.013365605601981141,-0.21472790448918805
SMALLk20d00,SMALL,21,90,-0.1442100959623629,-3.3534254375928922,98,-0.015201078827750613,-0.25719589811097987
SMALLk20d00,SMALL,21,126,-0.1176497504296194,-2.5658135706260246,97,-0.010481072803502288,-0.20338848013483873
SMALLk20d00,SMALL,63,5,-0.09690087577359287,-1.3394612058546704,39,-0.04333538906180323,0.08629921027223245
SMALLk20d00,SMALL,63,10,-0.1904851649613367,-3.097111813361264,39,-0.06023669817507235,-0.05321472025527562
SMALLk20d00,SMALL,63,21,-0.1339680033901939,-2.224791212193033,39,-0.02923421505893639,-0.24764797191467072
SMALLk20d00,SMALL,63,30,-0.10421171399276924,-1.3801732876894865,38,-0.01902636883670549,-0.22384481869717096
SMALLk20d00,SMALL,63,42,-0.12027821186788179,-1.6699630242633645,38,-0.018559331018664398,-0.2581663805985913
SMALLk20d00,SMALL,63,63,-0.14046348958737065,-1.9848856954787348,38,-0.017696736272975872,-0.3156247401298458
SMALLk20d00,SMALL,63,90,-0.18527565545130215,-2.7830009155716806,38,-0.019529768873556886,-0.4097523365169602
SMALLk20d00,SMALL,63,126,-0.08691592098271876,-1.170587155010505,37,-0.007743085661267853,-0.2232615918213793
SMALLk20d01,SMALL,21,5,-0.013262614423834026,-0.3659968397078234,143,-0.005931221482212417,-0.09629428904544822
SMALLk20d01,SMALL,21,10,0.01231606287523925,0.3391086258045681,142,0.0038946810491598217,-0.052027944359161915
SMALLk20d01,SMALL,21,21,0.004438059770706967,0.13271706024939608,142,0.0009684640399049066,-0.057613334365366406
SMALLk20d01,SMALL,21,30,-0.0009918135689775765,-0.028105345875128678,141,-0.00018107955485624155,-0.02658951494349578
SMALLk20d01,SMALL,21,42,-0.03399337368970345,-0.9897803201848195,141,-0.005245291436834478,-0.0857164384121381
SMALLk20d01,SMALL,21,63,-0.041681565046818365,-1.173700781410999,140,-0.005251383589040176,-0.06738120208256872
SMALLk20d01,SMALL,21,90,-0.01949909157146882,-0.5455828519984554,139,-0.002055384722334446,-0.038771660510605266
SMALLk20d01,SMALL,21,126,0.034299808750071846,0.9959429656869337,137,0.003055669827967614,-0.004864546345867893
SMALLk20d01,SMALL,63,5,-0.02316652637024539,-0.3857590072959284,50,-0.01036038555328203,-0.11720825317391403
SMALLk20d01,SMALL,63,10,-0.08383650603093279,-1.5763053597932213,50,-0.026511431012819036,-0.17023902686030415
SMALLk20d01,SMALL,63,21,-0.06334430795948241,-1.092746652408481,50,-0.013822861241377233,-0.1131706735034828
SMALLk20d01,SMALL,63,30,-0.056479429335662454,-0.9913959210260674,49,-0.010311685827387115,-0.08072775716892445
SMALLk20d01,SMALL,63,42,-0.05097765695587376,-0.9426758128185805,49,-0.007866023241509658,-0.1228416909055737
SMALLk20d01,SMALL,63,63,-0.09381052265950199,-1.7249548993556256,49,-0.011819014919906279,-0.11142461070217285
SMALLk20d01,SMALL,63,90,-0.028524338160934505,-0.5239647434828328,49,-0.003006729244580386,0.024777008255594833
SMALLk20d01,SMALL,63,126,-0.023752553705020222,-0.43395686328220673,48,-0.0021160456672650874,-0.03189116248397273
SMALLk20d02,SMALL,21,5,0.05322693760271523,1.4393359847056926,133,0.023803810142762186,0.09816239583449003
SMALLk20d02,SMALL,21,10,0.03244503711832963,0.8928492265328078,132,0.010260021606262762,0.0842236993653255
SMALLk20d02,SMALL,21,21,0.06923542099438655,2.0080011834788163,132,0.015108407498995767,0.06965557072052825
SMALLk20d02,SMALL,21,30,0.07244634125426316,2.002970119711151,131,0.013226831771225682,0.06306345002525679
SMALLk20d02,SMALL,21,42,0.01803998484727258,0.5034132917330608,131,0.0027836300951995362,0.04852321198632254
SMALLk20d02,SMALL,21,63,-0.002515954819157627,-0.07314482669043569,130,-0.00031698051244597933,-0.002888931234831091
SMALLk20d02,SMALL,21,90,-0.023574271610919007,-0.6530170235404843,129,-0.0024849464156650267,-0.08433551338083356
SMALLk20d02,SMALL,21,126,-0.018602159469249743,-0.48165815632732795,127,-0.0016572120806682173,-0.12056039514855572
SMALLk20d02,SMALL,63,5,0.005018613213280675,0.0852984391026638,49,0.002244392059534848,0.01997808898960528
SMALLk20d02,SMALL,63,10,0.00383716324370949,0.06926043647255277,49,0.0012134175604001753,-0.0260309507100283
SMALLk20d02,SMALL,63,21,0.0600124713560318,1.0411900326565806,49,0.013095794887161184,0.01957760353753572
SMALLk20d02,SMALL,63,30,0.03218103602798908,0.541692776440686,48,0.005875426452138691,-0.08047522138051094
SMALLk20d02,SMALL,63,42,0.032534637453547594,0.5830803861529534,48,0.005020203548884537,-0.01930217895335738
SMALLk20d02,SMALL,63,63,0.006183985362955197,0.10489367680066891,48,0.0007791089229353785,-0.010822063686597347
SMALLk20d02,SMALL,63,90,-0.018811114819905446,-0.2977356391249302,48,-0.001982865605261644,-0.19921361350709435
SMALLk20d02,SMALL,63,126,0.004409119791652036,0.06330046220737195,47,0.000392795610419191,-0.195045178467306
SMALLk20d03,SMALL,21,5,0.08653903426091386,1.9680718044544232,110,0.03870143266291733,0.01443291101256312
SMALLk20d03,SMALL,21,10,0.03166221304923041,0.8052079746104827,109,0.010012470899707308,0.004794142513754277
SMALLk20d03,SMALL,21,21,0.025130177406712594,0.5863857024990942,109,0.005483854294949025,0.06143921435528532
SMALLk20d03,SMALL,21,30,0.019788777487286587,0.4495700221091878,108,0.003612919938412421,0.018792508647168332
SMALLk20d03,SMALL,21,42,-0.0152734066178438,-0.35533381760270416,108,-0.0023567378064664824,0.04000772736737593
SMALLk20d03,SMALL,21,63,-0.014297186028758532,-0.3446804051282028,108,-0.0018012761276248682,0.06359217699681352
SMALLk20d03,SMALL,21,90,-0.02713704187744745,-0.6421396885868856,108,-0.002860495376403528,0.01645307329999862
SMALLk20d03,SMALL,21,126,-0.04943783684802378,-1.254466448279908,106,-0.004404272557822217,-0.025232098030074788
SMALLk20d03,SMALL,63,5,0.05006495972047187,0.6749986584146664,43,0.022389730645152792,-0.0656917276448326
SMALLk20d03,SMALL,63,10,-0.00264468987741325,-0.04330250519589513,43,-0.000836324371741737,-0.10847803745953757
SMALLk20d03,SMALL,63,21,-0.011755816854033088,-0.17424400170821755,43,-0.0025653295518878218,-0.04742304730568963
SMALLk20d03,SMALL,63,30,0.008319147392494784,0.10539752481081954,42,0.001518861562026559,-0.06307429474827993
SMALLk20d03,SMALL,63,42,-0.015968088758288573,-0.21732939601278525,42,-0.0024639295878959473,0.026501889940531643
SMALLk20d03,SMALL,63,63,-0.039428359433784144,-0.5747824159405469,42,-0.004967506365002872,0.03198603846974892
SMALLk20d03,SMALL,63,90,-0.058997023699417284,-0.8121924378128081,42,-0.006218832335369724,-0.12055273981460421
SMALLk20d03,SMALL,63,126,-0.10545022257242166,-1.4327977841024548,41,-0.009394252481548994,-0.13702417274868403
SMALLk20d04,SMALL,21,5,0.02524535406326392,0.759294268796369,157,0.011290065560301729,-0.011541524478441749
SMALLk20d04,SMALL,21,10,0.045182443848256225,1.4080561068422737,156,0.014287943281315288,-0.018235337365688744
SMALLk20d04,SMALL,21,21,0.023760499111386776,0.7248613310193914,156,0.005184965987040994,-0.029232220535173797
SMALLk20d04,SMALL,21,30,0.019473558013284556,0.5885040958563108,155,0.0035553689995871463,-0.05563534482323019
SMALLk20d04,SMALL,21,42,-0.04605239926824663,-1.2355209207843758,155,-0.007106039480882244,-0.11253288814783143
SMALLk20d04,SMALL,21,63,-0.04046822235263707,-1.1569845432483428,154,-0.005098516778378233,-0.0877459042831311
SMALLk20d04,SMALL,21,90,-0.07035875601141296,-2.007362320110247,153,-0.007416464077737629,-0.1435281150136047
SMALLk20d04,SMALL,21,126,-0.06982632277364084,-1.9430912332387573,151,-0.006220623247553684,-0.14654902069795364
SMALLk20d04,SMALL,63,5,0.03129879407474365,0.537186736079851,55,0.013997246232978884,0.09164149815103147
SMALLk20d04,SMALL,63,10,0.00944197249163349,0.18579303608810913,55,0.0029858138678216955,0.03744378386955015
SMALLk20d04,SMALL,63,21,-0.010344068905148019,-0.1886086810304084,55,-0.0022572608929371323,-0.11438025617687747
SMALLk20d04,SMALL,63,30,0.04025162462181732,0.7031281373094252,54,0.007348907593866565,-0.0624966898127389
SMALLk20d04,SMALL,63,42,0.012331734386335426,0.21520130181959748,54,0.001902827926654278,-0.019182334010253946
SMALLk20d04,SMALL,63,63,-0.04774566093596162,-0.7980090876343922,54,-0.006015387858045993,-0.10856711195223626
SMALLk20d04,SMALL,63,90,-0.03201832129159613,-0.5492522401039549,54,-0.003375027404550267,-0.13461757423153425
SMALLk20d04,SMALL,63,126,-0.05501975949333734,-0.9103557570006959,53,-0.004901549750637412,-0.11385535051219438
SMALLk20d05,SMALL,21,5,0.010317243107080752,0.24927387572550114,111,0.004614011385564741,-0.031922622281730144
SMALLk20d05,SMALL,21,10,-0.00928130183933808,-0.20928757614644947,110,-0.00293500534638185,-0.01121001881559742
SMALLk20d05,SMALL,21,21,-0.08040483957911805,-1.9307945495344219,110,-0.01754577445771856,-0.05171541675002176
SMALLk20d05,SMALL,21,30,-0.026317402644220566,-0.6263064148278769,109,-0.004804878361061903,-0.05296258384851494
SMALLk20d05,SMALL,21,42,-0.044302618029293986,-1.0846107893857928,109,-0.006836042374011033,-0.0440235750294683
SMALLk20d05,SMALL,21,63,0.017595150997333282,0.4156298693085615,108,0.0022167806580749507,0.019309175061121033
SMALLk20d05,SMALL,21,90,0.04153835606596786,1.0240310104798467,107,0.004378527180917662,0.07416476403904382
SMALLk20d05,SMALL,21,126,0.0608057845548953,1.402864037360734,106,0.005417009831866877,0.037344933680112345
SMALLk20d05,SMALL,63,5,0.08709289530998172,1.4268183332095912,42,0.03894912685407835,-0.07554452357653767
SMALLk20d05,SMALL,63,10,0.013330185854176996,0.17778166008177046,42,0.004215374893255646,-0.0827331882643998
SMALLk20d05,SMALL,63,21,-0.0502160380093075,-0.8153044011397876,42,-0.010958037870401486,0.0943795594160417
SMALLk20d05,SMALL,63,30,0.04231418081645593,0.6564881914589416,41,0.00772547711184176,0.0725511521860974
SMALLk20d05,SMALL,63,42,0.05331875670493264,0.8012770892524043,41,0.008227262775384856,0.015175618571641444
SMALLk20d05,SMALL,63,63,0.07154906043949992,1.0095409576750536,41,0.009014334307773644,0.02826224089005047
SMALLk20d05,SMALL,63,90,0.08496278564783799,1.3406613590276397,41,0.00895586396666109,0.09741714676894156
SMALLk20d05,SMALL,63,126,0.1057516196900059,1.63016765970557,40,0.009421103070867123,0.09279177679340855
SMALLk20d06,SMALL,21,5,0.06838702854143659,1.9901932820294155,153,0.030583608919574103,0.1202102092295
SMALLk20d06,SMALL,21,10,0.01502690752453951,0.4405896779364029,152,0.004751925396626742,0.03759548048530087
SMALLk20d06,SMALL,21,21,-0.007118220011951213,-0.2216198017720539,152,-0.0015533229532436142,0.01385124402874569
SMALLk20d06,SMALL,21,30,-0.014148293229211384,-0.4049244628396584,151,-0.0025831131172788947,0.02089836426635209
SMALLk20d06,SMALL,21,42,-0.02829244943784199,-0.8263741275302497,151,-0.004365619726892123,0.016126051772858658
SMALLk20d06,SMALL,21,63,0.018152766025319338,0.4863982733569138,150,0.002287033548139876,0.0450884990519288
SMALLk20d06,SMALL,21,90,0.01715078912394543,0.49505536632639013,150,0.0018078519100303814,0.06959184153698034
SMALLk20d06,SMALL,21,126,0.0111464216525673,0.33679390064428705,149,0.0009930021645815582,0.028715487795598932
SMALLk20d06,SMALL,63,5,0.12518025655674564,2.192301793149889,53,0.055982312620349396,0.13825212216058982
SMALLk20d06,SMALL,63,10,-0.021911099556618643,-0.3320955765343561,53,-0.006928898063762041,0.022496359784350366
SMALLk20d06,SMALL,63,21,-0.012974647351276805,-0.24281056543492957,53,-0.002831300171551631,-0.11737170659957905
SMALLk20d06,SMALL,63,30,0.019378115109058573,0.3511820195155779,52,0.003537943589054354,-0.021114836326352002
SMALLk20d06,SMALL,63,42,-0.02885471666236239,-0.5128174112053481,52,-0.004452379443209508,-0.04178145088846922
SMALLk20d06,SMALL,63,63,-0.004322576140660402,-0.07048530666068098,52,-0.0005445934043489893,-0.10141124598167633
SMALLk20d06,SMALL,63,90,-0.022428412240066482,-0.4196426012798604,52,-0.002364162232660309,-0.029184058487037486
SMALLk20d06,SMALL,63,126,-0.007917306463534118,-0.14513087298199723,51,-0.0007053297193484643,-0.10177684852416535
SMALLk20d07,SMALL,21,5,0.054282725340489724,1.5649837154152972,139,0.024275972773057087,0.006001526254243414
SMALLk20d07,SMALL,21,10,-0.0051752951020671185,-0.15032443735853637,139,-0.001636572008604568,-0.05124522503678129
SMALLk20d07,SMALL,21,21,-0.00037467686164873105,-0.011298651186054012,139,-8.17611942692289e-05,-0.016592409442998415
SMALLk20d07,SMALL,21,30,0.0061912900563695855,0.1824772752459481,138,0.0011303697413103512,0.012235209414165086
SMALLk20d07,SMALL,21,42,-0.03712295853999026,-1.0765007968533051,138,-0.005728196863224345,-0.03260118182892371
SMALLk20d07,SMALL,21,63,-0.029393124494927335,-0.8101789993314613,137,-0.003703185603273273,-0.011228765754522706
SMALLk20d07,SMALL,21,90,-0.001412396442442934,-0.039238205468125786,136,-0.00014887965724128614,-0.030137224785811694
SMALLk20d07,SMALL,21,126,0.010773771309206185,0.3030101569320677,135,0.0009598038333929638,-0.030604762205613225
SMALLk20d07,SMALL,63,5,0.032209145685842,0.6763518284883945,54,0.01440436785014736,0.024743902215334904
SMALLk20d07,SMALL,63,10,0.008300989429808767,0.15061274222511195,54,0.0026250033431178114,-0.018053398233175796
SMALLk20d07,SMALL,63,21,0.0202217602171153,0.3607994084852471,54,0.004412749851437024,0.08212456339668271
SMALLk20d07,SMALL,63,30,-0.0037853923396634257,-0.0655377131220794,53,-0.0006911149244803053,0.03810949967329002
SMALLk20d07,SMALL,63,42,0.0006203657750515168,0.010945830856071887,53,9.572451729227857e-05,0.06384967983012227
SMALLk20d07,SMALL,63,63,-0.0435216408202465,-0.7309113167740193,53,-0.005483211345707113,0.08805619723666896
SMALLk20d07,SMALL,63,90,0.026808134915029043,0.4410923411318663,53,0.002825825538419209,0.09195252941984783
SMALLk20d07,SMALL,63,126,0.011211029653704933,0.18805401716489584,52,0.0009987579027887325,0.021682776647693833
SMALLk20d08,SMALL,21,5,0.03248401833860368,0.8153445680933081,119,0.014527294637493523,-0.046684443075455224
SMALLk20d08,SMALL,21,10,0.022573529112757708,0.5504134124301167,118,0.007138376682443423,-0.0076045155583211906
SMALLk20d08,SMALL,21,21,0.028769258844014527,0.6829506661397381,118,0.006277966968594015,-0.07291051191456299
SMALLk20d08,SMALL,21,30,0.03956961444671743,0.9208396442165145,117,0.00722439014141648,0.018630094835321867
SMALLk20d08,SMALL,21,42,0.019506882824892498,0.4843000292259054,117,0.003009977367198907,0.04577147957999478
SMALLk20d08,SMALL,21,63,-0.012374655997502395,-0.3130886726887349,116,-0.0015590601109221553,0.05371450974707554
SMALLk20d08,SMALL,21,90,-0.0024088724837271333,-0.06034617171759202,115,-0.00025391745471615437,0.09780345232381378
SMALLk20d08,SMALL,21,126,-0.048755523713921486,-1.2989033019385068,113,-0.004343487272624438,0.0687102269356515
SMALLk20d08,SMALL,63,5,0.024328602104113826,0.3705571118268289,46,0.010880081620468586,-0.1955449218497481
SMALLk20d08,SMALL,63,10,0.050040801106685115,0.7714342751157465,46,0.015824290743659944,0.004957206467049081
SMALLk20d08,SMALL,63,21,0.02473293206293908,0.3570581145794575,46,0.005397168254124697,-0.06286860213517026
SMALLk20d08,SMALL,63,30,0.06560431890782106,0.956331838935328,45,0.01197765511185876,0.04892849871684574
SMALLk20d08,SMALL,63,42,0.06175482767212031,0.8929673780955389,45,0.009528976786139858,0.08812031503222947
SMALLk20d08,SMALL,63,63,-0.02296931483907845,-0.3437090639125435,45,-0.0028938616595117696,0.06285746370335242
SMALLk20d08,SMALL,63,90,-0.10152031349608881,-1.4712967184231847,45,-0.01070118064739907,0.032841538665816516
SMALLk20d08,SMALL,63,126,-0.08305304181263053,-1.3289157481650333,44,-0.0073989530331493815,-0.07957221988314551
SMALLk20d09,SMALL,21,5,0.027156269544769927,0.764198958141018,151,0.012144652943482565,0.03377116396029699
SMALLk20d09,SMALL,21,10,0.03029149461904053,0.8756278372624843,150,0.009579011672690253,0.056148728639270645
SMALLk20d09,SMALL,21,21,0.01540221861707518,0.43853407470541017,150,0.00336103965157167,0.06848451252281433
SMALLk20d09,SMALL,21,30,0.02155050032148094,0.6668970558170014,149,0.003934565050532481,0.0396094817761326
SMALLk20d09,SMALL,21,42,-0.00295906601975841,-0.09074771504532193,149,-0.0004565937996077163,0.0009832240886014107
SMALLk20d09,SMALL,21,63,0.004067021960174835,0.11522777461309283,148,0.0005123966039648119,-0.03182740927650856
SMALLk20d09,SMALL,21,90,0.023619232817356953,0.6858086310395698,148,0.0024896857429547916,0.0020141152736302625
SMALLk20d09,SMALL,21,126,0.013953416637228967,0.402410768548831,147,0.0012430691531290993,0.002580356395950401
SMALLk20d09,SMALL,63,5,0.016109537745148204,0.28576284126157453,53,0.007204404296850013,0.04196902147923612
SMALLk20d09,SMALL,63,10,0.04325623777743347,0.7793153637523512,53,0.013678823438650935,0.033485219525497927
SMALLk20d09,SMALL,63,21,0.0652127548288719,1.0835030647583932,53,0.01423058977523345,0.041953287654159094
SMALLk20d09,SMALL,63,30,0.07217099209532883,1.4009864880918537,52,0.013176560122712878,0.054085977478794206
SMALLk20d09,SMALL,63,42,-0.009525582309605311,-0.16708606088552416,52,-0.0014698292607117401,-0.049623060515036094
SMALLk20d09,SMALL,63,63,-0.028842487879178827,-0.49021919674770115,52,-0.0036338119105096163,-0.09983435539213341
SMALLk20d09,SMALL,63,90,0.013464880560980382,0.231681583421444,52,0.0014193230331607913,0.017020131466947953
SMALLk20d09,SMALL,63,126,0.00402284804127066,0.07064895661492011,51,0.00035838378784498683,-0.018627831668014273
SMALLk20d10,SMALL,21,5,0.03311415344544687,0.8540323068067178,128,0.014809099624275613,-0.0056564620765736425
SMALLk20d10,SMALL,21,10,-0.032578514311889455,-0.8644887837324994,127,-0.010302230800996385,-0.029255493781404452
SMALLk20d10,SMALL,21,21,0.04782328105091275,1.2549139882878804,127,0.010435895495093092,0.03226757625449243
SMALLk20d10,SMALL,21,30,-0.02113431479182987,-0.5459252315657364,126,-0.0038585803163001062,-0.052235071873455205
SMALLk20d10,SMALL,21,42,0.005422531381712382,0.13180352468563405,126,0.0008367147574727914,-0.0007449350175501543
SMALLk20d10,SMALL,21,63,0.02253509962772015,0.5379549248793103,125,0.0028391556850005596,-0.021248961717863918
SMALLk20d10,SMALL,21,90,0.04260312417819241,1.0359944682478148,125,0.004490763594735907,-0.00044369146300184164
SMALLk20d10,SMALL,21,126,0.04009922376587414,0.9672070520164385,123,0.003572322781130575,0.004901964436931793
SMALLk20d10,SMALL,63,5,0.08939592309423204,1.4626150141337917,46,0.039979072190009235,0.1497360473830527
SMALLk20d10,SMALL,63,10,0.011599818809809339,0.19417639271705206,46,0.0036681847884261027,0.004160786394224277
SMALLk20d10,SMALL,63,21,0.10024912719992365,1.8424777630452038,46,0.02187615303556698,0.09603524196438924
SMALLk20d10,SMALL,63,30,0.010126219543353411,0.16665773578493728,45,0.0018487862887147752,0.002682345521107214
SMALLk20d10,SMALL,63,42,0.03658452436501763,0.5329619764530881,45,0.0056451146662919935,0.03300238014934637
SMALLk20d10,SMALL,63,63,0.02623251193309157,0.3820761998392608,45,0.0033049858494997395,-0.07698215506604485
SMALLk20d10,SMALL,63,90,0.013379402442986861,0.20172025077525427,45,0.0014103128483953196,-0.03008847301992109
SMALLk20d10,SMALL,63,126,0.003892512142584098,0.056676953279048314,44,0.0003467725431287393,-0.017746820921785877
SMALLk20d11,SMALL,21,5,0.04823085443540224,1.3859975107197728,140,0.02156949382609133,0.032843989379717886
SMALLk20d11,SMALL,21,10,0.04292041051235307,1.1216197119818963,139,0.013572625532847016,0.003018962148445852
SMALLk20d11,SMALL,21,21,0.03130675857513172,0.8543378389051404,139,0.006831694806392807,0.02379241975668999
SMALLk20d11,SMALL,21,30,0.09030041982061449,2.4639037491362603,138,0.016486525629312385,0.06474201456718512
SMALLk20d11,SMALL,21,42,0.036985502512943136,1.0287706176631723,138,0.0057069869377784944,0.08558215913867863
SMALLk20d11,SMALL,21,63,0.005009481943008288,0.1497074691319605,137,0.0006311354008794557,0.05040386682007914
SMALLk20d11,SMALL,21,90,0.0385578780807687,1.073597611200913,136,0.004064357215943696,0.04978326230611502
SMALLk20d11,SMALL,21,126,0.06499641581903222,1.7689037497778972,134,0.005790340937216965,0.0916670439227634
SMALLk20d11,SMALL,63,5,0.09054059681607196,1.5991647298381468,50,0.04049098584082758,0.10315096374592676
SMALLk20d11,SMALL,63,10,0.1132228031454079,1.8202561916180637,50,0.03580419410083655,0.1590146842362329
SMALLk20d11,SMALL,63,21,0.06267684076368453,1.157506152989164,50,0.013677207958108483,0.13677933541461154
SMALLk20d11,SMALL,63,30,0.053013629775965555,0.9504425062567279,49,0.00967892029450796,0.08942903723807745
SMALLk20d11,SMALL,63,42,0.0347816592264874,0.5926986542985758,49,0.005366926535886908,0.10006526469617669
SMALLk20d11,SMALL,63,63,-0.0033849217000236414,-0.06633534192444501,49,-0.00042646004884231103,0.03597571632683498
SMALLk20d11,SMALL,63,90,0.08235068141538396,1.5880989423514695,49,0.0086805240046504,0.07535606024092652
SMALLk20d11,SMALL,63,126,0.059053177945030365,1.0659857239468904,48,0.005260875225488068,0.01540940919099197
SMALLk20d12,SMALL,21,5,-0.0025643529503493905,-0.08728936824876256,151,-0.001146813503056676,-0.01013890772300566
SMALLk20d12,SMALL,21,10,-0.03014592825957683,-0.9632161631490709,150,-0.009532979548029844,-0.03223762580618292
SMALLk20d12,SMALL,21,21,-0.016006842383245522,-0.511411694615565,150,-0.003492979374211902,0.002401805224923267
SMALLk20d12,SMALL,21,30,-0.032030879383862766,-0.9411028801806826,149,-0.005848011725089605,-0.00994185527933518
SMALLk20d12,SMALL,21,42,-0.04700257837474214,-1.4597456696389144,149,-0.00725265530007849,-0.03481439236378674
