arm,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,oosH1,oosH2
IS-PICK SLEEVE2 m=10,0.13665218958995307,1.2367507767566417,-0.1716827604969713,1.4133361225761358,1.0461777215660797
SORTPAR m=20 (do-nothing),0.14244921542857458,1.2675143986087867,-0.1710975291441459,1.442584506957855,1.0800476642528838
RANKPAR (record's parent),0.14382792335158667,1.2813683869489885,-0.17109752914414578,1.4469187935294427,1.103916671921433
RULES v2 (live),0.09464348447629667,1.2771844071673888,-0.1205494795164489,1.4098250186431194,1.1318314630395094
SPY,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.9802092747889442,0.7592642931975576
