panel,gate,nominal_g,realised_gross,rung,CAGR,Sharpe,MaxDD,Sharpe_H1,Sharpe_H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,turnover,pass4a,pass4b
U56,NONE,0.25,0.25024653037309696,10,0.043848838131776535,1.1223604507753107,-0.07952043098456507,1.1864358033339073,1.0717003510877001,1.1357283538494254,0.045641586640866816,-0.07952043098456507,1.1060920368882048,0.30729390572446763,False,False
U56,NONE,0.25,0.25024653037309696,25,0.04336779812192182,1.1104619232590323,-0.07963541877227887,1.17436539313588,1.0598901662362732,1.1238590023948996,0.04514617819456368,-0.07963541877227842,1.0941436983640234,0.30729390572446763,False,False
U56,NONE,0.5,0.5003175369437202,10,0.08812441173885799,1.1233165754887684,-0.1545548520317358,1.1883807702385605,1.071957150989489,1.135872319723237,0.09174909439389745,-0.1545548520317357,1.1081258209408933,0.5764036829397554,False,False
U56,NONE,0.5,0.5003175369437202,25,0.08718401708063661,1.112169000822869,-0.1547371619334078,1.1770764819441029,1.060887350908266,1.1247252967843935,0.0907762822561875,-0.15473716193340814,1.0969655069462938,0.5764036829397554,False,False
U56,NONE,0.75,0.750229749657948,10,0.13269561149760722,1.1240348445494417,-0.22525890947548477,1.190134323755525,1.0719568324911293,1.1357457661990906,0.13817415675493683,-0.22525890947548455,1.1099711173381266,0.8284431307858959,False,False
U56,NONE,0.75,0.750229749657948,25,0.13128889455610682,1.1133658809928635,-0.225476181777568,1.1793263208835163,1.0613518094908136,1.1250494125006132,0.13671236509806084,-0.22547618177756767,1.0993254577204432,0.8284431307858959,False,False
U56,NONE,1.0,1.0,10,0.1774121627319667,1.1244751918745803,-0.29179000341006256,1.1916506331295815,1.0716667450067952,1.1353160287711215,0.18474753727031068,-0.29179000341006245,1.1115796444325916,1.0909252568518153,False,False
U56,NONE,1.0,1.0,25,0.1754869015162397,1.1139507286066104,-0.29203022284389046,1.1809983252218594,1.0611964654722892,1.1247467197330843,0.18273997872988001,-0.29203022284389035,1.1011006992368468,1.0909252568518153,False,False
U56,MA200,0.25,0.17753192264691936,10,0.027156094553887566,1.171080983238781,-0.040927216982660775,1.1793698883742811,1.1661764495816807,1.2636850689400292,0.030044992146006422,-0.040927216982660886,1.0535341700327987,1.0583522761513067,False,False
U56,MA200,0.25,0.17753192264691936,25,0.025526881957504965,1.1023177610630182,-0.041167467604248054,1.1098447647740148,1.0979427970374194,1.196016205583478,0.028398656584641913,-0.041167467604248054,0.9833405010802163,1.0583522761513067,False,False
U56,MA200,0.5,0.3549704799266243,10,0.05450852419745589,1.171194707382814,-0.0809649788951462,1.1801080844898588,1.1657527039708573,1.2633433149951396,0.06040965849840618,-0.08096497889514664,1.0541996275929666,2.1010887037543027,False,False
U56,MA200,0.5,0.3549704799266243,25,0.051190848996639726,1.1029593833607836,-0.0814295844617684,1.1111360379170108,1.0980235136120433,1.196183427793888,0.05704681220090202,-0.08142958446176873,0.9845572736396835,2.1010887037543027,False,False
U56,MA200,0.75,0.5323201549530464,10,0.08202502414265145,1.1711895991924974,-0.12011679204930847,1.180738261230824,1.1652020819232174,1.2628712338456778,0.09105937807219888,-0.12011679204930858,1.0547596656011256,3.1357134243871645,False,False
U56,MA200,0.75,0.5323201549530464,25,0.07694872921123364,1.103322764213404,-0.12079148998233358,1.1121599211838475,1.0978175242930592,1.1960597890487739,0.08589804221843567,-0.12079148998233391,0.9855104332326642,3.1357134243871645,False,False
U56,MA200,1.0,0.709585443272133,10,0.10966982255557478,1.171050664468695,-0.15838544518702868,1.1812408191516475,1.164513873418205,1.262256167677853,0.12195563156111633,-0.15838544518702846,1.0551962496738345,4.171052468887216,False,True
U56,MA200,1.0,0.709585443272133,25,0.10275073921503775,1.1033713736891961,-0.15925655588191412,1.1128674251195583,1.0972996482836426,1.1956153652093244,0.11489914945740898,-0.15925655588191434,0.9861549119041454,4.171052468887216,False,False
U56,BAND0,0.25,0.17753192264691936,10,0.027156094553887566,1.171080983238781,-0.040927216982660775,1.1793698883742811,1.1661764495816807,1.2636850689400292,0.030044992146006422,-0.040927216982660886,1.0535341700327987,1.0583522761513067,False,False
U56,BAND0,0.25,0.17753192264691936,25,0.025526881957504965,1.1023177610630182,-0.041167467604248054,1.1098447647740148,1.0979427970374194,1.196016205583478,0.028398656584641913,-0.041167467604248054,0.9833405010802163,1.0583522761513067,False,False
U56,BAND0,0.5,0.3549704799266243,10,0.05450852419745589,1.171194707382814,-0.0809649788951462,1.1801080844898588,1.1657527039708573,1.2633433149951396,0.06040965849840618,-0.08096497889514664,1.0541996275929666,2.1010887037543027,False,False
U56,BAND0,0.5,0.3549704799266243,25,0.051190848996639726,1.1029593833607836,-0.0814295844617684,1.1111360379170108,1.0980235136120433,1.196183427793888,0.05704681220090202,-0.08142958446176873,0.9845572736396835,2.1010887037543027,False,False
U56,BAND0,0.75,0.5323201549530464,10,0.08202502414265145,1.1711895991924974,-0.12011679204930847,1.180738261230824,1.1652020819232174,1.2628712338456778,0.09105937807219888,-0.12011679204930858,1.0547596656011256,3.1357134243871645,False,False
U56,BAND0,0.75,0.5323201549530464,25,0.07694872921123364,1.103322764213404,-0.12079148998233358,1.1121599211838475,1.0978175242930592,1.1960597890487739,0.08589804221843567,-0.12079148998233391,0.9855104332326642,3.1357134243871645,False,False
U56,BAND0,1.0,0.709585443272133,10,0.10966982255557478,1.171050664468695,-0.15838544518702868,1.1812408191516475,1.164513873418205,1.262256167677853,0.12195563156111633,-0.15838544518702846,1.0551962496738345,4.171052468887216,False,True
U56,BAND0,1.0,0.709585443272133,25,0.10275073921503775,1.1033713736891961,-0.15925655588191412,1.1128674251195583,1.0972996482836426,1.1956153652093244,0.11489914945740898,-0.15925655588191434,0.9861549119041454,4.171052468887216,False,False
U56,BAND3,0.25,0.1776822824019997,10,0.028624627367127564,1.2055751717903262,-0.04099162237479492,1.2244816972148622,1.1919474037698676,1.286065380569728,0.03141975227468219,-0.040991622374795145,1.1029391086171267,0.6066125094062557,False,False
U56,BAND3,0.25,0.1776822824019997,25,0.02768915659527238,1.1670230994098532,-0.04113059324301105,1.1856347552341155,1.1535494977046086,1.2483002471712503,0.030475364194253007,-0.041130593243011604,1.0633428599788821,0.6066125094062557,False,False
U56,BAND3,0.5,0.35526494500661615,10,0.057502691060181244,1.205664157659834,-0.08117568635177985,1.2252614855670583,1.1914661744130604,1.2856441364445577,0.06321454051666775,-0.08117568635178007,1.1036529629694998,1.195474136773341,False,False
U56,BAND3,0.5,0.35526494500661615,25,0.055608310645844705,1.1676828420692942,-0.08143953209304444,1.187004106556368,1.1536222798154294,1.248431428305577,0.06129622433368054,-0.08143953209304466,1.0646504377994275,1.195474136773341,False,False
U56,BAND3,0.75,0.5327528030004022,10,0.08660060029784411,1.205628140709305,-0.12054946768671126,1.2259292260997594,1.1908515172982777,1.2850846619485738,0.09534815248934558,-0.1205494676867116,1.1042578346946683,1.7745075608568108,False,False
U56,BAND3,0.75,0.5327528030004022,25,0.08371267641165203,1.1680530085974437,-0.12092635506895333,1.1880997716532637,1.1533940644925451,1.2482558034007076,0.09241429872042128,-0.12092635506895355,1.0656893217788865,1.7745075608568108,False,False
U56,BAND3,1.0,0.7101506828085258,10,0.115880701816655,1.2054500979890803,-0.15910992922046163,1.2264610874169508,1.1900927335812772,1.2843753698428795,0.1277802093489815,-0.15910992922046197,1.1047296640434492,2.353210066993433,False,True
U56,BAND3,1.0,0.7101506828085258,25,0.11194961318572916,1.1680919470751105,-0.15958973197389026,1.1888621392161802,1.152839446091911,1.2477460410371626,0.1237740225486661,-0.15958973197389015,1.06639932717244,2.353210066993433,False,True
U56,BAND6,0.25,0.1698508902484938,10,0.027639095122964585,1.1430939291316724,-0.045921352060935616,1.1817142492743269,1.1128760897398708,1.212702266559072,0.030311265438133894,-0.045921352060935616,1.0538827418709806,0.44922735266669467,False,False
U56,BAND6,0.25,0.1698508902484938,25,0.026946887954537146,1.11505313535375,-0.04601181835032442,1.1538697392815893,1.0845643720130973,1.184848621005688,0.029599625792082307,-0.04601181835032364,1.0255618960090256,0.44922735266669467,False,False
U56,BAND6,0.5,0.3396055188577973,10,0.055463011242726346,1.1431084827522746,-0.09083108997437295,1.1826065384387006,1.1122053152926625,1.2120553865090307,0.06090763988548886,-0.09083108997437306,1.054724508019048,0.8788983549446244,False,False
U56,BAND6,0.5,0.3396055188577973,25,0.05407252573911192,1.115684932050671,-0.09099652776399658,1.1554163491255527,1.0844792201645512,1.1847851233421054,0.05947252711310003,-0.09099652776399647,1.02706457866615,0.8788983549446244,False,False
U56,BAND6,0.75,0.509268788656046,10,0.0834362047784436,1.142993575415905,-0.13472539323737232,1.1833879612115143,1.1113960625232844,1.2112617228581903,0.09174955511557159,-0.13472539323737243,1.0554587568816267,1.2966342872082373,False,False
U56,BAND6,0.75,0.509268788656046,25,0.08133109615753598,1.1160314622292522,-0.1349529218900769,1.1566972913946523,1.0840985566295365,1.184416580135732,0.08956813839089617,-0.1349529218900769,1.028306880549419,1.2966342872082373,False,False
U56,BAND6,1.0,0.6788456249494348,10,0.11151914266852803,1.142732582865463,-0.17760028744366596,1.1840350384708171,1.1104384336003008,1.2103099949662668,0.12279331930841342,-0.17760028744366607,1.056061973974811,1.7116301095291255,False,True
U56,BAND6,1.0,0.6788456249494348,25,0.1086690635158456,1.1160525307140248,-0.177879290617994,1.1576537271140848,1.0833992089248776,1.1837172042595627,0.11982873729912824,-0.17787929061799457,1.0292298580197166,1.7116301095291255,False,True
U56,BAND12,0.25,0.16977372228533316,10,0.028845942807664615,1.1513671239010286,-0.04130819015800147,1.231434742097527,1.079072582602211,1.1773375736567138,0.029826145509570745,-0.04130819015800169,1.1190483274806666,0.32592765452817707,False,False
U56,BAND12,0.25,0.16977372228533316,25,0.0283430494283492,1.1316531769849414,-0.041351873497193936,1.2128094502146838,1.0583416998360273,1.1567254844349242,0.029295447191411306,-0.04135187349719416,1.1004481355441422,0.32592765452817707,False,False
U56,BAND12,0.5,0.3394525551303158,10,0.05791239849554031,1.1514744796101672,-0.08181036678145337,1.2320860621211265,1.0787636954671875,1.1769960653273472,0.05990903868045705,-0.08181036678145326,1.11970184893636,0.6306946712343608,False,False
