panel,chooser,window,step,start,n_dec,n_switch,tie_rate,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,unch_full_Sharpe,unch_oos_Sharpe,spy_full_Sharpe,spy_oos_Sharpe,spy_full_MaxDD,spy_full_CAGR,live_full_Sharpe,live_oos_Sharpe,pick_share_A0,keep4a,keep4b,fail4a,fail4b
U56,CH_PCT,1008,63,2013-01-15,55,4,0.7818181818181819,0.1611128583878947,1.2601719483498801,-0.19089287982281378,0.13850184282698064,1.2846159171830096,-0.14458306150667766,0.18415939683987914,1.2656450159888946,-0.19089287982281378,0.15512980026376244,1.4334980660900314,-0.09738058356843304,0.16357141158024158,1.2126815168301055,-0.190892879822814,1.2639344031238253,1.2152442664712262,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.9636363636363636,False,True,"H2,DD",-
U56,CH_PCT,1008,126,2013-01-15,28,2,0.7857142857142857,0.16041650184318512,1.246327830569203,-0.19089287982281433,0.14060888466604315,1.3064349868770926,-0.14458306150667743,0.18055627755534398,1.228423317779676,-0.19089287982281378,0.15881083650298367,1.4724975230950585,-0.09738058356843327,0.16107454510111285,1.1841474400749652,-0.190892879822814,1.2482137590506244,1.1866279910821103,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.9642857142857143,False,True,"H2,DD",-
U56,CH_PCT,1260,21,2014-01-15,152,0,0.8552631578947368,0.1472445490755505,1.1561852422314751,-0.1908928798228139,0.1106497558184949,0.9534502980783373,-0.1908928798228139,0.18502100350332062,1.3391020083031235,-0.13941298138476887,0.11403114500095657,1.09789700011164,-0.0973805835684336,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1561852422314751,1.1769075314489335,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,CH_PCT,1260,63,2014-01-15,51,0,0.8431372549019608,0.1472445490755505,1.1561852422314751,-0.1908928798228139,0.1106497558184949,0.9534502980783373,-0.1908928798228139,0.18502100350332062,1.3391020083031235,-0.13941298138476887,0.11403114500095657,1.09789700011164,-0.0973805835684336,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1561852422314751,1.1769075314489335,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,CH_PCT,1260,126,2014-01-15,26,0,0.8461538461538461,0.1472445490755505,1.1561852422314751,-0.1908928798228139,0.1106497558184949,0.9534502980783373,-0.1908928798228139,0.18502100350332062,1.3391020083031235,-0.13941298138476887,0.11403114500095657,1.09789700011164,-0.0973805835684336,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1561852422314751,1.1769075314489335,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,CH_Z,252,21,2010-01-13,200,41,0.0,0.13945372906972286,1.0741267451538017,-0.190892879822814,0.13622659382015767,1.1604383370635505,-0.14495719207547064,0.14268848534601175,1.0132528561369456,-0.19089287982281433,0.12713098435446035,1.1035203471138402,-0.14495719207547064,0.1484002288215409,1.064426380449863,-0.19089287982281422,1.1027898679982822,1.0901898112589408,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,0.54,False,True,"H2,DD",-
U56,CH_Z,252,63,2010-01-13,67,29,0.0,0.1386877931285433,1.0579631922776813,-0.1908928798228141,0.14006880405791433,1.193847391878217,-0.12285209088999671,0.1373091121285539,0.9617081329852211,-0.190892879822814,0.13295469068150778,1.1556218635911246,-0.12285209088999671,0.14282932675323723,1.0114049046389697,-0.1908928798228141,1.0778361377204038,1.0331813297757586,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,0.5074626865671642,False,True,"H2,DD",-
U56,CH_Z,252,126,2010-01-13,34,15,0.0,0.14207221595884612,1.0792836059807227,-0.190892879822814,0.14422286640757842,1.2087399155041325,-0.1255026057567883,0.13992663002180605,0.9838397549535552,-0.19089287982281378,0.137628631261689,1.1724290718737016,-0.1255026057567883,0.1452790466026792,1.0322430025474043,-0.1908928798228139,1.0896164194756983,1.0420587053762274,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,0.5,False,True,"H2,DD",-
U56,CH_Z,504,21,2011-01-12,188,22,0.0,0.14538701277745214,1.1093000184740567,-0.20391901663941847,0.1230022722653421,1.084898055543056,-0.12518410773152655,0.16820625492824903,1.143819340215681,-0.20391901663941858,0.11686060255311892,1.0807243490032632,-0.12518410773152655,0.16332027494633627,1.1363460797148819,-0.20391901663941903,1.1259059940468412,1.155423061429016,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,0.6595744680851063,False,False,"H2,DD",DD
U56,CH_Z,504,63,2011-01-12,63,14,0.0,0.14092571171531887,1.0721762279587064,-0.2039190166394187,0.12747818698719637,1.1237187060315712,-0.12518410773152744,0.15452668463940222,1.0498271950583031,-0.20391901663941858,0.11754343477247398,1.089377638317665,-0.12518410773152744,0.15557165587451371,1.0787343547822847,-0.20391901663941847,1.0825933069442353,1.0897686692634156,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,0.6507936507936508,False,False,"H2,DD",DD
U56,CH_Z,504,126,2011-01-12,32,8,0.0,0.14257371552136355,1.088051777399696,-0.2039190166394188,0.12556864425149294,1.1182067630494918,-0.12791058437728065,0.15982687980721977,1.0832949726175192,-0.20391901663941836,0.11369969242735145,1.0671831248133774,-0.12791058437728065,0.160730997504283,1.1129500489146948,-0.20391901663941836,1.0940641057793887,1.1196173127203184,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,0.71875,False,False,"H2,DD",DD
U56,CH_Z,756,21,2012-01-12,176,8,0.0,0.15142713232738747,1.174632513738456,-0.1908928798228139,0.13095235130836191,1.1958992118713938,-0.1542673334636827,0.17226119535694728,1.1794844482424713,-0.19089287982281422,0.14331424543501692,1.3657443401761458,-0.09738058356843182,0.15560894792607338,1.1172334285324765,-0.1908928798228139,1.1811525879501763,1.1217557737841273,0.9206063379990956,0.8747033226162612,-0.3371726770846233,0.14848751973526775,1.2657620383706207,1.2780694840193234,0.7613636363636364,False,True,"H2,DD",-
U56,CH_Z,756,63,2012-01-12,59,6,0.0,0.1471191939426686,1.1404020185551293,-0.190892879822814,0.12737043323147446,1.1684285964470744,-0.15426733346368304,0.16720292414815496,1.1411005773689245,-0.19089287982281422,0.13797783581554857,1.3235359663711552,-0.09738058356843293,0.1518344521906212,1.0871083083795616,-0.1908928798228139,1.1454898077660653,1.0917921439257077,0.9206063379990956,0.8747033226162612,-0.3371726770846233,0.14848751973526775,1.2657620383706207,1.2780694840193234,0.7627118644067796,False,True,"H1,H2,DD",-
U56,CH_Z,756,126,2012-01-12,30,6,0.0,0.14829445922901563,1.1530732712583789,-0.19089287982281378,0.13220240075618261,1.2102940402012563,-0.15426733346368215,0.16460633140610392,1.1315797961843617,-0.19089287982281422,0.14349772636572822,1.3694896321438137,-0.0973805835684336,0.15076156519619643,1.0862090967253328,-0.190892879822814,1.1578738710354695,1.0906846943880775,0.9206063379990956,0.8747033226162612,-0.3371726770846233,0.14848751973526775,1.2657620383706207,1.2780694840193234,0.8,False,True,"H2,DD",-
U56,CH_Z,1008,21,2013-01-15,164,14,0.0,0.15271516095214221,1.1679244542100942,-0.20416705643785993,0.131321121259258,1.2185612934448935,-0.1670211547454452,0.17450098362765187,1.1595332373845655,-0.20416705643786004,0.15881083650298367,1.4724975230950585,-0.09738058356843327,0.15022869274463901,1.085102032658043,-0.20416705643785993,1.180059130836047,1.1010611524527392,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.8536585365853658,False,False,"H1,H2,DD",DD
U56,CH_Z,1008,63,2013-01-15,55,6,0.0,0.15752848335833836,1.210782772086255,-0.1908928798228141,0.13769839364102632,1.2757412621737052,-0.14458306150667743,0.17769238000251275,1.1912819298467716,-0.19089287982281378,0.15881083650298367,1.4724975230950585,-0.09738058356843327,0.157003863875117,1.1397386884807628,-0.1908928798228139,1.2160282306273218,1.1466557104388013,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.8727272727272727,False,True,"H2,DD",-
U56,CH_Z,1008,126,2013-01-15,28,6,0.0,0.1560579082872633,1.190371959169409,-0.1908928798228141,0.13769839364102632,1.2757412621737052,-0.14458306150667743,0.1747027647094972,1.158827622998812,-0.19089287982281378,0.15881083650298367,1.4724975230950585,-0.09738058356843327,0.1549326751221709,1.1146875309132305,-0.1908928798228139,1.1951949295387538,1.1210913904472446,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.8571428571428571,False,True,"H2,DD",-
U56,CH_Z,1260,21,2014-01-15,152,6,0.0,0.1468609387103219,1.132258765789039,-0.1908928798228141,0.10909224906526993,0.940576066896338,-0.1908928798228141,0.18589087838709295,1.3021924654956198,-0.13941298138476865,0.11403114500095657,1.09789700011164,-0.0973805835684336,0.15710383075140943,1.1481432244333611,-0.19089287982281367,1.1377902209417015,1.155009887662921,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,0.8881578947368421,False,True,"H2,DD",-
U56,CH_Z,1260,63,2014-01-15,51,6,0.0,0.14029030261770803,1.0839760855028984,-0.1908928798228141,0.1088430076840683,0.9373871142558009,-0.1908928798228141,0.1726088843422804,1.2150735968003785,-0.15760120840138558,0.11403114500095657,1.09789700011164,-0.0973805835684336,0.14845256457327793,1.088444125488419,-0.19089287982281378,1.0893741363824427,1.0951468252931411,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,0.8823529411764706,False,True,"H2,DD",-
U56,CH_Z,1260,126,2014-01-15,26,2,0.0,0.14327175661799885,1.1000118242124037,-0.1908928798228139,0.1106497558184949,0.9534502980783373,-0.1908928798228139,0.1768305578992082,1.2307232266542134,-0.1576012084013877,0.11403114500095657,1.09789700011164,-0.0973805835684336,0.1523762272262441,1.1085958066294193,-0.190892879822814,1.1017705433255895,1.1107797061645972,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,0.8846153846153846,False,True,"H2,DD",-
U56,CH_ISSHARPE,252,21,2010-01-13,200,45,0.0,0.17078422385327574,1.1748313210599575,-0.21678656504328786,0.16990112556685855,1.2647999528327343,-0.1455530500804051,0.17166756734476518,1.1056555631997607,-0.2167865650432873,0.16115799769254968,1.1913582176567894,-0.1455530500804051,0.17775730959331293,1.1675977196005494,-0.21678656504328753,1.2028580722770763,1.1912427216128445,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,0.095,False,False,"H2,DD",DD
U56,CH_ISSHARPE,252,63,2010-01-13,67,21,0.0,0.16955922604428486,1.1653876172910012,-0.21526501787942054,0.17840111124275082,1.3148763453678334,-0.16168013865287767,0.16078785116283734,1.0447743012314623,-0.21526501787942054,0.1715402283625158,1.2530785079006612,-0.16168013865287767,0.16813643725130234,1.1122695291480553,-0.21526501787942054,1.1787772828654113,1.1268632111361256,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,0.07462686567164178,False,False,"H2,DD",DD
U56,CH_ISSHARPE,252,126,2010-01-13,34,17,0.0,0.16946719079642336,1.161791337364724,-0.21526501787942054,0.1795839967776618,1.328371731243028,-0.15306535005748645,0.15944191270363417,1.0296527113373641,-0.21526501787942032,0.17294553324993456,1.2685033734446147,-0.15306535005748645,0.1669717297237927,1.0981259393025071,-0.21526501787942032,1.1723665049170187,1.1103181793017445,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,0.058823529411764705,False,False,"H2,DD",DD
U56,CH_ISSHARPE,504,21,2011-01-12,188,36,0.0,0.1515829984813304,1.0956265223962418,-0.21678656504328775,0.15003891226288402,1.154515286469014,-0.1530653500574859,0.1531283732666513,1.0483586481174125,-0.21678656504328764,0.14441479909876498,1.1133126454167692,-0.1530653500574859,0.15602082058018962,1.087917525407623,-0.21678656504328753,1.1206616465705597,1.111816594885021,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,0.15425531914893617,False,False,"H2,DD",DD
U56,CH_ISSHARPE,504,63,2011-01-12,63,18,0.0,0.1578013613116398,1.1099105882886748,-0.21526501787942032,0.1603239115788213,1.2004228228368585,-0.15436424707502683,0.1552855700969622,1.0358885457328635,-0.2152650178794201,0.16107507508936214,1.1986845658123078,-0.15436424707502683,0.15578940301759236,1.0627960667543652,-0.2152650178794202,1.1223289503420415,1.0765118690595836,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,0.14285714285714285,False,False,"H2,DD",DD
U56,CH_ISSHARPE,504,126,2011-01-12,32,16,0.0,0.15895345961073604,1.1223439715540395,-0.21526501787942043,0.15712002030018746,1.1907138406870277,-0.15436424707502683,0.16078887203227166,1.0688900217244752,-0.21526501787942065,0.1568726535163929,1.1858871042607941,-0.15436424707502683,0.16023706437125695,1.090249077420056,-0.21526501787942065,1.1331328048545242,1.101543153415048,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,0.15625,False,False,"H2,DD",DD
U56,CH_ISSHARPE,756,21,2012-01-12,176,16,0.0,0.179783309582205,1.265986538777448,-0.21526501787942054,0.18630524673346294,1.3667725768959098,-0.15167334881597405,0.17330073192839657,1.177377602546252,-0.21526501787942043,0.2073967116007327,1.5313454074554969,-0.14555305008040476,0.16587159605928026,1.145942456353748,-0.21526501787942065,1.2778626795322092,1.1567805876759405,0.9206063379990956,0.8747033226162612,-0.3371726770846233,0.14848751973526775,1.2657620383706207,1.2780694840193234,0.20454545454545456,False,False,"H2,DD",DD
U56,CH_ISSHARPE,756,63,2012-01-12,59,9,0.0,0.1849094247139067,1.284700370923697,-0.2152650178794202,0.189557605974511,1.3828778947757987,-0.14555305008040442,0.1802819093943666,1.2004537647963904,-0.21526501787942032,0.2095305694179621,1.5513267727679905,-0.14555305008040442,0.17248104330941105,1.1677032070603666,-0.2152650178794201,1.2912035180200103,1.1738914481928453,0.9206063379990956,0.8747033226162612,-0.3371726770846233,0.14848751973526775,1.2657620383706207,1.2780694840193234,0.1864406779661017,False,False,"H2,DD",DD
U56,CH_ISSHARPE,756,126,2012-01-12,30,9,0.0,0.18380479028144547,1.2750144646732953,-0.21526501787942043,0.1856667492090731,1.364015369607845,-0.1455530500804043,0.18194676162550905,1.2009372019568596,-0.21526501787942032,0.2037004411817429,1.5241741951172847,-0.1455530500804043,0.1737320600265979,1.1681861260762754,-0.2152650178794201,1.2814519332540029,1.1742531813312143,0.9206063379990956,0.8747033226162612,-0.3371726770846233,0.14848751973526775,1.2657620383706207,1.2780694840193234,0.2,False,False,"H2,DD",DD
U56,CH_ISSHARPE,1008,21,2013-01-15,164,14,0.0,0.1881095702655462,1.3010686139631278,-0.21678656504328764,0.19454815801519265,1.412706393931157,-0.14555305008040442,0.18170939950142473,1.2051222665099757,-0.21678656504328742,0.2345782341928726,1.6764562463513455,-0.14555305008040442,0.1695925261448723,1.1627303172240604,-0.21678656504328775,1.311740592460333,1.1731992779875928,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.11585365853658537,False,False,"H2,DD",DD
U56,CH_ISSHARPE,1008,63,2013-01-15,55,9,0.0,0.1867448131892253,1.2780530737107607,-0.21526501787942065,0.1937240824453621,1.4101731049703603,-0.14555305008040453,0.1798103713563648,1.1687928546477115,-0.21526501787942032,0.23311307641408585,1.6730676285570714,-0.14555305008040453,0.16826727878624315,1.1363617882990136,-0.21526501787942054,1.2847902758596452,1.1435991016461828,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.12727272727272726,False,False,"H2,DD",DD
U56,CH_ISSHARPE,1008,126,2013-01-15,28,6,0.0,0.1870862953084278,1.283588138022005,-0.21526501787942076,0.18598450709097603,1.3715369647531703,-0.14338495200346635,0.18818846562792801,1.2143483209742112,-0.21526501787942065,0.22373318541580156,1.6388338047654247,-0.1410764544072748,0.17240063367835123,1.1593229780134784,-0.21526501787941998,1.2881022716015589,1.163219163884232,0.9044569612878481,0.8747033226162612,-0.3371726770846235,0.14744843811440456,1.2884006412023847,1.2780694840193234,0.14285714285714285,False,False,"H2,DD",DD
U56,CH_ISSHARPE,1260,21,2014-01-15,152,2,0.0,0.18284087481059186,1.212577550564395,-0.24109009843747886,0.1699843406180792,1.0961998552989274,-0.24109009843747886,0.19583048598112573,1.3427852642869251,-0.15099413128442718,0.1970219700509377,1.3934166894093638,-0.14555305008040476,0.17853304991028973,1.1642840182242746,-0.2410900984374792,1.2142927067492892,1.1664648238012216,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,0.07894736842105263,False,False,"H2,DD",DD
U56,CH_ISSHARPE,1260,63,2014-01-15,51,2,0.0,0.1821685179133139,1.2061228684467993,-0.24109009843747886,0.1699843406180792,1.0961998552989274,-0.24109009843747886,0.1944718173898523,1.3282840371126465,-0.15099413128442762,0.1970219700509377,1.3934166894093638,-0.14555305008040476,0.17765812708085882,1.1562852016242953,-0.2410900984374792,1.2077244334858135,1.1583283339355466,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,0.0784313725490196,False,False,"H2,DD",DD
U56,CH_ISSHARPE,1260,126,2014-01-15,26,2,0.0,0.18446199383248651,1.2141224905317518,-0.24109009843747886,0.1699843406180792,1.0961998552989274,-0.24109009843747886,0.19910954522692248,1.3431506427622637,-0.15099413128442662,0.1970219700509377,1.3934166894093638,-0.14555305008040476,0.18064320149480229,1.166948063820638,-0.2410900984374792,1.2156651671069243,1.1689178466165207,0.8397490685657273,0.8747033226162612,-0.3371726770846235,0.13792845428721634,1.197486442308766,1.2780694840193234,0.07692307692307693,False,False,"H2,DD",DD
U56,DO_NOTHING,252,21,2010-01-13,200,0,0.0,0.14176895027123648,1.1460809064194544,-0.19089287982281433,0.13231766481228657,1.19957002361089,-0.11128229485087626,0.15129456278971398,1.1148127737894056,-0.190892879822814,0.12010531317375106,1.1086261204861898,-0.11128229485087626,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1460809064194544,1.1769075314489335,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,DO_NOTHING,252,63,2010-01-13,67,0,0.0,0.14176895027123648,1.1460809064194544,-0.19089287982281433,0.13231766481228657,1.19957002361089,-0.11128229485087626,0.15129456278971398,1.1148127737894056,-0.190892879822814,0.12010531317375106,1.1086261204861898,-0.11128229485087626,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1460809064194544,1.1769075314489335,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,DO_NOTHING,252,126,2010-01-13,34,0,0.0,0.14176895027123648,1.1460809064194544,-0.19089287982281433,0.13231766481228657,1.19957002361089,-0.11128229485087626,0.15129456278971398,1.1148127737894056,-0.190892879822814,0.12010531317375106,1.1086261204861898,-0.11128229485087626,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1460809064194544,1.1769075314489335,0.8586775885934759,0.8747033226162612,-0.3371726770846235,0.14102364782652743,1.1525257895422025,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,DO_NOTHING,504,21,2011-01-12,188,0,0.0,0.14209222713337244,1.1528331874067026,-0.19089287982281422,0.12903247882154734,1.1989225470596732,-0.11128229485087637,0.15529630243752202,1.1323937459064692,-0.1908928798228139,0.1173430583641748,1.1262884802835758,-0.11128229485087637,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1528331874067026,1.1769075314489335,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,DO_NOTHING,504,63,2011-01-12,63,0,0.0,0.14209222713337244,1.1528331874067026,-0.19089287982281422,0.12903247882154734,1.1989225470596732,-0.11128229485087637,0.15529630243752202,1.1323937459064692,-0.1908928798228139,0.1173430583641748,1.1262884802835758,-0.11128229485087637,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1528331874067026,1.1769075314489335,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,1.0,False,True,"H2,DD",-
U56,DO_NOTHING,504,126,2011-01-12,32,0,0.0,0.14209222713337244,1.1528331874067026,-0.19089287982281422,0.12903247882154734,1.1989225470596732,-0.11128229485087637,0.15529630243752202,1.1323937459064692,-0.1908928798228139,0.1173430583641748,1.1262884802835758,-0.11128229485087637,0.1576093833822998,1.1769075314489335,-0.190892879822814,1.1528331874067026,1.1769075314489335,0.8599830205064783,0.8747033226162612,-0.3371726770846233,0.14088726162877752,1.1697401695874514,1.2780694840193234,1.0,False,True,"H2,DD",-
