panel,cost_bps,arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_yr
BROAD136,10,"IS-PICK phase0  (cad=Q, m=999)",1.4048837166402712,0.12301234100357639,0.8774216692069801,-0.2359483401971203,1.3379958562248029
BROAD136,10,"IS-PICK anchor-agnostic (cad=Q, m=999)",1.3664139272768052,0.12840890224478418,0.8744076101091062,-0.23124168496246933,1.3533333579456386
BROAD136,10,"CONTROL parent (cad=W, m=0)",1.043837850225855,0.12522447158897898,0.8939893512532116,-0.2005204833110833,13.776362615185906
BROAD136,10,"CONTROL idea 273 (cad=W, m=999)",1.2580333984160104,0.1196635702904012,0.918244902966639,-0.175699631864785,3.462186066970532
BROAD136,10,CONTROL RULES v2 (live),1.0911618922065958,0.08008859645602318,1.1216815149000923,-0.12240793860208021,
BROAD136,10,CONTROL SPY,0.8986643995365173,0.1550349534852662,0.8844317457858041,-0.3371595330739301,
BROAD136,10,CONTROL grid mean (do-nothing draw),1.1596593606970502,0.1373538594818585,0.9105817541808416,-0.2404117607773906,5.034644998313553
BROAD136,25,"IS-PICK phase0  (cad=Q, m=999)",1.3911791163619718,0.12040085303494963,0.8612746061479392,-0.23594834019712063,1.3379958562248029
BROAD136,25,"IS-PICK anchor-agnostic (cad=Q, m=999)",1.3522125527688673,0.1257962795769734,0.8589774433566885,-0.23144729311457685,1.3533333579456386
BROAD136,25,"CONTROL parent (cad=W, m=0)",0.8934202619944265,0.10151202677493876,0.7454051778633731,-0.20155317029654185,13.776362615185906
BROAD136,25,"CONTROL idea 273 (cad=W, m=999)",1.2188390892775287,0.1133599528241136,0.8756804478356623,-0.1767433894154894,3.462186066970532
BROAD136,25,CONTROL RULES v2 (live),1.0524638689243497,0.07668722367257308,1.0771846782277699,-0.12284879701089035,
BROAD136,25,CONTROL SPY,0.8986643995365173,0.1550349534852662,0.8844317457858041,-0.3371595330739301,
BROAD136,25,CONTROL grid mean (do-nothing draw),1.1054508733667259,0.1284773836235341,0.8582412867096605,-0.24169478594919977,5.034644998313553
U56,10,"IS-PICK phase0  (cad=Q, m=30)",1.1720150114777803,0.13248053204596255,1.0211348768371016,-0.19056644808729095,1.2415201900886828
U56,10,"IS-PICK anchor-agnostic (cad=Q, m=50)",1.2350946937392526,0.1303093753338599,1.0399194308205566,-0.1900728736982784,1.211647452283954
U56,10,"CONTROL parent (cad=W, m=0)",0.9928968404730495,0.14386387422203284,1.169656578952494,-0.18308348697878107,9.63286725657761
U56,10,"CONTROL idea 273 (cad=W, m=999)",1.0530934045770066,0.13242005984304184,1.2102130652502967,-0.1279414689942634,3.4934526888546613
U56,10,CONTROL RULES v2 (live),1.1042593710951487,0.09563216064933844,1.288463762182964,-0.12054942313126815,
U56,10,CONTROL SPY,0.8986374811215905,0.15503769025418768,0.8844185021541422,-0.33717235283398284,
U56,10,CONTROL grid mean (do-nothing draw),1.092584593211982,0.14250318788592242,1.1393283795714724,-0.19158781664564722,3.406489536824256
U56,25,"IS-PICK phase0  (cad=Q, m=30)",1.1574636970067627,0.13003427682639046,1.0046052982792881,-0.19056644808729106,1.2415201900886828
U56,25,"IS-PICK anchor-agnostic (cad=Q, m=50)",1.219592270088995,0.12801221443645822,1.0236326782159124,-0.1904492179884329,1.211647452283954
U56,25,"CONTROL parent (cad=W, m=0)",0.8577174907477432,0.12755486061286203,1.051198219283783,-0.18440712200737241,9.63286725657761
U56,25,"CONTROL idea 273 (cad=W, m=999)",0.9985438636453143,0.12654397607714007,1.1617008196485663,-0.12943085230736306,3.4934526888546613
U56,25,CONTROL RULES v2 (live),1.0656908015460567,0.09269634071563959,1.2516242862884182,-0.12092631068492765,
U56,25,CONTROL SPY,0.8986374811215905,0.15503769025418768,0.8844185021541422,-0.33717235283398284,
U56,25,CONTROL grid mean (do-nothing draw),1.044364338213188,0.1366508193319485,1.096961817130335,-0.19263513150412412,3.406489536824256
