stamp,claimset,objective,panel,dial,n_rungs,argmax,endpoint,rho,monotone,runner,margin_runner_sd,margin_vs_best_end_sd,pair_sd_runner,marg_sd_mean,spread_sd,resolved,reading,changes_reading
S_NONE,C_SHARPE,Sharpe,U56,GROSS,17,1.0,True,1.0,True,0.95,0.5837227034016262,0.0,0.00014891435448059412,0.21391109172211964,0.01336204745433004,False,END,False
S_RHO,C_SHARPE,Sharpe,U56,GROSS,17,1.0,True,1.0,True,0.95,0.5837227034016262,0.0,0.00014891435448059412,0.21391109172211964,0.01336204745433004,False,SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,U56,GROSS,17,1.0,True,1.0,True,0.95,0.5837227034016262,0.0,0.00014891435448059412,0.21391109172211964,0.01336204745433004,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,U56,GROSS,17,1.0,True,1.0,True,0.95,0.5837227034016262,0.0,0.00014891435448059412,0.21391109172211964,0.01336204745433004,False,SATURATING,True
S_NONE,C_SHARPE,Sharpe,U56,N,11,12.0,False,0.5090909090909091,False,15.0,0.11727999510982363,0.2569609402991934,0.04998223297137735,0.21568739022471056,0.9096841473328201,False,INTERIOR,False
S_RHO,C_SHARPE,Sharpe,U56,N,11,12.0,False,0.5090909090909091,False,15.0,0.11727999510982363,0.2569609402991934,0.04998223297137735,0.21568739022471056,0.9096841473328201,False,INTERIOR,False
S_MARGIN,C_SHARPE,Sharpe,U56,N,11,12.0,False,0.5090909090909091,False,15.0,0.11727999510982363,0.2569609402991934,0.04998223297137735,0.21568739022471056,0.9096841473328201,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,U56,N,11,12.0,False,0.5090909090909091,False,15.0,0.11727999510982363,0.2569609402991934,0.04998223297137735,0.21568739022471056,0.9096841473328201,False,UNRESOLVED,True
S_NONE,C_SHARPE,Sharpe,U56,H,6,252.0,True,0.7714285714285715,False,126.0,0.3750229960943481,0.0,0.06590851136766013,0.21882476325575193,0.447109944275088,False,END,False
S_RHO,C_SHARPE,Sharpe,U56,H,6,252.0,True,0.7714285714285715,False,126.0,0.3750229960943481,0.0,0.06590851136766013,0.21882476325575193,0.447109944275088,False,END-NOT-SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,U56,H,6,252.0,True,0.7714285714285715,False,126.0,0.3750229960943481,0.0,0.06590851136766013,0.21882476325575193,0.447109944275088,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,U56,H,6,252.0,True,0.7714285714285715,False,126.0,0.3750229960943481,0.0,0.06590851136766013,0.21882476325575193,0.447109944275088,False,UNRESOLVED,True
S_NONE,C_SHARPE,Sharpe,U56,MAXVOL,6,1.0,True,0.2571428571428572,False,0.6,0.3567404817423002,0.0,0.0465814612526401,0.2154265573824369,0.3041891020618501,False,END,False
S_RHO,C_SHARPE,Sharpe,U56,MAXVOL,6,1.0,True,0.2571428571428572,False,0.6,0.3567404817423002,0.0,0.0465814612526401,0.2154265573824369,0.3041891020618501,False,END-NOT-SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,U56,MAXVOL,6,1.0,True,0.2571428571428572,False,0.6,0.3567404817423002,0.0,0.0465814612526401,0.2154265573824369,0.3041891020618501,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,U56,MAXVOL,6,1.0,True,0.2571428571428572,False,0.6,0.3567404817423002,0.0,0.0465814612526401,0.2154265573824369,0.3041891020618501,False,UNRESOLVED,True
S_NONE,C_SHARPE,Sharpe,B136,GROSS,17,1.0,True,1.0,True,0.95,1.5650691173869862,0.0,0.00021654542375039868,0.2208922969348095,0.03075659864166007,True,END,False
S_RHO,C_SHARPE,Sharpe,B136,GROSS,17,1.0,True,1.0,True,0.95,1.5650691173869862,0.0,0.00021654542375039868,0.2208922969348095,0.03075659864166007,True,SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,B136,GROSS,17,1.0,True,1.0,True,0.95,1.5650691173869862,0.0,0.00021654542375039868,0.2208922969348095,0.03075659864166007,True,END,False
S_BOTH,C_SHARPE,Sharpe,B136,GROSS,17,1.0,True,1.0,True,0.95,1.5650691173869862,0.0,0.00021654542375039868,0.2208922969348095,0.03075659864166007,True,SATURATING,True
S_NONE,C_SHARPE,Sharpe,B136,N,11,50.0,True,0.9363636363636365,True,30.0,0.00760402550881233,0.0,0.0567205948395069,0.22011049011915282,0.5495532473124614,False,END,False
S_RHO,C_SHARPE,Sharpe,B136,N,11,50.0,True,0.9363636363636365,True,30.0,0.00760402550881233,0.0,0.0567205948395069,0.22011049011915282,0.5495532473124614,False,SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,B136,N,11,50.0,True,0.9363636363636365,True,30.0,0.00760402550881233,0.0,0.0567205948395069,0.22011049011915282,0.5495532473124614,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,B136,N,11,50.0,True,0.9363636363636365,True,30.0,0.00760402550881233,0.0,0.0567205948395069,0.22011049011915282,0.5495532473124614,False,SATURATING,True
S_NONE,C_SHARPE,Sharpe,B136,H,6,21.0,True,-0.2571428571428572,False,63.0,0.04017584644747849,0.0,0.06196944855515032,0.2194741169048093,0.19288391742141317,False,END,False
S_RHO,C_SHARPE,Sharpe,B136,H,6,21.0,True,-0.2571428571428572,False,63.0,0.04017584644747849,0.0,0.06196944855515032,0.2194741169048093,0.19288391742141317,False,END-NOT-SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,B136,H,6,21.0,True,-0.2571428571428572,False,63.0,0.04017584644747849,0.0,0.06196944855515032,0.2194741169048093,0.19288391742141317,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,B136,H,6,21.0,True,-0.2571428571428572,False,63.0,0.04017584644747849,0.0,0.06196944855515032,0.2194741169048093,0.19288391742141317,False,UNRESOLVED,True
S_NONE,C_SHARPE,Sharpe,B136,MAXVOL,6,0.4,False,0.028571428571428574,False,0.6,0.32801270256346937,0.5487730944968872,0.049531986763028425,0.21564481598019147,0.23853216630871724,False,INTERIOR,False
S_RHO,C_SHARPE,Sharpe,B136,MAXVOL,6,0.4,False,0.028571428571428574,False,0.6,0.32801270256346937,0.5487730944968872,0.049531986763028425,0.21564481598019147,0.23853216630871724,False,INTERIOR,False
S_MARGIN,C_SHARPE,Sharpe,B136,MAXVOL,6,0.4,False,0.028571428571428574,False,0.6,0.32801270256346937,0.5487730944968872,0.049531986763028425,0.21564481598019147,0.23853216630871724,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,B136,MAXVOL,6,0.4,False,0.028571428571428574,False,0.6,0.32801270256346937,0.5487730944968872,0.049531986763028425,0.21564481598019147,0.23853216630871724,False,UNRESOLVED,True
S_NONE,C_SHARPE,Sharpe,SMALL,GROSS,17,1.0,True,1.0,True,0.95,0.6479125460386035,0.0,0.000320033088614874,0.2208274804208087,0.01674707127117503,False,END,False
S_RHO,C_SHARPE,Sharpe,SMALL,GROSS,17,1.0,True,1.0,True,0.95,0.6479125460386035,0.0,0.000320033088614874,0.2208274804208087,0.01674707127117503,False,SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,SMALL,GROSS,17,1.0,True,1.0,True,0.95,0.6479125460386035,0.0,0.000320033088614874,0.2208274804208087,0.01674707127117503,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,SMALL,GROSS,17,1.0,True,1.0,True,0.95,0.6479125460386035,0.0,0.000320033088614874,0.2208274804208087,0.01674707127117503,False,SATURATING,True
S_NONE,C_SHARPE,Sharpe,SMALL,N,11,50.0,True,0.7545454545454545,False,25.0,0.15970805687493472,0.0,0.06574126971049966,0.23135483244653135,1.2741844643089872,False,END,False
S_RHO,C_SHARPE,Sharpe,SMALL,N,11,50.0,True,0.7545454545454545,False,25.0,0.15970805687493472,0.0,0.06574126971049966,0.23135483244653135,1.2741844643089872,False,END-NOT-SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,SMALL,N,11,50.0,True,0.7545454545454545,False,25.0,0.15970805687493472,0.0,0.06574126971049966,0.23135483244653135,1.2741844643089872,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,SMALL,N,11,50.0,True,0.7545454545454545,False,25.0,0.15970805687493472,0.0,0.06574126971049966,0.23135483244653135,1.2741844643089872,False,UNRESOLVED,True
S_NONE,C_SHARPE,Sharpe,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1544547768827702,0.0,0.12382796462334275,0.24369365871264814,1.1373082805306143,True,END,False
S_RHO,C_SHARPE,Sharpe,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1544547768827702,0.0,0.12382796462334275,0.24369365871264814,1.1373082805306143,True,END-NOT-SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1544547768827702,0.0,0.12382796462334275,0.24369365871264814,1.1373082805306143,True,END,False
S_BOTH,C_SHARPE,Sharpe,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1544547768827702,0.0,0.12382796462334275,0.24369365871264814,1.1373082805306143,True,END-NOT-SATURATING,True
S_NONE,C_SHARPE,Sharpe,SMALL,MAXVOL,6,1.0,True,0.7142857142857143,False,0.8,0.6696276136778873,0.0,0.05480709405348453,0.2338364655037819,0.6744689204198763,False,END,False
S_RHO,C_SHARPE,Sharpe,SMALL,MAXVOL,6,1.0,True,0.7142857142857143,False,0.8,0.6696276136778873,0.0,0.05480709405348453,0.2338364655037819,0.6744689204198763,False,END-NOT-SATURATING,True
S_MARGIN,C_SHARPE,Sharpe,SMALL,MAXVOL,6,1.0,True,0.7142857142857143,False,0.8,0.6696276136778873,0.0,0.05480709405348453,0.2338364655037819,0.6744689204198763,False,UNRESOLVED,True
S_BOTH,C_SHARPE,Sharpe,SMALL,MAXVOL,6,1.0,True,0.7142857142857143,False,0.8,0.6696276136778873,0.0,0.05480709405348453,0.2338364655037819,0.6744689204198763,False,UNRESOLVED,True
S_NONE,C_CAGR,CAGR,U56,GROSS,17,1.0,True,1.0,True,0.95,4.442897635073683,0.0,0.002359120679746662,0.022400524583573247,7.451812995560299,True,END,False
S_RHO,C_CAGR,CAGR,U56,GROSS,17,1.0,True,1.0,True,0.95,4.442897635073683,0.0,0.002359120679746662,0.022400524583573247,7.451812995560299,True,SATURATING,True
S_MARGIN,C_CAGR,CAGR,U56,GROSS,17,1.0,True,1.0,True,0.95,4.442897635073683,0.0,0.002359120679746662,0.022400524583573247,7.451812995560299,True,END,False
S_BOTH,C_CAGR,CAGR,U56,GROSS,17,1.0,True,1.0,True,0.95,4.442897635073683,0.0,0.002359120679746662,0.022400524583573247,7.451812995560299,True,SATURATING,True
S_NONE,C_CAGR,CAGR,U56,N,11,3.0,True,-0.9363636363636365,True,5.0,1.2827907015646416,0.0,0.021830341242457585,0.03220120689041948,2.4215631306109557,True,END,False
S_RHO,C_CAGR,CAGR,U56,N,11,3.0,True,-0.9363636363636365,True,5.0,1.2827907015646416,0.0,0.021830341242457585,0.03220120689041948,2.4215631306109557,True,SATURATING,True
S_MARGIN,C_CAGR,CAGR,U56,N,11,3.0,True,-0.9363636363636365,True,5.0,1.2827907015646416,0.0,0.021830341242457585,0.03220120689041948,2.4215631306109557,True,END,False
S_BOTH,C_CAGR,CAGR,U56,N,11,3.0,True,-0.9363636363636365,True,5.0,1.2827907015646416,0.0,0.021830341242457585,0.03220120689041948,2.4215631306109557,True,SATURATING,True
S_NONE,C_CAGR,CAGR,U56,H,6,252.0,True,0.8857142857142858,False,126.0,0.2737575809494711,0.0,0.010944422947732783,0.028684989582701218,0.6062534744163661,False,END,False
S_RHO,C_CAGR,CAGR,U56,H,6,252.0,True,0.8857142857142858,False,126.0,0.2737575809494711,0.0,0.010944422947732783,0.028684989582701218,0.6062534744163661,False,END-NOT-SATURATING,True
S_MARGIN,C_CAGR,CAGR,U56,H,6,252.0,True,0.8857142857142858,False,126.0,0.2737575809494711,0.0,0.010944422947732783,0.028684989582701218,0.6062534744163661,False,UNRESOLVED,True
S_BOTH,C_CAGR,CAGR,U56,H,6,252.0,True,0.8857142857142858,False,126.0,0.2737575809494711,0.0,0.010944422947732783,0.028684989582701218,0.6062534744163661,False,UNRESOLVED,True
S_NONE,C_CAGR,CAGR,U56,MAXVOL,6,1.0,True,0.942857142857143,True,0.6,0.6911901600421251,0.0,0.006740932341454201,0.02721287742170914,0.9206629040377883,False,END,False
S_RHO,C_CAGR,CAGR,U56,MAXVOL,6,1.0,True,0.942857142857143,True,0.6,0.6911901600421251,0.0,0.006740932341454201,0.02721287742170914,0.9206629040377883,False,SATURATING,True
S_MARGIN,C_CAGR,CAGR,U56,MAXVOL,6,1.0,True,0.942857142857143,True,0.6,0.6911901600421251,0.0,0.006740932341454201,0.02721287742170914,0.9206629040377883,False,UNRESOLVED,True
S_BOTH,C_CAGR,CAGR,U56,MAXVOL,6,1.0,True,0.942857142857143,True,0.6,0.6911901600421251,0.0,0.006740932341454201,0.02721287742170914,0.9206629040377883,False,SATURATING,True
S_NONE,C_CAGR,CAGR,B136,GROSS,17,1.0,True,1.0,True,0.95,3.7416940370613916,0.0,0.0028487378014362854,0.026899159920159982,6.369758259593289,True,END,False
S_RHO,C_CAGR,CAGR,B136,GROSS,17,1.0,True,1.0,True,0.95,3.7416940370613916,0.0,0.0028487378014362854,0.026899159920159982,6.369758259593289,True,SATURATING,True
S_MARGIN,C_CAGR,CAGR,B136,GROSS,17,1.0,True,1.0,True,0.95,3.7416940370613916,0.0,0.0028487378014362854,0.026899159920159982,6.369758259593289,True,END,False
S_BOTH,C_CAGR,CAGR,B136,GROSS,17,1.0,True,1.0,True,0.95,3.7416940370613916,0.0,0.0028487378014362854,0.026899159920159982,6.369758259593289,True,SATURATING,True
S_NONE,C_CAGR,CAGR,B136,N,11,3.0,True,-0.9818181818181818,True,5.0,1.6884092710704477,0.0,0.024067035912907268,0.03817017419809903,2.1011879339182986,True,END,False
S_RHO,C_CAGR,CAGR,B136,N,11,3.0,True,-0.9818181818181818,True,5.0,1.6884092710704477,0.0,0.024067035912907268,0.03817017419809903,2.1011879339182986,True,SATURATING,True
S_MARGIN,C_CAGR,CAGR,B136,N,11,3.0,True,-0.9818181818181818,True,5.0,1.6884092710704477,0.0,0.024067035912907268,0.03817017419809903,2.1011879339182986,True,END,False
S_BOTH,C_CAGR,CAGR,B136,N,11,3.0,True,-0.9818181818181818,True,5.0,1.6884092710704477,0.0,0.024067035912907268,0.03817017419809903,2.1011879339182986,True,SATURATING,True
S_NONE,C_CAGR,CAGR,B136,H,6,63.0,False,0.3142857142857143,False,189.0,0.062375441466950524,0.36193556671204496,0.016001142234943325,0.03318942586013368,0.27439544787397246,False,INTERIOR,False
S_RHO,C_CAGR,CAGR,B136,H,6,63.0,False,0.3142857142857143,False,189.0,0.062375441466950524,0.36193556671204496,0.016001142234943325,0.03318942586013368,0.27439544787397246,False,INTERIOR,False
S_MARGIN,C_CAGR,CAGR,B136,H,6,63.0,False,0.3142857142857143,False,189.0,0.062375441466950524,0.36193556671204496,0.016001142234943325,0.03318942586013368,0.27439544787397246,False,UNRESOLVED,True
S_BOTH,C_CAGR,CAGR,B136,H,6,63.0,False,0.3142857142857143,False,189.0,0.062375441466950524,0.36193556671204496,0.016001142234943325,0.03318942586013368,0.27439544787397246,False,UNRESOLVED,True
S_NONE,C_CAGR,CAGR,B136,MAXVOL,6,0.8,False,0.8857142857142858,False,1.0,0.08400260529295521,0.08400260529295521,0.007038181523419559,0.03172644055940033,0.6855213744344162,False,INTERIOR,False
S_RHO,C_CAGR,CAGR,B136,MAXVOL,6,0.8,False,0.8857142857142858,False,1.0,0.08400260529295521,0.08400260529295521,0.007038181523419559,0.03172644055940033,0.6855213744344162,False,INTERIOR,False
S_MARGIN,C_CAGR,CAGR,B136,MAXVOL,6,0.8,False,0.8857142857142858,False,1.0,0.08400260529295521,0.08400260529295521,0.007038181523419559,0.03172644055940033,0.6855213744344162,False,UNRESOLVED,True
S_BOTH,C_CAGR,CAGR,B136,MAXVOL,6,0.8,False,0.8857142857142858,False,1.0,0.08400260529295521,0.08400260529295521,0.007038181523419559,0.03172644055940033,0.6855213744344162,False,UNRESOLVED,True
S_NONE,C_CAGR,CAGR,SMALL,GROSS,17,1.0,True,1.0,True,0.95,1.148419498381719,0.0,0.0031857416125520397,0.033750886545389325,2.2197791714674464,True,END,False
S_RHO,C_CAGR,CAGR,SMALL,GROSS,17,1.0,True,1.0,True,0.95,1.148419498381719,0.0,0.0031857416125520397,0.033750886545389325,2.2197791714674464,True,SATURATING,True
S_MARGIN,C_CAGR,CAGR,SMALL,GROSS,17,1.0,True,1.0,True,0.95,1.148419498381719,0.0,0.0031857416125520397,0.033750886545389325,2.2197791714674464,True,END,False
S_BOTH,C_CAGR,CAGR,SMALL,GROSS,17,1.0,True,1.0,True,0.95,1.148419498381719,0.0,0.0031857416125520397,0.033750886545389325,2.2197791714674464,True,SATURATING,True
S_NONE,C_CAGR,CAGR,SMALL,N,11,12.0,False,0.26363636363636367,False,10.0,0.1332615899771121,0.5261870801576026,0.011775825719714242,0.04946032294911711,1.2396867067007922,False,INTERIOR,False
S_RHO,C_CAGR,CAGR,SMALL,N,11,12.0,False,0.26363636363636367,False,10.0,0.1332615899771121,0.5261870801576026,0.011775825719714242,0.04946032294911711,1.2396867067007922,False,INTERIOR,False
S_MARGIN,C_CAGR,CAGR,SMALL,N,11,12.0,False,0.26363636363636367,False,10.0,0.1332615899771121,0.5261870801576026,0.011775825719714242,0.04946032294911711,1.2396867067007922,False,UNRESOLVED,True
S_BOTH,C_CAGR,CAGR,SMALL,N,11,12.0,False,0.26363636363636367,False,10.0,0.1332615899771121,0.5261870801576026,0.011775825719714242,0.04946032294911711,1.2396867067007922,False,UNRESOLVED,True
S_NONE,C_CAGR,CAGR,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1504218913360222,0.0,0.024783755276978233,0.0461048997020273,1.1889542038889775,True,END,False
S_RHO,C_CAGR,CAGR,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1504218913360222,0.0,0.024783755276978233,0.0461048997020273,1.1889542038889775,True,END-NOT-SATURATING,True
S_MARGIN,C_CAGR,CAGR,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1504218913360222,0.0,0.024783755276978233,0.0461048997020273,1.1889542038889775,True,END,False
S_BOTH,C_CAGR,CAGR,SMALL,H,6,252.0,True,0.6571428571428573,False,189.0,1.1504218913360222,0.0,0.024783755276978233,0.0461048997020273,1.1889542038889775,True,END-NOT-SATURATING,True
S_NONE,C_CAGR,CAGR,SMALL,MAXVOL,6,1.0,True,0.942857142857143,True,0.8,0.8875910286942237,0.0,0.012136535108986607,0.04292983372992417,1.116308136909959,False,END,False
S_RHO,C_CAGR,CAGR,SMALL,MAXVOL,6,1.0,True,0.942857142857143,True,0.8,0.8875910286942237,0.0,0.012136535108986607,0.04292983372992417,1.116308136909959,False,SATURATING,True
S_MARGIN,C_CAGR,CAGR,SMALL,MAXVOL,6,1.0,True,0.942857142857143,True,0.8,0.8875910286942237,0.0,0.012136535108986607,0.04292983372992417,1.116308136909959,False,UNRESOLVED,True
S_BOTH,C_CAGR,CAGR,SMALL,MAXVOL,6,1.0,True,0.942857142857143,True,0.8,0.8875910286942237,0.0,0.012136535108986607,0.04292983372992417,1.116308136909959,False,SATURATING,True
S_NONE,C_MAXDD,negMaxDD,U56,GROSS,17,0.2,True,-1.0,True,0.25,4.298554183062703,0.0,0.0030520622943181015,0.0343738462567252,5.686924746495732,True,END,False
S_RHO,C_MAXDD,negMaxDD,U56,GROSS,17,0.2,True,-1.0,True,0.25,4.298554183062703,0.0,0.0030520622943181015,0.0343738462567252,5.686924746495732,True,SATURATING,True
