panel,draw,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,full_cagr,full_dd,full_4b,pass4a,is_cagr,is_dd,is_4b,oos_cagr,oos_dd,oos_4b
U56,5,0.5,0.10020073784687034,1.1295284939016415,-0.15949197805250792,1.2711229904599588,1.0070671534891513,0.09854868735665079,1.0943648537821957,-0.15949197805250748,False,True,False,False,False,True,False,False,True,False
U56,5,0.625,0.12555065263882237,1.1300757480504053,-0.19632756465106616,1.2720180300627708,1.0074442980835676,0.12338726042830683,1.0946120285812404,-0.19632756465106582,True,True,True,False,True,True,True,True,True,True
U56,5,0.75,0.15097102774771254,1.1305441281702897,-0.23199853058239228,1.2728429590679184,1.0077443259748615,0.1482532420297329,1.0947762921516042,-0.23199853058239206,True,False,False,False,True,False,False,True,False,False
U56,5,0.875,0.176434235231004,1.130929422915697,-0.2665289372503872,1.2735901428884175,1.0079667533108345,0.17311758487430162,1.094856419323527,-0.2665289372503873,True,False,False,False,True,False,False,True,False,False
U56,5,1.0,0.2019100175291051,1.1312231661444567,-0.29994205698462983,1.2742471381237472,1.0081068153308788,0.1979487685864405,1.0948475043818706,-0.29994205698463006,True,False,False,False,True,False,False,True,False,False
U56,6,0.25,0.05088297391031138,1.166330286877054,-0.06953329106267991,1.2525771034166344,1.1024940983635523,0.05358606288457568,1.171673744830398,-0.0695332910626798,False,True,False,False,False,True,False,False,True,False
U56,6,0.375,0.0766167085701317,1.1672366730039536,-0.10307716700276437,1.2536324074417302,1.1033630265847272,0.08070861254453154,1.172457139697377,-0.10307716700276515,False,True,False,False,False,True,False,False,True,False
U56,6,0.5,0.10251872640699489,1.1680811588569164,-0.13581861002232598,1.2546345799464034,1.1041680147801727,0.1080206107308781,1.1731734116042705,-0.1358186100223261,False,True,False,False,False,True,False,True,True,True
U56,6,0.625,0.12856693141774866,1.1688571423098515,-0.16776743021458262,1.255572954882039,1.1049060910061939,0.13549730524011272,1.173819516927475,-0.16776743021458318,True,True,True,False,True,True,True,True,True,True
U56,6,0.75,0.15473805418685238,1.16956248941649,-0.19893374468339087,1.2564446826463216,1.1055759776771859,0.16311237391087618,1.1743934824951126,-0.19893374468339065,True,True,True,False,True,True,True,True,True,True
U56,6,0.875,0.18100740212988042,1.170195230914418,-0.2293263093659892,1.2572486846202109,1.1061753067199802,0.19083769946518236,1.1748926839415539,-0.22932630936598897,True,False,False,False,True,False,False,True,False,False
U56,6,1.0,0.20734893953308187,1.1707527023081967,-0.25895728402997,1.2579824484921498,1.106701464332266,0.21864359569257252,1.1753148306344816,-0.2589572840299702,True,False,False,False,True,False,False,True,False,False
U56,7,0.25,0.036293685013819355,1.0242667124884688,-0.07173204925423537,1.1243271605284797,0.9370761848160805,0.03710681298794172,1.0337500723379212,-0.07173204925423471,False,True,False,False,False,True,False,False,True,False
U56,7,0.375,0.05447590809433889,1.024688748335606,-0.10627817257939565,1.1252428960271268,0.9371227566576135,0.055690321508511165,1.033718082526927,-0.10627817257939576,False,True,False,False,False,True,False,False,True,False
U56,7,0.5,0.07266564404989295,1.0250674007070053,-0.13995948758730392,1.1261230482438034,0.9371235336228989,0.07427624097130248,1.0336359136882693,-0.13995948758730437,False,True,False,False,False,True,False,False,True,False
U56,7,0.625,0.09084966215359214,1.0253960734372392,-0.17278740593477648,1.1269597201010018,0.9370733169881679,0.0928502060514016,1.0334985456358625,-0.17278740593477648,False,True,False,False,False,True,False,False,True,False
U56,7,0.75,0.10901403519852404,1.025670677965261,-0.20477319119575388,1.1277505231483012,0.936966621113484,0.11139678475013048,1.0333003030796624,-0.20477319119575377,True,False,False,False,True,True,False,True,False,False
U56,7,0.875,0.12714411525026326,1.0258879349125842,-0.23592861301272783,1.1284911448678197,0.9368012630602187,0.12989997239285822,1.0330390802220177,-0.23592861301272783,True,False,False,False,True,False,False,True,False,False
U56,7,1.0,0.1452240552010846,1.0260417794607724,-0.26626539584098086,1.1291719084019194,0.9365745876371215,0.14834294328116204,1.0327123777973286,-0.2662653958409812,True,False,False,False,True,False,False,True,False,False
U56,8,0.25,0.05012865681252321,1.1660376829416206,-0.08284948131157877,1.264487871819824,1.091417952524523,0.05232969333343962,1.1649326224193162,-0.08284948131157877,False,True,False,False,False,True,False,False,True,False
U56,8,0.375,0.07544340391728266,1.1664925657220298,-0.12256125985805555,1.2651118504332242,1.091810340076655,0.07876581030927743,1.1652757038036297,-0.12256125985805577,False,True,False,False,False,True,False,False,True,False
U56,8,0.5,0.10089699015877418,1.1668784948403779,-0.16115134248116392,1.2656877696908229,1.0921228107667735,0.10535037238385137,1.1655363332252804,-0.16115134248116425,False,True,False,False,False,True,False,False,True,False
U56,8,0.625,0.1264657323463214,1.167185866816471,-0.198633951616066,1.2661990268268182,1.0923518007364614,0.1320566298180601,1.1657097779384735,-0.19863395161606578,True,True,True,False,True,True,True,True,True,True
U56,8,0.75,0.15212349363387756,1.167402851255369,-0.23502546964386972,1.2666295313529463,1.0924893167011223,0.15885524610710444,1.1657870464823257,-0.2350254696438696,True,False,False,False,True,False,False,True,False,False
U56,8,0.875,0.17784244691503548,1.1675231800141357,-0.27034345778188906,1.266972539552641,1.0925298165653792,0.18571485954522915,1.1657628557500237,-0.27034345778188906,True,False,False,False,True,False,False,True,False,False
U56,8,1.0,0.20359329982271146,1.167542465780879,-0.3046084950843646,1.2672295546261656,1.0924643558338456,0.21260147930113682,1.1656293933579203,-0.3046084950843647,True,False,False,False,True,False,False,True,False,False
U56,9,0.25,0.0392716916947109,1.001539153848698,-0.07820494588167426,1.1438424995753123,0.8754681779178712,0.03818282268867357,0.9637713227995972,-0.07820494588167404,False,True,False,False,False,True,False,False,True,False
U56,9,0.375,0.05893607901760989,1.0022690123377191,-0.11562460994848334,1.144663988811062,0.8761931397245296,0.05726179137737897,0.9644097737176569,-0.11562460994848334,False,True,False,False,False,True,False,False,True,False
U56,9,0.5,0.0785975401127279,1.0029420768108532,-0.15195053305037098,1.1454365336404804,0.8768592726982759,0.07630939398030101,0.9649858547393172,-0.15195053305037043,False,True,False,False,False,True,False,False,True,False
U56,9,0.625,0.09823852038141467,1.0035549623868951,-0.1872035142587316,1.1461477363401764,0.8774716985894546,0.09530806707939443,0.9655040577939615,-0.18720351425873138,False,True,False,False,False,True,False,False,True,False
U56,9,0.75,0.11784028412029213,1.0041023221562717,-0.22140508174127171,1.146799008681565,0.8780192669646817,0.11423801267747158,0.9659537483771627,-0.2214050817412715,True,False,False,False,True,False,False,True,False,False
U56,9,0.875,0.1373831043632654,1.0045797276846573,-0.2545771567969558,1.1473837724355782,0.8784996810698044,0.13307904979897933,0.9663327656302175,-0.25457715679695625,True,False,False,False,True,False,False,True,False,False
U56,9,1.0,0.15684606449147998,1.0049830568813614,-0.28673883562392144,1.1478920265550963,0.8789140581839472,0.15181041776260318,0.9666421431021736,-0.28673883562392155,True,False,False,False,True,False,False,True,False,False
U56,10,0.25,0.04191149696868246,1.0770195001084335,-0.08018149229592642,1.1316977591761854,1.028613086687042,0.04300997123320127,1.1006381456646754,-0.08018149229592642,False,True,False,False,False,True,False,False,True,False
U56,10,0.375,0.0629704411113956,1.077470537732949,-0.11853518857257828,1.1327744005941907,1.0285501736319627,0.06463025234967912,1.1005224130004272,-0.11853518857257817,False,True,False,False,False,True,False,False,True,False
U56,10,0.5,0.08407625565164234,1.0778584602168824,-0.1557596130629164,1.1338014017796934,1.0284160686539046,0.0863036206997232,1.100332302479232,-0.1557596130629164,False,True,False,False,False,True,False,False,True,False
U56,10,0.625,0.10521146477485877,1.078181721923481,-0.19187538489026523,1.1347749641687035,1.0282116346930326,0.1080113162514702,1.1000684460879369,-0.1918753848902649,False,True,False,False,False,True,False,True,True,True
U56,10,0.75,0.12635817943985383,1.0784417659713672,-0.2269033630062609,1.135696778460538,1.0279383770733836,0.12973379391841977,1.099731299500185,-0.22690336300626102,True,False,False,False,True,False,False,True,False,False
U56,10,0.875,0.1474964131980523,1.0786310350406276,-0.2608618126487331,1.1365514294411951,1.027596092432537,0.15145046447772548,1.099321149961282,-0.2608618126487332,True,False,False,False,True,False,False,True,False,False
U56,10,1.0,0.16860601929891628,1.0787486222587694,-0.2937726938596341,1.1373389563769274,1.0271833947414446,0.17313981241504983,1.0988366119637905,-0.2937726938596341,True,False,False,False,True,False,False,True,False,False
U56,11,0.25,0.046714151264097614,1.0607278315854751,-0.07732512204653597,1.0453087073577425,1.078048910930828,0.05189642185346233,1.1462821337522884,-0.07732512204653619,False,True,False,False,False,True,False,False,True,False
U56,11,0.375,0.07017184092908724,1.0614499646459514,-0.11443638057947492,1.046106942670171,1.0787222440642932,0.0780975719315431,1.1469267653834825,-0.11443638057947503,False,True,False,False,False,True,False,False,True,False
U56,11,0.5,0.09366684804268655,1.0621169053901163,-0.15053440204234503,1.0468594037425254,1.0793332658597172,0.10443611174663703,1.1475066642860507,-0.15053440204234525,False,True,False,False,False,True,False,False,True,False
U56,11,0.625,0.11717562168660645,1.062728744364565,-0.1856335720452953,1.0475634241787537,1.079884558006459,0.13088720587908775,1.1480240240161588,-0.1856335720452954,True,True,True,False,False,False,False,True,True,True
U56,11,0.75,0.14067262465723696,1.063278062537299,-0.21974904555664465,1.048206588582295,1.0803731048314797,0.15742417867862168,1.1484758187676396,-0.21974904555664443,True,False,False,False,True,False,False,True,False,False
U56,11,0.875,0.16413125070613988,1.0637621218927578,-0.2528969995567871,1.0487870336541165,1.0807954547053706,0.18401851120639212,1.148858691904136,-0.252896999556787,True,False,False,False,True,False,False,True,False,False
U56,11,1.0,0.1875238992465753,1.0641794814558199,-0.2850943974343505,1.0493029493601538,1.0811505371234038,0.21064046177731388,1.1491717727241735,-0.28509439743434994,True,False,False,False,True,False,False,True,False,False
U56,12,0.25,0.03999143868787303,1.1707648006100209,-0.060337571926241895,1.2800192445428538,1.0944061798574776,0.04241339536629618,1.1717145436224012,-0.060337571926241784,False,True,False,False,False,True,False,False,True,False
U56,12,0.375,0.06017902346018178,1.1714216910287152,-0.08955928319303641,1.2807776968277642,1.0950705476719322,0.06383640031592241,1.1722847749119722,-0.0895592831930363,False,True,False,False,False,True,False,False,True,False
U56,12,0.5,0.0804810954381514,1.1720230427005254,-0.11816012735878223,1.2814954590626304,1.0956729195148829,0.08538766149542787,1.1727901349641134,-0.11816012735878167,False,True,False,False,False,True,False,False,True,False
U56,12,0.625,0.10088698168033727,1.1725688519929307,-0.14614807701161425,1.2821706741068248,1.0962150081316748,0.10705456063848828,1.1732319522934096,-0.14614807701161459,False,True,False,False,False,True,False,False,True,False
U56,12,0.75,0.12138577947257634,1.1730610958401722,-0.17352974445882008,1.28280128305299,1.0967024108477397,0.12882451953070828,1.1736156221665852,-0.17352974445882008,True,True,True,False,True,True,True,True,True,True
U56,12,0.875,0.14196608235573516,1.173499813518126,-0.2003132918564492,1.2833867593681623,1.097135968635256,0.1506840883445275,1.1739408198466363,-0.20031329185644953,True,True,True,False,True,True,True,True,True,True
U56,12,1.0,0.1626153762020346,1.1738810430276125,-0.22650770903128004,1.2839183127937037,1.0975158886290834,0.17261932670347369,1.1742081191941682,-0.2265077090312798,True,False,False,False,True,False,False,True,False,False
U56,13,0.25,0.045304204464963194,1.0883692133682783,-0.07971776972241285,1.1260903466034882,1.0566283975683657,0.04682683070243332,1.1113999430034087,-0.07971776972241307,False,True,False,False,False,True,False,False,True,False
U56,13,0.375,0.06810047576648315,1.0889369897373333,-0.11785924274977067,1.1272517703483163,1.0567265300359456,0.070408677446131,1.1114522680959074,-0.11785924274977078,False,True,False,False,False,True,False,False,True,False
U56,13,0.5,0.09096718805299875,1.0894416777526825,-0.1548838483016325,1.1283648610234327,1.05675278360729,0.09407487412226634,1.111430340663989,-0.1548838483016327,False,True,False,False,False,True,False,False,True,False
U56,13,0.625,0.11388254831313649,1.0898710998318797,-0.19081220076744076,1.1294087583930814,1.0567031453296236,0.11780262248894147,1.1113298047674813,-0.19081220076744043,True,True,True,False,True,True,True,True,True,True
U56,13,0.75,0.1368240200476496,1.090222737888857,-0.22566316540033915,1.1303805651822936,1.0565757522141277,0.14156780416764647,1.1111476437527843,-0.22566316540033915,True,False,False,False,True,False,False,True,False,False
U56,13,0.875,0.15976721949972306,1.0904899988941863,-0.25945699627099794,1.1312754036125772,1.0563627588892581,0.16534413273713877,1.1108764265705795,-0.25945699627099805,True,False,False,False,True,False,False,True,False,False
U56,13,1.0,0.18268583181332398,1.0906652583324754,-0.2922178778220621,1.1320829497481237,1.0560593018432383,0.18910387868963174,1.1105116084152262,-0.292217877822062,True,False,False,False,True,False,False,True,False,False
U56,14,0.25,0.044289650392348,1.1664904425820548,-0.07316118979306874,1.3208885368730723,1.032654883073656,0.043252087167539255,1.121953773867249,-0.07316118979306907,False,True,False,False,False,True,False,False,True,False
U56,14,0.375,0.06663636176560739,1.1667952761034395,-0.1084209310224945,1.321781166343974,1.0325488008425405,0.06501193054745036,1.121758480352252,-0.10842093102249395,False,True,False,False,False,True,False,False,True,False
U56,14,0.5,0.08909806319496294,1.1670395964217366,-0.14281308252291147,1.3226308888548717,1.032374148407413,0.0868384228696355,1.1214909061155753,-0.1428130825229118,False,True,False,False,False,True,False,False,True,False
U56,14,0.625,0.11165875764734379,1.1672204837280433,-0.17634603694992224,1.3234262313033007,1.0321360074254546,0.10871406494571856,1.1211557638103686,-0.1763460369499218,True,True,True,False,True,True,True,True,True,True
U56,14,0.75,0.13430092782525538,1.1673303082634583,-0.2090291712254322,1.3241545514690067,1.0318315079045524,0.13061991797278472,1.1207490696061566,-0.2090291712254324,True,False,False,False,True,False,False,True,False,False
U56,14,0.875,0.1570063781956319,1.167367530261005,-0.24087216269224332,1.324817091916341,1.0314570808479437,0.15253590367868863,1.1202678379249176,-0.24087216269224387,True,False,False,False,True,False,False,True,False,False
U56,14,1.0,0.17975532024502838,1.1673266984599404,-0.27188566555871463,1.325413643788804,1.0310030441657732,0.17443971590403184,1.1197028903481705,-0.2718856655587145,True,False,False,False,True,False,False,True,False,False
U56,15,0.25,0.029307577003965912,0.9096406980253662,-0.06832147606971561,0.9359378236291834,0.8889203453442207,0.030069139916611975,0.918635375829372,-0.06832147606971606,False,True,False,False,False,True,False,False,True,False
U56,15,0.375,0.04391303142251468,0.9101053318690645,-0.10122257002588086,0.93696871374677,0.8889253358649555,0.04504654793869767,0.9186305571282011,-0.10122257002588086,False,True,False,False,False,True,False,False,True,False
U56,15,0.5,0.058473863184964836,0.9105287742879496,-0.13330183780374727,0.937971773615634,0.888879710474696,0.059971548898480664,0.9185744428739728,-0.13330183780374683,False,True,False,False,False,True,False,False,True,False
U56,15,0.625,0.07298044155182026,0.9109110143010707,-0.16457166574167703,0.9389447270208415,0.8887856013217404,0.07483318982178977,0.9184692941519248,-0.16457166574167736,False,True,False,False,False,True,False,False,True,False
U56,15,0.75,0.08742236168667938,0.9112467378722866,-0.19504439389628925,0.9398771384232344,0.8886422869877647,0.08962003779065175,0.9183143753695233,-0.19504439389628903,False,True,False,False,False,False,False,False,True,False
U56,15,0.875,0.10178885548217265,0.9115331016733552,-0.22473266821141902,0.9407660346497282,0.8884472763978398,0.10432012155652592,0.9181071434958309,-0.22473266821141868,False,False,False,False,False,False,False,False,False,False
U56,15,1.0,0.11606835125161963,0.9117645261996249,-0.2536504705569358,0.9416056937066567,0.8881952139142907,0.11892049898820911,0.9178419154181376,-0.2536504705569358,True,False,False,False,True,False,False,True,False,False
U56,16,0.25,0.0401975252200788,1.0196895867333204,-0.0838106318687103,1.0612168479381514,0.9865514053941004,0.04184895323071114,1.0399162716903303,-0.08381063186870996,False,True,False,False,False,True,False,False,True,False
U56,16,0.375,0.06034399352058628,1.0202598119395623,-0.12377071684058683,1.0620336970728157,0.986963556292329,0.06284776264173653,1.0402612017272594,-0.12377071684058705,False,True,False,False,False,True,False,False,True,False
U56,16,0.5,0.08050002010461421,1.0207722035261493,-0.16247005706637552,1.062811566576434,0.9873053488697556,0.08387163207129422,1.0405333751894517,-0.1624700570663753,False,True,False,False,False,True,False,False,True,False
U56,16,0.625,0.10064735902419919,1.0212193479297487,-0.19993517308272524,1.063537013736865,0.98757499543153,0.10490105855996767,1.040731121187926,-0.19993517308272524,False,True,False,False,False,True,False,False,True,False
U56,16,0.75,0.12076635299622684,1.021594006899623,-0.23619163366771323,1.0641944655153688,0.987772705821835,0.12591543124535143,1.0408532095723824,-0.23619163366771345,True,False,False,False,True,False,False,True,False,False
U56,16,0.875,0.14083648676477178,1.0218922853331291,-0.2712661090422924,1.0647807119102188,0.9878943620882349,0.1468929436845725,1.0408962654126592,-0.27126610904229254,True,False,False,False,True,False,False,True,False,False
U56,16,1.0,0.16083589583593194,1.022108637249326,-0.3051886153612853,1.0652925332244783,0.9879325769822132,0.16780981876211287,1.0408531443880857,-0.3051886153612855,True,False,False,False,True,False,False,True,False,False
U56,17,0.25,0.033241750203229836,0.9735140731930041,-0.0802965874076742,1.05169332567716,0.9057090893669316,0.033832513757628524,0.9784250725772811,-0.08029658740767409,False,True,False,False,False,True,False,False,True,False
U56,17,0.375,0.04987098707914139,0.974063709977189,-0.11865166708590968,1.0527840149491015,0.9058769422306665,0.05075377072918852,0.9785125111758579,-0.1186516670859098,False,True,False,False,False,True,False,False,True,False
U56,17,0.5,0.06649083514026799,0.9745540515367154,-0.1558441938106374,1.0538325690696702,0.9059766213215663,0.06766166446614519,0.9785276523205796,-0.15584419381063708,False,True,False,False,False,True,False,False,True,False
U56,17,0.625,0.0830896629625748,0.9749859730211686,-0.19189800488276454,1.0548403553112626,0.9060090183981603,0.0845431243487269,0.9784710700295469,-0.19189800488276465,False,True,False,False,False,True,False,False,True,False
U56,17,0.75,0.09965585558438939,0.9753629072157669,-0.22683708667681413,1.0558045790826716,0.9059836996845041,0.10138565607384176,0.9783515653699256,-0.22683708667681435,False,False,False,False,False,True,False,False,False,False
U56,17,0.875,0.11617728099191482,0.9756853365725932,-0.26068421718896095,1.0567241082012864,0.9059029319815737,0.11817600134657935,0.9781711688255128,-0.26068421718896106,True,False,False,False,True,False,False,True,False,False
U56,17,1.0,0.13264072627319257,0.9759488207467774,-0.2934611049884591,1.0575926558575994,0.905764318067278,0.13489988130002772,0.9779272641236895,-0.2934611049884589,True,False,False,False,True,False,False,True,False,False
U56,18,0.25,0.043298313012558376,1.1726637125930222,-0.06440312265166481,1.2058081525712734,1.1508427994351467,0.04732945427787816,1.233127819662786,-0.06440312265166426,False,True,False,False,False,True,False,False,True,False
U56,18,0.375,0.06517094428304437,1.1733579593379404,-0.0955111779581369,1.2068271467091194,1.1513175085281626,0.07130693957279188,1.2335056950398342,-0.0955111779581369,False,True,False,False,False,True,False,False,True,False
U56,18,0.5,0.08717593522187239,1.173999058050764,-0.1259028872867124,1.2078055407103243,1.1517315972945235,0.0954744262486269,1.2338196246512114,-0.12590288728671262,False,True,False,False,False,True,False,False,True,False
U56,18,0.625,0.10930014276483901,1.1745878951217863,-0.15558835599647014,1.208735736996777,1.1520933947218162,0.1198179431330555,1.2340781967532075,-0.1555883559964698,True,True,True,False,False,True,False,True,True,True
U56,18,0.75,0.13152978451360364,1.1751243031652185,-0.18457705125916612,1.2096169193960562,1.152403498996986,0.1443224987379339,1.234281860592971,-0.18457705125916624,True,True,True,False,True,True,True,True,True,True
U56,18,0.875,0.15385004992052687,1.1756051057261878,-0.21288034121882438,1.210448913704032,1.1526565192481388,0.16897152213342292,1.2344247345660067,-0.2128803412188245,True,False,False,False,True,True,True,True,False,False
U56,18,1.0,0.17624575339593718,1.1760306794668653,-0.24050801911237707,1.2112294946855173,1.1528552118535973,0.19374837586570326,1.2345092147675603,-0.24050801911237718,True,False,False,False,True,False,False,True,False,False
U56,19,0.25,0.03561552496339315,1.0365575088441878,-0.07074866344819708,1.1114271175986583,0.975753845596096,0.03717663179948438,1.0532068567892168,-0.0707486634481973,False,True,False,False,False,True,False,False,True,False
