panel,family,bps,S0_CAGR,S0_Sharpe,S0_MaxDD,S1_pt,S1_Sharpe,S1_CAGR,S1_MaxDD,S2_pt,S2_Sharpe,S2_CAGR,S2_MaxDD,S2_abstained,n_clear_IS
U56,DDCTL,10,0.1448677868155137,1.17749120356185,-0.18207063572861204,0.15/0.5,1.17749120356185,0.1448677868155137,-0.18207063572861204,abstain,1.17749120356185,0.1448677868155137,-0.18207063572861204,True,0
U56,DDCTL,25,0.12892455052135476,1.0617574699026995,-0.18334972497388902,0.15/0.5,1.0617574699026995,0.12892455052135476,-0.18334972497388902,abstain,1.0617574699026995,0.12892455052135476,-0.18334972497388902,True,0
U56,BUDGET,10,0.1448677868155137,1.17749120356185,-0.18207063572861204,0.1/half,1.1833034368284043,0.14869588591828342,-0.18174635207724055,0.3/half,1.1555477285610993,0.1436391269726356,-0.18182185200541123,False,4
U56,BUDGET,25,0.12892455052135476,1.0617574699026995,-0.18334972497388902,0.1/half,1.1034331216027609,0.13741747260368498,-0.18251223156297125,0.3/half,1.0444831406257564,0.12816692544124453,-0.18282139462982894,False,2
U56,SLEEVE,10,0.1448677868155137,1.17749120356185,-0.18207063572861204,200.0/0.5,1.2332907487079043,0.14375452064727412,-0.14065435795112113,abstain,1.17749120356185,0.1448677868155137,-0.18207063572861204,True,0
U56,SLEEVE,25,0.12892455052135476,1.0617574699026995,-0.18334972497388902,200.0/0.5,1.0989121167334832,0.12634109177297925,-0.14234294741077225,abstain,1.0617574699026995,0.12892455052135476,-0.18334972497388902,True,0
BROAD136,DDCTL,10,0.12397539681393677,0.8757653518480898,-0.21570287649607056,0.15/0.5,0.8663357222169618,0.12164077907448356,-0.21570287649607056,abstain,0.8757653518480898,0.12397539681393677,-0.21570287649607056,True,0
BROAD136,DDCTL,25,0.10056721799550972,0.7310232139337223,-0.21680281437912718,0.15/0.5,0.7207513082069836,0.09830066843493657,-0.21680281437912718,0.06/0.5,0.6348566503602691,0.07432214563494322,-0.18289642619731883,False,1
BROAD136,BUDGET,10,0.12397539681393677,0.8757653518480898,-0.21570287649607056,0.2/skip,0.6985632186076824,0.10422568167652835,-0.277871321094844,0.2/skip,0.6985632186076824,0.10422568167652835,-0.277871321094844,False,1
BROAD136,BUDGET,25,0.10056721799550972,0.7310232139337223,-0.21680281437912718,0.2/skip,0.6446662817622812,0.09471793062604994,-0.2796670341693569,0.2/skip,0.6446662817622812,0.09471793062604994,-0.2796670341693569,False,1
BROAD136,SLEEVE,10,0.12397539681393677,0.8757653518480898,-0.21570287649607056,100.0/0.5,0.8884569242169448,0.11155692382138627,-0.19567489957579864,abstain,0.8757653518480898,0.12397539681393677,-0.21570287649607056,True,0
BROAD136,SLEEVE,25,0.10056721799550972,0.7310232139337223,-0.21680281437912718,200.0/0.5,0.7626873845361819,0.0961996849403226,-0.17673382582487895,abstain,0.7310232139337223,0.10056721799550972,-0.21680281437912718,True,0
SMALL439,DDCTL,10,0.07462803543701835,0.4997458748747829,-0.26835374821130753,0.15/0.5,0.40117500407580275,0.05492021676460812,-0.28068423299499945,0.15/0.5,0.40117500407580275,0.05492021676460812,-0.28068423299499945,False,3
SMALL439,DDCTL,25,0.04032385970352159,0.31384361495353913,-0.34555014716230303,0.15/0.5,0.2108049633619575,0.021538885438941335,-0.3530846234167848,0.06/0.5,0.16224250938247914,0.012917402102695208,-0.37518468948476746,False,2
SMALL439,BUDGET,10,0.07462803543701835,0.4997458748747829,-0.26835374821130753,0.3/skip,0.21761253782725634,0.023413554235963696,-0.4364756110335324,abstain,0.4997458748747829,0.07462803543701835,-0.26835374821130753,True,0
SMALL439,BUDGET,25,0.04032385970352159,0.31384361495353913,-0.34555014716230303,0.3/skip,0.13906390726522505,0.008434830849155084,-0.4488587613296078,abstain,0.31384361495353913,0.04032385970352159,-0.34555014716230303,True,0
SMALL439,SLEEVE,10,0.07462803543701835,0.4997458748747829,-0.26835374821130753,300.0/1.0,0.4925774811120424,0.0696137149977405,-0.261936783199301,abstain,0.4997458748747829,0.07462803543701835,-0.26835374821130753,True,0
SMALL439,SLEEVE,25,0.04032385970352159,0.31384361495353913,-0.34555014716230303,300.0/1.0,0.299722366387052,0.03632634132099399,-0.3069075261170422,abstain,0.31384361495353913,0.04032385970352159,-0.34555014716230303,True,0
