panel,floor90_pp,floor95_pp,peak_minus_runnerup_pp,peak_above_floor,pairs,pairs_unresolved90,largest_unresolved_gap_pp
U56,3.2528337376833143,4.659783017592156,0.6147480896236512,False,36,15,2.997786824173443
B136,4.022851756846513,4.022851756846513,1.4900899502236493,False,36,18,3.8638365903854606
