book,family,ncol,key,dir,m,cost,turnover_yr,dSharpe_F,dSharpe_IS,dSharpe_OOS,spy_S_F,spy_S_OOS,spy_CAGR_F,spy_MaxDD_F,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,pass4a,pass4b
SMALL439,SMALL,439,CONTROL,-,0.0,10.0,20.19590102343125,0.0,0.0,0.0,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.0655831265149307,0.462864671151153,-0.27432604586461007,0.08376774764844397,0.6033916370675825,-0.21406158345226278,0.047703626516907516,0.3477129033976654,-0.27432604586460885,0.05475097510128624,0.42025439160371103,-0.21406158345226278,0.07232854473169592,0.487330838507868,-0.2743260458646113,False,False
SMALL439,SMALL,439,CONTROL,-,0.0,25.0,20.19590102343125,0.0,0.0,0.0,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.033773882403875355,0.28209235144048067,-0.3513764153800948,0.054764774921744586,0.42559997068762184,-0.2259950399941083,0.013200730010793249,0.16325603413839418,-0.35137641538009545,0.026788116599644196,0.2477746552876336,-0.2259950399941083,0.038112002378476006,0.30160015433639353,-0.35137641538009357,True,False
SMALL439,SMALL,439,MOM,POS,0.2,10.0,19.647242328035034,0.0663327241429193,-0.04778724269691942,0.12878290606295079,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.07781253082960693,0.5291973952940723,-0.25203585316252985,0.07924021469121922,0.5757566524796338,-0.23907065262217564,0.0763867355940675,0.49409146013593036,-0.25127456529942505,0.04687222234467159,0.3724671489067916,-0.23907065262217564,0.09737629661617864,0.6161137445708188,-0.2520358531625293,False,False
SMALL439,SMALL,439,MOM,POS,0.2,25.0,19.647242328035034,0.0719842378416719,-0.04449511700666259,0.13570100833066034,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.04649663611642296,0.3540765892821526,-0.2853896712394258,0.05119940011028978,0.403245644205177,-0.2532195591472599,0.04181491093705669,0.31553116844964324,-0.2792782462059461,0.01967833767612448,0.203279538280971,-0.2532195591472599,0.06341073876148684,0.4373011626670539,-0.28538967123942593,True,False
SMALL439,SMALL,439,MOM,POS,0.5,10.0,19.36035501578428,0.10309039380243296,0.04662355924247785,0.13444570730540856,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.08480131297747273,0.5659550649535859,-0.24934278205168847,0.08598235380870523,0.6128263994827483,-0.21495195713705562,0.0836215565662306,0.5302889623856368,-0.24934278205168858,0.0629043934202993,0.4668779508461889,-0.21495195713705562,0.09854956413894711,0.6217765458132766,-0.24934278205168836,False,False
SMALL439,SMALL,439,MOM,POS,0.5,25.0,19.36035501578428,0.11203054585663352,0.0530866527314906,0.14477098434935132,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.05374179577325666,0.3941228972971142,-0.2778572765274613,0.057934546460373326,0.4427049417929532,-0.2218843315419271,0.049565661575679654,0.3558561085407962,-0.2778572765274602,0.035533333691534,0.3008613080191242,-0.2218843315419271,0.06514689157568188,0.44637113868574485,-0.2778572765274606,True,False
SMALL439,SMALL,439,MOM,POS,1.0,10.0,18.718567340531838,0.17655691543286828,0.09783606753482088,0.22020801192062306,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.09895895350244821,0.6394215865840213,-0.25357399381831036,0.10000735271147265,0.6932577316056339,-0.2124248658116299,0.09791155350574576,0.5986106487911755,-0.25357399381831025,0.07177272922974964,0.5180904591385319,-0.2124248658116299,0.11609248847234266,0.7075388504284911,-0.2535739938183107,False,False
SMALL439,SMALL,439,MOM,POS,1.0,25.0,18.718567340531838,0.19218780297231752,0.11205970523702874,0.23663224603855926,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.06851799924790569,0.4742801544127982,-0.2556795845353369,0.07263704143791427,0.5301883734289219,-0.2198116635615487,0.06441477462517065,0.4305821635333363,-0.255679584535337,0.045339083434080774,0.35983436052466233,-0.2198116635615487,0.0830892767877145,0.5382324003749528,-0.2556795845353369,True,False
SMALL439,SMALL,439,MOM,NEG,0.2,10.0,21.735838494609936,-0.05319279935611959,-0.12585276140538176,-0.012266752685662796,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.05598065401096686,0.4096718717950334,-0.2855562809935499,0.05837293480447259,0.4459459928921307,-0.21387798781066703,0.053593780581166595,0.3807586416516932,-0.2520115105212617,0.034497737236919956,0.29440163019832927,-0.21387798781066703,0.06947073507051904,0.4750640858222052,-0.28555628099355035,False,False
SMALL439,SMALL,439,MOM,NEG,0.2,25.0,21.735838494609936,-0.06756992990042396,-0.1463575966383615,-0.023195017819329145,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.02209336367192316,0.2145224215400567,-0.31875550175259304,0.026861589366149463,0.2493950078432736,-0.23555796387909889,0.017347279205401023,0.18577913344875446,-0.3157270856964878,0.00353654209156562,0.10141705864927208,-0.23555796387909889,0.03372503489038059,0.2784051365170644,-0.31875550175259415,False,False
SMALL439,SMALL,439,MOM,NEG,0.5,10.0,27.098367562144535,-0.25350660635906475,-0.2830926093198741,-0.2374854187290152,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.021039319304825943,0.20935806479208827,-0.4181002069424331,0.009958374834289963,0.14113825109102562,-0.30036820707506895,0.03224184040012057,0.26767575422906603,-0.3720122368604104,0.00929588626336808,0.13716178228383688,-0.30036820707506895,0.028360199814962517,0.2498454197788528,-0.41810020694243233,False,False
SMALL439,SMALL,439,MOM,NEG,0.5,25.0,27.098367562144535,-0.3213161577235927,-0.35484341349637527,-0.30320985929909483,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,-0.019675015274023044,-0.039223806283111985,-0.5378904225331407,-0.02752683642127507,-0.11415934440741447,-0.33999523954823385,-0.01175979793483728,0.02283872931525771,-0.4456506635118582,-0.027721752993286164,-0.10706875820874166,-0.33999523954823385,-0.01467212996977929,-0.001609704962701291,-0.46762814671687214,False,False
SMALL439,SMALL,439,MOM,NEG,1.0,10.0,27.732948601089195,-0.3482469717363786,-0.016460486572471067,-0.5317593027507406,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.005694515270469713,0.11461769941477438,-0.5543393420343752,0.016622739097503114,0.1879371467150459,-0.23595638758310256,-0.0051162352093510055,0.05576105250540339,-0.4671704319376804,0.04922929249013075,0.40379390503123996,-0.23595638758310256,-0.020285367139429078,-0.04442846424287256,-0.5423317966472063,False,False
SMALL439,SMALL,439,MOM,NEG,1.0,25.0,27.732948601089195,-0.43336274674509545,-0.11044992506555382,-0.6124255843877817,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,-0.03534476523450869,-0.15127039530461475,-0.6231167558227688,-0.021974366754990315,-0.08815602809333246,-0.2831374510826331,-0.04853237959321799,-0.20424516542268067,-0.49722175980516303,0.009420794985123715,0.13732473022207978,-0.2831374510826331,-0.06199456244998902,-0.3108254300513882,-0.5977905299892781,False,False
SMALL439,SMALL,439,R3,POS,0.2,10.0,20.859692321470167,-0.058410511852611646,-0.11829280233217354,-0.025352135987118107,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.05517110818346249,0.40445415929854134,-0.29722902661887474,0.06663474204992936,0.49984783993566656,-0.20567344216575967,0.043830679474528456,0.32720610213232487,-0.2525752623981602,0.03554470427186596,0.3019615892715375,-0.20567344216575967,0.06747770946235265,0.4619787025207499,-0.2972290266188746,False,False
SMALL439,SMALL,439,R3,POS,0.2,25.0,20.859692321470167,-0.06443059246533214,-0.1256667829530418,-0.0306379405782381,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.022653090731298287,0.21766175897514853,-0.35312213826185157,0.03678247379447286,0.313412263481675,-0.2458739440806914,0.008716264420183029,0.13884063711656727,-0.3531221382618521,0.006855296705841729,0.12210787233459182,-0.2458739440806914,0.03253335616071973,0.27096221375815543,-0.35312213826185324,False,False
SMALL439,SMALL,439,R3,POS,0.5,10.0,22.05209612935116,-0.041967037159142295,-0.1906413116839174,0.04059610105865746,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.05789129455899844,0.4208976339920107,-0.25878684630585147,0.05564982332506796,0.4322733909501366,-0.25878684630585147,0.0601375251299574,0.4140273112493551,-0.24963205946009415,0.02388655314850152,0.22961307991979363,-0.25878684630585147,0.07945434055011402,0.5279269395665255,-0.2551229242219266,False,False
SMALL439,SMALL,439,R3,POS,0.5,25.0,22.05209612935116,-0.05952824761037487,-0.21477690270547684,0.02663666248046498,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.023455262336228522,0.2225641038301058,-0.3352641105203287,0.023694841485606633,0.23016125245290225,-0.29054853630563693,0.023215739256459145,0.2175989348189878,-0.3352641105203279,-0.007030444277405512,0.03299775258215677,-0.29054853630563693,0.04274890796395181,0.3282368168168585,-0.33526411052032723,False,False
SMALL439,SMALL,439,R3,POS,1.0,10.0,22.910147043451076,-0.034870208910484035,-0.19317402522516994,0.053295524869416744,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.058850767122419656,0.42799446224066895,-0.2614287490067997,0.05493525608136118,0.42920208055525866,-0.2426654841902054,0.06278081102378841,0.4296661721249639,-0.2544481961712496,0.023431592097545195,0.2270803663785411,-0.2426654841902054,0.08133523503149176,0.5406263633772848,-0.2614287490068,False,False
SMALL439,SMALL,439,R3,POS,1.0,25.0,22.910147043451076,-0.06146577934623784,-0.22797119943108063,0.031183889889544958,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.02306496730630614,0.22062657209424283,-0.2973147093085,0.02150695110804568,0.21641412336190005,-0.2781147365737525,0.024625359811914826,0.22557284119853083,-0.29016330598395224,-0.008968678765298832,0.019803455856552972,-0.2781147365737525,0.04336401405942869,0.3327840442259385,-0.29731470930849946,False,False
SMALL439,SMALL,439,R3,NEG,0.2,10.0,19.051316586408557,0.173785168113527,0.08352645496996136,0.22414876509626686,0.8615352658239138,0.8820107671822842,0.1412985547640384,-0.3371723528339826,0.09778799138912242,0.63664983926468,-0.25138082334471157,0.0945899188757855,0.663352597831684,-0.23013460393775131,0.10099540773764648,0.6181479485638244,-0.2513808233447111,0.06921715806212192,0.5037808465736724,-0.23013460393775131,0.11581336627900973,0.7114796036041349,-0.25138082334471124,False,False
