panel,base,freq,cost,sleeve,f,Sharpe,H1,H2,OOS,CAGR,MaxDD,k4a_v2,k4a_v1,k4b,beats_mg_EQ_ung,beats_mg_same,beats_dd_EQ_ung,beats_dd_same
u56,EQ_ung,W,10.0,S4,0.5,1.2371563733046655,1.1897323871655463,1.2838314157272195,1.307648398636004,0.08045890165395231,-0.12930011619044224,False,True,False,True,True,True,True
u56,EQ_ung,W,10.0,S4,0.6,1.2106116768497155,1.0935742930192756,1.3192341571688453,1.3218305333147484,0.06987207295704989,-0.11127557246168296,False,True,False,True,True,True,True
u56,EQ_ung,W,10.0,S4,0.75,1.0492656900998585,0.8132060252484826,1.2885042903883124,1.247024906763343,0.05388683539577377,-0.09726446814439182,False,True,False,False,False,False,False
u56,EQ_ung,W,25.0,S3,0.1,1.1312787369712913,1.2078713893141084,1.071916465839569,1.1349887360345876,0.11914225167581916,-0.20444218564919903,False,False,False,True,True,True,True
u56,EQ_ung,W,25.0,S3,0.25,1.1606366762595821,1.2416891636341416,1.1003579756507356,1.1548127840573013,0.1012073418910755,-0.1730595121347901,False,False,False,True,True,True,True
u56,EQ_ung,W,25.0,S3,0.4,1.1765080873109042,1.2478652474611354,1.125320918439097,1.165204706747661,0.08315297109309383,-0.1462482082034805,False,True,False,True,True,True,True
u56,EQ_ung,W,25.0,S3,0.5,1.1600889292005385,1.2036883803763385,1.129695365517286,1.1540589875245495,0.07106147764092441,-0.12803507909696366,False,True,False,True,True,True,True
u56,EQ_ung,W,25.0,S3,0.6,1.09316822244525,1.0824650987216156,1.1054989773088366,1.1073668934206753,0.05893179342818278,-0.11002089785273628,False,True,False,False,False,False,False
u56,EQ_ung,W,25.0,S3,0.75,0.8370514645019164,0.732870584607085,0.947401929931869,0.9031219755911035,0.04067509475453468,-0.11386854866999607,False,True,False,False,False,False,False
u56,EQ_ung,W,25.0,S4,0.1,1.126664174261679,1.1867087107131218,1.0807553110338641,1.1428909268625143,0.11957968976844313,-0.20478258516467518,False,False,False,True,True,True,True
u56,EQ_ung,W,25.0,S4,0.25,1.1464247172065019,1.1784968272707947,1.12558597373443,1.1774638566180158,0.10226886515772304,-0.17394261318515702,False,False,False,True,True,True,True
u56,EQ_ung,W,25.0,S4,0.4,1.1514959582866269,1.1328316930403923,1.1738003690125565,1.2094078927905987,0.08486195528793083,-0.14769554151119801,False,True,False,True,True,True,True
u56,EQ_ung,W,25.0,S4,0.5,1.1316516852836291,1.0580346628935229,1.2006350219734878,1.2199328922393233,0.07321388793208161,-0.12987625223452026,False,True,False,True,True,True,True
u56,EQ_ung,W,25.0,S4,0.6,1.0726589037268286,0.9243313358484709,1.2093469624697353,1.2060934872739373,0.06153652691962641,-0.11194601746499744,False,True,False,False,False,False,False
u56,EQ_ung,W,25.0,S4,0.75,0.8635921265075552,0.5973316969628011,1.1335233760435943,1.0846021571597182,0.04397315087665854,-0.12922353603527104,False,True,False,False,False,False,False
u56,EQ_ung,M,0.0,S3,0.1,1.1727305075999463,1.2446294773633815,1.1163705899258325,1.180430165431874,0.1228967658810014,-0.1989923590821857,False,False,True,True,True,True,True
u56,EQ_ung,M,0.0,S3,0.25,1.2373194224133022,1.3274604923270314,1.1679714194055364,1.2256133212524472,0.10758220879562974,-0.16403913992144192,False,False,True,True,True,True,True
u56,EQ_ung,M,0.0,S3,0.4,1.3030347565659393,1.40439826698612,1.2249463255755904,1.2711660439322383,0.09207406553984931,-0.13323660755303102,True,True,False,True,True,True,True
u56,EQ_ung,M,0.0,S3,0.5,1.3301860447804492,1.4215437408303546,1.2573378526281975,1.2908552341455843,0.0816342125960432,-0.11235634534744454,True,True,False,True,True,True,True
u56,EQ_ung,M,0.0,S3,0.6,1.3139089831812298,1.3678023426816648,1.2669423409749805,1.2813336555033077,0.07111795902647988,-0.09163673284226515,True,True,False,True,True,True,True
u56,EQ_ung,M,0.0,S3,0.75,1.128092738941614,1.0965890431697802,1.162626770463995,1.1356099428844797,0.055208621129964275,-0.09440281263291261,False,False,False,False,False,False,False
u56,EQ_ung,M,0.0,S4,0.1,1.1632750206561544,1.2123107276611973,1.1260525852280785,1.1888121077974403,0.12284956399170421,-0.19928873707795636,False,False,True,True,True,True,True
u56,EQ_ung,M,0.0,S4,0.25,1.2083179170887235,1.230118014509888,1.1956306063475532,1.2495695109040024,0.10751929446304298,-0.16480622838571712,False,False,True,True,True,True,True
u56,EQ_ung,M,0.0,S4,0.4,1.2473172531870123,1.2202971767139286,1.2766683652679622,1.316333646127298,0.0920591529809831,-0.13449908499271768,False,True,False,True,True,True,True
u56,EQ_ung,M,0.0,S4,0.5,1.2558838017789513,1.1757990161564542,1.3309868383844663,1.356143877980112,0.08168537324679148,-0.11396397400810321,False,False,False,True,True,True,True
u56,EQ_ung,M,0.0,S4,0.6,1.2296107953434376,1.0763330595819327,1.3718688583252774,1.3767624042920086,0.07126152737996483,-0.09341905195087918,False,False,False,True,True,True,True
u56,EQ_ung,M,0.0,S4,0.75,1.0712182505869874,0.7972039079365925,1.3495892030971124,1.3128166242848311,0.05553845610760666,-0.0838424234547338,False,False,False,False,False,False,False
u56,EQ_ung,M,10.0,S3,0.1,1.1663251737744804,1.2376546992846529,1.110418431916452,1.174303740545416,0.12214966532980531,-0.19902292910170294,False,False,True,True,True,True,True
u56,EQ_ung,M,10.0,S3,0.25,1.2247851674911951,1.31319063617645,1.1568180622578408,1.2140088207188287,0.10638761868803703,-0.16407242277846235,False,False,True,True,True,True,True
u56,EQ_ung,M,10.0,S3,0.4,1.281759921968115,1.3797442216002775,1.2063666351030553,1.2517500229872287,0.09044792952338909,-0.13327227128533392,True,True,False,True,True,True,True
u56,EQ_ung,M,10.0,S3,0.5,1.3012858757518115,1.388212132028679,1.2320829622473433,1.2644415762693972,0.07972987539620924,-0.11239252276838296,True,True,False,True,True,True,True
u56,EQ_ung,M,10.0,S3,0.6,1.2762591665291179,1.3254834443333816,1.233447105756706,1.246333626777091,0.06894366293804866,-0.09167250336394861,True,True,False,True,True,True,True
u56,EQ_ung,M,10.0,S3,0.75,1.078645319544568,1.0450046459330875,1.115463870823456,1.086564074761663,0.052645645324788104,-0.0961172155630915,False,False,False,False,False,False,False
u56,EQ_ung,M,10.0,S4,0.1,1.1568311518936687,1.2050699741808282,1.1202638749141698,1.1828465451729824,0.12209259076503232,-0.19931869144928172,False,False,True,True,True,True,True
u56,EQ_ung,M,10.0,S4,0.25,1.1956815395298988,1.2151198669707834,1.1849499122634775,1.2384329005576233,0.10628751497322586,-0.16484512945320573,False,False,True,True,True,True,True
u56,EQ_ung,M,10.0,S4,0.4,1.2261263003664764,1.1946372561631142,1.259221198519202,1.2980482239723452,0.09036850382433403,-0.13454778115333865,False,True,False,True,True,True,True
u56,EQ_ung,M,10.0,S4,0.5,1.227397013372326,1.141339513306291,1.307641984233784,1.331641053548707,0.07969765448831212,-0.11401952125267689,False,True,False,True,True,True,True
u56,EQ_ung,M,10.0,S4,0.6,1.1927472400861099,1.0324316656914514,1.3414119544021113,1.3447896488505586,0.06898415874693242,-0.09348169642323523,False,False,False,True,True,True,True
u56,EQ_ung,M,10.0,S4,0.75,1.0220932489816699,0.7415462502905058,1.307276951017433,1.268488149307006,0.052841615578623546,-0.09341857298237488,False,False,False,False,False,False,False
u56,EQ_ung,M,25.0,S3,0.1,1.156707913915618,1.2271817708976267,1.101482035572991,1.165104970934078,0.12102985443886949,-0.19906878413097862,False,False,True,True,True,True,True
u56,EQ_ung,M,25.0,S3,0.25,1.2059396078859015,1.2917293264351408,1.1400524796422875,1.1965621417629566,0.10459786667682369,-0.1641223470639923,False,False,False,True,True,True,True
u56,EQ_ung,M,25.0,S3,0.4,1.2497005954555307,1.3425690856126993,1.178382607956162,1.2224986303051826,0.0880126810952111,-0.13332576688378905,True,True,False,True,True,True,True
u56,EQ_ung,M,25.0,S3,0.5,1.257647255539858,1.3378432817487595,1.1939731414016557,1.224571358005237,0.07687881158877641,-0.11244678889979032,True,True,False,True,True,True,True
u56,EQ_ung,M,25.0,S3,0.6,1.2192871859391579,1.2614155801137787,1.1827865274582239,1.193384583561682,0.06568934528764747,-0.09172615914647397,True,True,False,True,True,True,True
u56,EQ_ung,M,25.0,S3,0.75,1.003722238525277,0.9669146905078371,1.0439348107300297,1.012194429755989,0.04881116880199654,-0.09868503935573147,False,True,False,False,False,False,False
u56,EQ_ung,M,25.0,S4,0.1,1.147156456036141,1.1941978619461648,1.1115734907239259,1.1738899862869594,0.12095799520800843,-0.19936362300626997,False,False,True,True,True,True,True
u56,EQ_ung,M,25.0,S4,0.25,1.1766866447893352,1.1925684932658633,1.1688993996334847,1.2216946782095095,0.10444212937947128,-0.1649034810544382,False,False,False,True,True,True,True
u56,EQ_ung,M,25.0,S4,0.4,1.1942140959410381,1.1559807648621543,1.2329604769392528,1.270519308933719,0.08783684942463044,-0.134620825394271,False,True,False,True,True,True,True
u56,EQ_ung,M,25.0,S4,0.5,1.1844309420001617,1.0893551887109907,1.2724512989784307,1.294695012397755,0.07672207624990968,-0.11410284211953725,False,True,False,True,True,True,True
u56,EQ_ung,M,25.0,S4,0.6,1.1370569450613863,0.9661376859887998,1.2954150719206186,1.296492396675636,0.06557602923688388,-0.09357566313176924,False,True,False,True,True,True,True
u56,EQ_ung,M,25.0,S4,0.75,0.9477852754668731,0.6575416028593069,1.2432052391564377,1.2013680175713342,0.04880758272852992,-0.1076053889913734,False,False,False,False,False,False,False
u56,EQ_band,W,0.0,S3,0.1,1.2726951424278292,1.3077014800381839,1.245796864327626,1.3385615559593422,0.08260071921108825,-0.11012360047700254,True,True,False,True,True,True,True
u56,EQ_band,W,0.0,S3,0.25,1.3293218508116624,1.3621270391573306,1.3042963883479997,1.3835914193979482,0.07402332120173005,-0.09473701251570255,True,True,False,True,True,True,True
u56,EQ_band,W,0.0,S3,0.4,1.336502160458626,1.3373188955258326,1.3374098575454163,1.3941599669817466,0.06531955902243292,-0.08126337074818368,True,True,False,True,True,True,True
u56,EQ_band,W,0.0,S3,0.5,1.2861222154636651,1.2478974007667514,1.3233985986480234,1.358315416012133,0.05944899863126585,-0.07313607308953152,False,True,False,True,True,True,True
u56,EQ_band,W,0.0,S3,0.6,1.1792518333480733,1.1017670137492281,1.2615146381307496,1.269569468470994,0.05352550355740093,-0.06536217628616492,False,True,False,True,False,True,False
u56,EQ_band,W,0.0,S3,0.75,0.9371597256392307,0.8321453368468208,1.0670083567349067,1.0323870434032247,0.04454383710404497,-0.08786088923186608,False,False,False,False,False,False,False
u56,EQ_band,W,0.0,S4,0.1,1.2647752783346107,1.2757687251330554,1.2586421748210215,1.3495663740241355,0.08315837475517829,-0.11049392557768545,True,True,False,True,True,True,True
u56,EQ_band,W,0.0,S4,0.25,1.3088665695751502,1.2770370150114865,1.3407198024593243,1.4154414786460616,0.07543708298305929,-0.09567207031525915,True,True,False,True,True,True,True
u56,EQ_band,W,0.0,S4,0.4,1.313140288460185,1.2133014522638434,1.4074970279901111,1.457871939009941,0.06761194737581766,-0.08277094399189278,False,True,False,True,True,True,True
u56,EQ_band,W,0.0,S4,0.5,1.2756086744510857,1.1198917501940702,1.426758454032504,1.4552127318714347,0.06233907808469996,-0.07489971101992488,False,True,False,True,True,True,True
u56,EQ_band,W,0.0,S4,0.6,1.196472490593004,0.9869876857180534,1.4105683281924444,1.4128181550933228,0.05702242607281538,-0.0672963548455936,False,True,False,True,False,True,False
u56,EQ_band,W,0.0,S4,0.75,1.0079780948842816,0.7452027345643191,1.3018898615048087,1.2613685369942085,0.04896743402253012,-0.08492549110287884,False,False,False,False,False,False,False
u56,EQ_band,W,10.0,S3,0.1,1.2361163999000921,1.2679286585859153,1.2119271544385635,1.3046409199138216,0.08007252818558608,-0.11039384476195657,True,True,False,True,True,True,True
u56,EQ_band,W,10.0,S3,0.25,1.2707953990759577,1.2948490826118513,1.2533646849161622,1.3316705411047733,0.07058239550766365,-0.09504420639782052,True,True,False,True,True,True,True
u56,EQ_band,W,10.0,S3,0.4,1.2518299964877717,1.239070780071366,1.2651957712329533,1.3197515706311942,0.06098020201605436,-0.08181282445923932,True,True,False,True,True,True,True
u56,EQ_band,W,10.0,S3,0.5,1.1841467737567073,1.1313494527490982,1.2356962849717328,1.2675828985463657,0.05452168310367567,-0.0737028026206068,False,True,False,True,False,True,False
u56,EQ_band,W,10.0,S3,0.6,1.0630347445219188,0.9722461869294631,1.1592486079818964,1.1635531301989837,0.04802002593646604,-0.06756050419952009,False,True,False,False,False,False,False
u56,EQ_band,W,10.0,S3,0.75,0.8092888878616323,0.6946518356250664,0.9495367006583075,0.9105106442420802,0.03818837210780246,-0.10088302644195157,False,True,False,False,False,False,False
u56,EQ_band,W,10.0,S4,0.1,1.2280547917674347,1.235726046900602,1.224775841815782,1.3156573521273447,0.08058499933146379,-0.11076846169360899,True,True,False,True,True,True,True
u56,EQ_band,W,10.0,S4,0.25,1.2503197744809722,1.2096731563872498,1.2899650067606827,1.3636750144031684,0.07186899726984541,-0.09599007311780261,False,True,False,True,True,True,True
u56,EQ_band,W,10.0,S4,0.4,1.2288376592680965,1.1150654064833547,1.3360743529345356,1.3841965555048696,0.06305337981900916,-0.08333796182229447,False,True,False,True,True,True,True
u56,EQ_band,W,10.0,S4,0.5,1.1737368147680047,1.0020777747739096,1.340306885346481,1.365618411376082,0.05712855590715771,-0.07548994811115439,False,True,False,True,False,True,False
u56,EQ_band,W,10.0,S4,0.6,1.0788566084085722,0.8530791364028658,1.3095063657681194,1.307786009070784,0.0511683514047554,-0.06790986592111903,False,True,False,False,False,False,False
u56,EQ_band,W,10.0,S4,0.75,0.873921116306672,0.5964433140060003,1.183537192590632,1.1381445843953117,0.04216497923918405,-0.10463548872930939,False,False,False,False,False,False,False
u56,EQ_band,W,25.0,S3,0.1,1.1811770763566807,1.208184603332782,1.1610617576998006,1.2536924241852228,0.07629098677465507,-0.1107991320911863,True,True,False,True,True,True,True
u56,EQ_band,W,25.0,S3,0.25,1.1827924736981528,1.1936402103942958,1.1768140756130197,1.2536124887981457,0.0654409963432101,-0.09550488380373068,True,True,False,True,True,True,True
u56,EQ_band,W,25.0,S3,0.4,1.1243156589962604,1.0910154243350185,1.1565237533181476,1.2077308820067856,0.05450304674467765,-0.08263657309296613,False,True,False,True,False,True,False
u56,EQ_band,W,25.0,S3,0.5,1.0304434440792392,0.9556028527612506,1.1036024339877148,1.1308612051765392,0.04717190740527255,-0.07455244041122078,False,True,False,False,False,False,False
u56,EQ_band,W,25.0,S3,0.6,0.8878116418942503,0.7769600946616441,1.0051259314752878,1.0037102787074108,0.039813380122317055,-0.07084896754396297,False,True,False,False,False,False,False
u56,EQ_band,W,25.0,S3,0.75,0.6166464921617258,0.487618010949563,0.7725207472252992,0.7268256236606677,0.02872422725756385,-0.12274614780376492,False,True,False,False,False,False,False
u56,EQ_band,W,25.0,S4,0.1,1.1729040464704947,1.1755787541237341,1.1739167526828418,1.2647281651641784,0.07673607001069738,-0.1111801847070033,False,True,False,True,True,True,True
u56,EQ_band,W,25.0,S4,0.25,1.1623091673156891,1.1083672590015026,1.2137008848389506,1.285873522426163,0.06653838534365919,-0.096466956415036,False,True,False,True,False,True,False
u56,EQ_band,W,25.0,S4,0.4,1.101969579140771,0.9671488934044183,1.2286775890030233,1.2733748825925801,0.056250781175673614,-0.08418802544001214,False,True,False,False,False,False,False
u56,EQ_band,W,25.0,S4,0.5,1.0203411549369232,0.8246099003315609,1.2102540315244321,1.2307853400899562,0.04935895685993197,-0.07637480320411161,False,True,False,False,False,False,False
u56,EQ_band,W,25.0,S4,0.6,0.9017184899566368,0.6513990772030235,1.1574350684769366,1.1496798553118097,0.04244571488536231,-0.07908580693704537,False,True,False,False,False,False,False
u56,EQ_band,W,25.0,S4,0.75,0.6721370172201061,0.3726619154878605,1.0054823563964932,0.9527153927626287,0.032040658861300475,-0.13615484361647634,False,True,False,False,False,False,False
u56,EQ_band,M,0.0,S3,0.1,1.2327652365961805,1.2893678730743057,1.1876663663990659,1.2703670068497332,0.08430630260123317,-0.12817204573158358,True,True,False,True,True,True,True
u56,EQ_band,M,0.0,S3,0.25,1.2890898245068096,1.3590390479950745,1.2334415983759923,1.30447085825828,0.07527623150344986,-0.10816219056028864,True,True,False,True,True,True,True
u56,EQ_band,M,0.0,S3,0.4,1.304651124180429,1.3606888892263946,1.2576726589424934,1.3094378119963164,0.06612300298755502,-0.08791389101455671,True,True,False,True,True,True,True
u56,EQ_band,M,0.0,S3,0.5,1.2654481089946295,1.2897676416570087,1.2431910488743703,1.2761876529372518,0.05995456390143428,-0.07428501219857964,True,True,False,True,True,True,True
u56,EQ_band,M,0.0,S3,0.6,1.1706163238077636,1.1550468530760047,1.186298155571857,1.1956623105637783,0.05373457885198385,-0.0658123665712026,False,False,False,True,False,True,False
u56,EQ_band,M,0.0,S3,0.75,0.9375379221776149,0.8847706063093984,1.0029684094586788,0.9729946318906252,0.04431071448605883,-0.10246959809563583,False,False,False,False,False,False,False
u56,EQ_band,M,0.0,S4,0.1,1.2175504316569221,1.2399165809340282,1.201859105599683,1.2823637528294018,0.08429691746003098,-0.12849209741688383,True,True,False,True,True,True,True
u56,EQ_band,M,0.0,S4,0.25,1.246417666503458,1.2205652741216586,1.273419811042028,1.3386639666554372,0.07529000512030382,-0.10897524533847669,False,True,False,True,True,True,True
u56,EQ_band,M,0.0,S4,0.4,1.2371631401333165,1.1348958885767495,1.332585272352156,1.3753029253645395,0.06620356951588002,-0.08923554470998618,False,False,False,True,True,True,True
u56,EQ_band,M,0.0,S4,0.5,1.192759008845581,1.0260155948949805,1.3507353320020352,1.3733074197816992,0.0601033218633793,-0.07590894450823327,False,False,False,True,True,True,True
u56,EQ_band,M,0.0,S4,0.6,1.1083289127144427,0.8768310509049666,1.3378562637390596,1.336246086377416,0.053970056924647514,-0.06285472804622128,False,False,False,False,False,False,False
u56,EQ_band,M,0.0,S4,0.75,0.9127270862950349,0.6113442503163468,1.2404273459473203,1.1986339152290997,0.04471026708583148,-0.1088211096757471,False,False,False,False,False,False,False
u56,EQ_band,M,10.0,S3,0.1,1.2121305367477315,1.2677513377971055,1.1678162788527104,1.2505421707196729,0.08278663146744014,-0.1283306719959484,True,True,False,True,True,True,True
u56,EQ_band,M,10.0,S3,0.25,1.2602103551172783,1.3276774142137138,1.206600696436516,1.2773129928867715,0.07347137588729447,-0.10830244504177466,True,True,False,True,True,True,True
u56,EQ_band,M,10.0,S3,0.4,1.2659242502492598,1.3183848951252497,1.2220438352238094,1.273039528496166,0.06403288928063677,-0.08803505877367679,True,True,False,True,True,True,True
u56,EQ_band,M,10.0,S3,0.5,1.2201638259396907,1.2410753161414247,1.201088158890501,1.2329773980406264,0.05767682131840535,-0.07439234334980216,True,True,False,True,True,True,True
u56,EQ_band,M,10.0,S3,0.6,1.119937834216487,1.1020877750938434,1.1379590703728488,1.145894938202507,0.051271972660784426,-0.0673121942109961,False,True,False,False,False,False,False
u56,EQ_band,M,10.0,S3,0.75,0.882793308149083,0.8301239108154533,0.9479048294269891,0.9161618871103409,0.04157744727874624,-0.10562300921714374,False,False,False,False,False,False,False
u56,EQ_band,M,10.0,S4,0.1,1.1969460111823287,1.2180298658516473,1.1823182045290905,1.2628454485320477,0.08276127877419626,-0.12865157026122498,True,True,False,True,True,True,True
u56,EQ_band,M,10.0,S4,0.25,1.2177952208084883,1.1886895398439996,1.2475797397523656,1.3124832135533486,0.07344190466063849,-0.10912383121386449,False,True,False,True,True,True,True
u56,EQ_band,M,10.0,S4,0.4,1.1991802322794325,1.0918138160972544,1.2991641576634816,1.3410681879918787,0.06404323282356761,-0.08937319303967639,False,True,False,True,True,True,True
u56,EQ_band,M,10.0,S4,0.5,1.1484430449787801,0.975921069881642,1.3118647744531537,1.333261989690452,0.05773716215530933,-0.07603928780429114,False,False,False,True,False,True,False
u56,EQ_band,M,10.0,S4,0.6,1.0584043982987748,0.8211485966267039,1.2937258224513297,1.2905748043153988,0.051400249367201445,-0.06297774582907367,False,False,False,False,False,False,False
u56,EQ_band,M,10.0,S4,0.75,0.8572473200409095,0.5511279999649826,1.1901492936345734,1.1463528174855317,0.041840432785074766,-0.11851860523281754,False,False,False,False,False,False,False
u56,EQ_band,M,25.0,S3,0.1,1.1810738796590374,1.2352059573672782,1.1379483118363198,1.2207036086999161,0.08051070612634059,-0.12856861139249476,True,True,False,True,True,True,True
u56,EQ_band,M,25.0,S3,0.25,1.2166686939387632,1.2803664324212698,1.1661502512879942,1.2363690349758385,0.07076917778367942,-0.10851282676400353,True,True,False,True,True,True,True
u56,EQ_band,M,25.0,S3,0.4,1.207394592054417,1.2544067543991813,1.168226094462415,1.2180345404889636,0.06090453457023193,-0.08821681041235663,True,True,False,True,True,True,True
u56,EQ_band,M,25.0,S3,0.5,1.151623023649614,1.1673527052414612,1.137383080952092,1.1675698722832835,0.05426828868445632,-0.07455334007663506,False,True,False,True,True,True,True
u56,EQ_band,M,25.0,S3,0.6,1.0431761051010275,1.0218997678309498,1.0647179384442211,1.0704716688864142,0.047587492402113796,-0.06955908179211334,False,True,False,False,False,False,False
u56,EQ_band,M,25.0,S3,0.75,0.7999478585025851,0.7475235989470307,0.8644518151496899,0.8300490531293309,0.03748913303893575,-0.11033597124755323,False,False,False,False,False,False,False
u56,EQ_band,M,25.0,S4,0.1,1.1659383376975982,1.1850834652470645,1.1529173748552903,1.2334706030011382,0.08046147946706173,-0.1288907795277363,False,True,False,True,True,True,True
u56,EQ_band,M,25.0,S4,0.25,1.1746619765701842,1.1406397088767122,1.2086505424897076,1.2730274860637174,0.07067510023740442,-0.10934671002694529,False,True,False,True,True,True,True
u56,EQ_band,M,25.0,S4,0.4,1.1418385018741666,1.0267740326441706,1.2487212804077372,1.2893780261215302,0.060810049595930726,-0.08957966553421193,False,True,False,True,False,True,False
u56,EQ_band,M,25.0,S4,0.5,1.0814683644951588,0.900256871070343,1.2531161685364165,1.2727173994011012,0.05419670944068278,-0.07623480274837824,False,False,False,False,False,False,False
u56,EQ_band,M,25.0,S4,0.6,0.9829070677873867,0.7370643743275646,1.2269450554359624,1.2214478376564273,0.04755590509311025,-0.07275462214303219,False,False,False,False,False,False,False
u56,EQ_band,M,25.0,S4,0.75,0.7733834571116239,0.4603501530800593,1.1139973144493267,1.0671791726472482,0.03754861878902127,-0.1332393829327061,False,False,False,False,False,False,False
broad,EQ_ung,W,0.0,S3,0.1,1.1685621498983767,1.286954464310066,1.0643425029073226,1.1401745549724611,0.13177796461911173,-0.23009722485788253,False,False,False,True,True,True,True
broad,EQ_ung,W,0.0,S3,0.25,1.2399842636796587,1.3748085065884648,1.1248378569864725,1.194920000915601,0.11536695899960225,-0.19389663135634372,False,False,True,True,True,True,True
broad,EQ_ung,W,0.0,S3,0.4,1.3212027155329253,1.4685737554982137,1.1982961646818706,1.2576612206394577,0.09869292984165745,-0.15649287836533643,False,True,False,True,True,True,True
broad,EQ_ung,W,0.0,S3,0.5,1.3664579960701058,1.506608716661991,1.2488890592573636,1.2956542166066984,0.08744028344333299,-0.13341380402576752,False,True,False,True,True,True,True
broad,EQ_ung,W,0.0,S3,0.6,1.373185802135314,1.4737214182383152,1.284359376979142,1.3109321169269732,0.07608494372132624,-0.11410982806384162,True,True,False,True,True,True,True
broad,EQ_ung,W,0.0,S3,0.75,1.203664083700659,1.1844993677513682,1.2242454760054697,1.2030056596958314,0.05887169074831733,-0.08460868630117901,False,True,False,True,True,True,True
broad,EQ_ung,W,0.0,S4,0.1,1.1650988145634897,1.2683409963881278,1.0738374231678627,1.1486925314081393,0.13229071431036998,-0.23041882322595053,False,False,False,True,True,True,True
