panel,chooser,fin,gross,is_sharpe,is_legal_n,n_cells,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_H1,oos_H2,oos_4b,oos_4a,oos_sharpe_ok,oos_dd_ok,oos_cagr_ok
U56,"GROSS only, financing FIXED at TV_SHY (headline)",TV_SHY,1.25,1.0970951709121934,1,6,0.1574353435735354,1.2634390375793656,-0.19700059465604625,1.4182724132254647,1.092601885735957,True,False,True,True,True
U56,"GROSS only, financing FIXED at FLAT4",FLAT4,1.25,1.0936046027146926,1,6,0.15755619617626526,1.2642942156807047,-0.19696451975311413,1.4159129988409722,1.0971154619399102,True,False,True,True,True
U56,BOTH dials free (sensitivity),FLAT0,1.25,1.1050639653143113,6,36,0.15908283822140867,1.2751547843737416,-0.19685755487152412,1.4274818690990658,1.1072216896556026,True,False,True,True,True
B136,"GROSS only, financing FIXED at TV_SHY (headline)",TV_SHY,1.0,1.0932093743790998,2,6,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False
B136,"GROSS only, financing FIXED at FLAT4",FLAT4,1.0,1.0932093743790998,2,6,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False
B136,BOTH dials free (sensitivity),FLAT0,1.25,1.0940945133473057,12,36,0.1309648077057044,1.09937911839326,-0.19993374823726218,1.2861927591030182,0.8791197045735767,True,False,True,True,True
