panel,n,bps,set_,f,pool,npop,dSharpe,dMaxDD,pct_signed_IS,pct_signed_OOS,argmax_full,argmax_IS,argmax_OOS,null_dS_mean,null_dS_sd,null_dS_absmax,null_dD_mean,null_dD_max,pct_absSharpe,pct_signedSharpe,pct_MaxDD,clears_S,clears_D,clears_S_strict,clears_D_strict
u56,10,10.0,S3,0.1,DIV,84,0.019509707952055422,0.025980930332036634,0.9761904761904762,0.9761904761904762,True,False,False,-0.006477593613470276,0.0037499056392953697,0.015634387245889503,0.01905162474236616,0.02971205014104339,1.0,1.0,0.6904761904761905,True,False,True,False
u56,10,25.0,S3,0.1,DIV,84,0.010407705079661156,0.025973197904338163,0.9523809523809523,0.9761904761904762,True,False,False,-0.014099786321987823,0.003851946053945044,0.02115761940027694,0.01905835955763411,0.029792323032099,0.21428571428571427,1.0,0.6785714285714286,False,False,False,False
u56,10,10.0,S3,0.2,DIV,84,0.038212375205954,0.051145324050351215,0.9642857142857143,0.9761904761904762,True,False,False,-0.018065147546349802,0.007702629173951122,0.03895079796781342,0.03778928239124607,0.05846703246433871,0.9880952380952381,1.0,0.6785714285714286,True,False,False,False
u56,10,25.0,S3,0.2,DIV,84,0.021420384040143015,0.05110678599117213,0.9523809523809523,0.9761904761904762,True,False,False,-0.03115370383266877,0.007464340741469445,0.04696078214865007,0.03779753976085796,0.058631406761171734,0.10714285714285714,1.0,0.6785714285714286,False,False,False,False
u56,10,10.0,S3,0.5,DIV,84,0.0892323530457626,0.11391938422828063,0.9285714285714286,1.0,True,False,True,-0.09411402188984301,0.029702508288318573,0.18876950401189507,0.08170086727908532,0.12355145514199029,0.42857142857142855,1.0,0.8452380952380952,False,False,False,False
u56,10,25.0,S3,0.5,DIV,84,0.03727863933791409,0.11385559389150013,0.9047619047619048,0.9880952380952381,True,False,False,-0.1267991281902156,0.024447427985533367,0.19369581363497101,0.0766927187539675,0.12076534024287322,0.0,1.0,0.9523809523809523,False,True,False,False
u56,10,10.0,S4,0.1,DIV,70,0.017941802458349754,0.02258274238638247,0.8714285714285714,1.0,True,False,True,-0.00760816709567173,0.0027071715619026698,0.013151929822767583,0.021689566524098286,0.028959613546934992,1.0,1.0,0.5,True,False,True,False
u56,10,25.0,S4,0.1,DIV,70,0.009377702529712262,0.022565018542475612,0.8142857142857143,1.0,True,False,True,-0.015483366226880865,0.0027389477260344086,0.01990308942499186,0.02170996906645833,0.02903588603289131,0.0,1.0,0.4857142857142857,False,False,False,False
u56,10,10.0,S4,0.2,DIV,70,0.03530823182566212,0.04508797436384049,0.8571428571428571,1.0,True,False,True,-0.01957840868758663,0.00575540170823556,0.033837542178823954,0.04296953498715542,0.05716785886717979,1.0,1.0,0.4857142857142857,True,False,True,False
u56,10,25.0,S4,0.2,DIV,70,0.019788309020268513,0.04502829280029019,0.8,1.0,True,False,True,-0.03327232533383357,0.005556770955888802,0.041702346913068844,0.04300483692640098,0.05732472161068736,0.0,1.0,0.4857142857142857,False,False,False,False
u56,10,10.0,S4,0.5,DIV,70,0.08447682575346627,0.10535430282100755,0.7857142857142857,1.0,True,False,True,-0.09082288483296756,0.022235605748036125,0.15741419408010004,0.09591450873979362,0.12472212965953966,0.32857142857142857,1.0,0.5857142857142857,False,False,False,False
u56,10,25.0,S4,0.5,DIV,70,0.036307727200541984,0.10522751414951992,0.7571428571428571,1.0,True,False,True,-0.1272976164490835,0.018750303875269443,0.16782297228387266,0.09000989436988803,0.11784989620333097,0.0,1.0,0.6857142857142857,False,False,False,False
u56,20,10.0,S3,0.1,ALL,200,0.014417096620963132,0.0202788699467078,0.96,0.91,False,False,False,-0.016334847530438217,0.015466059473481552,0.050351037508128416,0.0001951576165169283,0.02375105782884479,0.385,0.975,0.945,False,False,False,False
u56,20,10.0,S3,0.1,DIV,84,0.014417096620963132,0.0202788699467078,0.9761904761904762,0.9761904761904762,True,False,False,-0.01987154931286925,0.005137702299970731,0.03588243091706933,0.014708153242786716,0.024707676830971637,0.17857142857142858,1.0,0.6666666666666666,False,False,False,False
u56,20,25.0,S3,0.1,ALL,200,0.005021455167145916,0.020252131096529236,0.895,0.85,False,False,False,-0.01766637393835897,0.016268658110336846,0.05464128381561362,0.00019379978762741447,0.023817270116895828,0.1,0.92,0.945,False,False,False,False
u56,20,25.0,S3,0.1,DIV,84,0.005021455167145916,0.020252131096529236,0.9642857142857143,0.9761904761904762,True,False,False,-0.027389461785522144,0.004512171216380351,0.040008664424108664,0.01473519361918504,0.02477263641556182,0.0,1.0,0.6666666666666666,False,False,False,False
u56,20,10.0,S3,0.2,ALL,200,0.04012998449377192,0.041226605434128594,0.955,0.955,False,False,False,-0.02816214808901929,0.027028074384057563,0.0961442366848726,0.006243483904633113,0.051337856858064135,0.675,0.98,0.91,False,False,False,False
u56,20,10.0,S3,0.2,DIV,84,0.04012998449377192,0.041226605434128594,0.9642857142857143,0.9880952380952381,True,False,False,-0.03484136635962379,0.01108989863895986,0.0691143908238574,0.032734865493497946,0.052321208429725985,0.7261904761904762,1.0,0.6309523809523809,False,False,False,False
u56,20,25.0,S3,0.2,ALL,200,0.021154941492203205,0.04121160173078631,0.9,0.905,False,False,False,-0.029951945969143207,0.028543981130527408,0.09828278961711356,0.006264352639212046,0.051524197986795195,0.27,0.945,0.91,False,False,False,False
u56,20,25.0,S3,0.2,DIV,84,0.021154941492203205,0.04121160173078631,0.9642857142857143,0.9880952380952381,True,False,False,-0.04928450442383158,0.009416969464913468,0.07609492742719703,0.03279181216449318,0.05249267835225646,0.0,1.0,0.6309523809523809,False,False,False,False
u56,20,10.0,S3,0.5,ALL,200,0.10550264870391168,0.09965294629216515,0.95,0.98,False,False,False,-0.09656334919909888,0.0723933260248569,0.2772702784448988,0.006633799224493125,0.10832795861260525,0.5,0.985,0.99,False,True,False,False
u56,20,10.0,S3,0.5,DIV,84,0.10550264870391168,0.09965294629216515,0.9285714285714286,1.0,True,False,True,-0.1371648435419449,0.03926275934909521,0.2668286459607315,0.059751125761204046,0.08386069367412208,0.20238095238095238,1.0,1.0,False,True,False,True
u56,20,25.0,S3,0.5,ALL,200,0.041896985939831266,0.09971001290726578,0.88,0.905,False,False,False,-0.09504172395104142,0.07628245490484672,0.28078186814748274,0.0046135833490202486,0.10089004156764714,0.215,0.97,0.995,False,True,False,False
u56,20,25.0,S3,0.5,DIV,84,0.041896985939831266,0.09971001290726578,0.9285714285714286,1.0,True,False,True,-0.17736091101897153,0.03174299941183539,0.27769753315109746,0.0518588254584233,0.07588404936191795,0.0,1.0,1.0,False,True,False,True
u56,20,10.0,S4,0.1,ALL,200,0.01098867755039512,0.017094539292541677,0.89,0.955,False,False,False,-0.014855948438841114,0.012055467701310378,0.04181090746377358,0.0012034347500829868,0.022231714495570376,0.3,0.97,0.895,False,False,False,False
u56,20,10.0,S4,0.1,DIV,70,0.01098867755039512,0.017094539292541677,0.8428571428571429,1.0,True,False,True,-0.020580816468724006,0.0037194255264593043,0.03324644130087795,0.01724224442606179,0.023987427648542226,0.0,1.0,0.42857142857142855,False,False,False,False
u56,20,25.0,S4,0.1,ALL,200,0.0023625705223375704,0.0170591861240158,0.77,0.935,False,False,False,-0.01612536886798466,0.012876987219477318,0.041934798642469184,0.0012129738029462373,0.02229882741802658,0.06,0.925,0.895,False,False,False,False
u56,20,25.0,S4,0.1,DIV,70,0.0023625705223375704,0.0170591861240158,0.8428571428571429,1.0,True,False,True,-0.028318944429374573,0.0032836707397394618,0.037466779431020614,0.017287656048340542,0.024049588431124036,0.0,1.0,0.4142857142857143,False,False,False,False
u56,20,10.0,S4,0.2,ALL,200,0.033124119719525336,0.03633131557816749,0.915,0.96,False,False,False,-0.026183983607102893,0.02683650093164088,0.07904100409719694,0.006872334372803835,0.04833909204128184,0.54,0.98,0.905,False,False,False,False
u56,20,10.0,S4,0.2,DIV,70,0.033124119719525336,0.03633131557816749,0.8428571428571429,1.0,True,False,True,-0.03533347904437076,0.007963236053863725,0.06390871034988543,0.03774672124578275,0.0510470509097507,0.34285714285714286,1.0,0.38571428571428573,False,False,False,False
u56,20,25.0,S4,0.2,ALL,200,0.015909914108440226,0.03628993950413595,0.77,0.93,False,False,False,-0.02740052686664623,0.02845120885682638,0.07900899534200934,0.006902287426592256,0.0485223598322595,0.225,0.92,0.9,False,False,False,False
u56,20,25.0,S4,0.2,DIV,70,0.015909914108440226,0.03628993950413595,0.8285714285714286,1.0,True,False,True,-0.05031128498115257,0.006887461753710965,0.07107155529755027,0.037844584608489086,0.051212753187656834,0.0,1.0,0.38571428571428573,False,False,False,False
u56,20,10.0,S4,0.5,ALL,200,0.08823855264001779,0.0913697693655664,0.915,0.99,False,False,False,-0.0957247586613941,0.07111073873141084,0.26391725440606184,0.01109426262777245,0.10311650828125318,0.41,0.995,0.995,False,True,False,False
u56,20,10.0,S4,0.5,DIV,70,0.08823855264001779,0.0913697693655664,0.8,1.0,True,False,True,-0.13082085561323,0.027204435978218183,0.22634758259707977,0.06716480209798806,0.08247217601612566,0.02857142857142857,1.0,1.0,False,True,False,True
u56,20,25.0,S4,0.5,ALL,200,0.030450380666065646,0.0913578957437845,0.7,0.965,False,False,False,-0.09632786514680536,0.0752334918257926,0.2594703720661068,0.009177210982480694,0.0902346848489346,0.13,0.925,1.0,False,True,False,True
u56,20,25.0,S4,0.5,DIV,70,0.030450380666065646,0.0913578957437845,0.7571428571428571,1.0,True,False,True,-0.17500393181404597,0.022521999138807817,0.242175838368492,0.05719572200645883,0.0724950860828385,0.0,1.0,1.0,False,True,False,True
u56,40,10.0,S3,0.1,DIV,84,0.03743944984825198,0.024304550287516102,1.0,1.0,True,True,True,-0.009343095413206564,0.007634333042950915,0.033323211612404924,0.017170834437418764,0.027360325242051675,1.0,1.0,0.7857142857142857,True,False,True,False
u56,40,25.0,S3,0.1,DIV,84,0.028186152636397788,0.02421249566444783,0.9880952380952381,0.9880952380952381,True,False,False,-0.01683318551076018,0.006931006678381272,0.038193088716597545,0.017157153458873253,0.02742349782146325,0.9404761904761905,1.0,0.7619047619047619,False,False,False,False
u56,40,10.0,S3,0.2,DIV,84,0.07471435867434106,0.045752492018432234,1.0,1.0,True,True,True,-0.027107109462533738,0.01593738958877765,0.0755863275635269,0.03383413343057744,0.053750747296072876,0.9880952380952381,1.0,0.6666666666666666,True,False,False,False
u56,40,25.0,S3,0.2,DIV,84,0.05358758594551172,0.04576959807989789,0.9761904761904762,1.0,True,False,True,-0.043353685508637774,0.014224103872128366,0.08561583829792618,0.03385668263686824,0.05387281791213372,0.7857142857142857,1.0,0.6547619047619048,False,False,False,False
u56,40,10.0,S3,0.5,DIV,84,0.1817787768160204,0.09973225404034403,0.9761904761904762,1.0,True,False,True,-0.13839385604429402,0.045771994680275464,0.2793614097194447,0.05121676585695515,0.07144816948360844,0.8214285714285714,1.0,1.0,False,True,False,True
u56,40,25.0,S3,0.5,DIV,84,0.10334253781180913,0.09958282355885772,0.9642857142857143,1.0,True,False,True,-0.1879789062125304,0.03904046396417931,0.3100599616227051,0.04796672856177074,0.06907443453080264,0.0,1.0,1.0,False,True,False,True
u56,40,10.0,S4,0.1,DIV,70,0.031234422995153333,0.020856911773447062,0.9571428571428572,1.0,True,False,True,-0.009534769965867967,0.005465349688088076,0.028918504740730322,0.01971549011701675,0.026645619337630322,1.0,1.0,0.4857142857142857,True,False,True,False
u56,40,25.0,S4,0.1,DIV,70,0.02272812726954343,0.020765571456857312,0.9142857142857143,1.0,True,False,True,-0.017003302088732724,0.005002626024658158,0.033963191124397385,0.019718354322158353,0.026706228343904903,0.9142857142857143,1.0,0.4857142857142857,False,False,False,False
