panel,excision,proxy,n,agree,best_agree,n_disagree,n_pairs,ddwin_agree,ddwin_best,ddwin_disagree,qualifies
U56,H1_20,HIVOL,112,0.8839285714285714,0.9375,35,398,0.8482142857142857,0.8928571428571429,49,False
U56,H1_20,SPYDD,112,0.8928571428571429,0.9464285714285714,39,364,0.8482142857142857,0.8928571428571429,49,False
U56,H1_20,SPYDD10,112,0.8839285714285714,0.9375,35,358,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,FULL,112,0.8928571428571429,0.9642857142857143,35,377,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,DOWN,112,0.8928571428571429,0.9553571428571429,45,416,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,ROLL,112,0.9196428571428571,0.9196428571428571,43,429,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,MAXROLL,112,0.8125,0.8839285714285714,32,582,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,EWMA,112,0.9107142857142857,0.9464285714285714,37,381,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,SEMI,112,0.8928571428571429,0.9553571428571429,37,375,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,TAIL10,112,0.8660714285714286,0.9285714285714286,54,376,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,HIVOL,112,0.8839285714285714,0.9375,39,399,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,SPYDD,112,0.8928571428571429,0.9464285714285714,39,364,0.8482142857142857,0.8928571428571429,49,False
U56,CAL20,SPYDD10,112,0.8839285714285714,0.9375,35,358,0.8482142857142857,0.8928571428571429,49,False
B136,NONE,FULL,60,0.8,0.9666666666666667,5,91,0.9833333333333333,1.0,0,False
B136,NONE,DOWN,60,0.8166666666666667,0.9666666666666667,6,94,0.9833333333333333,1.0,0,False
B136,NONE,ROLL,60,0.8666666666666667,0.9833333333333333,0,115,0.9833333333333333,1.0,0,False
B136,NONE,MAXROLL,60,0.9333333333333333,0.9333333333333333,12,167,0.9833333333333333,1.0,0,False
B136,NONE,EWMA,60,0.8333333333333334,0.9833333333333333,7,97,0.9833333333333333,1.0,0,False
B136,NONE,SEMI,60,0.8166666666666667,0.9666666666666667,8,90,0.9833333333333333,1.0,0,False
B136,NONE,TAIL10,60,0.85,0.9833333333333333,6,109,0.9833333333333333,1.0,0,False
B136,NONE,HIVOL,60,0.7666666666666667,0.95,10,98,0.9833333333333333,1.0,0,False
B136,NONE,SPYDD,60,1.0,1.0,0,130,0.9833333333333333,1.0,0,True
B136,NONE,SPYDD10,60,0.7666666666666667,0.9333333333333333,12,93,0.9833333333333333,1.0,0,False
B136,SPYDD,FULL,112,0.9732142857142857,0.9732142857142857,18,335,0.875,0.9285714285714286,12,False
B136,SPYDD,DOWN,112,0.9642857142857143,0.9642857142857143,16,365,0.875,0.9285714285714286,12,False
B136,SPYDD,ROLL,112,0.8928571428571429,0.9732142857142857,32,406,0.875,0.9285714285714286,12,False
B136,SPYDD,MAXROLL,112,0.7678571428571429,0.9285714285714286,62,582,0.875,0.9285714285714286,12,False
B136,SPYDD,EWMA,112,0.9107142857142857,0.9642857142857143,21,350,0.875,0.9285714285714286,12,False
B136,SPYDD,SEMI,112,0.9821428571428571,0.9821428571428571,12,331,0.875,0.9285714285714286,12,False
B136,SPYDD,TAIL10,112,0.9642857142857143,0.9642857142857143,14,351,0.875,0.9285714285714286,12,False
B136,SPYDD,HIVOL,112,0.9642857142857143,0.9642857142857143,21,330,0.875,0.9285714285714286,12,False
B136,SPYDD,SPYDD,112,0.9196428571428571,0.9553571428571429,24,403,0.875,0.9285714285714286,12,False
B136,SPYDD,SPYDD10,112,0.9464285714285714,0.9553571428571429,15,370,0.875,0.9285714285714286,12,False
B136,CRASH,FULL,112,0.9553571428571429,0.9732142857142857,28,346,0.875,0.9285714285714286,12,False
B136,CRASH,DOWN,112,0.9285714285714286,0.9642857142857143,22,347,0.875,0.9285714285714286,12,False
B136,CRASH,ROLL,112,0.8660714285714286,0.9732142857142857,38,416,0.875,0.9285714285714286,12,False
B136,CRASH,MAXROLL,112,0.7678571428571429,0.9285714285714286,78,636,0.875,0.9285714285714286,12,False
B136,CRASH,EWMA,112,0.9107142857142857,0.9732142857142857,19,386,0.875,0.9285714285714286,12,False
B136,CRASH,SEMI,112,0.9553571428571429,0.9821428571428571,22,328,0.875,0.9285714285714286,12,False
B136,CRASH,TAIL10,112,0.9553571428571429,0.9642857142857143,22,345,0.875,0.9285714285714286,12,False
B136,CRASH,HIVOL,112,0.9642857142857143,0.9642857142857143,17,380,0.875,0.9285714285714286,12,False
B136,CRASH,SPYDD,112,0.9196428571428571,0.9553571428571429,24,403,0.875,0.9285714285714286,12,False
B136,CRASH,SPYDD10,112,0.9464285714285714,0.9553571428571429,15,370,0.875,0.9285714285714286,12,False
B136,H1_20,FULL,112,0.9464285714285714,0.9732142857142857,20,339,0.875,0.9285714285714286,12,False
B136,H1_20,DOWN,112,0.9375,0.9732142857142857,12,335,0.875,0.9285714285714286,12,False
B136,H1_20,ROLL,112,0.8482142857142857,0.9732142857142857,42,435,0.875,0.9285714285714286,12,False
B136,H1_20,MAXROLL,112,0.7678571428571429,0.9285714285714286,78,636,0.875,0.9285714285714286,12,False
B136,H1_20,EWMA,112,0.9107142857142857,0.9821428571428571,31,386,0.875,0.9285714285714286,12,False
B136,H1_20,SEMI,112,0.9553571428571429,0.9821428571428571,18,325,0.875,0.9285714285714286,12,False
B136,H1_20,TAIL10,112,0.9553571428571429,0.9553571428571429,11,332,0.875,0.9285714285714286,12,False
B136,H1_20,HIVOL,112,0.9642857142857143,0.9642857142857143,14,359,0.875,0.9285714285714286,12,False
B136,H1_20,SPYDD,112,0.9196428571428571,0.9553571428571429,24,403,0.875,0.9285714285714286,12,False
B136,H1_20,SPYDD10,112,0.9464285714285714,0.9553571428571429,15,370,0.875,0.9285714285714286,12,False
B136,CAL20,FULL,112,0.9375,0.9732142857142857,20,341,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,DOWN,112,0.9375,0.9642857142857143,12,347,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,ROLL,112,0.8571428571428571,0.9464285714285714,42,416,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,MAXROLL,112,0.7678571428571429,0.9285714285714286,78,636,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,EWMA,112,0.9107142857142857,0.9821428571428571,25,344,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,SEMI,112,0.9553571428571429,0.9821428571428571,17,333,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,TAIL10,112,0.9553571428571429,0.9553571428571429,11,331,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,HIVOL,112,0.9642857142857143,0.9642857142857143,21,360,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,SPYDD,112,0.9196428571428571,0.9553571428571429,24,403,0.8660714285714286,0.9196428571428571,20,False
B136,CAL20,SPYDD10,112,0.9464285714285714,0.9553571428571429,15,370,0.8660714285714286,0.9196428571428571,20,False
SMALL,NONE,FULL,112,0.6785714285714286,0.9017857142857143,77,336,0.6875,0.8482142857142857,74,False
SMALL,NONE,DOWN,112,0.6428571428571429,0.9017857142857143,69,378,0.6875,0.8482142857142857,74,False
SMALL,NONE,ROLL,112,0.7142857142857143,0.8839285714285714,79,343,0.6875,0.8482142857142857,74,False
SMALL,NONE,MAXROLL,112,0.8482142857142857,0.875,70,356,0.6875,0.8482142857142857,74,False
SMALL,NONE,EWMA,112,0.7053571428571429,0.8928571428571429,73,334,0.6875,0.8482142857142857,74,False
SMALL,NONE,SEMI,112,0.7053571428571429,0.9017857142857143,75,334,0.6875,0.8482142857142857,74,False
SMALL,NONE,TAIL10,112,0.6785714285714286,0.9017857142857143,78,348,0.6875,0.8482142857142857,74,False
SMALL,NONE,HIVOL,112,0.6339285714285714,0.8928571428571429,83,345,0.6875,0.8482142857142857,74,False
SMALL,NONE,SPYDD,112,0.6428571428571429,0.8928571428571429,127,522,0.6875,0.8482142857142857,74,False
SMALL,NONE,SPYDD10,112,0.625,0.8928571428571429,88,367,0.6875,0.8482142857142857,74,False
SMALL,SPYDD,FULL,112,0.6964285714285714,0.8839285714285714,90,351,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,DOWN,112,0.6875,0.8660714285714286,88,347,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,ROLL,112,0.7232142857142857,0.8928571428571429,72,335,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,MAXROLL,112,0.9107142857142857,0.9107142857142857,23,356,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,EWMA,112,0.7142857142857143,0.8928571428571429,76,344,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,SEMI,112,0.7142857142857143,0.8839285714285714,83,354,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,TAIL10,112,0.6428571428571429,0.8303571428571429,108,360,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,HIVOL,112,0.6339285714285714,0.8392857142857143,116,369,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,SPYDD,112,0.6428571428571429,0.8303571428571429,123,467,0.7053571428571429,0.8125,91,False
SMALL,SPYDD,SPYDD10,112,0.6785714285714286,0.8660714285714286,96,346,0.7053571428571429,0.8125,91,False
SMALL,CRASH,FULL,112,0.7142857142857143,0.8839285714285714,74,350,0.7053571428571429,0.8125,91,False
SMALL,CRASH,DOWN,112,0.7053571428571429,0.8839285714285714,80,363,0.7053571428571429,0.8125,91,False
SMALL,CRASH,ROLL,112,0.7232142857142857,0.9107142857142857,69,349,0.7053571428571429,0.8125,91,False
SMALL,CRASH,MAXROLL,112,0.9107142857142857,0.9107142857142857,29,346,0.7053571428571429,0.8125,91,False
SMALL,CRASH,EWMA,112,0.7142857142857143,0.8928571428571429,73,331,0.7053571428571429,0.8125,91,False
SMALL,CRASH,SEMI,112,0.7142857142857143,0.9107142857142857,82,384,0.7053571428571429,0.8125,91,False
SMALL,CRASH,TAIL10,112,0.6607142857142857,0.8482142857142857,105,368,0.7053571428571429,0.8125,91,False
SMALL,CRASH,HIVOL,112,0.6607142857142857,0.8482142857142857,98,345,0.7053571428571429,0.8125,91,False
SMALL,CRASH,SPYDD,112,0.6428571428571429,0.8303571428571429,123,467,0.7053571428571429,0.8125,91,False
SMALL,CRASH,SPYDD10,112,0.6785714285714286,0.8660714285714286,96,346,0.7053571428571429,0.8125,91,False
SMALL,H1_20,FULL,112,0.7053571428571429,0.9017857142857143,80,394,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,DOWN,112,0.7053571428571429,0.8928571428571429,88,416,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,ROLL,112,0.7232142857142857,0.9107142857142857,61,367,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,MAXROLL,112,0.9107142857142857,0.9107142857142857,23,410,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,EWMA,112,0.7142857142857143,0.9017857142857143,66,363,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,SEMI,112,0.7053571428571429,0.9196428571428571,73,405,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,TAIL10,112,0.6964285714285714,0.875,79,342,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,HIVOL,112,0.6875,0.8660714285714286,97,345,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,SPYDD,112,0.6428571428571429,0.8303571428571429,123,467,0.7053571428571429,0.8214285714285714,74,False
SMALL,H1_20,SPYDD10,112,0.6785714285714286,0.8660714285714286,96,346,0.7053571428571429,0.8214285714285714,74,False
SMALL,CAL20,FULL,112,0.7142857142857143,0.9107142857142857,71,376,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,DOWN,112,0.7142857142857143,0.9017857142857143,66,398,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,ROLL,112,0.7410714285714286,0.9285714285714286,56,375,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,MAXROLL,112,0.9017857142857143,0.9017857142857143,23,380,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,EWMA,112,0.7232142857142857,0.9196428571428571,64,381,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,SEMI,112,0.7142857142857143,0.9285714285714286,72,391,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,TAIL10,112,0.7053571428571429,0.8839285714285714,76,344,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,HIVOL,112,0.6964285714285714,0.875,82,333,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,SPYDD,112,0.6517857142857143,0.8392857142857143,118,467,0.7142857142857143,0.8214285714285714,91,False
SMALL,CAL20,SPYDD10,112,0.6875,0.875,91,346,0.7142857142857143,0.8214285714285714,91,False
