corpus,rung,dial,group,arm,books,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,d_vs_selsharpe,spy_OOS,d_vs_spy
A,5,BAND,ALL,SEL-SHARPE,53,1.0829675533749845,0.9991150219568216,0.10795748516414781,-0.17795236255992838,0.0,0.8820109845896832,0.11710403736713837
A,5,BAND,ALL,MODE,53,1.053966038871196,1.000673209164375,0.10718737598233014,-0.17896432814443325,0.0015581872075535186,0.8820109845896832,0.11866222457469189
A,5,BAND,ALL,GATE,53,1.053966038871196,1.000673209164375,0.10718737598233014,-0.17896432814443325,0.0015581872075535186,0.8820109845896832,0.11866222457469189
A,5,BAND,ALL,GATE-HOLED,53,1.053966038871196,1.000673209164375,0.10718737598233014,-0.17896432814443325,0.0015581872075535186,0.8820109845896832,0.11866222457469189
A,5,BAND,B136,SEL-SHARPE,49,1.0966467384742815,1.0075403092627901,0.10754251105735611,-0.17577280070016393,0.0,0.8820109845896832,0.12552932467310696
A,5,BAND,B136,MODE,49,1.0665800780013304,1.0086773112027128,0.10664757696564765,-0.17681049750611916,0.0011370019399226106,0.8820109845896832,0.12666632661302957
A,5,BAND,B136,GATE,49,1.0665800780013304,1.0086773112027128,0.10664757696564765,-0.17681049750611916,0.0011370019399226106,0.8820109845896832,0.12666632661302957
A,5,BAND,B136,GATE-HOLED,49,1.0665800780013304,1.0086773112027128,0.10664757696564765,-0.17681049750611916,0.0011370019399226106,0.8820109845896832,0.12666632661302957
A,5,BAND,B136k20,SEL-SHARPE,16,1.0789922771133345,1.019514128121904,0.07841367943515504,-0.14021164819914567,0.0,0.8820109845896832,0.13750314353222082
A,5,BAND,B136k20,MODE,16,1.0428496427765919,1.045632110417619,0.0801913262079052,-0.14322855915702093,0.026117982295714937,0.8820109845896832,0.16362112582793575
A,5,BAND,B136k20,GATE,16,1.0428496427765919,1.045632110417619,0.0801913262079052,-0.14322855915702093,0.026117982295714937,0.8820109845896832,0.16362112582793575
A,5,BAND,B136k20,GATE-HOLED,16,1.0428496427765919,1.045632110417619,0.0801913262079052,-0.14322855915702093,0.026117982295714937,0.8820109845896832,0.16362112582793575
A,5,BAND,B136k40,SEL-SHARPE,16,1.0980676140244134,1.011757200527215,0.1128514359175816,-0.1822917704070471,0.0,0.8820109845896832,0.12974621593753188
A,5,BAND,B136k40,MODE,16,1.0714909625644158,1.0073169652061433,0.11154620558735438,-0.1821965878623136,-0.004440235321071739,0.8820109845896832,0.12530598061646014
A,5,BAND,B136k40,GATE,16,1.0714909625644158,1.0073169652061433,0.11154620558735438,-0.1821965878623136,-0.004440235321071739,0.8820109845896832,0.12530598061646014
A,5,BAND,B136k40,GATE-HOLED,16,1.0714909625644158,1.0073169652061433,0.11154620558735438,-0.1821965878623136,-0.004440235321071739,0.8820109845896832,0.12530598061646014
A,5,BAND,B136k80,SEL-SHARPE,16,1.1110142079526946,0.9961795785352173,0.1298124791651423,-0.2029745410036008,0.0,0.8820109845896832,0.11416859394553414
A,5,BAND,B136k80,MODE,16,1.0848167454534723,0.9768765192980768,0.12646506754538353,-0.20354599781721988,-0.019303059237140485,0.8820109845896832,0.09486553470839365
A,5,BAND,B136k80,GATE,16,1.0848167454534723,0.9768765192980768,0.12646506754538353,-0.20354599781721988,-0.019303059237140485,0.8820109845896832,0.09486553470839365
A,5,BAND,B136k80,GATE-HOLED,16,1.0848167454534723,0.9768765192980768,0.12646506754538353,-0.20354599781721988,-0.019303059237140485,0.8820109845896832,0.09486553470839365
A,5,CADENCE,ALL,SEL-SHARPE,53,1.0579150252418397,1.03887486693858,0.11594543394693567,-0.1968715929320126,0.0,0.8820109845896832,0.15686388234889692
A,5,CADENCE,ALL,MODE,53,1.0512628041698306,1.0702992990984526,0.11911243597835568,-0.1893418242598079,0.03142443215987245,0.8820109845896832,0.18828831450876937
A,5,CADENCE,ALL,GATE,53,1.0512628041698306,1.0702992990984526,0.11911243597835568,-0.1893418242598079,0.03142443215987245,0.8820109845896832,0.18828831450876937
A,5,CADENCE,ALL,GATE-HOLED,53,1.0512628041698306,1.0702992990984526,0.11911243597835568,-0.1893418242598079,0.03142443215987245,0.8820109845896832,0.18828831450876937
A,5,CADENCE,B136,SEL-SHARPE,49,1.0653885916242436,1.0458684223608095,0.11536448426115942,-0.1940273830035178,0.0,0.8820109845896832,0.16385743777112627
A,5,CADENCE,B136,MODE,49,1.0581933320973766,1.0798581142888346,0.11879001707065454,-0.18588293933766376,0.033989691928025145,0.8820109845896832,0.19784712969915141
A,5,CADENCE,B136,GATE,49,1.0581933320973766,1.0798581142888346,0.11879001707065454,-0.18588293933766376,0.033989691928025145,0.8820109845896832,0.19784712969915141
A,5,CADENCE,B136,GATE-HOLED,49,1.0581933320973766,1.0798581142888346,0.11879001707065454,-0.18588293933766376,0.033989691928025145,0.8820109845896832,0.19784712969915141
A,5,CADENCE,B136k20,SEL-SHARPE,16,1.024391199787082,1.043921097348742,0.07885270402127151,-0.1363728697787573,0.0,0.8820109845896832,0.16191011275905887
A,5,CADENCE,B136k20,MODE,16,1.01552952850357,1.0786170494851979,0.08110780521074723,-0.12552895291132654,0.03469595213645582,0.8820109845896832,0.1966060648955147
A,5,CADENCE,B136k20,GATE,16,1.01552952850357,1.0786170494851979,0.08110780521074723,-0.12552895291132654,0.03469595213645582,0.8820109845896832,0.1966060648955147
A,5,CADENCE,B136k20,GATE-HOLED,16,1.01552952850357,1.0786170494851979,0.08110780521074723,-0.12552895291132654,0.03469595213645582,0.8820109845896832,0.1966060648955147
A,5,CADENCE,B136k40,SEL-SHARPE,16,1.0412562348189542,1.0246699407188338,0.1159394384063962,-0.20282061859326417,0.0,0.8820109845896832,0.14265895612915058
A,5,CADENCE,B136k40,MODE,16,1.0303355405399655,1.0816403707395552,0.12094709482032973,-0.1841490090063267,0.05697043002072144,0.8820109845896832,0.19962938614987202
A,5,CADENCE,B136k40,GATE,16,1.0303355405399655,1.0816403707395552,0.12094709482032973,-0.1841490090063267,0.05697043002072144,0.8820109845896832,0.19962938614987202
A,5,CADENCE,B136k40,GATE-HOLED,16,1.0303355405399655,1.0816403707395552,0.12094709482032973,-0.1841490090063267,0.05697043002072144,0.8820109845896832,0.19962938614987202
A,5,CADENCE,B136k80,SEL-SHARPE,16,1.1183043723245492,1.0701733188935365,0.1484783585683527,-0.2387120568291687,0.0,0.8820109845896832,0.18816233430385332
A,5,CADENCE,B136k80,MODE,16,1.1160512555860198,1.082600368265937,0.15170629519402223,-0.24328522455685903,0.012427049372400578,0.8820109845896832,0.2005893836762539
A,5,CADENCE,B136k80,GATE,16,1.1160512555860198,1.082600368265937,0.15170629519402223,-0.24328522455685903,0.012427049372400578,0.8820109845896832,0.2005893836762539
A,5,CADENCE,B136k80,GATE-HOLED,16,1.1160512555860198,1.082600368265937,0.15170629519402223,-0.24328522455685903,0.012427049372400578,0.8820109845896832,0.2005893836762539
A,5,GROSS,ALL,SEL-SHARPE,53,0.9932613492872053,0.9995319820932119,0.1341500917841541,-0.21827729398876033,0.0,0.8820109845896832,0.11752099750352873
A,5,GROSS,ALL,MODE,53,0.9932480321344698,0.9994063591641915,0.13837638000456115,-0.22403836886807005,-0.00012562292902040806,0.8820109845896832,0.11739537457450833
A,5,GROSS,ALL,GATE,53,0.9932480321344698,0.9994063591641915,0.13837638000456115,-0.22403836886807005,-0.00012562292902040806,0.8820109845896832,0.11739537457450833
A,5,GROSS,ALL,GATE-HOLED,53,0.9932480321344698,0.9994063591641915,0.13837638000456115,-0.22403836886807005,-0.00012562292902040806,0.8820109845896832,0.11739537457450833
A,5,GROSS,B136,SEL-SHARPE,49,1.0042038597203375,1.0045979445158653,0.1338810983206572,-0.216662718508725,0.0,0.8820109845896832,0.12258695992618207
A,5,GROSS,B136,MODE,49,1.004192188376914,1.0044551566546864,0.13719943345960545,-0.22150936149399256,-0.00014278786117882802,0.8820109845896832,0.12244417206500324
A,5,GROSS,B136,GATE,49,1.004192188376914,1.0044551566546864,0.13719943345960545,-0.22150936149399256,-0.00014278786117882802,0.8820109845896832,0.12244417206500324
A,5,GROSS,B136,GATE-HOLED,49,1.004192188376914,1.0044551566546864,0.13719943345960545,-0.22150936149399256,-0.00014278786117882802,0.8820109845896832,0.12244417206500324
A,5,GROSS,B136k20,SEL-SHARPE,16,0.964949921200496,1.0255811182010126,0.0974961363793364,-0.15910631416922782,0.0,0.8820109845896832,0.14357013361132942
A,5,GROSS,B136k20,MODE,16,0.96494689236084,1.025491816527174,0.09896285085022466,-0.16187901119796178,-8.930167383858212e-05,0.8820109845896832,0.14348083193749084
A,5,GROSS,B136k20,GATE,16,0.96494689236084,1.025491816527174,0.09896285085022466,-0.16187901119796178,-8.930167383858212e-05,0.8820109845896832,0.14348083193749084
A,5,GROSS,B136k20,GATE-HOLED,16,0.96494689236084,1.025491816527174,0.09896285085022466,-0.16187901119796178,-8.930167383858212e-05,0.8820109845896832,0.14348083193749084
A,5,GROSS,B136k40,SEL-SHARPE,16,0.9873671472956966,1.025159737912392,0.13725719152208987,-0.2264572186104274,0.0,0.8820109845896832,0.14314875332270882
A,5,GROSS,B136k40,MODE,16,0.9873344326461184,1.0248117517613702,0.1459528784142306,-0.23852736572407524,-0.0003479861510218285,0.8820109845896832,0.142800767171687
A,5,GROSS,B136k40,GATE,16,0.9873344326461184,1.0248117517613702,0.1459528784142306,-0.23852736572407524,-0.0003479861510218285,0.8820109845896832,0.142800767171687
A,5,GROSS,B136k40,GATE-HOLED,16,0.9873344326461184,1.0248117517613702,0.1459528784142306,-0.23852736572407524,-0.0003479861510218285,0.8820109845896832,0.142800767171687
A,5,GROSS,B136k80,SEL-SHARPE,16,1.0545589669495445,0.9669014648235269,0.16424757536996232,-0.26161872186949214,0.0,0.8820109845896832,0.08489048023384371
A,5,GROSS,B136k80,MODE,16,1.0545589669495445,0.9669014648235269,0.16424757536996232,-0.26161872186949214,0.0,0.8820109845896832,0.08489048023384371
A,5,GROSS,B136k80,GATE,16,1.0545589669495445,0.9669014648235269,0.16424757536996232,-0.26161872186949214,0.0,0.8820109845896832,0.08489048023384371
A,5,GROSS,B136k80,GATE-HOLED,16,1.0545589669495445,0.9669014648235269,0.16424757536996232,-0.26161872186949214,0.0,0.8820109845896832,0.08489048023384371
A,5,N,ALL,SEL-SHARPE,53,1.041958086313215,0.9727730060036355,0.11747465546818867,-0.1858330177717866,0.0,0.8820109845896832,0.09076202141395229
A,5,N,ALL,MODE,53,0.9922568962567099,1.0001338921890242,0.10411269846108996,-0.17087038452875883,0.027360886185388678,0.8820109845896832,0.11812290759934096
A,5,N,ALL,GATE,53,1.041958086313215,0.9727730060036355,0.11747465546818867,-0.1858330177717866,0.0,0.8820109845896832,0.09076202141395229
A,5,N,ALL,GATE-HOLED,53,1.041958086313215,0.9727730060036355,0.11747465546818867,-0.1858330177717866,0.0,0.8820109845896832,0.09076202141395229
A,5,N,B136,SEL-SHARPE,49,1.055677908050567,0.9776250711338449,0.11538995898310643,-0.18312449932045924,0.0,0.8820109845896832,0.0956140865441617
A,5,N,B136,MODE,49,1.0031858042095878,1.0052731102386878,0.10317085354163162,-0.16893291740706043,0.027648039104842925,0.8820109845896832,0.12326212564900463
A,5,N,B136,GATE,49,1.055677908050567,0.9776250711338449,0.11538995898310643,-0.18312449932045924,0.0,0.8820109845896832,0.0956140865441617
A,5,N,B136,GATE-HOLED,49,1.055677908050567,0.9776250711338449,0.11538995898310643,-0.18312449932045924,0.0,0.8820109845896832,0.0956140865441617
A,5,N,B136k20,SEL-SHARPE,16,0.994431128419042,1.0078988617043618,0.09788600719774879,-0.15745163185421585,0.0,0.8820109845896832,0.12588787711467864
A,5,N,B136k20,MODE,16,0.964350935608999,1.043180957440035,0.09684961546852912,-0.15126038108765444,0.0352820957356732,0.8820109845896832,0.16116997285035184
A,5,N,B136k20,GATE,16,0.964350935608999,1.043180957440035,0.09684961546852912,-0.15126038108765444,0.0352820957356732,0.8820109845896832,0.16116997285035184
A,5,N,B136k20,GATE-HOLED,16,0.964350935608999,1.043180957440035,0.09684961546852912,-0.15126038108765444,0.0352820957356732,0.8820109845896832,0.16116997285035184
A,5,N,B136k40,SEL-SHARPE,16,1.0688030299591957,0.9452868205876893,0.1109261823127864,-0.18792368497430995,0.0,0.8820109845896832,0.06327583599800612
A,5,N,B136k40,MODE,16,0.9793718952595182,0.8773602622376382,0.11997722521503751,-0.20260029406138594,-0.06792655835005112,0.8820109845896832,-0.004650722352045
