timing,panel,anchor,stat,window,rule,widest,width,sp_N,sp_H,sp_GROSS,sp_CADENCE
T_REC,U56,A,Calmar,IS,M_PAIRWISE,H,0.18522402246320033,0.12030734257184474,0.18522402246320033,0.01081771914952576,0.13043028103209833
T_REC,U56,A,Calmar,IS,M_D2,H,0.17027880895214498,0.10710194266879954,0.17027880895214498,0.008624502940535616,0.10731840553070748
T_REC,U56,A,Calmar,OOS,M_NONE,N,0.3481731808477271,0.3481731808477271,0.1286554996694873,0.038275513101281966,0.16878049010345297
T_REC,U56,A,Calmar,OOS,M_SUBSAMPLE,N,0.1541343763259582,0.1541343763259582,0.07526767270255823,0.015597958757372006,0.10212224640352674
T_REC,U56,A,Calmar,OOS,M_PAIRWISE,N,0.1541343763259582,0.1541343763259582,0.07526767270255823,0.015597958757372006,0.10212224640352674
T_REC,U56,A,Calmar,OOS,M_D2,N,0.11722900097431035,0.11722900097431035,0.06249201562961587,0.012437189574438373,0.08198198330126032
T_REC,U56,A,Calmar,FULL,M_NONE,N,0.29194582057183405,0.29194582057183405,0.1495966113392968,0.03541178968416214,0.14177665997683098
T_REC,U56,A,Calmar,FULL,M_SUBSAMPLE,N,0.13313266647628064,0.13313266647628064,0.08082579613124524,0.014430948891179443,0.08627587336527594
T_REC,U56,A,Calmar,FULL,M_PAIRWISE,N,0.13313266647628064,0.13313266647628064,0.08082579613124524,0.014430948891179443,0.08627587336527594
T_REC,U56,A,Calmar,FULL,M_D2,N,0.0982973955688718,0.0982973955688718,0.07266377106279331,0.0115066554511405,0.06886537516039141
T_REC,U56,A,Turnover,IS,M_NONE,H,4.030907775861024,0.7057984626867797,4.030907775861024,1.628336672543417,2.2004534018538617
T_REC,U56,A,Turnover,IS,M_SUBSAMPLE,H,2.162049511169195,0.24461079217661888,2.162049511169195,0.6623346939454955,1.2166418106826833
T_REC,U56,A,Turnover,IS,M_PAIRWISE,H,2.162049511169195,0.24461079217661888,2.162049511169195,0.6623346939454955,1.2166418106826833
T_REC,U56,A,Turnover,IS,M_D2,H,1.9579384665076176,0.23764049967467615,1.9579384665076176,0.529109350770646,1.0688293056585578
T_REC,U56,A,Turnover,OOS,M_NONE,H,4.207061740836926,0.9015328096357735,4.207061740836926,1.7904972365821472,2.494442312630782
T_REC,U56,A,Turnover,OOS,M_SUBSAMPLE,H,2.252669512953849,0.3395317034976765,2.252669512953849,0.7284849394519474,1.3896049711104903
T_REC,U56,A,Turnover,OOS,M_PAIRWISE,H,2.252669512953849,0.3395317034976765,2.252669512953849,0.7284849394519474,1.3896049711104903
T_REC,U56,A,Turnover,OOS,M_D2,H,2.0435019780619057,0.30354374326547096,2.0435019780619057,0.5818015686675236,1.2116289500919646
T_REC,U56,A,Turnover,FULL,M_NONE,H,4.127542845716226,0.8062908961622646,4.127542845716226,1.717295200588955,2.361730719304358
T_REC,U56,A,Turnover,FULL,M_SUBSAMPLE,H,2.211762103241344,0.2956508947549404,2.211762103241344,0.6986235938083467,1.311526459419395
T_REC,U56,A,Turnover,FULL,M_PAIRWISE,H,2.211762103241344,0.2956508947549404,2.211762103241344,0.6986235938083467,1.311526459419395
T_REC,U56,A,Turnover,FULL,M_D2,H,2.0048771540201926,0.2714760396583278,2.0048771540201926,0.5580154055278399,1.147166762422633
T_REC,U56,B,Sharpe,IS,M_NONE,N,0.22261627285226737,0.22261627285226737,0.07683890839143204,0.007252124726156772,0.15144333649222763
T_REC,U56,B,Sharpe,IS,M_SUBSAMPLE,CADENCE,0.08471105517710986,0.07172098247871293,0.044509358288252567,0.002954512964238493,0.08471105517710986
T_REC,U56,B,Sharpe,IS,M_PAIRWISE,CADENCE,0.08471105517710986,0.07172098247871293,0.044509358288252567,0.002954512964238493,0.08471105517710986
T_REC,U56,B,Sharpe,IS,M_D2,N,0.07495431785858689,0.07495431785858689,0.03732307034285935,0.002356494863909814,0.07356078345182473
T_REC,U56,B,Sharpe,OOS,M_NONE,N,0.4505650344953479,0.4505650344953479,0.0779042059399051,0.0048455905416247,0.039555785273992505
T_REC,U56,B,Sharpe,OOS,M_SUBSAMPLE,N,0.1399524881140362,0.1399524881140362,0.04100681960998261,0.001974598281109532,0.025828060570441253
T_REC,U56,B,Sharpe,OOS,M_PAIRWISE,N,0.1399524881140362,0.1399524881140362,0.04100681960998261,0.001974598281109532,0.025828060570441253
T_REC,U56,B,Sharpe,OOS,M_D2,N,0.15170407077087808,0.15170407077087808,0.0378405188096594,0.0015745191450947116,0.019213486853918955
T_REC,U56,B,Sharpe,FULL,M_NONE,N,0.21246440273004386,0.21246440273004386,0.020672025826346196,0.005646878102345321,0.053421174706861585
T_REC,U56,B,Sharpe,FULL,M_SUBSAMPLE,N,0.0684057381382403,0.0684057381382403,0.01050166703460124,0.002301031999777292,0.03200517972097253
T_REC,U56,B,Sharpe,FULL,M_PAIRWISE,N,0.0684057381382403,0.0684057381382403,0.01050166703460124,0.002301031999777292,0.03200517972097253
T_REC,U56,B,Sharpe,FULL,M_D2,N,0.07153620969312857,0.07153620969312857,0.010041051990428273,0.0018348883600011441,0.025948341837775227
T_REC,U56,B,CAGR,IS,M_NONE,GROSS,0.09229301621659247,0.06843992258826925,0.007976557663634809,0.09229301621659247,0.015035877348828164
T_REC,U56,B,CAGR,IS,M_SUBSAMPLE,GROSS,0.037603997146389796,0.02450050799175432,0.004087148467064557,0.037603997146389796,0.00869558293288275
T_REC,U56,B,CAGR,IS,M_PAIRWISE,GROSS,0.037603997146389796,0.02450050799175432,0.004087148467064557,0.037603997146389796,0.00869558293288275
T_REC,U56,B,CAGR,IS,M_D2,GROSS,0.02998955849514216,0.02304354325122718,0.003874464499900575,0.02998955849514216,0.007303397714841748
T_REC,U56,B,CAGR,OOS,M_NONE,GROSS,0.11664018435828694,0.044965436909630174,0.006087626156952908,0.11664018435828694,0.011147933448916847
T_REC,U56,B,CAGR,OOS,M_SUBSAMPLE,GROSS,0.047525386075384445,0.017782075997205788,0.0031028943960681454,0.047525386075384445,0.006503499253468048
T_REC,U56,B,CAGR,OOS,M_PAIRWISE,GROSS,0.047525386075384445,0.017782075997205788,0.0031028943960681454,0.047525386075384445,0.006503499253468048
T_REC,U56,B,CAGR,OOS,M_D2,GROSS,0.03790089191026073,0.015139745210860166,0.0029569511596851234,0.03790089191026073,0.005414901291567968
T_REC,U56,B,CAGR,FULL,M_NONE,GROSS,0.10551044131280651,0.03382964438708713,0.003606414182350859,0.10551044131280651,0.006258806713219434
T_REC,U56,B,CAGR,FULL,M_SUBSAMPLE,GROSS,0.04299001198703095,0.014566908818753653,0.0018497502481390853,0.04299001198703095,0.0032624424062690505
T_REC,U56,B,CAGR,FULL,M_PAIRWISE,GROSS,0.04299001198703095,0.014566908818753653,0.0018497502481390853,0.04299001198703095,0.0032624424062690505
T_REC,U56,B,CAGR,FULL,M_D2,GROSS,0.034284409387736664,0.011390352942057454,0.0017517486001711032,0.034284409387736664,0.0030400989304774756
T_REC,U56,B,MaxDD,IS,M_NONE,GROSS,0.10023223369956225,0.09444856427864157,0.015943240303125994,0.10023223369956225,0.025361272611673646
T_REC,U56,B,MaxDD,IS,M_SUBSAMPLE,GROSS,0.040832913720960866,0.029993802619010745,0.00811572204910882,0.040832913720960866,0.01282095928123054
T_REC,U56,B,MaxDD,IS,M_PAIRWISE,GROSS,0.040832913720960866,0.029993802619010745,0.00811572204910882,0.040832913720960866,0.01282095928123054
T_REC,U56,B,MaxDD,IS,M_D2,GROSS,0.0325693162804162,0.031800585004522375,0.007744132390525126,0.0325693162804162,0.012318766383925811
T_REC,U56,B,MaxDD,OOS,M_NONE,GROSS,0.1640431690659111,0.04150091103914122,0.043155373842512224,0.1640431690659111,0.03747437305927892
T_REC,U56,B,MaxDD,OOS,M_SUBSAMPLE,GROSS,0.06681439916611075,0.016054632367472163,0.022042506396093602,0.06681439916611075,0.021618448203986784
T_REC,U56,B,MaxDD,OOS,M_PAIRWISE,GROSS,0.06681439916611075,0.016054632367472163,0.022042506396093602,0.06681439916611075,0.021618448203986784
T_REC,U56,B,MaxDD,OOS,M_D2,GROSS,0.05330394883709729,0.013973248395516141,0.020961920039146174,0.05330394883709729,0.01820247959043076
T_REC,U56,B,MaxDD,FULL,M_NONE,GROSS,0.16404316906591054,0.041500911039140775,0.04315537384251167,0.16404316906591054,0.03747437305927892
T_REC,U56,B,MaxDD,FULL,M_SUBSAMPLE,GROSS,0.06681439916611061,0.01605463236747204,0.022042506396093304,0.06681439916611061,0.021618448203986746
T_REC,U56,B,MaxDD,FULL,M_PAIRWISE,GROSS,0.06681439916611061,0.01605463236747204,0.022042506396093304,0.06681439916611061,0.021618448203986746
T_REC,U56,B,MaxDD,FULL,M_D2,GROSS,0.05330394883709711,0.013973248395515992,0.020961920039145904,0.05330394883709711,0.01820247959043076
T_REC,U56,B,Vol,IS,M_NONE,GROSS,0.08241918923319809,0.04377876893300148,0.003009678273605307,0.08241918923319809,0.0036134772137773052
T_REC,U56,B,Vol,IS,M_SUBSAMPLE,GROSS,0.033576517706628346,0.017171513291113924,0.0015551573894160033,0.033576517706628346,0.001834043325683594
T_REC,U56,B,Vol,IS,M_PAIRWISE,GROSS,0.033576517706628346,0.017171513291113924,0.0015551573894160033,0.033576517706628346,0.001834043325683594
T_REC,U56,B,Vol,IS,M_D2,GROSS,0.026781171511727226,0.01474019720130446,0.0014618952333746561,0.026781171511727226,0.0017551793362953097
T_REC,U56,B,Vol,OOS,M_NONE,GROSS,0.09981374086195872,0.05684619620195143,0.00861276294636397,0.09981374086195872,0.009785683805209819
T_REC,U56,B,Vol,OOS,M_SUBSAMPLE,GROSS,0.04065939182962004,0.022297910453123168,0.0044627367683879385,0.04065939182962004,0.005655531131363525
T_REC,U56,B,Vol,OOS,M_PAIRWISE,GROSS,0.04065939182962004,0.022297910453123168,0.0044627367683879385,0.04065939182962004,0.005655531131363525
T_REC,U56,B,Vol,OOS,M_D2,GROSS,0.03243333182625495,0.019139965846073883,0.004183489380874117,0.03243333182625495,0.004753213868607626
T_REC,U56,B,Vol,FULL,M_NONE,GROSS,0.09237073267666474,0.05132857242496218,0.004949066193610838,0.09237073267666474,0.005283972614427437
T_REC,U56,B,Vol,FULL,M_SUBSAMPLE,GROSS,0.03762860334110012,0.020133868980737855,0.0025701291732832185,0.03762860334110012,0.0029590309213747743
T_REC,U56,B,Vol,FULL,M_PAIRWISE,GROSS,0.03762860334110012,0.020133868980737855,0.0025701291732832185,0.03762860334110012,0.0029590309213747743
T_REC,U56,B,Vol,FULL,M_D2,GROSS,0.030014811568678114,0.017282196325878015,0.0024039168377384336,0.030014811568678114,0.002566591401498985
T_REC,U56,B,Calmar,IS,M_NONE,N,0.2939588807529947,0.2939588807529947,0.08255276942577372,0.04740496759989277,0.28205512708775193
T_REC,U56,B,Calmar,IS,M_SUBSAMPLE,CADENCE,0.16250795845422655,0.1023025450504599,0.046000629818693094,0.019315431445113662,0.16250795845422655
T_REC,U56,B,Calmar,IS,M_PAIRWISE,CADENCE,0.16250795845422655,0.1023025450504599,0.046000629818693094,0.019315431445113662,0.16250795845422655
T_REC,U56,B,Calmar,IS,M_D2,CADENCE,0.13700303100654326,0.09897518767613304,0.0400984720472625,0.015403701244967195,0.13700303100654326
T_REC,U56,B,Calmar,OOS,M_NONE,N,0.14416506357812586,0.14416506357812586,0.14038616533134218,0.05591874224326454,0.10090529016133842
T_REC,U56,B,Calmar,OOS,M_SUBSAMPLE,H,0.07040583210601202,0.05875266130183037,0.07040583210601202,0.022784878090633537,0.06042540966235568
T_REC,U56,B,Calmar,OOS,M_PAIRWISE,H,0.07040583210601202,0.05875266130183037,0.07040583210601202,0.022784878090633537,0.06042540966235568
T_REC,U56,B,Calmar,OOS,M_D2,H,0.06818996825324782,0.048540000517882965,0.06818996825324782,0.018170154798534704,0.049012867588814006
T_REC,U56,B,Calmar,FULL,M_NONE,N,0.14855456667315414,0.14855456667315414,0.14350950622774117,0.04939114327746741,0.1386977377276739
T_REC,U56,B,Calmar,FULL,M_SUBSAMPLE,CADENCE,0.0812267737571375,0.0505281168901508,0.07328802710241,0.020124796430807425,0.0812267737571375
T_REC,U56,B,Calmar,FULL,M_PAIRWISE,CADENCE,0.0812267737571375,0.0505281168901508,0.07328802710241,0.020124796430807425,0.0812267737571375
T_REC,U56,B,Calmar,FULL,M_D2,H,0.06970707299121709,0.05001793474978137,0.06970707299121709,0.016049086281733876,0.0673698459540148
T_REC,U56,B,Turnover,IS,M_NONE,H,2.5838668678899412,1.1590397809193262,2.5838668678899412,2.1028746591759004,2.3580883310649545
T_REC,U56,B,Turnover,IS,M_SUBSAMPLE,H,1.432564578183871,0.514973888785353,1.432564578183871,0.8562437493287378,1.261993336340896
T_REC,U56,B,Turnover,IS,M_PAIRWISE,H,1.432564578183871,0.514973888785353,1.432564578183871,0.8562437493287378,1.261993336340896
T_REC,U56,B,Turnover,IS,M_D2,H,1.2550652642742814,0.3902456681925769,1.2550652642742814,0.6833050341675807,1.1453975400934617
T_REC,U56,B,Turnover,OOS,M_NONE,H,2.6045171231454303,1.4478293988293005,2.6045171231454303,2.092266316923663,2.2781248347317815
T_REC,U56,B,Turnover,OOS,M_SUBSAMPLE,H,1.4682047880151023,0.5602843992675512,1.4682047880151023,0.8518721757695924,1.2876782766153243
T_REC,U56,B,Turnover,OOS,M_PAIRWISE,H,1.4682047880151023,0.5602843992675512,1.4682047880151023,0.8518721757695924,1.2876782766153243
T_REC,U56,B,Turnover,OOS,M_D2,H,1.2650957416149065,0.48748037856547405,1.2650957416149065,0.6798579748606949,1.1065567592835566
T_REC,U56,B,Turnover,FULL,M_NONE,H,2.5951952467851584,1.317464854712045,2.5951952467851584,2.0970551030010887,2.314221716679752
T_REC,U56,B,Turnover,FULL,M_SUBSAMPLE,H,1.4521161912694247,0.5366982772515849,1.4521161912694247,0.8538455784086398,1.2760836578274748
T_REC,U56,B,Turnover,FULL,M_PAIRWISE,H,1.4521161912694247,0.5366982772515849,1.4521161912694247,0.8538455784086398,1.2760836578274748
T_REC,U56,B,Turnover,FULL,M_D2,H,1.260567813584624,0.4435869769194092,1.260567813584624,0.6814140360457867,1.1240901481916714
T_REC,B136,A,Sharpe,IS,M_NONE,H,0.19540236831508562,0.1499151760569779,0.19540236831508562,0.003341417902002153,0.18091563671478972
T_REC,B136,A,Sharpe,IS,M_SUBSAMPLE,CADENCE,0.11071143346779255,0.07312422088282622,0.1100748002562083,0.0013633323892199092,0.11071143346779255
T_REC,B136,A,Sharpe,IS,M_PAIRWISE,CADENCE,0.11071143346779255,0.07312422088282622,0.1100748002562083,0.0013633323892199092,0.11071143346779255
T_REC,B136,A,Sharpe,IS,M_D2,H,0.0949130654047457,0.05047604837701014,0.0949130654047457,0.0010857554746465572,0.08787640502168048
T_REC,B136,A,Sharpe,OOS,M_NONE,N,0.27636385712369316,0.27636385712369316,0.0642030326755042,0.004124456252068809,0.11680532998654014
T_REC,B136,A,Sharpe,OOS,M_SUBSAMPLE,N,0.09065431491165521,0.09065431491165521,0.03424125135926966,0.001681677363073137,0.06948280779089488
T_REC,B136,A,Sharpe,OOS,M_PAIRWISE,N,0.09065431491165521,0.09065431491165521,0.03424125135926966,0.001681677363073137,0.06948280779089488
T_REC,B136,A,Sharpe,OOS,M_D2,N,0.09305098915756736,0.09305098915756736,0.031185428774778593,0.0013401948175774886,0.05673601615083133
T_REC,B136,A,Sharpe,FULL,M_NONE,N,0.1529096887132526,0.1529096887132526,0.07022535666268515,0.003721722004918604,0.1284578432102773
T_REC,B136,A,Sharpe,FULL,M_SUBSAMPLE,CADENCE,0.0666394583173696,0.0469159831305968,0.03627340240781607,0.0015179102814130523,0.0666394583173696
T_REC,B136,A,Sharpe,FULL,M_PAIRWISE,CADENCE,0.0666394583173696,0.0469159831305968,0.03627340240781607,0.0015179102814130523,0.0666394583173696
T_REC,B136,A,Sharpe,FULL,M_D2,CADENCE,0.06239600768149102,0.051484292970247605,0.03411066062029121,0.001209330936885108,0.06239600768149102
T_REC,B136,A,CAGR,IS,M_NONE,GROSS,0.1033440891186368,0.09118853168107655,0.034080830712433174,0.1033440891186368,0.0381699242605551
T_REC,B136,A,CAGR,IS,M_SUBSAMPLE,GROSS,0.042109871712814335,0.036727287197431555,0.018615042326435443,0.042109871712814335,0.023282125248771417
T_REC,B136,A,CAGR,IS,M_PAIRWISE,GROSS,0.042109871712814335,0.036727287197431555,0.018615042326435443,0.042109871712814335,0.023282125248771417
T_REC,B136,A,CAGR,IS,M_D2,GROSS,0.03358047805564469,0.030702940540276936,0.016554129524373358,0.03358047805564469,0.018540330647346424
T_REC,B136,A,CAGR,OOS,M_NONE,GROSS,0.09823885445203673,0.029912019619231955,0.011329579422223457,0.09823885445203673,0.03588339872758306
T_REC,B136,A,CAGR,OOS,M_SUBSAMPLE,GROSS,0.04003180977814174,0.012799074601335237,0.006353126195036511,0.04003180977814174,0.019994202326187944
T_REC,B136,A,CAGR,OOS,M_PAIRWISE,GROSS,0.04003180977814174,0.012799074601335237,0.006353126195036511,0.04003180977814174,0.019994202326187944
T_REC,B136,A,CAGR,OOS,M_D2,GROSS,0.03192159052610369,0.010071298910929385,0.00550313244400292,0.03192159052610369,0.017429693405168017
T_REC,B136,A,CAGR,FULL,M_NONE,GROSS,0.10053987348924087,0.039552984809163805,0.017578998095509668,0.10053987348924087,0.02757970919801811
T_REC,B136,A,CAGR,FULL,M_SUBSAMPLE,GROSS,0.040968455920230046,0.019604784489666467,0.009126527656613074,0.040968455920230046,0.013910926884149263
T_REC,B136,A,CAGR,FULL,M_PAIRWISE,GROSS,0.040968455920230046,0.019604784489666467,0.009126527656613074,0.040968455920230046,0.013910926884149263
T_REC,B136,A,CAGR,FULL,M_D2,GROSS,0.032669280306365345,0.013317386719565352,0.008538671308725371,0.032669280306365345,0.013396330686915566
T_REC,B136,A,MaxDD,IS,M_NONE,N,0.1301189668169075,0.1301189668169075,0.03765321917620812,0.08889272339703569,0.03338083702400241
T_REC,B136,A,MaxDD,IS,M_SUBSAMPLE,N,0.045256951539077085,0.045256951539077085,0.020827574141574285,0.03621357767780816,0.01836316773796211
T_REC,B136,A,MaxDD,IS,M_PAIRWISE,N,0.045256951539077085,0.045256951539077085,0.020827574141574285,0.03621357767780816,0.01836316773796211
T_REC,B136,A,MaxDD,IS,M_D2,N,0.043810716410195565,0.043810716410195565,0.01828935076471517,0.02888467229038968,0.016214120611964443
T_REC,B136,A,MaxDD,OOS,M_NONE,GROSS,0.11902137703444726,0.062041699080021884,0.07237388500178243,0.11902137703444726,0.0786403780499546
T_REC,B136,A,MaxDD,OOS,M_SUBSAMPLE,CADENCE,0.04899166338799682,0.02560260816302227,0.03971172319074173,0.04848736080033649,0.04899166338799682
T_REC,B136,A,MaxDD,OOS,M_PAIRWISE,CADENCE,0.04899166338799682,0.02560260816302227,0.03971172319074173,0.04848736080033649,0.04899166338799682
T_REC,B136,A,MaxDD,OOS,M_D2,GROSS,0.03867463319619213,0.02088927810060312,0.035154268292660176,0.03867463319619213,0.038198100717354654
T_REC,B136,A,MaxDD,FULL,M_NONE,GROSS,0.1190213770344487,0.062041699080021884,0.07237388500178232,0.1190213770344487,0.07864037804995405
T_REC,B136,A,MaxDD,FULL,M_SUBSAMPLE,CADENCE,0.04899166338799663,0.025418843560180964,0.03971172319074171,0.048487360800337005,0.04899166338799663
T_REC,B136,A,MaxDD,FULL,M_PAIRWISE,CADENCE,0.04899166338799663,0.025418843560180964,0.03971172319074171,0.048487360800337005,0.04899166338799663
T_REC,B136,A,MaxDD,FULL,M_D2,GROSS,0.0386746331961926,0.02088927810060312,0.03515426829266012,0.0386746331961926,0.03819810071735438
T_REC,B136,A,Vol,IS,M_NONE,GROSS,0.08440253214630195,0.05308604980919074,0.0022397617349578236,0.08440253214630195,0.009334661747649076
T_REC,B136,A,Vol,IS,M_SUBSAMPLE,GROSS,0.034385959275722716,0.01939447332617075,0.0013676263581555066,0.034385959275722716,0.005464977339487674
T_REC,B136,A,Vol,IS,M_PAIRWISE,GROSS,0.034385959275722716,0.01939447332617075,0.0013676263581555066,0.034385959275722716,0.005464977339487674
