panel,dial,cost,arm,n_dominators,DD_HELD,EDGE,MONOTONE,GRID_EDGE_DD_HELD,sharpe_argmax_arm,argmax_endpoint_structural,H1,H2,MaxDD,CAGR,base_H1,base_H2,base_MaxDD,note
SMALL439,band,10,0.05,2,1,1,1,1,0.12,0,0.6384500651206838,0.6031220276434797,-0.14591759545299166,0.04181042225441867,0.569874684659334,0.5770246736075461,-0.14684660360056756,"2 dominator(s), 2 fail on the DD leg alone"
SMALL439,band,25,0.05,2,1,1,1,1,0.12,0,0.5885465000014689,0.5534672107229793,-0.15045556847462171,0.03818644465296317,0.5081394603046748,0.5177584352611833,-0.15247448676832176,"2 dominator(s), 2 fail on the DD leg alone"
