panel,N,H,cap,mean_nsel,turnover,IS_turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,in_L3,in_L7,pass4b_full_and_oos
U56,8,126,INF,7.562947799385875,3.0505909495726162,2.780918459609884,0.167674755222613,1.0507116386474669,-0.21430271256523992,1.1455056751874058,0.980266609287792,0.15061363588597199,1.0244326679244637,-0.20214979440447944,0.18190354907192652,1.073457924377373,-0.21430271256524025,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False
U56,10,21,INF,9.424769703172979,7.738708378596646,7.387210560567064,0.16507732287923993,1.0877868410268108,-0.20117910076749834,1.2066914406699139,0.9948097338995746,0.16041621780386817,1.1355294248659724,-0.14001990034523937,0.16892688338552198,1.0573620465711768,-0.20117910076749812,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True
U56,10,26,INF,9.443193449334698,6.95968535173748,6.68308458051576,0.16441840997056034,1.0593507995599412,-0.21042741099162987,1.184938070236422,0.9684898750131538,0.16163445768645945,1.1431571520910737,-0.1320657100235837,0.16671426698782632,1.0082522764962478,-0.21042741099162998,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,10,32,INF,9.452405322415558,6.129525117453287,5.91482464813647,0.16793639529534432,1.084018465731257,-0.21862665908653067,1.0828127884501646,1.0938475223842437,0.14042694689741375,1.0027083720847951,-0.14725944215735742,0.19107030834914895,1.1465724470425795,-0.21862665908653078,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,10,37,INF,9.44114636642784,6.323994202826641,6.24172434467443,0.17337723050690035,1.111910190188858,-0.21794161823530445,1.1671768786245433,1.0786139806556263,0.15982420219160343,1.133874606699734,-0.15019393575068984,0.18464842089373912,1.1035632600101135,-0.21794161823530467,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,10,42,INF,9.454452405322415,5.479134187456891,5.392842256412808,0.16248100794872644,1.0327758954982875,-0.20866941484214074,1.1406882214694047,0.9604028362338656,0.14898198116962402,1.059359788457564,-0.16374400538578548,0.17370792836580518,1.0226985063684133,-0.20866941484214063,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,10,47,INF,9.44114636642784,5.385010782582231,4.956192005469471,0.17171694959207096,1.0674993376450483,-0.24406690309153456,1.2144607656971067,0.969139667268483,0.16397838182022895,1.145149331676233,-0.1449229915306619,0.17812342028221395,1.0253317551331285,-0.24406690309153434,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,10,52,INF,9.448311156601843,4.93635126086533,4.832857978755133,0.165949672802145,1.0521525846658233,-0.21445885825202493,1.0689512408442978,1.0555089138958484,0.13677521218847422,1.0027801713726072,-0.15006561962488718,0.19051741434480451,1.095397765121651,-0.21445885825202482,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,10,57,INF,9.453428863868986,4.456438059286724,4.38134767529089,0.19810607731348107,1.2158707893297243,-0.22402677761461987,1.3338407469490416,1.1353635607051078,0.18499453244843744,1.2617242962767485,-0.14818341550879155,0.20900401772416166,1.1927037493066326,-0.22402677761461987,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,10,63,INF,9.44933469805527,4.353261311624922,4.144085530531562,0.1916912172617915,1.169065355310175,-0.27687075051048815,1.285264673033771,1.0967947899858845,0.16905454169083023,1.1829311448954112,-0.1607601517332783,0.2106468119736482,1.1719490876209764,-0.27687075051048793,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False
U56,10,69,INF,9.457523029682703,4.103338603363289,4.2648794504414225,0.18416889284668847,1.1324147295651217,-0.2485613300048226,1.3101307176249728,1.0104928449379764,0.18254226821048758,1.250967717433389,-0.16111181963392085,0.18550908482318884,1.0624193617381008,-0.2485613300048224,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,10,76,INF,9.45957011258956,3.9364758921683882,3.6546240472317635,0.172757471755961,1.07354167183924,-0.2698696598845006,1.223761125030093,0.977498695734974,0.16202054385361908,1.147938775142098,-0.17551863874825158,0.18166702175460658,1.0365637745241991,-0.2698696598845005,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,10,83,INF,9.452405322415558,3.7442021982721356,3.760171449835642,0.18358300364695168,1.1365358638191454,-0.20358175408396484,1.2202699504349805,1.0860193968823977,0.1565831671120439,1.1008242025558148,-0.16234617435146947,0.20627265927173788,1.1698753762420846,-0.20358175408396495,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,10,90,INF,9.45854657113613,3.5878077527402725,3.3540587684832404,0.19543709771478213,1.1410554505290693,-0.2635881707111073,1.2595710335445027,1.0634556693163153,0.18092446458307454,1.1806914189594249,-0.1931873410280106,0.2075128931021888,1.1228135375983463,-0.2635881707111075,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
U56,10,105,INF,9.45957011258956,3.2959577430026905,3.2471087995878953,0.1954554314120327,1.1664406326338383,-0.26358817071110774,1.2314730014217201,1.1373454348673893,0.15877570198402835,1.1118428015556567,-0.13339546413246617,0.22650756510282122,1.215550383526244,-0.2635881707111075,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,10,115,INF,9.456499488229273,3.184996982781609,3.0872005372851983,0.15631844231091208,0.9911693346382271,-0.19764600656013265,1.151739272188096,0.8732680193385802,0.15094962785369903,1.056544331732199,-0.1780488502460934,0.16075510062221166,0.9533021777704144,-0.19764600656013243,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True
U56,10,126,INF,9.438075742067554,3.0284572273562436,2.8026631629700844,0.1706480647095283,1.1092301119509238,-0.20771054445737924,1.2457978590633876,0.9986903305172743,0.1641262033737012,1.140620911476732,-0.18868986952427957,0.17604215688083014,1.0897021911713625,-0.20771054445737946,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False
U56,12,21,INF,11.26202661207779,7.188019524683557,6.85757061362097,0.1675882268480955,1.1603154950668024,-0.1947756323213694,1.2464960628002033,1.0988026627685472,0.15865057980261565,1.1986787696147367,-0.13930562617829234,0.17499450645220782,1.1388834292542345,-0.1947756323213694,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True
U56,12,26,INF,11.28045035823951,6.523771019766295,6.246649230285724,0.16825901548423294,1.1467286421799014,-0.20203215441717226,1.1865037667812237,1.1217980951300204,0.15101242332339204,1.1223571984869603,-0.13364119922171658,0.1826445060670041,1.168804316932608,-0.20203215441717193,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True
U56,12,32,INF,11.305015353121801,5.882806263765947,5.752409096945958,0.17333041685654127,1.158869817256359,-0.21177401063760426,1.196113497561861,1.1404688697707561,0.14896617450300398,1.1115709316892424,-0.14595611040135315,0.1937662304919623,1.1986464040196239,-0.21177401063760404,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,12,37,INF,11.27942681678608,6.022035916737552,5.935572684003165,0.15803090375822793,1.083668555093879,-0.2044461796605549,1.115215928322195,1.069627439049317,0.13829080253378945,1.0574406262659826,-0.1455537180430213,0.17453109074115347,1.1086383065627399,-0.20444617966055523,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,12,42,INF,11.31422722620266,5.390842464075002,5.219972102306369,0.15641732624402493,1.0430624854180535,-0.22830088442324548,1.1287692996488856,0.9901505793572051,0.1391203696478105,1.0490364085186656,-0.1328890423949577,0.17084742437045763,1.0480011421869964,-0.22830088442324503,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,12,47,INF,11.31525076765609,5.254867270824321,4.98366449642458,0.15172129264221756,0.9990470257025021,-0.23874666326450444,1.1159382671476406,0.9204153234673284,0.13971445747273603,1.0325631271366382,-0.1529006699429859,0.16169626606377752,0.9847792206833808,-0.23874666326450378,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,12,52,INF,11.30603889457523,4.946704469138928,4.7816266808789,0.16595385082246028,1.0912998783068353,-0.2496697097843572,1.117797855692184,1.0895514978456555,0.13194163485145904,1.0164086810490414,-0.13015233368053247,0.19470690946420266,1.1523251555528835,-0.2496697097843572,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,12,57,INF,11.322415557830093,4.566961552104392,4.560611498486763,0.1776371257173759,1.1507561745161536,-0.229131530298048,1.2159270950482874,1.1086035597530621,0.1563413222014154,1.1253178825311387,-0.14575947811848244,0.19545480824197892,1.1751910106132795,-0.229131530298048,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,12,63,INF,11.319344933469806,4.373224474039366,4.044714970765455,0.17647388769115047,1.1390942193412668,-0.2693849928231806,1.2466299947841508,1.0722486439062757,0.16324974926022517,1.1902019014688912,-0.14225256893430638,0.1874684200783776,1.1151996815402518,-0.2693849928231802,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False
U56,12,69,INF,11.330603889457523,4.076975620499442,4.192913575229614,0.16917191683915123,1.0947920863851004,-0.2532648388825983,1.2858657980169956,0.9625600999727799,0.1654517983732111,1.1978411473000634,-0.1353423544402339,0.17224202565167102,1.0354030759109485,-0.2532648388825982,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,12,76,INF,11.33265097236438,4.036084887587239,3.7430919300461847,0.16420603577649184,1.0582827384932214,-0.28099591758034825,1.2983264526078442,0.8990522442293238,0.16713083608723434,1.225983159335524,-0.16021569292423865,0.16180477922273862,0.9632456920639435,-0.2809959175803479,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
U56,12,83,INF,11.325486182190378,3.6811325488775695,3.690798031320375,0.17934654813166429,1.1530798412722225,-0.21565932351129924,1.2352147562054925,1.1046707637379143,0.1548371075321089,1.1341420929275126,-0.14603182890656796,0.1999044773385379,1.1759233850441748,-0.21565932351129868,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,12,90,INF,11.334698055271238,3.6167544061831314,3.33667189396234,0.18327740703090356,1.134811988191636,-0.2520623166536209,1.327662102080759,1.0047771330286108,0.17900883626706587,1.2513257578441606,-0.15291351368568595,0.1868015092450488,1.0693347595265044,-0.25206231665362044,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
U56,12,105,INF,11.336745138178097,3.3097171938167773,3.2082433164820134,0.1880170832804966,1.1827421600600712,-0.2382870813114929,1.3075009489732876,1.0972683022604117,0.1714055517314741,1.2054524184294173,-0.13574133101406938,0.20186287871624908,1.1757872702991028,-0.238287081311493,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,12,115,INF,11.33367451381781,3.176106888625915,3.1245340600492657,0.1583733026071037,1.0358238343491433,-0.20846901860769018,1.1630184523694964,0.9491206976987665,0.14602153438324716,1.0706880348018444,-0.14950108860726208,0.16863708598295113,1.0206502166599893,-0.20846901860769018,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,12,126,INF,11.30603889457523,3.039956013330354,2.808430290893511,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,0.162793250894387,1.1661173589520426,-0.16104840659377828,0.1878271090266901,1.1700516353786503,-0.2016923126486767,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True
U56,15,21,INF,14.00102354145343,6.60890273235261,6.367366040122773,0.15078537091859578,1.1027347686395628,-0.19679048453641856,1.1673177631257816,1.0592217533795747,0.13717757403270592,1.100028071595517,-0.12090450694029031,0.16210497142725866,1.1100421566981786,-0.19679048453641834,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True
U56,15,26,INF,14.023541453428864,6.194220525329156,6.097136546853674,0.16011064773472605,1.1523228313919163,-0.1902667590467063,1.1664964060042873,1.150304800515506,0.13788858439261098,1.0932035597434322,-0.12351273872897062,0.17872181266320264,1.199497791452872,-0.19026675904670665,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True
U56,15,32,INF,14.041965199590583,5.6439367718154845,5.573011834639708,0.15688175925464076,1.1159789777738325,-0.21020212039744635,1.1740554968364831,1.0798020473492338,0.13856234127082812,1.0911423690351498,-0.13755029732727353,0.17217727043268738,1.1395186041821286,-0.21020212039744612,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,15,37,INF,14.031729785056294,5.617727185341502,5.414606296544505,0.14687142181866175,1.062237176384431,-0.2090937371797693,1.1901607099932172,0.9715165741862776,0.140711838858947,1.1225721639346518,-0.13457226807980605,0.15196494596179622,1.0274435885486952,-0.20909373717976898,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,15,42,INF,14.079836233367452,5.011883955277561,4.954906421022895,0.1498793676166954,1.0579017449769368,-0.23124899963597378,1.1473559617573086,1.0031491257346652,0.13134216282030575,1.050037131571766,-0.1312637266557518,0.16536081266613833,1.0721614544055311,-0.23124899963597378,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,15,47,INF,14.082906857727737,5.013676962200206,4.673856609823368,0.15153685391742888,1.0452335021778745,-0.26982389508066973,1.1920358416157355,0.9484417279182025,0.1447490956788693,1.126824165792923,-0.14205664688792963,0.15715252785123757,1.0011933606271737,-0.26982389508067006,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,15,52,INF,14.079836233367452,4.8478708891501,4.736695602574818,0.15114541608868137,1.0534757121862364,-0.2455163350945062,1.108850127047741,1.0240815986419054,0.1303429236096505,1.0284118972764256,-0.13931383187880098,0.16855015737322487,1.0789353382985414,-0.24551633509450643,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
U56,15,57,INF,14.102354145342886,4.495482168141716,4.312350999995587,0.1625941732569547,1.1259588745982259,-0.23244968053043136,1.1852353010150471,1.0892002264063734,0.14347831954896817,1.103173230546982,-0.13998656585904967,0.17856363267245,1.148412812996169,-0.23244968053043125,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,15,63,INF,14.102354145342886,4.176699029131722,4.024419271096911,0.16846769496545533,1.1514753990547772,-0.2597700469761035,1.266167670644684,1.0716918716246344,0.157511989487781,1.1886361381896289,-0.14252500825705638,0.177560634279482,1.132711913680288,-0.2597700469761036,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False
U56,15,69,INF,14.118730808597748,3.7959059470570953,3.8222948264543333,0.15909774756028527,1.0870859089443612,-0.2664889579224655,1.2788449024801345,0.9628226423346966,0.1502256612358026,1.1732924407327145,-0.1276502031815694,0.16644969624390682,1.0431086095108977,-0.26648895792246563,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,15,76,INF,14.121801432958035,3.883935165995876,3.683016042629482,0.16235391142611633,1.094606882749687,-0.26263169657589547,1.3027936228526662,0.9583399863433358,0.1580190519630078,1.2161622401283823,-0.14779622593553965,0.16593314041242269,1.0284229745816984,-0.2626316965758957,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
U56,15,83,INF,14.112589559877176,3.596109321580933,3.6156674615876554,0.16676768240971995,1.1229903284187592,-0.23176255676153024,1.2093139401494024,1.0745537545890549,0.143882457816205,1.109604846559847,-0.14633692550070176,0.1859424258352178,1.14267660761598,-0.2317625567615299,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,15,90,INF,14.12589559877175,3.5264827858854177,3.270156396218645,0.18049905238577657,1.1888776924812217,-0.24879832282800884,1.4267990881570245,1.0232269392223408,0.18060622455394748,1.3340059005202978,-0.13504099796456148,0.1804108700385243,1.1033319795223666,-0.24879832282800907,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
U56,15,105,INF,14.133060388945752,3.29855830098515,3.2385805797283025,0.17111048842629062,1.1339886491510427,-0.23983443502587343,1.2321381499385728,1.0764046778396175,0.14603619304749693,1.1120390157624276,-0.14701663133567955,0.19215450711571158,1.159684946288051,-0.23983443502587365,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
U56,15,115,INF,14.133060388945752,3.1807709141546883,3.023074341764771,0.16180701831715116,1.09632650529452,-0.21763463277385486,1.2500691603246363,0.9901166521025164,0.15234972348763787,1.1535718059549585,-0.14773810516120267,0.16964740423310887,1.0661735987718348,-0.21763463277385475,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False
U56,15,126,INF,14.096212896622314,3.019261984394655,2.900980248710811,0.16958558531679246,1.1599652122514765,-0.20974143218869634,1.2511741334706714,1.102386879512554,0.14691869827837722,1.1330669763521146,-0.14478235536444928,0.18857326412542164,1.186920783688038,-0.20974143218869623,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False
