panel,book,kind,c,gate,m,bps,gross,turn,CAGR,Sharpe,MaxDD,H1,H2,OOS,OOS_CAGR,OOS_MaxDD,target_gross
U56,LADDER_m0.20,LADDER,,,0.2,0,0.2003150088772144,0.17169327737484605,0.041850014076659336,1.0030208049373743,-0.0779518512025611,1.189762096218168,0.8791277640356228,0.9505497638907449,0.04306821842587416,-0.07795185120256232,
U56,LADDER_m0.20,LADDER,,,0.2,10,0.2003150088772144,0.17169327737484605,0.041671182847017096,0.9989105284361622,-0.07815544408286768,1.1855061689480957,0.8750538511501054,0.9464994959751786,0.042875919764985726,-0.07815544408286745,
U56,LADDER_m0.20,LADDER,,,0.2,25,0.2003150088772144,0.17169327737484605,0.041402991637656816,0.9927441507071777,-0.07846075194221402,1.1791212113811238,0.8689420860969671,0.9404231394659536,0.0425875360662733,-0.0784607519422138,
U56,LADDER_m0.25,LADDER,,,0.25,0,0.2503664509753491,0.20114658369054753,0.05233082838907621,1.003533403883347,-0.09683530053472689,1.1899059630638202,0.8799513201472314,0.9513130129583303,0.053835206202274444,-0.09683530053472689,
U56,LADDER_m0.25,LADDER,,,0.25,10,0.2503664509753491,0.20114658369054753,0.05211922353955445,0.9996816031749244,-0.09706912514553412,1.1859175577722427,0.8761336301494953,0.9475175073016303,0.053607606599845425,-0.09706912514553345,
U56,LADDER_m0.25,LADDER,,,0.25,25,0.2503664509753491,0.20114658369054753,0.05180189338478214,0.9939030557575559,-0.09741975236392453,1.1799340129465459,0.8704063075703264,0.9418234095235788,0.053266296339363306,-0.09741975236392375,
U56,LADDER_m0.30,LADDER,,,0.3,0,0.3004074019815769,0.22522293768506302,0.06281518176649192,1.0040453349918026,-0.11547473610985093,1.1900504164758257,0.8807744308796096,0.9520751690392855,0.064597538502557,-0.11547473610985193,
U56,LADDER_m0.30,LADDER,,,0.3,10,0.3004074019815769,0.22522293768506302,0.06257590051964046,1.0004517871182772,-0.115731356895318,1.1863293127465835,0.8772127392578946,0.9485341998941837,0.06434010648363686,-0.11573135689531755,
U56,LADDER_m0.30,LADDER,,,0.3,25,0.3004074019815769,0.22522293768506302,0.062217076288208606,0.9950607280233248,-0.11611615315745039,1.1807468415227043,0.8718695154452425,0.9432220148078769,0.06395407134476705,-0.11611615315745072,
U56,LADDER_m0.35,LADDER,,,0.35,0,0.3504380780102865,0.2439273611449145,0.07330114034997481,1.004556644996015,-0.13386930286827803,1.1901954638163743,0.8815971897445362,0.9528363135026294,0.07535285256804247,-0.13386930286827792,
U56,LADDER_m0.35,LADDER,,,0.35,10,0.3504380780102865,0.2439273611449145,0.07303944266484064,1.0012211296976739,-0.1341416825653119,1.1867414448874911,0.8782912745147177,0.9495496574183289,0.07507123689015205,-0.13414168256531156,
U56,LADDER_m0.35,LADDER,,,0.35,25,0.3504380780102865,0.2439273611449145,0.07264701178530308,0.9962172209941702,-0.1345500968857346,1.181559713633908,0.8733318095543305,0.9446190424331029,0.07464894711676862,-0.13455009688573505,
U56,LADDER_m0.40,LADDER,,,0.4,0,0.4004586950119648,0.25726458796817664,0.08378674721527446,1.0050673799349137,-0.1520182835766295,1.1903411123375105,0.8824196899734535,0.9535965270940894,0.0860987587526072,-0.15201828357662972,
U56,LADDER_m0.40,LADDER,,,0.4,10,0.4004586950119648,0.25726458796817664,0.08350805621222723,1.0019896796038443,-0.15229977329860733,1.1871539650883183,0.879369331615967,0.9505639628546844,0.08579878864790724,-0.15229977329860833,
U56,LADDER_m0.40,LADDER,,,0.4,25,0.4004586950119648,0.25726458796817664,0.08309014959293437,0.9973725873479554,-0.15272183854907262,1.1823726456605865,0.8747932892907146,0.9460145787347183,0.08534898373314515,-0.15272183854907195,
U56,LADDER_m0.45,LADDER,,,0.45,0,0.4504694688009247,0.2652390643188356,0.09427002270021312,1.0055775851639657,-0.16992109595111338,1.19048736918257,0.8832420245630035,0.9543558899680661,0.09683284102332101,-0.1699210959511115,
